sample_id,WAFER_ID,STAGE,cohort,condition,route,excluded_extreme,p3_cpp,qc_loose_fallback,qc_loose_start,qc_loose_end,qc_loose_rows,qc_loose_segments,qc_nominal_fallback,qc_nominal_start,qc_nominal_end,qc_nominal_rows,qc_nominal_segments,qc_strict_fallback,qc_strict_start,qc_strict_end,qc_strict_rows,qc_strict_segments
be1a6cd030718a795d9a,2663292680,B,training,Cond2,456,False,675,False,485009844.667,485009910.667,67,1,False,485009844.667,485009910.667,67,1,False,485009844.667,485009910.667,67,1
7a684c9c55a0788225dd,2663292684,B,training,Cond2,456,False,679,False,485055647.667,485055720.0,72,1,False,485055647.667,485055720.0,72,1,False,485055647.667,485055720.0,72,1
936fcdb9fff8d1594643,2663292688,A,training,Cond1,456,False,636,False,484772905.0,484772971.0,67,1,False,484772905.0,484772971.0,67,1,False,484772905.0,484772971.0,67,1
6c04bd525b4373e2a9b0,2663292688,B,training,Cond2,456,False,643,False,484845679.0,484845749.0,71,1,False,484845679.0,484845749.0,71,1,False,484845680.0,484845749.0,70,1
becdf9651be28618e8e3,2663292696,B,training,Cond2,456,False,648,False,484873555.333,484873626.333,72,1,False,484873555.333,484873626.333,72,1,False,484873556.333,484873626.333,71,1
465d4c727adcab8e31eb,2663292700,B,training,Cond2,456,False,648,False,484872634.0,484872703.333,70,1,False,484872634.0,484872703.333,70,1,False,484872635.333,484872703.333,69,1
4df7631500e9ee5610b2,2663292720,A,training,Cond1,456,False,666,False,484939469.667,484939540.667,72,1,False,484939469.667,484939540.667,72,1,False,484939470.667,484939540.667,71,1
a5e2e65857d2e2fae5a2,2663292724,A,training,Cond1,456,False,663,False,484931095.667,484931158.667,69,1,False,484931095.667,484931158.667,69,1,False,484931095.667,484931158.667,69,1
8649c26e524a08f22d42,2663292728,A,training,Cond1,456,False,674,False,484993936.667,484994007.667,72,1,False,484993936.667,484994007.667,72,1,False,484993936.667,484994007.667,72,1
58571e66aaaa10636710,2663292728,B,training,Cond2,456,False,679,False,485055458.667,485055526.333,53,1,False,485055458.667,485055526.333,53,1,False,485055458.667,485055526.333,53,1
0afebc737ab594f1c7b5,2663292922,B,training,Cond2,456,False,641,False,484833148.0,484833214.0,67,1,False,484833148.0,484833214.0,67,1,False,484833148.0,484833214.0,67,1
604f3d45cbc8742fbe76,2665292900,A,training,Cond1,456,False,676,False,485029251.333,485029320.667,70,1,False,485029252.667,485029320.667,69,1,False,485029252.667,485029320.667,69,1
e53befd14cc461cb0766,2665292900,B,training,Cond2,456,False,691,False,485128088.667,485128116.0,29,1,False,485128088.667,485128116.0,29,1,False,485128088.667,485128116.0,29,1
d38b677ffd60d07f8430,2665292916,A,training,Cond1,456,False,666,False,484939842.667,484939911.667,70,1,False,484939842.667,484939911.667,70,1,False,484939842.667,484939911.667,70,1
005aeed48b53df384006,2665292920,B,training,Cond2,456,False,698,False,485165667.0,485165735.0,70,1,False,485165667.0,485165735.0,70,1,False,485165667.333,485165735.0,69,1
43a1f8d7a77307c06d5d,2665292924,A,training,Cond1,456,False,678,False,485038785.0,485038851.0,67,1,False,485038785.0,485038851.0,67,1,False,485038785.0,485038851.0,67,1
927fc0f9d244a350705c,2665292924,B,training,Cond2,456,False,690,False,485126670.0,485126738.0,69,1,False,485126670.0,485126738.0,69,1,False,485126670.0,485126738.0,69,1
c9573ee2f5ea8e84be7b,2665292934,B,training,Cond2,456,False,703,False,485192745.0,485192813.333,69,1,False,485192745.0,485192813.333,69,1,False,485192745.0,485192813.333,69,1
fbe191743b2e0c912be8,2665292942,B,training,Cond2,456,False,753,False,485493073.333,485493142.333,70,1,False,485493074.333,485493142.333,69,1,False,485493074.333,485493142.333,69,1
5c626aa0121919e98c2a,2665292946,B,training,Cond2,456,False,703,False,485192554.0,485192620.0,67,1,False,485192554.0,485192620.0,67,1,False,485192554.0,485192620.0,67,1
a026b61907051ca9aac8,2665292950,B,training,Cond2,456,False,700,False,485169392.0,485169458.0,67,1,False,485169392.0,485169458.0,67,1,False,485169392.0,485169458.0,67,1
1b479c69893cf1eb8f76,2665292986,A,training,Cond1,456,False,823,False,485925727.0,485925799.0,72,1,False,485925727.0,485925799.0,72,1,False,485925727.0,485925799.0,72,1
b22d678c4539e99ed400,2665292986,B,training,Cond2,456,False,834,False,485993661.333,485993729.333,69,1,False,485993661.333,485993729.333,69,1,False,485993662.333,485993729.333,68,1
b2901af056a605c93184,2665292990,B,training,Cond2,456,False,829,False,485965021.333,485965088.333,68,1,False,485965021.333,485965088.333,68,1,False,485965021.333,485965088.333,68,1
37a0692e686e1528d545,2667292672,B,training,Cond2,456,False,911,False,486466508.667,486466583.667,76,1,False,486466508.667,486466583.667,76,1,False,486466508.667,486466583.667,76,1
67837e17587222c6e801,2667292676,A,training,Cond1,456,False,832,False,485971626.333,485971695.333,70,1,False,485971627.333,485971695.333,69,1,False,485971627.333,485971695.333,69,1
028d82052136b5b18507,2667292676,B,training,Cond2,456,False,840,False,486031978.667,486032045.0,67,1,False,486031978.667,486032045.0,67,1,False,486031978.667,486032045.0,67,1
6b2a6d3a7f6d0bf8bfce,2667292680,A,training,Cond1,456,False,823,False,485925355.0,485925428.333,74,1,False,485925355.0,485925428.333,74,1,False,485925355.0,485925428.333,74,1
888afe7ee36bd18b0f1b,2667292704,B,training,Cond2,456,False,830,False,485968871.333,485968940.333,70,1,False,485968871.333,485968940.333,70,1,False,485968871.333,485968940.333,70,1
56827bb8a518e66142c1,2667292708,A,training,Cond1,456,False,821,False,485918452.667,485918483.667,32,1,False,485918452.667,485918483.667,32,1,False,485918452.667,485918483.667,32,1
c856e3177eba65cc7156,2667292712,B,training,Cond2,456,False,834,False,485993091.333,485993159.333,69,1,False,485993091.333,485993159.333,69,1,False,485993092.333,485993159.333,68,1
e9455f421023fbcf3b8e,2667292716,A,training,Cond1,456,False,814,False,485875082.333,485875149.0,68,1,False,485875082.333,485875149.0,68,1,False,485875083.333,485875149.0,67,1
62b0e0cdc41b50cf50ff,2667292720,B,training,Cond2,456,False,834,False,485993283.333,485993353.333,71,1,False,485993283.333,485993353.333,71,1,False,485993283.333,485993353.333,71,1
18773e79b3440d864afb,2667292866,B,training,Cond2,456,False,830,False,485969060.333,485969127.333,67,1,False,485969060.333,485969127.333,67,1,False,485969060.333,485969127.333,67,1
46168fb53356caf30cb9,2667292870,B,training,Cond2,456,False,834,False,485993473.333,485993542.333,70,1,False,485993474.333,485993542.333,69,1,False,485993474.333,485993542.333,69,1
18b6032a84dcdedb72e3,2667292874,A,training,Cond1,456,False,820,False,485902287.667,485902357.667,71,1,False,485902287.667,485902357.667,71,1,False,485902287.667,485902357.667,71,1
a1e639c3c21a87ba4a9e,2667292878,B,training,Cond2,456,False,832,False,485971259.333,485971327.0,68,1,False,485971259.333,485971327.0,68,1,False,485971259.333,485971327.0,68,1
3467b0482bb5a411d036,2667292894,A,training,Cond1,456,False,823,False,485925913.0,485925980.0,68,1,False,485925913.0,485925980.0,68,1,False,485925913.0,485925980.0,68,1
6250e2a91e721eeed9a6,2667292894,B,training,Cond2,456,False,836,False,486000176.333,486000244.333,69,1,False,486000176.333,486000244.333,69,1,False,486000176.333,486000244.333,69,1
148cc533345063ad8969,2669292930,B,training,Cond2,456,False,962,False,486920572.0,486920636.0,69,1,False,486920572.0,486920636.0,69,1,False,486920572.0,486920636.0,69,1
825503730c841b9dc967,2669292938,B,training,Cond2,456,False,951,True,486840364.667,486840530.0,167,1,True,486840364.667,486840530.0,167,1,True,486840364.667,486840530.0,167,1
2656d3add865fd1c3323,2669292962,B,training,Cond2,456,False,941,True,486746747.667,486746921.667,175,1,True,486746747.667,486746921.667,175,1,True,486746747.667,486746921.667,175,1
21875bdd674560402390,2669292970,B,training,Cond2,456,False,946,False,486774904.0,486774973.0,70,1,False,486774904.0,486774973.0,70,1,False,486774905.0,486774973.0,69,1
23842f95fd3a7da4fb0b,2703293042,A,training,Cond1,456,False,325,False,481993452.0,481993517.333,66,1,False,481993452.0,481993517.333,66,1,False,481993452.0,481993517.333,66,1
bb263cad2fa0119d77a5,2703293046,B,training,Cond2,456,False,335,False,482134330.667,482134401.667,72,1,False,482134330.667,482134401.667,72,1,False,482134330.667,482134401.667,72,1
5bd2a295ba68e67b7fc2,2703293050,A,training,Cond1,456,False,315,False,481926595.333,481926662.0,68,1,False,481926597.0,481926662.0,67,1,False,481926597.0,481926662.0,67,1
e6209cec44f6048f16e2,2703293054,A,training,Cond1,456,False,325,False,481993244.667,481993309.333,64,1,False,481993244.667,481993309.333,64,1,False,481993244.667,481993309.333,64,1
6a24ee08890aaccbab59,2703293060,B,training,Cond2,456,False,335,False,482134540.667,482134609.667,70,1,False,482134540.667,482134609.667,70,1,False,482134540.667,482134609.667,70,1
55f9f8d9c9c022bfebe4,2703293068,B,training,Cond2,456,False,332,False,482129419.667,482129485.667,67,1,False,482129419.667,482129485.667,67,1,False,482129419.667,482129485.667,67,1
812c6b527d794408bcdb,2703293072,B,training,Cond2,456,False,337,False,482152469.0,482152539.0,71,1,False,482152469.0,482152539.0,71,1,False,482152470.0,482152539.0,70,1
f3eb594a997b078698b3,2703293076,B,training,Cond2,456,False,335,False,482134120.667,482134190.667,71,1,False,482134120.667,482134190.667,71,1,False,482134120.667,482134190.667,71,1
8ca76e6927218784fb86,2707293030,A,training,Cond1,456,False,446,False,482931944.0,482932012.667,70,1,False,482931944.0,482932012.667,70,1,False,482931944.0,482932012.667,70,1
74fd749b8cb0db98f6f2,2707293042,A,training,Cond1,456,False,446,False,482932530.667,482932602.667,73,1,False,482932530.667,482932602.667,73,1,False,482932530.667,482932602.667,73,1
fd802e02998993039923,2707293050,A,training,Cond1,456,False,446,False,482932142.667,482932210.667,69,1,False,482932142.667,482932210.667,69,1,False,482932142.667,482932210.667,69,1
487fe4bdfec3e53b6f0d,2707293054,B,training,Cond2,456,False,453,False,483019279.0,483019345.333,67,1,False,483019280.333,483019345.333,66,1,False,483019280.333,483019345.333,66,1
3e3a09b10c0507ae2bc1,2707293076,A,training,Cond1,456,False,446,False,482932334.667,482932400.667,67,1,False,482932334.667,482932400.667,67,1,False,482932334.667,482932400.667,67,1
316439e3aa54e972e5d7,2707293108,A,training,Cond1,456,False,609,False,484523622.333,484523690.333,69,1,False,484523622.333,484523690.333,69,1,False,484523622.333,484523690.333,69,1
e723b0615d516d626705,2707293112,B,training,Cond2,456,False,619,False,484602957.333,484603027.333,71,1,False,484602958.333,484603027.333,70,1,False,484602958.333,484603027.333,70,1
f350d4e7a2df45ab2248,2709292810,B,training,Cond2,456,False,619,False,484602209.333,484602277.333,69,1,False,484602209.333,484602277.333,69,1,False,484602209.333,484602277.333,69,1
4181984f5129bb85acc8,2709292838,B,training,Cond2,456,False,619,False,484602591.333,484602667.333,76,1,False,484602591.333,484602667.333,76,1,False,484602591.333,484602667.333,76,1
0d911dc5876d64315ab2,2709292842,A,training,Cond1,456,False,609,False,484524420.0,484524490.333,71,1,False,484524420.0,484524490.333,71,1,False,484524420.0,484524490.333,71,1
ba91575922f48e08501f,2709292846,B,training,Cond2,456,False,619,False,484602397.333,484602467.667,71,1,False,484602397.333,484602467.667,71,1,False,484602397.333,484602467.667,71,1
fc1f7f598876ee3796fd,2709292850,A,training,Cond1,456,False,609,False,484523253.333,484523323.333,71,1,False,484523253.333,484523323.333,71,1,False,484523253.333,484523323.333,71,1
f62a490263a5fd11818c,2709292850,B,training,Cond2,456,False,616,False,484586625.667,484586691.667,67,1,False,484586625.667,484586691.667,67,1,False,484586625.667,484586691.667,67,1
6cf7a396c0d2acda6133,2709292854,A,training,Cond1,456,False,609,False,484523066.667,484523127.667,62,1,False,484523066.667,484523127.667,62,1,False,484523066.667,484523127.667,62,1
7d17016484107a91f038,2709292858,A,training,Cond1,456,False,607,False,484513770.333,484513836.333,67,1,False,484513770.333,484513836.333,67,1,False,484513770.333,484513836.333,67,1
ae01acbc2353602d8ae7,2709292862,A,training,Cond1,456,False,609,True,484524043.667,484524206.0,163,1,True,484524043.667,484524206.0,163,1,True,484524043.667,484524206.0,163,1
839b5afd3e23e8db6ee5,2717292802,A,training,Cond1,456,False,315,False,481926396.0,481926463.333,68,1,False,481926397.333,481926463.333,67,1,False,481926397.333,481926463.333,67,1
a003ff939c8c40162945,2717292802,B,training,Cond2,456,False,326,False,481995278.0,481995343.333,66,1,False,481995278.0,481995343.333,66,1,False,481995278.0,481995343.333,66,1
67609a88b555736a810d,2717292818,B,training,Cond2,456,False,309,False,481896431.333,481896498.333,68,1,False,481896432.333,481896498.333,67,1,False,481896432.333,481896498.333,67,1
ecd3ba2608fb2399ba6a,2717292822,A,training,Cond1,456,False,297,False,481803858.0,481803889.0,32,1,False,481803858.0,481803889.0,32,1,False,481803858.0,481803889.0,32,1
3eb5c960ba760ad6f8d0,2717292822,B,training,Cond2,456,False,309,False,481896628.667,481896695.667,68,1,False,481896628.667,481896695.667,68,1,False,481896628.667,481896695.667,68,1
e071dc5879ac2b8539da,2717292834,A,training,Cond1,456,False,298,False,481806052.0,481806118.333,67,1,False,481806052.0,481806118.333,67,1,False,481806052.0,481806118.333,67,1
d2eb7335736fc246ed20,2717292838,A,training,Cond1,456,False,298,False,481805663.0,481805727.0,65,1,False,481805663.0,481805727.0,65,1,False,481805663.0,481805727.0,65,1
20d4131148d7a6784e03,2717292842,B,training,Cond2,456,False,306,False,481869399.333,481869466.333,67,1,False,481869399.333,481869466.333,67,1,False,481869399.333,481869466.333,67,1
5d42af44d7b56c730459,2717292858,A,training,Cond1,456,False,295,False,481798805.333,481798872.333,68,1,False,481798806.667,481798872.333,67,1,False,481798806.667,481798872.333,67,1
13fda668de668cb89442,2717292858,B,training,Cond2,456,False,305,False,481867274.333,481867341.667,68,1,False,481867275.333,481867341.667,67,1,False,481867275.333,481867341.667,67,1
88f50a87aac0f4d8592e,2717292862,A,training,Cond1,456,False,297,False,481804011.0,481804077.0,67,1,False,481804011.0,481804077.0,67,1,False,481804011.0,481804077.0,67,1
a1afc1eef52bfecee113,2911013960,A,training,Cond1,456,False,592,False,484443785.333,484443854.333,70,1,False,484443785.333,484443854.333,70,1,False,484443785.333,484443854.333,70,1
60c3f4448743be082754,2911013964,B,training,Cond2,456,False,599,False,484485016.333,484485084.667,70,1,False,484485016.333,484485084.667,70,1,False,484485016.333,484485084.667,70,1
bcd497440511d1a05cfe,2911013972,A,training,Cond1,456,False,596,False,484467921.333,484467990.333,70,1,False,484467922.667,484467990.333,69,1,False,484467922.667,484467990.333,69,1
af8fdb6b7cc73316503f,2911013972,B,training,Cond2,456,False,605,False,484504757.0,484504825.0,69,1,False,484504757.0,484504825.0,69,1,False,484504758.0,484504825.0,68,1
76b6da53a416855e5df1,2911013976,A,training,Cond1,456,False,601,False,484489617.0,484489684.0,69,1,False,484489617.0,484489684.0,69,1,False,484489617.0,484489684.0,69,1
4ff37586c6c8ffad92ad,2911013980,A,training,Cond1,456,False,601,False,484489427.0,484489492.0,66,1,False,484489427.0,484489492.0,66,1,False,484489427.0,484489492.0,66,1
743e9e2b9a14d599701c,2911013992,A,training,Cond1,456,False,596,False,484467728.333,484467797.333,70,1,False,484467728.333,484467797.333,70,1,False,484467729.333,484467797.333,69,1
ce5e77b0b38275d9a5d0,2911014050,B,training,Cond2,456,False,605,False,484504569.0,484504633.0,65,1,False,484504569.0,484504633.0,65,1,False,484504569.0,484504633.0,65,1
444fa9f7c2b423bf8210,2913014234,A,training,Cond1,456,False,604,False,484501325.333,484501401.333,77,1,False,484501325.333,484501401.333,77,1,False,484501326.0,484501401.333,76,1
57aa3e4509af876c48b5,2913014238,B,training,Cond2,456,False,614,False,484575696.667,484575762.667,68,1,False,484575696.667,484575762.667,68,1,False,484575696.667,484575762.667,68,1
71c47cdd099130d81726,2913014250,B,training,Cond2,456,False,610,False,484538086.0,484538156.0,71,1,False,484538086.0,484538156.0,71,1,False,484538087.0,484538156.0,70,1
97f628aa9110634911f7,2915014054,A,training,Cond1,456,False,589,False,484414991.667,484415058.0,48,1,False,484414991.667,484415058.0,48,1,False,484414991.667,484415058.0,48,1
be0398524841bd482a1e,2917014064,B,training,Cond2,456,False,599,False,484486351.0,484486420.667,71,1,False,484486351.0,484486420.667,71,1,False,484486351.0,484486420.667,71,1
f1b0f25693cf735a7f6d,2917014230,A,training,Cond1,456,False,592,True,484444778.0,484445040.0,263,1,True,484444778.0,484445040.0,263,1,True,484444778.0,484445040.0,263,1
229b0f025b780a5c74bd,2917014230,B,training,Cond2,456,False,599,False,484485397.0,484485465.667,70,1,False,484485397.0,484485465.667,70,1,False,484485397.0,484485465.667,70,1
9ce580e46f16897b8625,2917014250,A,training,Cond1,456,False,592,False,484445895.0,484445962.0,68,1,False,484445895.0,484445962.0,68,1,False,484445895.0,484445962.0,68,1
ad62c398bab074e2b1e3,2917014250,B,training,Cond2,456,False,599,False,484485207.0,484485277.667,72,1,False,484485207.0,484485277.667,72,1,False,484485208.0,484485277.667,71,1
22a7e66b953a4a37b7ff,2917014262,B,training,Cond2,456,False,598,False,484481088.0,484481155.667,69,1,False,484481088.0,484481155.667,69,1,False,484481088.0,484481155.667,69,1
f35ccb7ccf33290118c2,2917014266,A,training,Cond1,456,False,592,False,484445700.0,484445758.0,59,1,False,484445700.0,484445758.0,59,1,False,484445700.0,484445758.0,59,1
33e694020f195d19b2ad,2917014270,A,training,Cond1,456,False,592,False,484444606.0,484444671.333,66,1,False,484444606.0,484444671.333,66,1,False,484444606.0,484444671.333,66,1
a47109d0499cbbfd1dbc,2917014270,B,training,Cond2,456,False,600,False,484488443.333,484488510.0,68,1,False,484488443.333,484488510.0,68,1,False,484488443.333,484488510.0,68,1
bd65e450bee3d734c5ee,2919013980,A,training,Cond1,456,False,587,False,484369757.0,484369823.0,67,1,False,484369757.0,484369823.0,67,1,False,484369757.0,484369823.0,67,1
c15560b98e20e870773f,2921014246,A,training,Cond1,456,False,587,False,484370145.0,484370215.333,71,1,False,484370145.0,484370215.333,71,1,False,484370145.0,484370215.333,71,1
011fd4732dd77f6e6bb6,2921014258,A,training,Cond1,456,False,588,False,484373692.0,484373760.0,69,1,False,484373692.0,484373760.0,69,1,False,484373692.0,484373760.0,69,1
a66d9d8c7461cc0ab4e0,2921014270,A,training,Cond1,456,False,587,False,484370338.0,484370408.333,71,1,False,484370339.0,484370408.333,70,1,False,484370339.0,484370408.333,70,1
5fbcfd19bb7d3e1a25ac,2939014266,B,training,Cond2,456,False,614,False,484575884.0,484575953.667,71,1,False,484575884.0,484575953.667,71,1,False,484575884.0,484575953.667,71,1
66f3447ff62942ce8431,2939014292,A,training,Cond1,456,False,604,False,484500764.667,484500830.333,67,1,False,484500764.667,484500830.333,67,1,False,484500764.667,484500830.333,67,1
0b75c7c84f6e9d9a304a,2939014292,B,training,Cond2,456,False,614,False,484576451.667,484576519.333,69,1,False,484576451.667,484576519.333,69,1,False,484576451.667,484576519.333,69,1
9c211efcaceb871fefdd,2939014300,A,training,Cond1,456,False,604,False,484500952.333,484501021.667,63,1,False,484500952.333,484501021.667,63,1,False,484500952.333,484501021.667,63,1
1cc84c2531253c75b30f,2939014300,B,training,Cond2,456,False,614,False,484576073.333,484576144.667,72,1,False,484576074.333,484576144.667,71,1,False,484576074.333,484576144.667,71,1
681c1c9c22d0c70fbcd5,2941014050,B,training,Cond2,456,False,613,False,484568398.667,484568467.667,70,1,False,484568398.667,484568467.667,70,1,False,484568400.0,484568467.667,69,1
f769cdc6d0970adf0739,2941014078,A,training,Cond1,456,False,606,False,484508098.0,484508166.0,69,1,False,484508098.0,484508166.0,69,1,False,484508098.0,484508166.0,69,1
2bfb6726237cbdd3c4d3,2975014144,A,training,Cond1,456,False,734,False,485380602.0,485380672.667,72,1,False,485380602.0,485380672.667,72,1,False,485380602.667,485380672.667,71,1
7d21b296498b647ea4c3,2975014148,A,training,Cond1,456,False,734,False,485380413.0,485380483.0,71,1,False,485380413.0,485380483.0,71,1,False,485380413.0,485380483.0,71,1
51b053c3683cb27b71df,2975014152,A,training,Cond1,456,False,715,False,485262529.0,485262597.667,70,1,False,485262529.0,485262597.667,70,1,False,485262529.0,485262597.667,70,1
9aa6790f5a3b23f1765a,2975014160,B,training,Cond2,456,False,730,False,485351427.0,485351493.333,69,1,False,485351427.0,485351493.333,69,1,False,485351427.0,485351493.333,69,1
04d3a498e32bedfc24ad,2975014168,A,training,Cond1,456,False,722,False,485308077.667,485308114.667,46,1,False,485308077.667,485308114.667,46,1,False,485308078.0,485308114.667,45,1
6d20a174237811f45a41,2975014168,B,training,Cond2,456,False,735,False,485384819.0,485384889.0,71,1,False,485384819.0,485384889.0,71,1,False,485384820.0,485384889.0,70,1
0ebf69720a524ea6397f,2975014172,A,training,Cond1,456,False,720,False,485297096.333,485297164.333,69,1,False,485297096.333,485297164.333,69,1,False,485297097.333,485297164.333,68,1
0ec31299915eed9b29d8,2975014180,B,training,Cond2,456,False,730,False,485351228.667,485351293.333,66,1,False,485351228.667,485351293.333,66,1,False,485351228.667,485351293.333,66,1
b0976432f5cdb0d6f981,2975014184,A,training,Cond1,456,False,727,False,485335755.333,485335823.333,70,1,False,485335755.333,485335823.333,70,1,False,485335755.333,485335823.333,70,1
c65f0e49eefc71999b4a,2975014188,A,training,Cond1,456,False,718,False,485291511.333,485291587.333,77,1,False,485291511.333,485291587.333,77,1,False,485291511.333,485291587.333,77,1
56eb9b2b85fd78da45c3,2975014200,B,training,Cond2,456,False,732,False,485357497.333,485357567.333,71,1,False,485357497.333,485357567.333,71,1,False,485357497.333,485357567.333,71,1
23e9637ba88d6014dabc,2975014374,A,training,Cond1,456,False,720,False,485296719.333,485296789.667,71,1,False,485296720.333,485296789.667,70,1,False,485296720.333,485296789.667,70,1
ea7076e922604044b04e,2975014374,B,training,Cond2,456,False,748,False,485479836.0,485479906.0,71,1,False,485479836.0,485479906.0,71,1,False,485479836.0,485479906.0,71,1
d26597c18720f05a65ba,2975014378,B,training,Cond2,456,False,732,False,485360047.333,485360116.333,70,1,False,485360047.333,485360116.333,70,1,False,485360048.333,485360116.333,69,1
8f16e3cabc1b72a0220d,2977014368,A,training,Cond1,456,False,718,False,485291322.0,485291391.333,73,1,False,485291322.0,485291391.333,73,1,False,485291322.0,485291391.333,73,1
f26d58ff1de0980d079c,2977014372,B,training,Cond2,456,False,732,False,485360446.333,485360515.333,70,1,False,485360446.333,485360515.333,70,1,False,485360446.333,485360515.333,70,1
2105cb77f4810e21030b,2977014380,A,training,Cond1,456,False,722,False,485308638.667,485308708.667,71,1,False,485308639.667,485308708.667,70,1,False,485308639.667,485308708.667,70,1
957a75f601886c95b208,2977014406,B,training,Cond2,456,False,732,False,485359453.333,485359523.667,71,1,False,485359453.333,485359523.667,71,1,False,485359454.333,485359523.667,70,1
8554b54d71162b978d85,2977014410,A,training,Cond1,456,False,720,False,485296908.333,485296978.333,71,1,False,485296908.333,485296978.333,71,1,False,485296908.333,485296978.333,71,1
0a5a9941e80e602743d2,2977014410,B,training,Cond2,456,False,748,False,485480036.0,485480105.0,70,1,False,485480036.0,485480105.0,70,1,False,485480036.0,485480105.0,70,1
85b925f1db4f91be1b58,2977014414,B,training,Cond2,456,False,732,False,485358085.667,485358153.333,69,1,False,485358085.667,485358153.333,69,1,False,485358085.667,485358153.333,69,1
9923c8a3f770430b15e3,2977014418,B,training,Cond2,456,False,747,False,485473640.0,485473708.0,69,1,False,485473640.0,485473708.0,69,1,False,485473640.0,485473708.0,69,1
3f1f7b58581d01190688,2979014144,A,training,Cond1,456,False,707,False,485223525.333,485223594.333,70,1,False,485223525.333,485223594.333,70,1,False,485223525.333,485223594.333,70,1
16adc96cad03fc8e0ab1,2979014148,A,training,Cond1,456,False,710,False,485237981.0,485238046.333,66,1,False,485237981.0,485238046.333,66,1,False,485237981.0,485238046.333,66,1
8fc3418560bdf3745a14,2979014148,B,training,Cond2,456,False,728,False,485338469.333,485338538.333,70,1,False,485338469.333,485338538.333,70,1,False,485338470.333,485338538.333,69,1
12ef0f2a8036cc1cb8d1,2979014152,A,training,Cond1,456,False,709,False,485231200.333,485231266.667,67,1,False,485231200.333,485231266.667,67,1,False,485231200.333,485231266.667,67,1
a16d764a82523d8ada54,2979014164,A,training,Cond1,456,False,713,False,485250927.0,485250995.0,69,1,False,485250927.0,485250995.0,69,1,False,485250927.0,485250995.0,69,1
473fa37338acce69e97f,2979014168,A,training,Cond1,456,False,709,False,485231581.0,485231648.0,68,1,False,485231581.0,485231648.0,68,1,False,485231581.0,485231648.0,68,1
c21c2be21ec548eb4fac,2979014168,B,training,Cond2,456,False,725,False,485328621.667,485328690.667,70,1,False,485328621.667,485328690.667,70,1,False,485328621.667,485328690.667,70,1
860d7a81829c6e86b6de,2979014172,B,training,Cond2,456,False,727,False,485336713.333,485336783.333,71,1,False,485336714.333,485336783.333,70,1,False,485336714.333,485336783.333,70,1
1e67e796fe90f318f477,2979014180,A,training,Cond1,456,False,706,False,485222060.0,485222129.0,70,1,False,485222062.667,485222129.0,69,1,False,485222062.667,485222129.0,69,1
0d6b60fc74d791645015,2979014184,A,training,Cond1,456,False,712,False,485246090.0,485246155.0,66,1,False,485246090.0,485246155.0,66,1,False,485246090.0,485246155.0,66,1
a04d2c5b2d7acb49578d,2979014184,B,training,Cond2,456,False,732,False,485358863.333,485358931.667,69,1,False,485358863.333,485358931.667,69,1,False,485358863.333,485358931.667,69,1
b70083c677e3fefaab33,2979014196,A,training,Cond1,456,False,736,False,485386953.0,485387024.0,72,1,False,485386953.0,485387024.0,72,1,False,485386953.0,485387024.0,72,1
6da3b6ce1f4433c12b3c,2979014378,B,training,Cond2,456,False,728,False,485338666.333,485338735.333,70,1,False,485338667.333,485338735.333,69,1,False,485338667.333,485338735.333,69,1
715bda1ebb2b66366b89,2979014382,B,training,Cond2,456,False,725,False,485328817.0,485328884.667,69,1,False,485328817.0,485328884.667,69,1,False,485328817.0,485328884.667,69,1
a8aa5197aa4c95a022dd,2979014390,B,training,Cond2,456,False,725,False,485328423.667,485328491.667,69,1,False,485328423.667,485328491.667,69,1,False,485328423.667,485328491.667,69,1
0efc4250bd16dac53c20,2981014384,A,training,Cond1,456,False,718,False,485291698.333,485291774.333,77,1,False,485291698.333,485291774.333,77,1,False,485291698.333,485291774.333,77,1
998cb7a246e4da937a38,2981014388,A,training,Cond1,456,False,714,False,485256394.0,485256462.0,69,1,False,485256394.0,485256462.0,69,1,False,485256394.0,485256462.0,69,1
bcedb06af0f79240b29b,2981014388,B,training,Cond2,456,False,732,False,485359061.333,485359130.333,70,1,False,485359061.333,485359130.333,70,1,False,485359061.333,485359130.333,70,1
7f26bdd1a6cc4b4f69d3,2981014396,A,training,Cond1,456,False,714,False,485256582.667,485256653.0,71,1,False,485256582.667,485256653.0,71,1,False,485256584.0,485256653.0,70,1
26b49a8ac1e84a4a272c,2981014396,B,training,Cond2,456,False,729,False,485344393.333,485344461.333,69,1,False,485344394.333,485344461.333,68,1,False,485344394.333,485344461.333,68,1
1deef501b37cfab3eb56,2981014402,B,training,Cond2,456,False,732,False,485360244.333,485360312.333,69,1,False,485360244.333,485360312.333,69,1,False,485360244.333,485360312.333,69,1
59aafa30330d0724c030,2981014410,A,training,Cond1,456,False,713,False,485251303.0,485251372.0,70,1,False,485251303.0,485251372.0,70,1,False,485251304.0,485251372.0,69,1
d5741be687d9101e650f,2981014410,B,training,Cond2,456,False,732,False,485359649.333,485359718.667,70,1,False,485359649.333,485359718.667,70,1,False,485359650.333,485359718.667,69,1
79254eb55d81ea0d9cd2,2981014414,B,training,Cond2,456,False,731,False,485354617.333,485354683.333,67,1,False,485354617.333,485354683.333,67,1,False,485354617.333,485354683.333,67,1
