sample_id,wafer,stage,route,segments,rows,strong_any_blocks,strong_same_stage_previous_blocks,strong_same_stage_later_blocks,strong_cross_stage_blocks,strong_same_wafer_blocks,strong_simultaneous_other_wafer_blocks
5c7820a1da4114ca2a31,-2143929710,A,456,3,346,0,0,0,0,0,0
5c871ee84ce9e11a614a,-2579249780,B,456,3,348,0,0,0,0,0,0
5c8dbcc357ad3424b3de,4217773742,B,456,4,357,2,0,2,0,0,2
5ca7ec914f5ccf7979fd,-4041511852,A,456,3,333,0,0,0,0,0,0
5cab044b03488f1fe3b0,-1193530626,A,123,3,282,0,0,0,0,0,0
5cfa9f94fcf3ede8b23c,-4113511748,B,456,3,357,2,0,2,0,0,2
5d197a42dd6d96de3cc2,1292253506,B,456,3,343,2,0,2,0,0,2
5d42af44d7b56c730459,2717292858,A,456,3,347,0,0,0,0,0,0
5da523d6eed7bd968a1b,-4041511872,A,456,3,336,0,0,0,0,0,0
5dac9c8f958a97b6530d,1484254382,A,456,3,343,2,0,2,0,0,2
5ddb1de8cc3645ec9366,327446648,A,123,3,278,0,0,0,0,0,0
5e1077bbc2eb3af2bce1,327446604,A,123,3,282,2,0,2,0,0,2
5e1b34f088ee4b88c2ad,-2567249792,B,456,3,328,0,0,0,0,0,0
5e5d579570007a23d7eb,-4216160670,B,456,3,356,2,0,2,0,0,2
5e869e08c2aed018bf72,1451738988,B,456,4,337,3,0,3,0,0,3
5ea29512d772df31c40c,1272253486,B,456,4,340,0,0,0,0,0,0
5ec10f5d5c9ce8df7f5d,4187773526,A,456,3,341,0,0,0,0,0,0
5ed80e7586cbde7cf1a5,4169773314,B,456,3,341,0,0,0,0,0,0
5ee493bc6ce1cd5e991c,1326253608,B,456,5,353,4,0,4,0,0,4
5ef14b1da775fc049f0c,4209773426,B,456,3,347,2,0,2,0,0,2
5f114645663b5c02602d,1836207028,A,123,3,271,0,0,0,0,0,0
5f636ecec345cd36ab91,1478254316,A,456,4,335,3,0,3,0,0,3
5f7d1bfdf58e8150426c,1288253458,A,456,3,340,2,0,2,0,0,2
5f85b3b53c1ea7b9caa7,-4139511826,B,456,3,353,1,0,1,0,0,1
5fbcfd19bb7d3e1a25ac,2939014266,B,456,3,343,2,0,2,0,0,2
5fe6dba94c362366a1f5,-4226160416,B,456,3,353,0,0,0,0,0,0
604166380eea48f56e08,-879170270,A,456,3,342,0,0,0,0,0,0
604f3d45cbc8742fbe76,2665292900,A,456,3,342,2,0,2,0,0,2
60a208f6741aea739ce5,1286253736,B,456,4,338,0,0,0,0,0,0
60acecec229c557b43da,4223773448,A,456,4,348,2,0,2,0,0,2
60b45564bbfba6195bda,4169773544,B,456,3,348,0,0,0,0,0,0
60c3f4448743be082754,2911013964,B,456,3,362,2,0,2,0,0,2
60d2484774ad6ee0e902,327446640,A,123,3,274,2,0,2,0,0,2
60f5b846802f1aff92d6,3017014498,A,456,3,341,0,0,0,0,0,0
6102fc80bf63fb3b7bc7,1844206918,A,123,3,182,0,0,0,0,0,0
610d57ba49c6c283336b,2076207480,A,123,3,273,0,0,0,0,0,0
6116fd772158e989f987,3013014292,A,456,3,340,2,0,2,0,0,2
614d5f5c16c1eeaf7b7a,3033014326,A,456,3,335,2,0,2,0,0,2
617da4afc484fdac16a6,-879170088,A,456,4,351,0,0,0,0,0,0
61b96069cda3fc5d7af1,39494146,B,456,5,341,3,0,3,0,0,3
61ff1eebc59f89575616,2110498180,A,456,3,336,0,0,0,0,0,0
6242717d11439aa52fa0,-4224160694,A,456,3,353,0,0,0,0,0,0
6250e2a91e721eeed9a6,2667292894,B,456,3,340,0,0,0,0,0,0
629e72e14a4a7951e7b2,4229773746,A,456,3,349,0,0,0,0,0,0
62ad76e41df98f70c93c,4223773452,B,456,3,349,0,0,0,0,0,0
62b0e0cdc41b50cf50ff,2667292720,B,456,4,341,2,0,2,0,0,2
62e38bba327a1002cd87,-3287299576,B,456,3,343,0,0,0,0,0,0
62f7ac5fb8a82e835932,4219773500,B,456,3,355,0,0,0,0,0,0
62fb834dea27588c190a,3021014508,B,456,3,347,2,0,2,0,0,2
63a193024ae44ca1a318,1480254054,B,456,3,359,0,0,0,0,0,0
63ba871fc9fe944f0869,-873170342,B,456,3,364,2,0,2,0,0,2
63f53d160afb7ded1c8e,-4113511822,B,456,4,358,0,0,0,0,0,0
63feaed815e1d895902b,675222840,A,123,3,283,0,0,0,0,0,0
640e343d37d4ca9ca74f,2985014414,A,456,3,350,2,0,2,0,0,2
641fa945c9e4a10be8b1,-4139511854,A,456,4,348,2,0,0,2,0,2
6420ef7bdddd242ad55b,-4113511752,A,456,3,353,0,0,0,0,0,0
642dc51c5ab07767918e,2064207376,A,123,3,268,0,0,0,0,0,0
64573da3c014908637ad,325446850,A,123,3,286,0,0,0,0,0,0
645b657a562636c2ba57,1836206980,A,123,3,271,0,0,0,0,0,0
64712815a7e71fa57a11,1294253610,A,456,4,341,3,0,3,0,0,3
6494fc3cf5b93ed9b5de,331446628,A,123,3,279,0,0,0,0,0,0
64c126df8c07338aa957,3623681110,B,456,3,354,2,0,2,0,0,2
64e55696aaaf10847115,41494444,B,456,3,339,0,0,0,0,0,0
653013e308a8de7dfbae,2066207654,A,123,3,269,0,0,0,0,0,0
65c8cbb8d1c2aed707f1,4203773692,A,456,3,344,2,0,2,0,0,2
65fc625403b28db7f17f,4179773518,A,456,3,816,3,0,3,0,0,3
661374271278d0161afd,2655292922,B,456,3,342,0,0,0,0,0,0
66165c7a4497dbbb0080,1484254358,A,456,3,345,2,0,2,0,0,2
662a67b76e242161f07a,2068207550,A,123,3,268,0,0,0,0,0,0
663819767f329d52aa05,4213773668,A,456,3,342,2,0,2,0,0,2
6683ca9298f00ce67485,4217773684,A,456,3,354,2,0,2,0,0,2
66aff2bcd479119af1f7,1296253530,B,456,4,345,3,0,3,0,0,3
66b2a87432bb55c468c4,331446658,A,123,3,269,0,0,0,0,0,0
66f3447ff62942ce8431,2939014292,A,456,3,343,2,0,2,0,0,2
6701b8b6cfe93e5cd3b6,-2039929274,B,456,3,367,2,0,2,0,0,2
67447f788ed02751d0bb,1475739242,A,456,3,340,2,0,2,0,0,2
675a9ef8a9e21e23b9bc,4213773710,A,456,3,345,0,0,0,0,0,0
67609a88b555736a810d,2717292818,B,456,3,349,2,0,2,0,0,2
67837e17587222c6e801,2667292676,A,456,3,332,0,0,0,0,0,0
681c1c9c22d0c70fbcd5,2941014050,B,456,3,341,2,0,2,0,0,2
68241b0b167db4d4da3c,4225773750,A,456,3,349,2,0,2,0,0,2
6831233f36fcca61117f,3027014502,A,456,4,342,3,0,3,0,0,3
68495d6c21e8fa63fb20,-4224160702,B,456,3,345,2,0,2,0,0,2
68580354e5144ef1dd46,-899170148,B,456,3,365,0,0,0,0,0,0
685c2d6bf4a9219bb0ea,343446916,A,123,3,272,0,0,0,0,0,0
6873cd3c5474b847d7a9,2070207702,A,123,3,265,0,0,0,0,0,0
68ed55601175ead8ca28,-4043511808,A,456,3,338,0,0,0,0,0,0
695d362ec0a51c6afcd2,1852206992,A,123,3,280,0,0,0,0,0,0
69608816b1a4f857c209,-4228160662,A,456,3,345,0,0,0,0,0,0
696ca1f99fb4b275e5f5,2056207400,A,123,3,286,0,0,0,0,0,0
6979b8f025ae78e6fa07,1481739062,B,456,3,346,2,0,2,0,0,2
69937f326a15c996055e,3005014324,A,456,3,340,0,0,0,0,0,0
699940e90312cc265fe4,1475739284,B,456,3,337,2,0,2,0,0,2
69a00dfea8fdd01a4de5,1486254092,A,456,3,336,0,0,0,0,0,0
69d4050e3444b11756f0,43494392,B,456,3,342,0,0,0,0,0,0
69de9fc8f280e41a1980,321446688,A,123,3,276,0,0,0,0,0,0
69f3a61f65c9cc132300,3033014334,B,456,3,345,2,0,2,0,0,2
6a13da5084d0cc0c3e6e,1316253826,A,456,3,337,2,0,2,0,0,2
6a1ad20b0d1a4d8f235d,1302253792,A,456,4,334,0,0,0,0,0,0
6a24ee08890aaccbab59,2703293060,B,456,4,360,0,0,0,0,0,0
6a3b265f56c58fbf4d62,345446666,A,123,4,273,0,0,0,0,0,0
6a63a95ae885fdacd412,1484254378,A,456,3,340,0,0,0,0,0,0
6a6511994c25a6c713a0,343446932,A,123,3,287,0,0,0,0,0,0
6a7ef087155f7c7b2dd7,327446612,A,123,4,287,2,0,2,0,0,2
6abb7ef05ea0a89cc9bb,2987014196,B,456,3,344,2,0,2,0,0,2
6b0b695b7eae1364d358,4213773718,A,456,3,348,2,0,2,0,0,2
6b21f2b426ec8114b836,665222766,A,123,3,265,0,0,0,0,0,0
6b2a6d3a7f6d0bf8bfce,2667292680,A,456,3,327,0,0,0,0,0,0
6b2d1cf68390e08acecb,1296253550,A,456,3,340,0,0,0,0,0,0
6b367f52d857b59835bf,4201773382,B,456,3,352,2,0,2,0,0,2
6b51cf40fe5ba0e98675,-4141512120,B,456,3,352,2,0,0,2,0,2
6b6f77a9d074a05a7dd1,2066207666,A,123,3,266,0,0,0,0,0,0
6bab874de7d745e7c7dd,343446912,A,123,3,272,0,0,0,0,0,0
6bb8e9513f95f6e1fe61,3017014300,A,456,3,341,2,0,2,0,0,2
6bbce4b304423e538ad5,2070207718,A,123,3,273,0,0,0,0,0,0
6bef49db4e5a38a0503c,-4113511752,B,456,3,362,2,0,2,0,0,2
6c04bd525b4373e2a9b0,2663292688,B,456,3,339,0,0,0,0,0,0
6c4b32ef917cf84040e5,4213773722,A,456,3,331,0,0,0,0,0,0
6c88d768f5af5e948c87,2058207666,A,123,3,262,0,0,0,0,0,0
6c91edf1dc95b871af94,4169773318,A,456,3,350,2,0,2,0,0,2
6c9290b08f3a0c0527d9,-873170306,A,456,3,353,2,0,2,0,0,2
6cd52148c8b5912ca2fc,3027014564,A,456,3,335,2,0,2,0,0,2
6cf7a396c0d2acda6133,2709292854,A,456,3,346,2,0,2,0,0,2
6d20a174237811f45a41,2975014168,B,456,4,348,0,0,0,0,0,0
6d54594b80801a7f0163,-4228160694,B,456,3,352,1,0,1,0,0,1
6d7272fdec18658ca6b3,3621681194,B,456,3,346,0,0,0,0,0,0
6d75a669cf2f656a43f7,4171773584,A,456,3,349,2,0,2,0,0,2
6da3b6ce1f4433c12b3c,2979014378,B,456,3,344,0,0,0,0,0,0
6dcf1d216a685c054c7d,3627681094,B,456,4,346,3,0,3,0,0,3
6e12493812a5f565ce96,-4230160598,A,456,3,346,2,0,2,0,0,2
6e22c8f4750ab1cabb0a,2058207658,A,123,3,269,0,0,0,0,0,0
6e69310cdbfaeecb8c9f,1836206946,A,123,3,274,0,0,0,0,0,0
6e763d77037bc6feb98e,323446690,A,123,3,269,0,0,0,0,0,0
6e874b66d70476565d95,1488254358,A,456,3,340,2,0,2,0,0,2
6e9fa8dca971de910b49,3017014490,B,456,4,343,0,0,0,0,0,0
6ea75e8be0c5e05fade9,-4019511758,B,456,3,359,0,0,0,0,0,0
6ec38443bb3f9efbdea9,3037014334,B,456,3,338,0,0,0,0,0,0
6ee2cb741ecc56268b66,3023014552,A,456,3,334,0,0,0,0,0,0
6f0a92816c260d2ea1e9,-1714100536,B,456,5,344,3,0,3,0,0,3
6f63a985cbc0816bda9b,-2699400356,B,456,3,344,0,0,0,0,0,0
6f93acfdf2128dc62734,1475739308,B,456,3,341,0,0,0,0,0,0
6fa26aeab9cc01ae07df,-4025511554,A,456,4,354,3,0,3,0,0,3
6fb8b0c5da652bc8b8c7,1314253612,B,456,3,341,0,0,0,0,0,0
6fc936bb6e7f368a71df,-2131929478,A,456,3,346,0,0,0,0,0,0
6fd61f57b65db9909f4e,1475739288,B,456,3,345,0,0,0,0,0,0
6fdfb4e15330f101c44b,1480254108,A,456,3,352,0,0,0,0,0,0
6ffeebeec6872f40e615,3021014314,B,456,3,349,0,0,0,0,0,0
7007c9b7980ba4be387c,-1183530592,A,123,3,268,0,0,0,0,0,0
701d5ffd3f057f831ef3,4211773500,B,456,3,353,2,0,2,0,0,2
706895e70a25b52a0444,-4045511824,B,456,4,350,2,0,2,0,0,2
709ff2ea49fe5500be3a,319446628,A,123,3,287,0,0,0,0,0,0
70cf604ff6082b6aa894,31494350,A,456,4,819,1,0,1,0,0,1
70fa01ac459d75c29619,2655292712,B,456,3,341,0,0,0,0,0,0
71088f7791ffe1c0d1c9,1844207004,A,123,3,277,0,0,0,0,0,0
71094dd52afab663d8ef,2062207568,A,123,3,282,2,0,2,0,0,2
7113e6896f1c7824ab55,2066207556,A,123,3,283,0,0,0,0,0,0
715bda1ebb2b66366b89,2979014382,B,456,3,351,0,0,0,0,0,0
718f84948dac63189f78,-903170152,A,456,3,339,0,0,0,0,0,0
71bb64b6261727ce389a,-4113511800,B,456,4,356,0,0,0,0,0,0
71c47cdd099130d81726,2913014250,B,456,3,338,0,0,0,0,0,0
71d3d3c182172cbc3634,4225773644,A,456,4,340,2,0,2,0,0,2
7202e67bfa940169aac5,331446670,A,123,3,280,0,0,0,0,0,0
720c6bf3c1a4a585bcc6,1832207020,A,123,3,299,0,0,0,0,0,0
724ca1a1a15a9def7d28,1464254022,A,456,3,333,2,0,2,0,0,2
731f8c977b3089045b6f,1318253572,B,456,3,347,0,0,0,0,0,0
733faafbe969be847e96,-4230160408,B,456,4,347,0,0,0,0,0,0
735ffb7543b67724b0a8,1490254100,B,456,4,339,2,0,2,0,0,2
7376584a67fae2bf8c16,2985014396,B,456,3,343,0,0,0,0,0,0
73c0ed135fd00f62694b,-4035511574,B,456,3,198,0,0,0,0,0,0
73c826dbbf8ef8316925,1486254318,A,456,3,333,0,0,0,0,0,0
74051d2f391a63f8431a,-4220160604,A,456,3,345,0,0,0,0,0,0
743e9e2b9a14d599701c,2911013992,A,456,3,344,2,0,2,0,0,2
7463a7df1863b80675d3,2056207408,A,123,3,274,0,0,0,0,0,0
746b9119d87b4b60baa4,1314253576,A,456,3,333,2,0,2,0,0,2
7495bbb0a56f22c9bcec,3023014514,A,456,3,339,2,0,2,0,0,2
749b3a238fe49f369fe6,-1720100542,B,456,3,334,2,0,0,2,0,2
74fd749b8cb0db98f6f2,2707293042,A,456,3,336,0,0,0,0,0,0
753519206c6ace8cb4f2,327446592,A,123,3,284,0,0,0,0,0,0
7540e22cad3ceb061079,-4216160690,B,456,3,365,0,0,0,0,0,0
7580d1a9f9836344443c,1292253530,B,456,3,347,2,0,2,0,0,2
75eb3a3862995b23b818,1292253562,B,456,3,341,1,0,1,0,0,1
761cad9cb82bfb552973,-4025511496,A,456,4,350,0,0,0,0,0,0
768ed3716ed800b36423,-4230160428,A,456,3,342,0,0,0,0,0,0
76a84111773e6ae8a19a,-2569250018,B,456,3,349,2,0,2,0,0,2
76b6da53a416855e5df1,2911013976,A,456,3,340,0,0,0,0,0,0
76f9346a0be85fc1be1a,1842206770,A,123,3,262,0,0,0,0,0,0
7746b2d36626e518ee04,1300253518,A,456,3,333,0,0,0,0,0,0
774e1ca42b6fc96b8d76,1464254038,B,456,3,342,2,0,2,0,0,2
7751c9e726f1c5a55f3e,-2135929464,B,456,4,354,3,0,3,0,0,3
7752a6a5d7d821afe1dc,-4141512104,B,456,3,347,2,0,2,0,0,2
777ffd5adb682574ea5d,4171773568,B,456,3,353,2,0,2,0,0,2
778c8bdb5c001b9e6288,3027014528,A,456,3,343,2,0,2,0,0,2
779c5c78ff41bc2601f5,3013014490,A,456,3,341,2,0,2,0,0,2
77bcbcf9c247415a6cef,39494376,B,456,3,339,2,0,0,2,0,2
77d1121be7058f070273,-2033929418,B,456,3,338,2,0,2,0,0,2
77daff006f1cea9002a0,-4222160428,A,456,3,351,2,0,2,0,0,2
77ea41007be7b6b45d11,1482254292,B,456,4,330,0,0,0,0,0,0
78050b35d90ded2eb711,33494166,A,456,4,331,3,0,3,0,0,3
7855ae0bf8f9ad2effaf,-1193530642,A,123,3,277,0,0,0,0,0,0
7873624402d6532f9c5b,-1183530654,A,123,3,291,0,0,0,0,0,0
78cb164b39aab3853a65,2657292950,A,456,3,344,0,0,0,0,0,0
78d56107354a79152f2a,1844207020,A,123,3,272,0,0,0,0,0,0
78f0c2e5cda9415ecec3,3015014228,B,456,5,5192,0,0,0,0,0,0
791115b75cfbb8d0ad82,1480254038,A,456,3,356,2,0,2,0,0,2
7920a0d1b98d1a5a5ca0,-4113511748,A,456,4,349,2,0,2,0,0,2
79254eb55d81ea0d9cd2,2981014414,B,456,3,355,0,0,0,0,0,0
7936d91f10be14d89df3,4209773402,B,456,3,351,0,0,0,0,0,0
79544a9ba6b80ccc3cc4,4213773706,B,456,3,343,2,0,2,0,0,2
7961971dc74deb9a0ca0,-4226160416,A,456,3,343,2,0,2,0,0,2
7989764f3fb7e87d5498,1302253784,B,456,3,337,2,0,2,0,0,2
798c7cc0f3df94def977,-2565249994,B,456,3,349,2,0,2,0,0,2
79f54916ad68aae6d754,2985014426,A,456,3,343,0,0,0,0,0,0
79f8aceb3eef28aa4f30,1296253608,A,456,4,323,0,0,0,0,0,0
7a481d99c85d6bc517aa,-1193530880,A,123,3,274,0,0,0,0,0,0
7a684c9c55a0788225dd,2663292684,B,456,3,339,0,0,0,0,0,0
7acb6b5e9f17b5a5a95a,4211773448,A,456,3,343,2,0,2,0,0,2
7aea696afcfaa5dcede5,1322253616,A,456,3,340,2,0,2,0,0,2
7af7fdb40878f9474300,3023014548,B,456,3,341,2,0,2,0,0,2
7b1c47765cf45f19354b,325446910,A,123,3,283,0,0,0,0,0,0
7b52443c6ef079982863,4167773572,A,456,4,353,2,0,2,0,0,2
7bbdfd3b5e1ff3695dcb,41494394,A,456,3,342,0,0,0,0,0,0
7bc16dc775f95f5d944e,-4113511780,A,456,3,353,0,0,0,0,0,0
7bda927c513341193d91,329446858,A,123,3,292,0,0,0,0,0,0
7bf3c07686d4ffa04fc0,29494140,B,456,3,339,0,0,0,0,0,0
7c025bfdc74d1256716f,1462254280,A,456,3,330,0,0,0,0,0,0
7c0f8fa7d25069cce2f4,33494120,A,456,3,329,0,0,0,0,0,0
7c13d2432c634987725e,-1714100524,B,456,4,344,0,0,0,0,0,0
7c2d727c39a0b8a8a6bb,1842206734,A,123,3,274,0,0,0,0,0,0
7c36f7414e884edd777c,1482254086,B,456,3,347,2,0,2,0,0,2
7c48a414ed1eaa23d6f0,-4111511816,A,456,3,347,2,0,2,0,0,2
7c49fddb57ce0ec15d3a,1464254054,B,456,3,335,0,0,0,0,0,0
7c77a691c466610620c5,4219773492,A,456,3,347,0,0,0,0,0,0
7cbe15e73e08d27d2372,4175773624,B,456,3,362,2,0,2,0,0,2
7ce6b784155ee595c853,29494128,B,456,3,338,2,0,2,0,0,2
7ce8c69a06539826cedc,-4039511784,B,456,4,338,0,0,0,0,0,0
7d02782d14f3a5a80206,2070207690,A,123,3,269,0,0,0,0,0,0
7d02e72a7aaea690ef8e,1480254030,B,456,3,339,2,0,2,0,0,2
7d105b5cb68d2b848f39,1832206992,A,123,3,282,0,0,0,0,0,0
7d17016484107a91f038,2709292858,A,456,3,338,0,0,0,0,0,0
7d21b296498b647ea4c3,2975014148,A,456,3,341,2,0,2,0,0,2
7d45d054e7adbda531dd,349446682,A,123,3,281,0,0,0,0,0,0
7d57d322a34aef2fef83,-4113511796,B,456,4,358,2,0,2,0,0,2
7d6a3c1a8b155bd55b51,1834206754,A,123,3,270,1,0,1,0,0,1
7d778bb99f3549b3cc5e,1844206922,A,123,3,270,1,0,1,0,0,1
7d890ce46d7573f4f709,2062207580,A,123,4,289,0,0,0,0,0,0
7dbbfcfe6573aa7baa92,4189773414,A,456,3,343,2,0,2,0,0,2
7de48eddc1f0dfad428c,-899170198,A,456,3,354,0,0,0,0,0,0
7dfdfeb7f36e1e44e92b,-4023511592,B,456,3,357,0,0,0,0,0,0
7e5c1456ff5eab8655cd,-2567249752,A,456,3,337,0,0,0,0,0,0
7e6a2ed42b71457b5991,4213773726,B,456,4,347,0,0,0,0,0,0
7ecd59b97bf6a9ca99f7,-4222160590,B,456,3,354,0,0,0,0,0,0
7ee82e5bf278b2c022c4,-873170334,A,456,4,342,3,0,3,0,0,3
7efca8681389d862ae84,-4037511816,A,456,4,338,2,0,2,0,0,2
7f26bdd1a6cc4b4f69d3,2981014396,A,456,3,336,2,0,2,0,0,2
7f450f67115e2887dc83,4207773660,A,456,3,343,2,0,2,0,0,2
7f49ac0391e66ff66e06,3027014552,B,456,3,338,0,0,0,0,0,0
7f904efd7bcecf749eaa,-4224160690,A,456,3,353,0,0,0,0,0,0
7f99b5aeb04d2e3bdbdd,1296253506,A,456,4,335,0,0,0,0,0,0
7fb29839cd265993a76c,1296253538,A,456,5,332,2,0,2,0,0,2
7fdabeee3d116e9998b7,345446884,A,123,3,277,1,0,1,0,0,1
8057ef80f65da28a25ad,2062207674,A,123,3,264,0,0,0,0,0,0
8061bcca2ffddf820b81,1854206880,A,123,3,268,0,0,0,0,0,0
8075935dd60f4796e841,-2133929492,B,456,3,348,2,0,2,0,0,2
80f1b955eb93b1dd3566,3021014286,B,456,3,281,0,0,0,0,0,0
8105b59e014fa13c4167,2058207556,A,123,3,275,0,0,0,0,0,0
812038f79990351cb0f0,329446902,A,123,3,281,2,0,2,0,0,2
812c6b527d794408bcdb,2703293072,B,456,3,368,0,0,0,0,0,0
8146113cc7cd6c341483,-4045511836,B,456,4,341,0,0,0,0,0,0
816be3b5d33120eb01b8,39494162,A,456,3,334,0,0,0,0,0,0
816cb621bc388350a78e,1292253518,A,456,3,340,0,0,0,0,0,0
8176c599c196cb23b492,-2567249732,B,456,3,350,2,0,0,2,0,2
81816c0a630607bac6d3,-1714100520,B,456,3,348,0,0,0,0,0,0
818bf3b25f89a131bdbc,1296253510,A,456,3,322,2,0,2,0,0,2
81bbf59aff29dd99a51d,-4222160582,B,456,3,360,0,0,0,0,0,0
81c93a9e934cd5dede62,-2149929534,A,456,4,343,0,0,0,0,0,0
81d842d768a462df986e,343446894,A,123,3,275,0,0,0,0,0,0
81fe0c021f32a434b9a2,-4037511828,A,456,4,321,0,0,0,0,0,0
823849dffd8d91c6458b,1304253554,B,456,4,343,2,0,2,0,0,2
825503730c841b9dc967,2669292938,B,456,3,323,0,0,0,0,0,0
826616f1d294a4657f5c,329446878,A,123,3,282,0,0,0,0,0,0
82897cec3572b4b4343c,3623681106,A,456,4,346,2,0,2,0,0,2
82905abdb34c762714a4,1486254084,B,456,3,334,0,0,0,0,0,0
82a15fffd0ce2d47c9dc,1846206726,A,123,3,273,0,0,0,0,0,0
82a322deb1bf1331fdd0,1290253650,A,456,3,328,0,0,0,0,0,0
82f7c7af9ac6b731fd52,343446956,A,123,3,283,0,0,0,0,0,0
83239fd4a5f485c8b414,327446706,A,123,3,278,0,0,0,0,0,0
832e2588b27dc2e612fc,-4113511796,A,456,3,357,2,0,2,0,0,2
83484028921a3cd8bdd9,1270253716,A,456,3,349,0,0,0,0,0,0
835c954a05733f484d8b,4217773754,B,456,3,358,0,0,0,0,0,0
837014f8d2e37cb3a110,2983014176,B,456,3,348,0,0,0,0,0,0
837821850aa2fafbfb75,2056207420,A,123,3,279,0,0,0,0,0,0
837efa8dff523738c349,-2033929450,A,456,3,357,0,0,0,0,0,0
8384724cf0d84047be18,333446660,A,123,3,293,0,0,0,0,0,0
838e584cba38914ec012,1462254316,B,456,3,343,0,0,0,0,0,0
8394551e0ecd9467bdf2,-2139929748,B,456,3,336,0,0,0,0,0,0
839b5afd3e23e8db6ee5,2717292802,A,456,3,350,2,0,2,0,0,2
83a066b8118ff9b6fb3e,1486254080,A,456,3,341,0,0,0,0,0,0
83af60abcd9088be2636,43494206,B,456,3,336,2,0,2,0,0,2
83c6242d2df88f297292,29494108,B,456,3,335,0,0,0,0,0,0
83dc70480d0d5d74be38,1304253562,B,456,3,339,0,0,0,0,0,0
83f3b4b44cc6ba8a65e5,349446710,A,123,3,282,0,0,0,0,0,0
8419262d6f316adffce3,-2149929672,A,456,3,354,0,0,0,0,0,0
84401df588888d7bc7e7,4229773758,B,456,3,360,0,0,0,0,0,0
84574d21cf8977b52c68,3037014322,B,456,3,341,2,0,2,0,0,2
84778f43d7bec784f7c6,3623681122,B,456,3,348,0,0,0,0,0,0
84934d6b4db7a9fb1e42,1834206738,A,123,3,272,0,0,0,0,0,0
849539601ba6b19ebefe,-873170318,B,456,4,349,0,0,0,0,0,0
8499c08afd5f73da29a6,1852207032,A,123,3,252,0,0,0,0,0,0
84e5ae2794a62c91621a,1852206942,A,123,3,277,0,0,0,0,0,0
84e651f3f9f793bb9540,1324253760,B,456,3,328,0,0,0,0,0,0
8531431ffe492888c267,-1193530654,A,123,3,272,0,0,0,0,0,0
8548af404911eb2ffa46,3015014256,B,456,3,354,2,0,2,0,0,2
8554b54d71162b978d85,2977014410,A,456,3,339,2,0,2,0,0,2
856093546c3ed1df3876,1484254342,A,456,3,344,2,0,2,0,0,2
85614a746352d5cd2a3e,-4220160678,B,456,3,353,0,0,0,0,0,0
858fd9c1e58c59e2aa99,4203773636,B,456,4,346,3,0,3,0,0,3
85b925f1db4f91be1b58,2977014414,B,456,3,345,0,0,0,0,0,0
85dd5eea159e4083856a,327446714,A,123,4,292,2,0,2,0,0,2
85e17cea0949600fea83,3037014488,A,456,3,341,2,0,2,0,0,2
860d7a81829c6e86b6de,2979014172,B,456,3,347,2,0,2,0,0,2
861a99fddd829e7f32c8,1488254374,A,456,3,338,0,0,0,0,0,0
861f156ee6accea60cc5,33494140,B,456,4,339,0,0,0,0,0,0
863d99cc84a3dbbcc32c,343446948,A,123,3,271,0,0,0,0,0,0
8649c26e524a08f22d42,2663292728,A,456,3,337,0,0,0,0,0,0
868967d88bbe6de2936f,-4139511830,B,456,3,361,0,0,0,0,0,0
86a9bb5edc4b27ce024f,1288253494,B,456,3,326,0,0,0,0,0,0
86ac239e77795e929604,329446850,A,123,3,265,2,0,2,0,0,2
86cb202a491844c659ab,1288253462,A,456,3,336,0,0,0,0,0,0
86d5fb96aabf970f84f3,-4039511558,A,456,3,339,2,0,2,0,0,2
86db30e35a0ce85b6ed6,-877170268,A,456,3,349,2,0,0,2,0,2
870c67d2afd6fb47ba00,-4027511564,A,456,3,335,2,0,2,0,0,2
8728ed6bce3c80ea37cc,2064207388,A,123,3,266,0,0,0,0,0,0
874cdd888642c9f1abcc,1462254300,B,456,3,349,2,0,2,0,0,2
874dbf401fbfe9e05cba,1330253786,B,456,3,338,2,0,2,0,0,2
875287a6b8cf1c09d7fb,3623681102,A,456,3,352,2,0,2,0,0,2
8754fc601ed76c81ca24,-877170260,A,456,3,356,0,0,0,0,0,0
876536c11a353c413eff,333446668,A,123,3,276,0,0,0,0,0,0
87c1cc9c68669d824740,-903170148,A,456,3,353,0,0,0,0,0,0
87cb7176b9c6d517bfe6,-4139511850,A,456,4,347,3,0,3,0,0,3
87ec0a059c3493cc9d98,1294253800,B,456,3,342,2,0,2,0,0,2
87ed814c92b9d320f4f5,1838206960,A,123,3,275,0,0,0,0,0,0
888afe7ee36bd18b0f1b,2667292704,B,456,3,336,2,0,2,0,0,2
88d21a3ba36bc8b4514f,-4021511496,B,456,3,352,0,0,0,0,0,0
88e8675a59d4e5713eb7,3017014510,B,456,3,349,0,0,0,0,0,0
88f50a87aac0f4d8592e,2717292862,A,456,3,345,0,0,0,0,0,0
890bda2cd26c56112984,-877170322,B,456,3,353,2,0,2,0,0,2
891a6e69e4461cfc28af,1846206920,A,123,3,300,0,0,0,0,0,0
891f226e3de83444ba21,4175773538,A,456,4,338,0,0,0,0,0,0
896cab0a053befe11756,-2143929768,A,456,3,345,0,0,0,0,0,0
896fb7e14fa8c6a72f60,4177773362,A,456,4,342,0,0,0,0,0,0
8976c6abeb56525fab00,343446924,A,123,3,279,0,0,0,0,0,0
8980919da8465016e4d8,2657292942,A,456,3,324,0,0,0,0,0,0
