sample_id,WAFER_ID,STAGE,condition,group_id,start,end
c9fbd843b58d5b0ac58e,37494420,B,Cond2,CMP-training-172.csv,487020480.0,487020839.0
9936e85984772008ce7e,37494428,A,Cond1,CMP-training-172.csv,486913655.0,486914004.667
2cc94b2b7728541f8861,37494428,B,Cond2,CMP-training-172.csv,486958683.333,486959038.333
df196a7fe3ca0e4d5ed0,37494432,A,Cond1,CMP-training-172.csv,486936181.333,486936540.333
8a817b046c8dc3fd2577,37494444,A,Cond1,CMP-training-172.csv,486957141.333,486957501.333
c4a259a72b484c35e21f,37494444,B,Cond2,CMP-training-172.csv,487045335.333,487045693.333
61b96069cda3fc5d7af1,39494146,B,Cond2,CMP-training-172.csv,487044341.333,487044924.333
816be3b5d33120eb01b8,39494162,A,Cond1,CMP-training-172.csv,486971146.0,486971498.0
231fa13466e8969f19db,39494162,B,Cond2,CMP-training-172.csv,487042082.0,487042441.333
db0c15a9ac20f98ef0b4,39494170,A,Cond1,CMP-training-172.csv,486972030.0,486972384.0
c8d0eb2d8197750d2791,39494170,B,Cond2,CMP-training-172.csv,487046472.333,487046837.333
b5b2aa67bd8624ac5c2d,39494174,B,Cond2,CMP-training-172.csv,487044779.333,487045143.333
a82b217d71ade5180a5f,39494182,B,Cond2,CMP-training-172.csv,487044964.333,487045314.333
1f7bcb13f2e5195766b5,39494368,A,Cond1,CMP-training-172.csv,486938661.333,486939017.333
9fcdfd7c7f13ac41b641,39494376,A,Cond1,CMP-training-172.csv,486944962.333,486945320.333
77bcbcf9c247415a6cef,39494376,B,Cond2,CMP-training-172.csv,487029048.0,487029404.333
f8cc4809884e6953b099,39494380,A,Cond1,CMP-training-172.csv,486942084.333,486942439.333
35ea65b2794aeaa50a50,39494388,A,Cond1,CMP-training-172.csv,486938470.333,486938829.333
a5e299d9e5dfcafb19a2,41494386,B,Cond2,CMP-training-172.csv,487084453.333,487085997.333
7bbdfd3b5e1ff3695dcb,41494394,A,Cond1,CMP-training-175.csv,486995597.667,486995957.333
cfd347275ff40c458e05,41494398,B,Cond2,CMP-training-172.csv,487045145.333,487045503.333
c43eee9c1513300c7df1,41494428,A,Cond1,CMP-training-172.csv,487027684.333,487028036.667
64e55696aaaf10847115,41494444,B,Cond2,CMP-training-172.csv,487167961.667,487168317.0
0e8a849bf0a9d9e92688,41494452,A,Cond1,CMP-training-172.csv,487062756.667,487063117.333
becf7091bf2cfa7a5ec4,41494452,B,Cond2,CMP-training-172.csv,487161006.0,487161360.667
2eab6eb436c3e259dd8d,41494456,B,Cond2,CMP-training-172.csv,487140412.0,487140770.667
18c814cfb1f440d688f4,43494150,B,Cond2,CMP-training-172.csv,487113479.667,487113832.667
42c6318158bf05f3bc60,43494158,B,Cond2,CMP-training-172.csv,487147043.667,487147396.667
ac0edad43c4f807fa602,43494166,A,Cond1,CMP-training-172.csv,487082494.333,487082852.333
98e7a3a7a7e17d8d0060,43494170,A,Cond1,CMP-training-172.csv,487091079.333,487091435.333
3d9dc3b8032cead14c80,43494170,B,Cond2,CMP-training-172.csv,487146281.667,487146644.667
f780fd5637561a3c3d16,43494178,A,Cond1,CMP-training-172.csv,487063320.333,487063674.667
025b74b54e01e57dc2bb,43494178,B,Cond2,CMP-training-172.csv,487116162.0,487116516.0
968ad2ee7f690e2b5339,43494194,A,Cond1,CMP-training-172.csv,487082872.0,487083229.333
bdc3b74e17d971dd7fc1,43494198,B,Cond2,CMP-training-172.csv,487160439.667,487160800.667
b2626c7857633e40d700,43494206,A,Cond1,CMP-training-172.csv,487110146.667,487110504.667
83af60abcd9088be2636,43494206,B,Cond2,CMP-training-172.csv,487160629.667,487160985.0
df3f8488077b3af474fd,43494368,A,Cond1,CMP-training-172.csv,487110522.667,487110878.667
69d4050e3444b11756f0,43494392,B,Cond2,CMP-training-172.csv,487116670.667,487117029.667
f160cafb614f8a2d1392,319446604,A,Cond3,CMP-training-020.csv,482307537.0,482307830.667
ad6de2d08ea5b9c1f21e,319446612,A,Cond3,CMP-training-020.csv,482485111.0,482485411.333
e4882da171eb2895f32b,319446616,A,Cond3,CMP-training-020.csv,482375772.0,482376065.333
709ff2ea49fe5500be3a,319446628,A,Cond3,CMP-training-029.csv,482548221.333,482548523.667
d9cca12d00dba90697eb,319446648,A,Cond3,CMP-training-029.csv,482557227.667,482557530.667
69de9fc8f280e41a1980,321446688,A,Cond3,CMP-training-014.csv,482136019.667,482136311.667
2d348c29108d66b3a81e,321446716,A,Cond3,CMP-training-018.csv,482226100.667,482226400.0
4714477e94de29e4d56e,321446850,A,Cond3,CMP-training-020.csv,482361671.333,482361962.667
a72ea64e83527065c982,321446858,A,Cond3,CMP-training-014.csv,482202697.333,482202989.333
91b2e4c6729efe49cad5,321446862,A,Cond3,CMP-training-014.csv,482198656.667,482198942.333
a173916dd2535b568526,321446870,A,Cond3,CMP-training-029.csv,482573840.333,482574149.333
ea3ea2e2970bf6f19de7,321446874,A,Cond3,CMP-training-014.csv,482202534.333,482202836.333
c140680ceb7dfee0b7d8,321446878,A,Cond3,CMP-training-019.csv,482243166.667,482243466.0
9bbfe52b8cad151c51a0,323446592,A,Cond3,CMP-training-059.csv,483402986.667,483403282.0
3bc9a5d16b24986c272b,323446596,A,Cond3,CMP-training-059.csv,483401660.0,483401964.0
a5164bdf066dc3f4b8bc,323446600,A,Cond3,CMP-training-059.csv,483406219.667,483406963.667
cc1c7e7bb3453f332aef,323446604,A,Cond3,CMP-training-059.csv,483402829.333,483403124.0
232b5dc71fe20c6e2285,323446608,A,Cond3,CMP-training-058.csv,483434311.0,483434612.333
be9e0747a046cfd72627,323446612,A,Cond3,CMP-training-058.csv,483435746.333,483436042.333
2c3474d0bb09c8f320e1,323446616,A,Cond3,CMP-training-059.csv,483449215.667,483449518.667
485553f4b7e85a826673,323446620,A,Cond3,CMP-training-058.csv,483438221.333,483438521.0
303d456bd75b11c695e3,323446628,A,Cond3,CMP-training-058.csv,483435584.333,483435886.333
f516c38f59228d1cd1f4,323446636,A,Cond3,CMP-training-059.csv,483463417.0,483463710.667
af31252908d103285e3b,323446644,A,Cond3,CMP-training-058.csv,483436205.667,483436494.667
6e763d77037bc6feb98e,323446690,A,Cond3,CMP-training-058.csv,483436053.667,483436345.0
fe7013a567b636dd3e85,323446702,A,Cond3,CMP-training-062.csv,483600882.667,483601172.667
926340eee6b17681b621,325446696,A,Cond3,CMP-training-053.csv,483224827.333,483225128.333
4c335302d1bf52e2483d,325446704,A,Cond3,CMP-training-051.csv,483212840.667,483213127.0
9ea6e2d6c5dfa571391a,325446708,A,Cond3,CMP-training-053.csv,483224988.333,483225283.333
09e77db79fe075729c6a,325446716,A,Cond3,CMP-training-053.csv,483261934.333,483262221.333
64573da3c014908637ad,325446850,A,Cond3,CMP-training-057.csv,483338997.0,483339300.667
c98729cc188bf8fecf79,325446858,A,Cond3,CMP-training-058.csv,483427087.333,483427392.333
076e30e0620239cf6938,325446862,A,Cond3,CMP-training-059.csv,483402661.667,483402966.667
d1edfb07cb07ca1aa5f6,325446866,A,Cond3,CMP-training-056.csv,483317017.667,483317316.667
0bc725c714ad1721e4c3,325446870,A,Cond3,CMP-training-053.csv,483254895.0,483255193.0
5a86ebac74ea872e7212,325446890,A,Cond3,CMP-training-057.csv,483356910.667,483357204.0
09c5b4784df30aa69840,325446902,A,Cond3,CMP-training-057.csv,483356750.0,483357051.0
7b1c47765cf45f19354b,325446910,A,Cond3,CMP-training-056.csv,483316859.0,483317159.667
753519206c6ace8cb4f2,327446592,A,Cond3,CMP-training-000.csv,481948150.0,481948447.667
5562499b641799ab7cbf,327446596,A,Cond3,CMP-training-000.csv,481947829.0,481948137.0
5e1077bbc2eb3af2bce1,327446604,A,Cond3,CMP-training-000.csv,481947993.0,481948291.667
e7266baa7d644aad6d4b,327446608,A,Cond3,CMP-training-000.csv,481868821.0,481869117.333
6a7ef087155f7c7b2dd7,327446612,A,Cond3,CMP-training-000.csv,481868655.333,481868961.333
02baed5ef02aaccba791,327446616,A,Cond3,CMP-training-000.csv,481893540.667,481893844.667
60d2484774ad6ee0e902,327446640,A,Cond3,CMP-training-014.csv,482129212.667,482129511.667
0df5f5e814a00340b59e,327446644,A,Cond3,CMP-training-000.csv,481939528.0,481939820.333
5ddb1de8cc3645ec9366,327446648,A,Cond3,CMP-training-000.csv,481939680.0,481939978.667
584c47a8018f515fa33a,327446690,A,Cond3,CMP-training-000.csv,481893862.667,481894160.667
83239fd4a5f485c8b414,327446706,A,Cond3,CMP-training-000.csv,481866533.667,481866827.333
bd0dd8d3b8c2336c41ac,327446710,A,Cond3,CMP-training-000.csv,481857505.0,481857798.667
85dd5eea159e4083856a,327446714,A,Cond3,CMP-training-000.csv,481842254.667,481842545.333
1b632f79cdf34336102c,327446718,A,Cond3,CMP-training-000.csv,481842404.333,481842703.0
c7b74edf5ce87398abba,329446692,A,Cond3,CMP-training-000.csv,481694538.0,481694825.667
dcca3a86574439567516,329446704,A,Cond3,CMP-training-000.csv,481717606.333,481717897.0
2d9c809ebe1b670aa2d1,329446708,A,Cond3,CMP-training-000.csv,481701521.667,481701812.0
925307cac0e796be78da,329446712,A,Cond3,CMP-training-000.csv,481690645.0,481690950.0
86ac239e77795e929604,329446850,A,Cond3,CMP-training-000.csv,481718964.0,481719248.667
0115301c9e660b8ffa1e,329446854,A,Cond3,CMP-training-000.csv,481788460.0,481788763.0
7bda927c513341193d91,329446858,A,Cond3,CMP-training-000.csv,481742206.333,481742513.667
f7577526d5ae0dc9edef,329446866,A,Cond3,CMP-training-000.csv,481749727.0,481750022.0
492e86711e0d37f5d1a2,329446870,A,Cond3,CMP-training-000.csv,481749565.333,481749872.0
b54cc4192e8c5f3e43dc,329446874,A,Cond3,CMP-training-000.csv,481719132.667,481719416.667
826616f1d294a4657f5c,329446878,A,Cond3,CMP-training-000.csv,481750036.0,481750336.0
e4d3cd5696ad20c15da5,329446886,A,Cond3,CMP-training-000.csv,481842718.333,481843021.333
476302e46c75e9e08aff,329446898,A,Cond3,CMP-training-000.csv,481842562.333,481842863.0
812038f79990351cb0f0,329446902,A,Cond3,CMP-training-000.csv,481749879.667,481750176.333
4e78c040d91b09dda2d7,329446906,A,Cond3,CMP-training-000.csv,481845196.667,481845487.667
e861f68ddc022843668e,329446910,A,Cond3,CMP-training-000.csv,481845023.667,481845338.667
6494fc3cf5b93ed9b5de,331446628,A,Cond3,CMP-training-014.csv,482135862.667,482136158.0
063fd4a23973bacf6eef,331446632,A,Cond3,CMP-training-014.csv,482129841.667,482130135.667
66b2a87432bb55c468c4,331446658,A,Cond3,CMP-training-014.csv,482195342.333,482195627.333
02b76efb9a7a4d7afbf7,331446662,A,Cond3,CMP-training-014.csv,482112289.333,482112587.333
7202e67bfa940169aac5,331446670,A,Cond3,CMP-training-014.csv,482116214.0,482116521.0
a50b209d91552b58d817,333446656,A,Cond3,CMP-training-000.csv,481992152.667,481992463.667
8384724cf0d84047be18,333446660,A,Cond3,CMP-training-014.csv,482180717.0,482181025.667
876536c11a353c413eff,333446668,A,Cond3,CMP-training-013.csv,482011505.667,482011800.333
f107c808ead4ae246977,333446672,A,Cond3,CMP-training-014.csv,482135706.667,482136000.667
299f33c93993fe0b7b68,333446858,A,Cond3,CMP-training-014.csv,482112611.0,482112909.0
d4f94019a805b81de393,333446862,A,Cond3,CMP-training-014.csv,482129684.667,482129981.667
0bda1f57a8c008f047c1,333446882,A,Cond3,CMP-training-014.csv,482129370.667,482129672.667
ba1d62e7d5e360f58b1e,333446910,A,Cond3,CMP-training-020.csv,482304919.667,482305207.0
f700c66441a378bc5a3f,343446890,A,Cond3,CMP-training-062.csv,483597528.0,483597827.0
81d842d768a462df986e,343446894,A,Cond3,CMP-training-062.csv,483597834.667,483598126.0
6bab874de7d745e7c7dd,343446912,A,Cond3,CMP-training-062.csv,483598708.667,483598996.0
685c2d6bf4a9219bb0ea,343446916,A,Cond3,CMP-training-062.csv,483801959.0,483802247.0
cc7024a3edb92909ca8a,343446920,A,Cond3,CMP-training-062.csv,483595318.0,483595609.0
8976c6abeb56525fab00,343446924,A,Cond3,CMP-training-062.csv,483600430.333,483600723.667
5050b4ed6924957e1fc8,343446928,A,Cond3,CMP-training-062.csv,483600740.667,483601022.667
6a6511994c25a6c713a0,343446932,A,Cond3,CMP-training-062.csv,483598419.0,483598701.667
930cf83cfa68f30cf3ba,343446936,A,Cond3,CMP-training-062.csv,483601032.667,483601320.667
eaf652abb31242c77654,343446940,A,Cond3,CMP-training-062.csv,483640573.333,483640872.333
bf953e255f124dcbb069,343446944,A,Cond3,CMP-training-062.csv,483629965.667,483631289.0
863d99cc84a3dbbcc32c,343446948,A,Cond3,CMP-training-062.csv,483598560.667,483598848.667
82f7c7af9ac6b731fd52,343446956,A,Cond3,CMP-training-067.csv,483786477.333,483786777.667
12cd5a5f311d203df301,343446960,A,Cond3,CMP-training-072.csv,484091200.0,484091490.667
6a3b265f56c58fbf4d62,345446666,A,Cond3,CMP-training-063.csv,483504405.333,483504696.0
1787c5783d86e3436369,345446690,A,Cond3,CMP-training-062.csv,483800941.0,483801243.333
d6f03c8bab7a99377781,345446694,A,Cond3,CMP-training-062.csv,483597685.333,483597979.333
d9f7e3f025c57c9e1016,345446710,A,Cond3,CMP-training-062.csv,483594210.333,483594507.333
f1bc676216b973069c2d,345446880,A,Cond3,CMP-training-058.csv,483427251.333,483427546.333
7fdabeee3d116e9998b7,345446884,A,Cond3,CMP-training-058.csv,483435901.333,483436193.667
bf674c29c79c9353d5a7,349446658,A,Cond3,CMP-training-062.csv,483819525.333,483819827.333
ac2a01f9a30250c777f6,349446662,A,Cond3,CMP-training-072.csv,484112762.333,484113039.667
a14e28ab221e7c6b0cf0,349446666,A,Cond3,CMP-training-072.csv,484089058.333,484089344.333
9f5db1d6619acbc80fb0,349446670,A,Cond3,CMP-training-072.csv,484091044.667,484091337.667
c922cf224fe8c7da4b2e,349446674,A,Cond3,CMP-training-062.csv,483802109.333,483802397.0
8e2cf667e77e109ab274,349446678,A,Cond3,CMP-training-062.csv,483803015.0,483803306.0
7d45d054e7adbda531dd,349446682,A,Cond3,CMP-training-062.csv,483801801.0,483802099.0
f6086a0e457fc033ea77,349446686,A,Cond3,CMP-training-062.csv,483815183.333,483815483.667
07bd81249aa08970bd1b,349446690,A,Cond3,CMP-training-072.csv,484120602.0,484120885.0
9b3d4e5ff4e7b8dcba35,349446706,A,Cond3,CMP-training-072.csv,484119985.667,484120280.0
83f3b4b44cc6ba8a65e5,349446710,A,Cond3,CMP-training-072.csv,484121700.667,484121999.667
bf767151439f709d9384,349446896,A,Cond3,CMP-training-071.csv,483929249.667,483929555.667
00f6f5454b59a74aed6e,349446900,A,Cond3,CMP-training-071.csv,483926237.0,483926515.333
232a6683348d4e27f2a9,371447024,A,Cond3,CMP-training-000.csv,481637082.333,481637383.333
249ccd65a4db0e5417cc,371447028,A,Cond3,CMP-training-000.csv,481639714.667,481640015.667
a670cb587012088fbb8c,371447032,A,Cond3,CMP-training-000.csv,481687497.333,481687791.0
026ceaf0f89479f16cb8,371447036,A,Cond3,CMP-training-000.csv,481639879.667,481640171.0
d71ced71c5ac5cebf74c,373446778,A,Cond3,CMP-training-000.csv,481687649.0,481687928.333
4366680378e4922e613b,665222750,A,Cond3,CMP-training-072.csv,484126366.667,484126679.667
f357b40fb690795f524d,665222754,A,Cond3,CMP-training-072.csv,484144585.667,484144882.667
0b02932c086bc19213b1,665222758,A,Cond3,CMP-training-072.csv,484148303.667,484148591.667
6b21f2b426ec8114b836,665222766,A,Cond3,CMP-training-072.csv,484133945.0,484134226.667
0517ebae14509834dc2b,665222796,A,Cond3,CMP-training-020.csv,482458706.667,482459009.0
e41643033e109f1c0f67,665222800,A,Cond3,CMP-training-020.csv,482392725.667,482393029.0
0f8c20ebd53c1e3a44f2,665222804,A,Cond3,CMP-training-020.csv,482388951.0,482389240.0
ad172c383850d4f4d95b,665222808,A,Cond3,CMP-training-020.csv,482375621.0,482375911.0
f9bbb6e2c5d8bfba341e,665222812,A,Cond3,CMP-training-020.csv,482430338.0,482430648.333
289493e9505959bdc815,675222832,A,Cond3,CMP-training-020.csv,482405749.333,482406034.667
2e48119cf74bcc87b380,675222836,A,Cond3,CMP-training-020.csv,482428232.333,482428532.333
63feaed815e1d895902b,675222840,A,Cond3,CMP-training-020.csv,482773228.0,482773527.0
a5fd1e4cc339eda1fe2d,1270253678,B,Cond2,CMP-training-171.csv,486871229.0,486871584.0
e683785aed2f544f3912,1270253696,B,Cond2,CMP-training-167.csv,486795776.333,486796129.333
83484028921a3cd8bdd9,1270253716,A,Cond1,CMP-training-166.csv,486738799.333,486739166.667
f87b0c3484eef599f01f,1270253720,A,Cond1,CMP-training-166.csv,486743790.333,486744144.333
3745df199bcb9c623df8,1270253728,A,Cond1,CMP-training-167.csv,486770896.0,486771250.0
9ca3aa93b392bca202ef,1270253752,B,Cond2,CMP-training-171.csv,486870855.0,486871211.0
d7b29c96ee42964cf957,1272253462,B,Cond2,CMP-training-167.csv,486795026.667,486795394.333
dceedcc0599c9f1456fb,1272253470,A,Cond1,CMP-training-167.csv,486758951.667,486759286.667
ae86376bd8d159b5af53,1272253486,A,Cond1,CMP-training-167.csv,486759119.667,486759469.333
5ea29512d772df31c40c,1272253486,B,Cond2,CMP-training-167.csv,486795402.0,486795762.333
3e8cd90ff912a0de928a,1276253442,B,Cond2,CMP-training-172.csv,486906988.667,486907351.667
e54036210e8cf9aec66b,1276253466,B,Cond2,CMP-training-171.csv,486871792.0,486872148.0
2b36e74eee8972d29937,1276253498,A,Cond1,CMP-training-171.csv,486872901.0,486873257.333
26cf2a4e83eee3c05ec4,1276253502,A,Cond1,CMP-training-170.csv,486855366.0,486855717.0
dc27cf1564433362baeb,1276253672,B,Cond2,CMP-training-171.csv,486871605.0,486871962.0
be1c009f94fc2f719790,1276253680,B,Cond2,CMP-training-169.csv,486823802.0,486824154.0
53b35b947fc65cfb0b47,1276253684,B,Cond2,CMP-training-169.csv,486823613.0,486823970.0
954211b899d86457e598,1276253688,A,Cond1,CMP-training-167.csv,486794624.333,486794983.333
0c1bfc8a83d5f95171f8,1276253692,B,Cond2,CMP-training-171.csv,486871416.0,486871773.0
fff5f95cfad8221dc1e8,1286253642,B,Cond2,CMP-training-134.csv,486255331.0,486255694.333
00eee764fdb0d06f18d7,1286253650,B,Cond2,CMP-training-134.csv,486258494.333,486258856.667
4f2f77208c9608080bc9,1286253654,A,Cond1,CMP-training-134.csv,486223057.0,486223414.0
ca58e87316d91528d53b,1286253654,B,Cond2,CMP-training-134.csv,486259876.333,486260232.0
f7c8cf02d36aa2f19ea5,1286253712,A,Cond1,CMP-training-134.csv,486248775.0,486249133.333
e2f9c7b0c706aba9f934,1286253712,B,Cond2,CMP-training-134.csv,486278335.0,486278690.0
44efe9583d86c8f0448c,1286253720,A,Cond1,CMP-training-134.csv,486243456.667,486243813.667
22189d6a8ad3d0ba715b,1286253724,B,Cond2,CMP-training-134.csv,486288998.0,486289368.0
2f2e9835d7d774428a63,1286253728,A,Cond1,CMP-training-134.csv,486243644.667,486244001.667
f87598c47cd1d953e88b,1286253728,B,Cond2,CMP-training-134.csv,486272487.333,486272854.333
c96cbb652051044957fc,1286253732,A,Cond1,CMP-training-134.csv,486264123.333,486264476.333
b9f96528f2aef5b45fee,1286253732,B,Cond2,CMP-training-134.csv,486308998.333,486309365.333
60a208f6741aea739ce5,1286253736,B,Cond2,CMP-training-134.csv,486260060.333,486260429.333
ec01351df04d9063c6e9,1286253744,B,Cond2,CMP-training-134.csv,486253621.333,486253984.333
f46a3f70c0149e934b41,1286253752,A,Cond1,CMP-training-134.csv,486288440.0,486288794.0
0ba79429c868c10331cd,1288253454,A,Cond1,CMP-training-134.csv,486210422.667,486210775.667
5f7d1bfdf58e8150426c,1288253458,A,Cond1,CMP-training-134.csv,486211206.333,486211563.667
ecdd438135f75f141d9b,1288253458,B,Cond2,CMP-training-134.csv,486243262.667,486243625.667
86cb202a491844c659ab,1288253462,A,Cond1,CMP-training-134.csv,486211585.333,486211937.333
12a4b5ed0b6b8a3a10a9,1288253470,A,Cond1,CMP-training-134.csv,486216720.333,486217077.0
4fbcd165e03e31b39979,1288253474,A,Cond1,CMP-training-134.csv,486201498.667,486201860.333
052dfdf198823795f42f,1288253478,A,Cond1,CMP-training-134.csv,486216529.0,486216891.0
a8ad6542f6870331adce,1288253482,A,Cond1,CMP-training-134.csv,486196364.333,486196714.667
3124ef9179bdcacc09c1,1288253490,A,Cond1,CMP-training-134.csv,486210045.667,486210399.667
bc12d024ab88925b79a3,1288253490,B,Cond2,CMP-training-134.csv,486253818.0,486254176.333
f7abc27eef963eb31eb1,1288253494,A,Cond1,CMP-training-134.csv,486222307.0,486222667.0
86a9bb5edc4b27ce024f,1288253494,B,Cond2,CMP-training-134.csv,486258875.333,486259220.0
a4d9c3231dfa06abe8b6,1288253502,A,Cond1,CMP-training-134.csv,486209858.333,486210213.667
bd81b0c2cdeb671bdd4f,1288253648,A,Cond1,CMP-training-134.csv,486397286.667,486397641.667
82a322deb1bf1331fdd0,1290253650,A,Cond1,CMP-training-134.csv,486302838.0,486303181.0
a018116272abc8c983e3,1290253654,A,Cond1,CMP-training-134.csv,486382420.0,486382775.667
c149af98f8893fcf94dc,1290253654,B,Cond2,CMP-training-134.csv,486436279.667,486436638.333
baacffc18c6f53221775,1290253662,A,Cond1,CMP-training-134.csv,486265889.333,486266242.333
c3f7f3e32efd1767bcd0,1290253662,B,Cond2,CMP-training-134.csv,486309855.333,486310218.333
0d91206f7c85a8530372,1290253716,A,Cond1,CMP-training-134.csv,486382763.667,486383103.667
da6cbc0cc8fb2f1d4fcf,1290253724,B,Cond2,CMP-training-134.csv,486433014.333,486433376.333
ee26fe6bf14fe40dc08c,1290253728,A,Cond1,CMP-training-134.csv,486418553.333,486418905.0
1e8ef29836a69cde6b8c,1290253732,A,Cond1,CMP-training-134.csv,486420499.667,486420842.0
1eec8fe2ce2deee6e54e,1290253744,A,Cond1,CMP-training-134.csv,486359906.667,486360262.667
d6604001e893d50465c9,1290253748,B,Cond2,CMP-training-134.csv,486445968.333,486446340.333
ed0bfb11db980dd479e8,1290253756,A,Cond1,CMP-training-134.csv,486418366.333,486418723.0
5d197a42dd6d96de3cc2,1292253506,B,Cond2,CMP-training-134.csv,486420059.0,486420419.667
1874d1b13981c7f9feb1,1292253510,B,Cond2,CMP-training-134.csv,486435626.333,486435979.667
d28d4569ee22622fd29a,1292253514,A,Cond1,CMP-training-134.csv,486265703.0,486266056.0
e2276616b4ec3ca17f72,1292253514,B,Cond2,CMP-training-134.csv,486309194.333,486309552.333
816cb621bc388350a78e,1292253518,A,Cond1,CMP-training-134.csv,486288625.0,486288985.0
005be3f7ea5942661e21,1292253518,B,Cond2,CMP-training-134.csv,486436471.333,486436826.333
1475bc4111de6282907e,1292253526,A,Cond1,CMP-training-134.csv,486294690.0,486295051.0
e312be6a300868461ca6,1292253526,B,Cond2,CMP-training-134.csv,486325503.333,486325862.333
7580d1a9f9836344443c,1292253530,B,Cond2,CMP-training-134.csv,486435242.667,486435605.667
e355719c4c67dea134e5,1292253534,A,Cond1,CMP-training-134.csv,486415493.0,486415851.333
5c6db2df849803923098,1292253542,B,Cond2,CMP-training-134.csv,486435439.667,486435794.667
bb0df09181734b422698,1292253546,B,Cond2,CMP-training-134.csv,486325693.333,486326051.333
3dad972df935afe3e6a3,1292253550,B,Cond2,CMP-training-134.csv,486433208.333,486433563.333
75eb3a3862995b23b818,1292253562,B,Cond2,CMP-training-134.csv,486435812.333,486436173.333
af277ea20b09bf976158,1292253600,B,Cond2,CMP-training-134.csv,486420252.0,486420615.0
a8c3d9a3ec4869068235,1292253608,A,Cond1,CMP-training-134.csv,486249154.333,486249509.0
d47652d2327635a998ff,1292253608,B,Cond2,CMP-training-134.csv,486277953.0,486278313.0
52e0ed3a4929909ea0ed,1292253612,A,Cond1,CMP-training-134.csv,486248966.0,486249324.333
c4d4be3c8894db3ca4c6,1292253612,B,Cond2,CMP-training-134.csv,486278143.0,486278504.0
e856741610e562c738e0,1294253602,A,Cond1,CMP-training-134.csv,486401422.0,486401787.333
0f850735ed3b5bba8afa,1294253606,B,Cond2,CMP-training-134.csv,486445581.667,486445945.333
64712815a7e71fa57a11,1294253610,A,Cond1,CMP-training-134.csv,486423009.667,486423368.667
3f027319c845be8081b3,1294253614,B,Cond2,CMP-training-134.csv,486439643.667,486440007.667
39bc51d48f308f4774cd,1294253796,A,Cond1,CMP-training-134.csv,486426208.667,486426568.667
87ec0a059c3493cc9d98,1294253800,B,Cond2,CMP-training-134.csv,486473163.667,486473523.667
eac9c36c0e3c8b2b4683,1294253808,A,Cond1,CMP-training-134.csv,486505239.0,486505597.0
7f99b5aeb04d2e3bdbdd,1296253506,A,Cond1,CMP-training-134.csv,486423202.333,486423559.0
818bf3b25f89a131bdbc,1296253510,A,Cond1,CMP-training-134.csv,486500351.667,486500691.333
0c108de5ae3c026b8689,1296253518,A,Cond1,CMP-training-134.csv,486415682.333,486416032.667
e1f9b37e1b61072eaea5,1296253522,B,Cond2,CMP-training-134.csv,486465146.667,486465516.667
66aff2bcd479119af1f7,1296253530,B,Cond2,CMP-training-134.csv,486445775.333,486446138.667
edd393c5efd083f6a532,1296253534,B,Cond2,CMP-training-134.csv,486446170.333,486446513.333
7fb29839cd265993a76c,1296253538,A,Cond1,CMP-training-134.csv,486400868.333,486401221.0
2d56497f1c2ec3edd991,1296253538,B,Cond2,CMP-training-134.csv,486445003.333,486445362.667
f06ea0af156a76a9fc46,1296253546,B,Cond2,CMP-training-134.csv,486436658.667,486437018.333
6b2d1cf68390e08acecb,1296253550,A,Cond1,CMP-training-134.csv,486401054.333,486401416.667
e5108f96e569df0628dc,1296253550,B,Cond2,CMP-training-134.csv,486445390.667,486445751.333
0c19d5cdb3fc7cfd0a8d,1296253558,A,Cond1,CMP-training-134.csv,486397100.0,486397451.667
ffbabd9cb1ea7da52864,1296253558,B,Cond2,CMP-training-134.csv,486439841.333,486440197.667
913bbd47449825014002,1296253604,B,Cond2,CMP-training-134.csv,486436098.667,486436448.333
79f8aceb3eef28aa4f30,1296253608,A,Cond1,CMP-training-134.csv,486380374.667,486380719.667
39b4183241e2880cca1c,1300253506,B,Cond2,CMP-training-134.csv,486567393.0,486567737.333
c2689d966936e2f28cb0,1300253514,B,Cond2,CMP-training-134.csv,486610620.333,486610989.333
7746b2d36626e518ee04,1300253518,A,Cond1,CMP-training-134.csv,486538551.667,486538907.667
121a2470ccf72c444a1f,1300253518,B,Cond2,CMP-training-134.csv,486566739.0,486567097.0
36b0fadc86654ba50842,1300253522,B,Cond2,CMP-training-134.csv,486594944.333,486595315.333
c770af08c0f17b6e9bdd,1300253526,A,Cond1,CMP-training-134.csv,486538359.667,486538720.667
b29013fc42352f7ce947,1300253526,B,Cond2,CMP-training-134.csv,486568742.333,486569102.0
9f62e8718070e5ddebf7,1300253600,A,Cond1,CMP-training-134.csv,486541974.333,486542334.667
50b54d437dc6a072f285,1300253620,A,Cond1,CMP-training-134.csv,486426398.333,486426750.333
9054a139df937cc26fae,1302253578,A,Cond1,CMP-training-145.csv,486062493.333,486062863.333
4ccde2b94fc04d20751a,1302253764,A,Cond1,CMP-training-145.csv,486062691.333,486063033.333
23c437e468750a7cb1f8,1302253772,B,Cond2,CMP-training-145.csv,486065683.333,486066039.333
7989764f3fb7e87d5498,1302253784,B,Cond2,CMP-training-145.csv,486096955.333,486097313.333
6a1ad20b0d1a4d8f235d,1302253792,A,Cond1,CMP-training-145.csv,486076097.333,486076448.333
26343912e7f2fac4c0bd,1304253506,B,Cond2,CMP-training-145.csv,486083556.333,486083915.333
