sample_id,WAFER_ID,STAGE,condition,qc_primary_missing,qc_primary_episodes,qc_primary_fallback,qc_primary_ambiguous,qc_primary_span,qc_primary_max_gap,qc_primary_phase_duration,qc_secondary_missing,qc_secondary_episodes,qc_secondary_fallback,qc_secondary_ambiguous,qc_secondary_span,qc_secondary_max_gap,qc_secondary_phase_duration,cohort
bcd497440511d1a05cfe,2911013972,A,Cond1,False,3,False,False,186.33399999141693,3.0,69.0,False,0,True,True,156.0,2.333999991416931,156.0,training
af8fdb6b7cc73316503f,2911013972,B,Cond2,False,3,False,False,182.66699999570847,5.333999991416931,69.0,False,0,True,True,156.0,3.0,156.0,training
76b6da53a416855e5df1,2911013976,A,Cond1,False,3,False,False,182.66699999570847,3.0,69.0,False,0,True,True,156.0,2.3330000042915344,156.0,training
4ff37586c6c8ffad92ad,2911013980,A,Cond1,False,3,False,False,185.33300000429153,2.0,66.0,False,3,False,False,159.66699999570847,2.3330000042915344,69.0,training
743e9e2b9a14d599701c,2911013992,A,Cond1,False,3,False,False,187.0,2.666000008583069,69.66600000858307,False,3,False,False,158.0,3.0,69.0,training
ce5e77b0b38275d9a5d0,2911014050,B,Cond2,False,3,False,False,185.0,1.6669999957084656,65.0,False,3,False,False,164.0,5.333999991416931,69.0,training
444fa9f7c2b423bf8210,2913014234,A,Cond1,False,2,False,False,174.66699999570847,3.0,76.0,False,0,True,True,156.66699999570847,3.0,156.66699999570847,training
57aa3e4509af876c48b5,2913014238,B,Cond2,False,3,False,False,184.0,2.0,68.0,False,3,False,False,160.0,3.0,71.0,training
71c47cdd099130d81726,2913014250,B,Cond2,False,3,False,False,182.33300000429153,2.6669999957084656,71.0,False,3,False,False,157.33300000429153,3.0,70.0,training
97f628aa9110634911f7,2915014054,A,Cond1,False,3,False,False,182.33300000429153,5.666999995708466,66.33300000429153,False,3,False,False,157.33300000429153,5.666999995708466,69.0,training
be0398524841bd482a1e,2917014064,B,Cond2,False,3,False,False,185.0,2.666000008583069,71.0,False,3,False,False,158.66699999570847,3.666000008583069,69.66699999570847,training
f1b0f25693cf735a7f6d,2917014230,A,Cond1,False,0,True,True,262.0,2.0,262.0,False,3,False,False,158.66699999570847,3.0,59.0,training
229b0f025b780a5c74bd,2917014230,B,Cond2,False,3,False,False,185.66699999570847,5.0,69.66699999570847,False,3,False,False,164.66600000858307,6.0,72.33300000429153,training
9ce580e46f16897b8625,2917014250,A,Cond1,False,3,False,False,191.0,5.666999995708466,68.0,False,2,False,False,160.0,3.3330000042915344,74.66699999570847,training
ad62c398bab074e2b1e3,2917014250,B,Cond2,False,3,False,False,183.0,3.3330000042915344,70.66699999570847,False,3,False,False,159.66699999570847,5.0,69.66699999570847,training
22a7e66b953a4a37b7ff,2917014262,B,Cond2,False,3,False,False,185.0,5.666999995708466,68.66699999570847,False,0,True,True,156.66699999570847,3.3330000042915344,156.66699999570847,training
f35ccb7ccf33290118c2,2917014266,A,Cond1,False,3,False,False,176.66699999570847,3.0,59.0,False,3,False,False,155.33300000429153,3.0,68.0,training
33e694020f195d19b2ad,2917014270,A,Cond1,False,1,False,False,188.66699999570847,2.0,65.33300000429153,False,1,False,True,699.0,545.6669999957085,42.333000004291534,training
a47109d0499cbbfd1dbc,2917014270,B,Cond2,False,3,False,False,189.66699999570847,2.0,66.66699999570847,False,0,True,True,157.33300000429153,3.0,157.33300000429153,training
bd65e450bee3d734c5ee,2919013980,A,Cond1,False,3,False,False,190.33300000429153,1.6669999957084656,66.66699999570847,False,3,False,False,162.0,4.0,72.0,training
c15560b98e20e870773f,2921014246,A,Cond1,False,3,False,False,187.33300000429153,2.6669999957084656,71.33300000429153,False,3,False,False,161.0,2.6669999957084656,71.33300000429153,training
011fd4732dd77f6e6bb6,2921014258,A,Cond1,False,1,False,False,185.33300000429153,2.0,68.66699999570847,False,0,True,True,13900.0,13732.333999991417,156.0,training
a66d9d8c7461cc0ab4e0,2921014270,A,Cond1,False,3,False,False,187.33300000429153,2.6669999957084656,71.33300000429153,False,3,False,False,158.0,2.6669999957084656,69.33300000429153,training
5fbcfd19bb7d3e1a25ac,2939014266,B,Cond2,False,3,False,False,184.33300000429153,2.3330000042915344,71.0,False,3,False,False,160.33399999141693,3.0,72.33399999141693,training
66f3447ff62942ce8431,2939014292,A,Cond1,False,3,False,False,183.0,6.333000004291534,67.0,False,2,False,False,160.33399999141693,5.666999995708466,70.33399999141693,training
0b75c7c84f6e9d9a304a,2939014292,B,Cond2,False,3,False,False,181.66600000858307,3.0,68.66600000858307,False,2,False,False,72.0,2.0,33.0,training
9c211efcaceb871fefdd,2939014300,A,Cond1,False,2,False,False,186.0,5.666999995708466,70.33399999141693,False,2,False,False,159.66600000858307,3.333999991416931,75.0,training
1cc84c2531253c75b30f,2939014300,B,Cond2,False,3,False,False,184.33399999141693,2.333999991416931,72.33399999141693,False,3,False,False,157.0,4.0,69.66600000858307,training
681c1c9c22d0c70fbcd5,2941014050,B,Cond2,False,3,False,False,184.33300000429153,2.3330000042915344,70.0,False,3,False,False,159.33300000429153,5.0,71.0,training
f769cdc6d0970adf0739,2941014078,A,Cond1,False,1,False,False,181.0,1.6669999957084656,68.0,False,1,False,False,154.33300000429153,4.0,39.0,training
2bfb6726237cbdd3c4d3,2975014144,A,Cond1,False,3,False,False,182.0,3.3330000042915344,71.66699999570847,False,2,False,False,159.0,3.3330000042915344,71.0,training
7d21b296498b647ea4c3,2975014148,A,Cond1,False,3,False,False,181.66699999570847,7.666999995708466,71.0,False,3,False,False,158.0,4.0,71.66699999570847,training
51b053c3683cb27b71df,2975014152,A,Cond1,False,3,False,False,179.33300000429153,2.6669999957084656,70.0,False,0,True,True,158.0,4.0,158.0,training
9aa6790f5a3b23f1765a,2975014160,B,Cond2,False,3,False,False,191.0,3.0,69.0,False,0,True,True,156.66600000858307,5.666999995708466,156.66600000858307,training
04d3a498e32bedfc24ad,2975014168,A,Cond1,False,3,False,True,168.33399999141693,3.0,37.666999995708466,False,3,False,False,158.0,5.666999995708466,70.33300000429153,training
6d20a174237811f45a41,2975014168,B,Cond2,False,3,False,False,193.0,3.0,71.0,False,3,False,False,158.0,5.333000004291534,71.0,training
0ebf69720a524ea6397f,2975014172,A,Cond1,False,3,False,False,181.0,2.6669999957084656,69.0,False,3,False,False,160.0,5.666000008583069,70.0,training
0ec31299915eed9b29d8,2975014180,B,Cond2,False,3,False,False,193.0,2.6669999957084656,66.0,False,3,False,False,158.0,3.0,69.0,training
b0976432f5cdb0d6f981,2975014184,A,Cond1,False,3,False,False,182.66600000858307,5.666999995708466,68.0,False,3,False,False,159.0,6.666999995708466,71.0,training
c65f0e49eefc71999b4a,2975014188,A,Cond1,False,2,False,False,171.0,2.333999991416931,76.0,False,2,False,False,157.0,4.0,76.0,training
56eb9b2b85fd78da45c3,2975014200,B,Cond2,False,3,False,False,190.66699999570847,2.6669999957084656,71.0,False,3,False,False,158.0,3.0,71.0,training
23e9637ba88d6014dabc,2975014374,A,Cond1,False,3,False,False,181.0,5.666000008583069,70.33399999141693,False,3,False,False,160.0,3.6669999957084656,71.0,training
ea7076e922604044b04e,2975014374,B,Cond2,False,3,False,False,194.0,5.666999995708466,71.0,False,3,False,False,158.0,3.0,70.0,training
d26597c18720f05a65ba,2975014378,B,Cond2,False,3,False,False,191.0,2.6669999957084656,70.0,False,3,False,False,158.0,4.0,69.0,training
8f16e3cabc1b72a0220d,2977014368,A,Cond1,False,3,False,False,176.0,2.6669999957084656,71.0,False,2,False,False,159.0,4.0,76.0,training
f26d58ff1de0980d079c,2977014372,B,Cond2,False,3,False,False,194.0,2.6669999957084656,70.0,False,0,True,True,156.0,3.0,156.0,training
2105cb77f4810e21030b,2977014380,A,Cond1,False,3,False,False,180.66600000858307,2.666000008583069,71.0,False,3,False,False,156.33300000429153,3.6669999957084656,69.0,training
957a75f601886c95b208,2977014406,B,Cond2,False,3,False,False,189.66600000858307,3.0,71.33399999141693,False,3,False,False,157.0,4.0,70.33399999141693,training
8554b54d71162b978d85,2977014410,A,Cond1,False,3,False,False,182.0,3.6669999957084656,71.0,False,3,False,False,157.0,3.0,69.0,training
0a5a9941e80e602743d2,2977014410,B,Cond2,False,3,False,False,194.0,3.3330000042915344,70.0,False,3,False,False,157.0,4.0,68.0,training
85b925f1db4f91be1b58,2977014414,B,Cond2,False,3,False,False,188.33399999141693,2.6669999957084656,69.0,False,0,True,True,158.0,3.0,158.0,training
9923c8a3f770430b15e3,2977014418,B,Cond2,False,2,False,False,196.0,5.666999995708466,68.0,False,3,False,False,162.0,4.0,71.0,training
3f1f7b58581d01190688,2979014144,A,Cond1,False,3,False,False,177.66600000858307,3.0,70.33300000429153,False,0,True,True,152.0,3.3330000042915344,152.0,training
16adc96cad03fc8e0ab1,2979014148,A,Cond1,False,3,False,False,182.0,2.6669999957084656,66.33300000429153,False,3,False,False,157.66699999570847,5.333999991416931,69.0,training
8fc3418560bdf3745a14,2979014148,B,Cond2,False,3,False,False,190.0,2.6669999957084656,70.0,False,3,False,False,157.66600000858307,4.0,70.0,training
12ef0f2a8036cc1cb8d1,2979014152,A,Cond1,False,3,False,False,187.33300000429153,2.6669999957084656,66.33399999141693,False,3,False,False,156.66600000858307,3.3330000042915344,71.66699999570847,training
a16d764a82523d8ada54,2979014164,A,Cond1,False,3,False,False,185.0,2.666000008583069,69.0,False,3,False,False,159.66699999570847,5.666999995708466,72.66699999570847,training
473fa37338acce69e97f,2979014168,A,Cond1,False,3,False,False,182.66699999570847,3.333999991416931,68.33300000429153,False,3,False,False,158.0,4.0,69.66699999570847,training
c21c2be21ec548eb4fac,2979014168,B,Cond2,False,3,False,False,189.0,2.666000008583069,70.0,False,3,False,False,156.33399999141693,4.0,69.0,training
860d7a81829c6e86b6de,2979014172,B,Cond2,False,3,False,False,190.0,2.6669999957084656,70.0,False,3,False,False,158.0,4.0,70.0,training
1e67e796fe90f318f477,2979014180,A,Cond1,False,3,False,False,178.66699999570847,2.6669999957084656,69.66699999570847,False,3,False,False,158.0,3.3330000042915344,70.0,training
0d6b60fc74d791645015,2979014184,A,Cond1,False,3,False,False,186.66699999570847,2.6669999957084656,66.0,False,0,True,True,156.33300000429153,4.0,156.33300000429153,training
a04d2c5b2d7acb49578d,2979014184,B,Cond2,False,3,False,False,192.0,2.6669999957084656,69.33399999141693,False,3,False,False,159.66699999570847,5.333000004291534,71.0,training
b70083c677e3fefaab33,2979014196,A,Cond1,False,2,False,False,180.0,3.3330000042915344,72.33300000429153,False,3,False,False,158.33300000429153,3.6669999957084656,70.66699999570847,training
6da3b6ce1f4433c12b3c,2979014378,B,Cond2,False,3,False,False,189.0,2.6669999957084656,70.0,False,0,True,True,156.0,4.0,156.0,training
715bda1ebb2b66366b89,2979014382,B,Cond2,False,3,False,False,191.33300000429153,2.666000008583069,69.0,False,3,False,False,160.0,3.0,70.0,training
a8aa5197aa4c95a022dd,2979014390,B,Cond2,False,3,False,False,191.66699999570847,2.666000008583069,69.0,False,3,False,False,158.33399999141693,3.6669999957084656,70.0,training
0efc4250bd16dac53c20,2981014384,A,Cond1,False,2,False,False,172.0,2.333999991416931,76.0,False,0,True,True,158.0,4.0,158.0,training
998cb7a246e4da937a38,2981014388,A,Cond1,False,3,False,False,186.0,2.3330000042915344,69.0,False,3,False,False,158.33300000429153,4.0,70.33300000429153,training
bcedb06af0f79240b29b,2981014388,B,Cond2,False,3,False,False,195.0,7.333000004291534,71.0,False,3,False,False,163.66699999570847,5.0,76.0,training
7f26bdd1a6cc4b4f69d3,2981014396,A,Cond1,False,3,False,False,179.0,2.3330000042915344,70.33300000429153,False,2,False,False,158.33300000429153,3.3330000042915344,69.66699999570847,training
26b49a8ac1e84a4a272c,2981014396,B,Cond2,False,3,False,False,194.0,2.6669999957084656,69.0,False,3,False,False,159.0,3.333999991416931,71.0,training
1deef501b37cfab3eb56,2981014402,B,Cond2,False,3,False,False,196.0,2.6669999957084656,69.0,False,3,False,False,157.66699999570847,4.0,70.0,training
59aafa30330d0724c030,2981014410,A,Cond1,False,3,False,False,179.66699999570847,2.6669999957084656,70.0,False,2,False,False,159.0,6.0,71.33300000429153,training
d5741be687d9101e650f,2981014410,B,Cond2,False,3,False,False,192.66600000858307,2.6669999957084656,70.33399999141693,False,3,False,False,158.0,5.333000004291534,71.0,training
79254eb55d81ea0d9cd2,2981014414,B,Cond2,False,3,False,False,199.0,5.666000008583069,67.0,False,3,False,False,156.33399999141693,3.0,68.66600000858307,training
98e5d7614f46da5c0ec1,2981014418,B,Cond2,False,3,False,False,180.33300000429153,2.6669999957084656,76.0,False,3,False,False,160.0,3.666000008583069,71.33399999141693,training
091359e46dc5fc2d3808,2981014422,A,Cond1,False,3,False,False,184.0,2.6669999957084656,66.0,False,0,True,True,157.0,7.333999991416931,157.0,training
c551058548c5591223d1,2981014426,A,Cond1,False,3,False,False,179.66699999570847,5.666999995708466,72.66699999570847,False,3,False,False,159.33300000429153,4.0,70.0,training
ccfb6ed40d3846a7f8de,2981014442,B,Cond2,False,3,False,False,188.33399999141693,2.6669999957084656,71.0,False,3,False,False,159.0,4.0,69.0,training
837014f8d2e37cb3a110,2983014176,B,Cond2,False,3,False,False,189.0,6.666999995708466,67.0,False,3,False,False,161.0,5.0,72.0,training
9babab9a52ff0fc5a9d8,2983014200,A,Cond1,False,3,False,False,178.0,2.6669999957084656,71.0,False,0,True,True,156.0,4.0,156.0,training
599487cc2ca6f8f86413,2983014200,B,Cond2,False,3,False,False,187.0,2.6669999957084656,67.66699999570847,False,3,False,False,157.66699999570847,4.0,68.0,training
cd9069c65e9d0547cb8d,2985014372,B,Cond2,False,3,False,False,183.0,2.6669999957084656,73.0,False,2,False,False,159.0,4.0,70.0,training
1396673b502550c61f3c,2985014384,A,Cond1,False,3,False,False,180.0,2.6669999957084656,70.0,False,0,True,True,157.0,8.666999995708466,157.0,training
adaba3256c498177698a,2985014392,A,Cond1,False,3,False,False,182.0,2.6669999957084656,65.33300000429153,False,3,False,False,157.0,4.0,70.0,training
7376584a67fae2bf8c16,2985014396,B,Cond2,False,3,False,False,184.0,2.3330000042915344,67.66699999570847,False,3,False,False,160.0,4.333000004291534,71.0,training
ed6f17d3f2f173536881,2985014402,A,Cond1,False,2,False,True,167.0,2.666000008583069,31.666999995708466,False,3,False,False,158.0,3.6669999957084656,71.0,training
89a962e2a08c7d742887,2985014406,B,Cond2,False,3,False,False,187.33399999141693,5.333999991416931,68.0,False,2,False,False,160.0,3.0,71.66699999570847,training
a01438858c24c2f6bf5e,2985014410,B,Cond2,False,3,False,False,183.66699999570847,2.666000008583069,71.0,False,3,False,False,158.33399999141693,5.333999991416931,68.0,training
640e343d37d4ca9ca74f,2985014414,A,Cond1,False,3,False,False,191.66699999570847,3.3330000042915344,67.66699999570847,False,3,False,False,158.0,3.3330000042915344,70.33300000429153,training
8ce8f567553326c6efae,2985014422,A,Cond1,False,3,False,False,186.0,3.3330000042915344,70.33300000429153,False,0,True,True,156.0,3.6669999957084656,156.0,training
79f54916ad68aae6d754,2985014426,A,Cond1,False,3,False,False,180.33399999141693,5.333999991416931,69.0,False,0,True,True,164.33300000429153,5.666999995708466,164.33300000429153,training
bad95bb6ca7fbad2c728,2985014426,B,Cond2,False,3,False,False,189.0,2.333999991416931,72.0,False,3,False,False,159.66699999570847,4.0,71.0,training
4f728c9527787590ca30,2985014454,A,Cond1,False,3,False,False,179.0,2.6669999957084656,70.0,False,0,True,True,158.0,3.3330000042915344,158.0,training
0b37a8ceb7d47a636824,2985014458,B,Cond2,False,0,True,True,171.66699999570847,6.333000004291534,171.66699999570847,False,3,False,False,160.0,3.6669999957084656,71.0,training
fb220656294bd4c084da,2985014462,A,Cond1,False,3,False,False,180.33300000429153,2.6669999957084656,70.0,False,0,True,True,154.0,3.6669999957084656,154.0,training
ab5a7c5f754cbdcdd1db,2987014148,B,Cond2,False,3,False,False,192.66699999570847,7.666000008583069,68.0,False,3,False,False,160.0,5.666999995708466,72.66600000858307,training
feaa507b905db0d5070f,2987014184,A,Cond1,False,3,False,False,185.0,5.333999991416931,70.33300000429153,False,2,False,False,159.0,3.0,76.0,training
04d59a2514c150f15587,2987014192,A,Cond1,False,3,False,False,185.0,2.6669999957084656,68.0,False,3,False,False,158.0,4.0,66.0,training
6abb7ef05ea0a89cc9bb,2987014196,B,Cond2,False,3,False,False,184.0,5.333999991416931,66.66699999570847,False,3,False,False,159.0,3.0,70.66699999570847,training
d9a439f2851605e53d6c,2989014348,A,Cond1,False,3,False,False,183.66600000858307,1.6669999957084656,67.0,False,0,True,True,158.66600000858307,6.0,158.66600000858307,training
1e504d568421566a9d23,2989014438,B,Cond2,False,3,False,False,187.0,2.6669999957084656,68.0,False,3,False,False,159.0,3.6669999957084656,72.0,training
b0a2625855348c9c9a94,2989014450,B,Cond2,False,3,False,False,183.0,2.6669999957084656,69.66699999570847,False,0,True,True,157.0,5.0,157.0,training
30036149fa0b55fefc28,2989014454,B,Cond2,False,3,False,False,187.0,2.6669999957084656,72.0,False,3,False,False,158.0,4.0,73.0,training
be6928521d970493c852,2999014220,B,Cond2,False,3,False,False,196.0,3.0,70.0,False,3,False,False,156.0,4.0,70.0,training
03815f13b1a01a8689cc,2999014228,B,Cond2,False,3,False,False,189.0,3.0,67.0,False,3,False,False,159.0,7.0,69.0,training
4396bc73ec475a12254a,2999014310,B,Cond2,False,3,False,False,199.0,5.0,72.0,False,3,False,False,159.0,4.0,70.0,training
ee50cc87293b87674cdf,2999014314,A,Cond1,False,3,False,False,180.0,3.3330000042915344,70.0,False,0,True,True,156.33300000429153,5.333000004291534,156.33300000429153,training
4a99e66a72edef9786dc,3003014256,B,Cond2,False,3,False,False,195.0,3.0,71.0,False,3,False,False,162.0,4.0,70.0,training
69937f326a15c996055e,3005014324,A,Cond1,False,3,False,False,183.66699999570847,3.3330000042915344,68.0,False,3,False,False,156.33300000429153,3.3330000042915344,68.33300000429153,training
921a607f89b09e8805db,3005014324,B,Cond2,False,3,False,False,193.0,3.0,70.0,False,0,True,True,158.0,3.0,158.0,training
ff8f2d842695518c0400,3005014494,B,Cond2,False,3,False,False,197.0,3.0,68.0,False,0,True,True,156.0,5.333999991416931,156.0,training
3a2c0d7128b1e2fc620b,3005014526,A,Cond1,False,3,False,False,183.33300000429153,3.3330000042915344,71.0,False,3,False,False,158.66699999570847,6.0,71.33300000429153,training
3bbcef4146c09b634291,3009014470,A,Cond1,False,3,False,False,179.66699999570847,5.333999991416931,70.0,False,3,False,False,157.0,4.0,71.0,training
9c958e926e32e649d036,3009014494,A,Cond1,False,3,False,False,182.0,5.333999991416931,66.66600000858307,False,3,False,False,158.0,4.0,70.0,training
01cd0ec5cb81133b593a,3011014208,B,Cond2,False,3,False,False,190.0,6.0,71.33300000429153,False,3,False,False,164.33300000429153,3.0,75.0,training
0163f0fd20a1ef5705a4,3011014212,B,Cond2,False,3,False,False,190.0,3.333999991416931,71.0,False,0,True,True,156.66699999570847,4.0,156.66699999570847,training
a8b83ac625d7b0994c82,3011014220,B,Cond2,False,3,False,False,181.33300000429153,5.666999995708466,71.33300000429153,False,2,False,False,159.0,4.0,71.0,training
eaea71326259baabc694,3011014228,A,Cond1,False,3,False,False,182.0,2.3330000042915344,71.33300000429153,False,3,False,False,157.66699999570847,3.0,70.0,training
49501a1730dbfb7a5b50,3011014264,B,Cond2,False,3,False,False,180.0,2.6669999957084656,75.0,False,3,False,False,158.0,6.0,70.0,training
8ce28604617f8aabe03c,3011014268,B,Cond2,False,3,False,False,186.33300000429153,2.6669999957084656,72.0,False,3,False,False,163.0,4.666000008583069,70.0,training
1710fa1149cc2b1a14c9,3011014278,A,Cond1,False,3,False,False,181.33300000429153,5.333999991416931,70.66699999570847,False,0,True,True,157.33300000429153,4.333000004291534,157.33300000429153,training
6116fd772158e989f987,3013014292,A,Cond1,False,3,False,False,180.0,5.333000004291534,71.0,False,3,False,False,160.0,5.333999991416931,70.0,training
e5eedcb5926c0c840d55,3013014296,A,Cond1,False,3,False,False,184.0,3.0,72.0,False,3,False,False,158.66699999570847,4.333000004291534,70.66699999570847,training
3f053a969d997439815a,3013014486,B,Cond2,False,3,False,True,173.0,5.333000004291534,32.0,False,1,False,True,157.0,4.0,30.0,training
779c5c78ff41bc2601f5,3013014490,A,Cond1,False,3,False,False,181.0,2.3330000042915344,70.0,False,3,False,False,159.0,5.666999995708466,71.0,training
2db418cc26c3d579b120,3013014506,A,Cond1,False,3,False,False,182.0,3.0,69.0,False,3,False,False,157.66699999570847,3.0,70.0,training
1f6aeb870dff94d268b0,3015014208,A,Cond1,False,3,False,False,182.0,2.3330000042915344,71.0,False,3,False,False,160.0,6.0,70.66699999570847,training
481536a8677e2cee6651,3015014208,B,Cond2,False,3,False,False,195.0,2.333999991416931,70.0,False,3,False,False,152.66699999570847,5.666999995708466,69.66699999570847,training
78f0c2e5cda9415ecec3,3015014228,B,Cond2,False,27,False,True,5283.0,63.0,72.0,True,0,True,True,0.0,0.0,0.0,training
34f310178e075d99205a,3015014244,B,Cond2,False,3,False,False,185.0,2.3330000042915344,70.0,False,3,False,False,158.0,6.333999991416931,70.0,training
1a40b583c597da690c5c,3015014248,A,Cond1,False,3,False,False,184.66600000858307,2.0,67.0,False,2,False,False,160.66600000858307,4.0,72.0,training
570bfb8bc3cf199c06bd,3015014252,A,Cond1,False,2,False,False,179.66600000858307,2.3330000042915344,72.0,False,3,False,False,159.0,4.0,71.0,training
8548af404911eb2ffa46,3015014256,B,Cond2,False,3,False,False,189.0,2.6669999957084656,72.0,False,3,False,False,157.33300000429153,3.0,72.0,training
3be3cf6153b0eff72db7,3015014268,A,Cond1,False,2,False,False,180.66699999570847,2.666000008583069,73.33300000429153,False,3,False,False,159.66699999570847,3.0,69.66699999570847,training
cc32ffe7875ad0e84f7f,3015014294,A,Cond1,False,3,False,False,181.0,2.3330000042915344,71.0,False,3,False,False,158.33300000429153,3.0,70.0,training
c3fe7a21d3641a3a923c,3015014302,A,Cond1,False,3,False,False,185.0,1.6669999957084656,66.0,False,3,False,False,157.33300000429153,3.0,70.0,training
3fe4b72e87264bfb8209,3017014276,A,Cond1,False,3,False,False,186.0,5.333999991416931,64.33300000429153,False,3,False,False,159.0,3.6669999957084656,71.0,training
c032aca0930cd5fc14d5,3017014288,A,Cond1,False,3,False,False,183.33399999141693,2.333999991416931,70.0,False,3,False,False,157.0,3.0,69.0,training
10e76beac988bc515e7c,3017014288,B,Cond2,False,3,False,False,195.0,6.333000004291534,69.66699999570847,False,3,False,False,158.0,3.0,71.66699999570847,training
56a54d3e7d6ebcef1022,3017014292,A,Cond1,False,3,False,False,179.33399999141693,2.333999991416931,71.0,False,3,False,False,158.0,3.333999991416931,70.0,training
5875ec1668fbfb2710a1,3017014296,A,Cond1,False,3,False,False,184.33300000429153,3.0,70.0,False,0,True,True,155.0,3.6669999957084656,155.0,training
6bb8e9513f95f6e1fe61,3017014300,A,Cond1,False,3,False,False,181.0,2.666000008583069,70.0,False,3,False,False,160.66600000858307,4.333999991416931,70.0,training
09fac131c4abaa5193bd,3017014470,A,Cond1,False,3,False,False,181.66699999570847,2.3330000042915344,71.33300000429153,False,3,False,False,158.0,5.333999991416931,70.66699999570847,training
c59ddde0eb6a3fdb215a,3017014470,B,Cond2,False,3,False,True,172.0,3.0,40.0,False,3,False,False,156.66699999570847,5.0,71.33300000429153,training
6e9fa8dca971de910b49,3017014490,B,Cond2,False,3,False,False,187.0,2.0,71.33300000429153,False,3,False,False,158.0,3.0,70.0,training
953bc9f0e622d1e7df80,3017014494,B,Cond2,False,3,False,False,188.0,4.666000008583069,70.0,False,3,False,False,159.0,4.0,71.33300000429153,training
60f5b846802f1aff92d6,3017014498,A,Cond1,False,3,False,False,182.0,6.0,70.66699999570847,False,0,True,True,160.0,2.6669999957084656,160.0,training
0f2105a01fa940506c57,3017014506,A,Cond1,False,3,False,False,187.0,2.3330000042915344,66.0,False,3,False,False,160.0,3.0,70.33300000429153,training
88e8675a59d4e5713eb7,3017014510,B,Cond2,False,3,False,False,184.33300000429153,5.0,71.33300000429153,False,3,False,False,158.0,4.0,70.0,training
b11874d303800dc0cf32,3017014514,A,Cond1,False,3,False,False,186.0,2.0,67.0,False,3,False,False,159.0,5.0,71.0,training
bcfdc45d797fdbdb7341,3017014522,A,Cond1,False,3,False,False,184.66699999570847,2.6669999957084656,70.66699999570847,False,0,True,True,157.0,3.0,157.0,training
f041e1ab3a16883a0a49,3021014274,A,Cond1,False,3,False,False,189.33300000429153,6.0,60.0,False,0,True,True,159.0,6.333000004291534,159.0,training
e1bb389e545c22e6a350,3021014274,B,Cond2,False,3,False,False,192.0,2.6669999957084656,68.0,False,3,False,False,161.33399999141693,3.0,72.33399999141693,training
31c68c2da2f809e1093b,3021014278,B,Cond2,False,3,False,False,184.0,2.0,72.0,False,3,False,False,160.33300000429153,4.0,72.0,training
8d25dfc343ac121c4142,3021014286,A,Cond1,False,3,False,False,183.0,3.0,69.66699999570847,False,3,False,False,159.33300000429153,4.0,71.0,training
80f1b955eb93b1dd3566,3021014286,B,Cond2,False,0,True,True,120.66699999570847,2.333999991416931,120.66699999570847,False,3,False,False,157.33300000429153,3.0,69.0,training
01b7380184cf03c0bb58,3021014290,B,Cond2,False,3,False,False,180.0,2.333999991416931,72.0,False,3,False,False,158.33399999141693,2.333999991416931,69.33399999141693,training
f0e7a965ef05b9e828cd,3021014294,B,Cond2,False,3,False,True,180.0,2.6669999957084656,38.0,False,27,False,True,5371.0,63.0,72.0,training
b59d7181861c3ee9dcc5,3021014298,B,Cond2,False,3,False,False,180.0,2.3330000042915344,69.33399999141693,False,3,False,False,158.33399999141693,2.666000008583069,70.0,training
aede6444657ef50559b5,3021014306,A,Cond1,False,3,False,False,181.33300000429153,2.666000008583069,70.0,False,3,False,False,157.33300000429153,3.3330000042915344,71.0,training
0ac91e18581eb68c3b6e,3021014306,B,Cond2,False,3,False,False,182.0,2.333999991416931,71.0,False,3,False,False,158.0,7.333999991416931,69.66699999570847,training
6ffeebeec6872f40e615,3021014314,B,Cond2,False,3,False,False,190.0,6.333999991416931,70.0,False,3,False,False,159.0,3.0,70.0,training
8f5ef1d1384699457a80,3021014318,A,Cond1,False,3,False,False,181.0,3.3330000042915344,70.0,False,0,True,True,156.0,3.0,156.0,training
1f1fdf0663be8a35c472,3021014322,B,Cond2,False,3,False,False,185.0,2.3330000042915344,69.66699999570847,False,0,True,True,156.0,4.666999995708466,156.0,training
fc44618a9cc329c1a3f4,3021014496,B,Cond2,False,3,False,False,185.0,2.6669999957084656,69.0,False,3,False,False,157.33300000429153,3.3330000042915344,69.33300000429153,training
982b6fc015c386d3c93d,3021014500,B,Cond2,False,3,False,False,184.0,5.0,71.0,False,1,False,False,159.0,3.3330000042915344,68.0,training
3161f22049d419dfee26,3021014508,A,Cond1,False,3,False,False,175.66699999570847,6.333999991416931,70.33300000429153,False,3,False,False,159.0,2.6669999957084656,71.0,training
62fb834dea27588c190a,3021014508,B,Cond2,False,3,False,False,185.33300000429153,5.333999991416931,72.0,False,3,False,False,160.0,2.6669999957084656,70.0,training
c8f119355338c09cb9b7,3023014506,A,Cond1,False,2,False,False,171.0,6.0,73.66699999570847,False,3,False,False,158.33300000429153,4.0,70.33399999141693,training
7495bbb0a56f22c9bcec,3023014514,A,Cond1,False,3,False,False,182.0,2.0,70.0,False,2,False,False,157.0,13.0,113.0,training
93f643ef03918000025c,3023014514,B,Cond2,False,3,False,False,184.0,6.0,70.66600000858307,False,3,False,False,160.0,3.0,71.0,training
0f0fff90d29dd31ba941,3023014518,A,Cond1,False,3,False,False,188.0,6.666999995708466,70.33300000429153,False,0,True,True,164.0,4.0,164.0,training
