cohort,WAFER_ID,STAGE,sample_id,chamber_route,source_files,start_timestamp,end_timestamp,group_id,prior_wafer_overlap,prior_component_overlap,unseen_chamber,eligible,exclusion_reason
test,2985014414,B,test:28352dba4220964b25a2,4-5-6,test/CMP-test-123.csv,485421988.0,485422355.333,prior/CMP-training-115.csv,True,True,False,False,prior_wafer_file_component
test,2985014430,B,test:610d59865d54893d48f9,4-5-6,test/CMP-test-123.csv,485421794.333,485422156.0,prior/CMP-training-115.csv,False,True,False,False,prior_wafer_file_component
test,2985014450,B,test:b4a42d71ec83ee25b4b7,4-5-6,test/CMP-test-120.csv,485330763.667,485331126.667,test/CMP-test-120.csv,False,False,False,True,
test,2987014144,B,test:fec5c7e4b8d03bd75f20,4-5-6,test/CMP-test-113.csv,485127787.0,485128149.0,test/CMP-test-113.csv,False,False,False,True,
test,2987014184,B,test:feef453df50f97a51897,4-5-6,test/CMP-test-111.csv,485063711.667,485064069.667,prior/CMP-training-087.csv,True,True,False,False,prior_wafer_file_component
test,2987014204,B,test:2032a6c746698b4b468e,4-5-6,test/CMP-test-111.csv,485063902.667,485064258.667,prior/CMP-training-087.csv,False,True,False,False,prior_wafer_file_component
test,2989014442,B,test:bddb39bc76da40c2cf87,4-5-6,test/CMP-test-115.csv,485196470.0,485196833.0,test/CMP-test-115.csv,False,False,False,True,
test,2999014220,A,test:e867a38822028db043d7,4-5-6,test/CMP-test-123.csv,485415969.333,485416318.333,prior/CMP-training-115.csv,True,True,False,False,prior_wafer_file_component
test,2999014322,A,test:ff4cd957e7cfe9b95f0f,4-5-6,test/CMP-test-123.csv,485404314.0,485404673.667,prior/CMP-training-115.csv,False,True,False,False,prior_wafer_file_component
test,3003014256,A,test:59135297414a96cafb48,4-5-6,test/CMP-test-123.csv,485412280.333,485412638.0,prior/CMP-training-115.csv,True,True,False,False,prior_wafer_file_component
test,3003014268,A,test:3832178b31f1168ceece,4-5-6,test/CMP-test-123.csv,485412842.0,485413194.0,prior/CMP-training-115.csv,False,True,False,False,prior_wafer_file_component
test,3005014526,B,test:455e2ab8a8bc54172c45,4-5-6,test/CMP-test-124.csv,485454053.0,485454416.333,prior/CMP-training-115.csv,True,True,False,False,prior_wafer_file_component
test,3009014474,A,test:25f5d1c7a657e344ea5c,4-5-6,test/CMP-test-099.csv,484738601.0,484738959.0,test/CMP-test-099.csv,False,False,False,True,
test,3011014216,A,test:ab462574efe9698ce296,4-5-6,test/CMP-test-099.csv,484738221.0,484738583.0,test/CMP-test-099.csv,False,False,False,True,
test,3011014282,A,test:4fa524229fac21e09291,4-5-6,test/CMP-test-098.csv,484697405.333,484697765.0,prior/CMP-training-087.csv,False,True,False,False,prior_wafer_file_component
test,3013014510,A,test:e97e6d5130a8ce3c1639,4-5-6,test/CMP-test-098.csv,484690892.0,484691241.333,prior/CMP-training-087.csv,False,True,False,False,prior_wafer_file_component
test,3015014260,B,test:1fae7308faab0dbdcad4,4-5-6,test/CMP-test-096.csv,484636891.0,484637256.0,test/CMP-test-096.csv,False,False,False,True,
test,3017014276,B,test:5b9785bdcd71c032c33a,4-5-6,test/CMP-test-100.csv,484764542.667,484764904.667,prior/CMP-training-087.csv,True,True,False,False,prior_wafer_file_component
test,3017014300,B,test:b4dece67784847d3ea35,4-5-6,test/CMP-test-098.csv,484709910.333,484710281.0,prior/CMP-training-087.csv,True,True,False,False,prior_wafer_file_component
test,3017014518,A,test:13c9f3d1cb604dd1c804,4-5-6,test/CMP-test-097.csv,484658355.333,484658712.333,prior/CMP-training-087.csv,False,True,False,False,prior_wafer_file_component
test,3017014518,B,test:68805788b02bec707bfc,4-5-6,test/CMP-test-098.csv,484709304.0,484709676.333,prior/CMP-training-087.csv,False,True,False,False,prior_wafer_file_component
test,3023014536,B,test:e637be32b794d445868a,4-5-6,test/CMP-test-108.csv,484986062.667,484986430.667,prior/CMP-training-087.csv,True,True,False,False,prior_wafer_file_component
test,3023014576,B,test:6fc52f00013553e78493,4-5-6,test/CMP-test-107.csv,484963736.667,484964092.667,prior/CMP-training-087.csv,False,True,False,False,prior_wafer_file_component
test,3025014290,A,test:4008051e5c0764f8b2d2,4-5-6,test/CMP-test-106.csv,484928690.667,484929046.667,prior/CMP-training-087.csv,False,True,False,False,prior_wafer_file_component
test,3027014522,B,test:ddc8490279786d6d2b57,4-5-6,test/CMP-test-107.csv,484962785.667,484963145.667,prior/CMP-training-087.csv,True,True,False,False,prior_wafer_file_component
test,3027014526,B,test:eb7752594dac3931dcd4,4-5-6,test/CMP-test-107.csv,484963165.667,484963526.667,prior/CMP-training-087.csv,False,True,False,False,prior_wafer_file_component
test,3027014556,A,test:d078c91b9bd85826bc47,4-5-6,test/CMP-test-104.csv,484876869.333,484877225.0,prior/CMP-training-087.csv,True,True,False,False,prior_wafer_file_component
test,3029014278,B,test:74205f39581c79fd4131,4-5-6,test/CMP-test-108.csv,484985658.667,484986031.333,prior/CMP-training-087.csv,False,True,False,False,prior_wafer_file_component
test,3029014318,B,test:67ce71772bbefef05382,4-5-6,test/CMP-test-107.csv,484962597.667,484962954.667,prior/CMP-training-087.csv,False,True,False,False,prior_wafer_file_component
test,3029014488,A,test:4fd3f97f9b8d33185700,4-5-6,test/CMP-test-105.csv,484911192.667,484911553.0,test/CMP-test-105.csv,False,False,False,True,
test,3031014478,A,test:10af1fbcd3118cae9b70,4-5-6,test/CMP-test-104.csv,484879466.333,484879821.333,prior/CMP-training-087.csv,False,True,False,False,prior_wafer_file_component
test,3031014544,B,test:8552a20a99b365709b3b,4-5-6,test/CMP-test-105.csv,484903732.0,484904091.333,test/CMP-test-105.csv,False,False,False,True,
test,3031014572,B,test:c51e8610494eb5b4571b,4-5-6,test/CMP-test-109.csv,485010027.667,485010390.333,test/CMP-test-109.csv,False,False,False,True,
test,3037014302,A,test:39d340ed617a4771255f,4-5-6,test/CMP-test-104.csv,484879275.0,484879636.0,prior/CMP-training-087.csv,True,True,False,False,prior_wafer_file_component
test,3037014326,B,test:d466cbb55485d03d267a,4-5-6,test/CMP-test-105.csv,484904800.333,484905161.0,test/CMP-test-105.csv,False,False,False,True,
test,3037014492,B,test:5bc503adf526d90ee225,4-5-6,test/CMP-test-104.csv,484872802.0,484873167.333,prior/CMP-training-087.csv,False,True,False,False,prior_wafer_file_component
test,3621681344,A,test:b721ed3f409740b15845,4-5-6,test/CMP-test-163.csv,486566930.0,486567304.0,prior/CMP-training-134.csv,True,True,False,False,prior_wafer_file_component
test,3623681090,B,test:5681c74abcfb12fbff1e,4-5-6,test/CMP-test-161.csv,486502239.667,486502580.333,prior/CMP-training-134.csv,True,True,False,False,prior_wafer_file_component
test,3623681094,A,test:2d55d45f9a0383a8f06a,4-5-6,test/CMP-test-160.csv,486474197.667,486474555.667,prior/CMP-training-134.csv,True,True,False,False,prior_wafer_file_component
test,3623681098,A,test:3d73609d01eeeb300789,4-5-6,test/CMP-test-161.csv,486499851.0,486500222.333,prior/CMP-training-134.csv,True,True,False,False,prior_wafer_file_component
test,3623681114,A,test:1418b8e6a21e1498ee15,4-5-6,test/CMP-test-163.csv,486561305.667,486561668.667,prior/CMP-training-134.csv,False,True,False,False,prior_wafer_file_component
test,3623681130,B,test:1f9d7e9fa9948a870e3c,4-5-6,test/CMP-test-168.csv,486794850.333,486795198.333,prior/CMP-training-166.csv,False,True,False,False,prior_wafer_file_component
test,3625681206,A,test:18f2e9090491c66ffc3d,4-5-6,test/CMP-test-157.csv,486381374.667,486381721.667,prior/CMP-training-134.csv,False,True,False,False,prior_wafer_file_component
test,3625681344,B,test:566de29f17b444f9d704,4-5-6,test/CMP-test-160.csv;test/CMP-test-161.csv,486495354.333,486495699.333,prior/CMP-training-134.csv,True,True,False,False,prior_wafer_file_component
test,3625681352,B,test:71fc3e6de1ca86140467,4-5-6,test/CMP-test-162.csv,486539415.667,486539783.0,prior/CMP-training-134.csv,False,True,False,False,prior_wafer_file_component
test,3625681404,B,test:de67f9c12ff7ec828783,4-5-6,test/CMP-test-160.csv;test/CMP-test-161.csv,486495532.667,486495891.333,prior/CMP-training-134.csv,True,True,False,False,prior_wafer_file_component
test,3627681146,A,test:b8a460a3ed3364ac5d36,4-5-6,test/CMP-test-149.csv,486173440.0,486173803.0,prior/CMP-training-134.csv,True,True,False,False,prior_wafer_file_component
test,3834719044,A,test:5e9ebb235101bb733c2c,4-5-6,test/CMP-test-009.csv,481915686.333,481916045.0,prior/CMP-training-000.csv,True,True,False,False,prior_wafer_file_component
test,3846719076,A,test:c20ad86a5f2d24f8791a,4-5-6,test/CMP-test-059.csv,483408757.333,483409121.667,test/CMP-test-059.csv,False,False,False,True,
test,4167773546,B,test:b9ab82f96bfd3819173d,4-5-6,test/CMP-test-074.csv,484012874.667,484013234.667,prior/CMP-training-071.csv,False,True,False,False,prior_wafer_file_component
test,4167773550,B,test:9f7bd7f0d493611437a4,4-5-6,test/CMP-test-074.csv,483997118.333,483997477.333,prior/CMP-training-071.csv,False,True,False,False,prior_wafer_file_component
test,4167773572,B,test:84bc5c4dcce0f17b5e3c,4-5-6,test/CMP-test-075.csv,484042440.333,484042808.333,prior/CMP-training-071.csv,True,True,False,False,prior_wafer_file_component
test,4167773592,B,test:cdd3276ec2cd2a249a1d,4-5-6,test/CMP-test-074.csv,484019583.0,484019945.0,prior/CMP-training-071.csv,False,True,False,False,prior_wafer_file_component
test,4167773600,B,test:1e2f62523499ed927d17,4-5-6,test/CMP-test-075.csv,484021501.333,484021873.333,prior/CMP-training-071.csv,False,True,False,False,prior_wafer_file_component
test,4169773350,B,test:ff99b48a0985236f66d0,4-5-6,test/CMP-test-073.csv,483988719.667,483989089.667,prior/CMP-training-071.csv,False,True,False,False,prior_wafer_file_component
test,4169773354,A,test:92395baceacea8151558,4-5-6,test/CMP-test-072.csv,483937927.0,483939063.667,prior/CMP-training-071.csv,False,True,False,False,prior_wafer_file_component
test,4169773536,B,test:1baa5276e694134773d7,4-5-6,test/CMP-test-073.csv,483964481.333,483964846.333,prior/CMP-training-071.csv,False,True,False,False,prior_wafer_file_component
test,4169773548,B,test:a36a20bc925c09068cc0,4-5-6,test/CMP-test-074.csv,484006029.667,484006395.667,prior/CMP-training-071.csv,False,True,False,False,prior_wafer_file_component
test,4173773318,B,test:9de61bbf05b5748e5c19,4-5-6,test/CMP-test-069.csv,483840664.333,483841046.667,prior/CMP-training-062.csv,True,True,False,False,prior_wafer_file_component
test,4175773592,B,test:94b638552e294aaab06b,4-5-6,test/CMP-test-079.csv,484140596.667,484140962.667,prior/CMP-training-071.csv,False,True,False,False,prior_wafer_file_component
test,4177773322,A,test:799ae9f853bad8571fa4,4-5-6,test/CMP-test-076.csv,484066821.333,484067180.333,prior/CMP-training-071.csv,True,True,False,False,prior_wafer_file_component
test,4177773350,B,test:f3863b34f28fd21d5564,4-5-6,test/CMP-test-078.csv,484134735.667,484135111.0,prior/CMP-training-071.csv,True,True,False,False,prior_wafer_file_component
test,4179773510,B,test:6faf94a5f7c1e562ed54,4-5-6,test/CMP-test-079.csv,484135916.667,484136294.667,prior/CMP-training-071.csv,False,True,False,False,prior_wafer_file_component
test,4179773514,A,test:d9e64853647ef6faa58a,4-5-6,test/CMP-test-074.csv,484014343.333,484014700.333,prior/CMP-training-071.csv,False,True,False,False,prior_wafer_file_component
test,4179773612,A,test:67ca09e28c7a05334d90,4-5-6,test/CMP-test-074.csv,484013959.667,484014319.667,prior/CMP-training-071.csv,False,True,False,False,prior_wafer_file_component
test,4181773330,A,test:4f1e61c084da79b28a0b,4-5-6,test/CMP-test-073.csv,483989692.667,483990214.667,prior/CMP-training-071.csv,False,True,False,False,prior_wafer_file_component
test,4181773330,B,test:7a4930f9612953444bf0,4-5-6,test/CMP-test-075.csv,484033452.333,484033822.0,prior/CMP-training-071.csv,False,True,False,False,prior_wafer_file_component
test,4181773370,A,test:c2f26a8e6540db9ed7fd,4-5-6,test/CMP-test-076.csv,484070158.0,484070523.667,prior/CMP-training-071.csv,False,True,False,False,prior_wafer_file_component
test,4181773370,B,test:e55c214c6d6fd1dfe550,4-5-6,test/CMP-test-079.csv,484136124.0,484136499.667,prior/CMP-training-071.csv,False,True,False,False,prior_wafer_file_component
test,4189773402,B,test:107cb9a6202faba4b5d2,4-5-6,test/CMP-test-081.csv,484215196.0,484215554.333,prior/CMP-training-071.csv,True,True,False,False,prior_wafer_file_component
test,4189773410,A,test:ef0a3f797b223ac09cbf,4-5-6,test/CMP-test-080.csv,484167821.333,484168182.667,test/CMP-test-080.csv,False,False,False,True,
test,4199773442,A,test:97eb897b6cd7fdeee456,4-5-6,test/CMP-test-023.csv,482360493.333,482360857.0,prior/CMP-training-014.csv,False,True,False,False,prior_wafer_file_component
test,4199773450,A,test:195c407213762ac26ccd,4-5-6,test/CMP-test-023.csv,482349612.0,482349979.667,prior/CMP-training-014.csv,False,True,False,False,prior_wafer_file_component
test,4199773632,A,test:7a90843126f11cae9f2b,4-5-6,test/CMP-test-025.csv,482421332.667,482421697.333,prior/CMP-training-014.csv,True,True,False,False,prior_wafer_file_component
test,4199773664,B,test:ce41827e64af29c9d639,4-5-6,test/CMP-test-024.csv,482383899.667,482384261.667,prior/CMP-training-014.csv,False,True,False,False,prior_wafer_file_component
test,4201773382,A,test:f6fd3671c36f66b51a43,4-5-6,test/CMP-test-025.csv,482430507.333,482430861.333,prior/CMP-training-014.csv,True,True,False,False,prior_wafer_file_component
test,4201773448,A,test:b6891c7c9f4109835040,4-5-6,test/CMP-test-021.csv,482312778.667,482313141.0,test/CMP-test-021.csv,False,False,False,True,
test,4201773452,A,test:45b3d1cbdf6c36ae9568,4-5-6,test/CMP-test-022.csv,482321670.0,482322032.333,prior/CMP-training-014.csv,False,True,False,False,prior_wafer_file_component
test,4207773442,A,test:7886b957e4c074b8f983,4-5-6,test/CMP-test-029.csv,482549021.667,482549386.333,test/CMP-test-029.csv,False,False,False,True,
test,4209773398,A,test:59c61c0f20772c2c27ac,4-5-6,test/CMP-test-027.csv,482470548.0,482470907.0,prior/CMP-training-014.csv,False,True,False,False,prior_wafer_file_component
test,4209773406,A,test:c3c783cf0326aa95c952,4-5-6,test/CMP-test-028.csv,482495055.333,482495420.333,prior/CMP-training-014.csv,True,True,False,False,prior_wafer_file_component
test,4209773422,A,test:2351884670ffe452a34c,4-5-6,test/CMP-test-026.csv,482457611.667,482457976.0,prior/CMP-training-014.csv,True,True,False,False,prior_wafer_file_component
test,4209773468,B,test:a6dfa4938807feb52cf1,4-5-6,test/CMP-test-028.csv,482495918.0,482496287.0,prior/CMP-training-014.csv,False,True,False,False,prior_wafer_file_component
test,4211773444,B,test:1d1bb726944540c80d59,4-5-6,test/CMP-test-028.csv,482506391.0,482506760.0,prior/CMP-training-014.csv,True,True,False,False,prior_wafer_file_component
test,4211773460,A,test:4f521b5a6a05437b2869,4-5-6,test/CMP-test-026.csv,482458793.667,482459137.667,prior/CMP-training-014.csv,False,True,False,False,prior_wafer_file_component
test,4211773460,B,test:319311bec39c3ba0f0c3,4-5-6,test/CMP-test-028.csv,482497347.667,482497708.667,prior/CMP-training-014.csv,False,True,False,False,prior_wafer_file_component
test,4213773668,B,test:05fe4d20cb4c3735022c,4-5-6,test/CMP-test-026.csv,482453177.0,482453544.667,prior/CMP-training-014.csv,True,True,False,False,prior_wafer_file_component
test,4213773746,B,test:1f2e187818d5383eec5b,4-5-6,test/CMP-test-026.csv,482456761.667,482457120.667,prior/CMP-training-014.csv,True,True,False,False,prior_wafer_file_component
test,4215773440,A,test:4474b2f519f8133dc4f4,4-5-6,test/CMP-test-048.csv,483082439.333,483082793.333,test/CMP-test-048.csv,False,False,False,True,
test,4215773448,A,test:49baf58c32e6bf77ffe7,4-5-6,test/CMP-test-048.csv,483073252.0,483073638.333,test/CMP-test-048.csv,False,False,False,True,
test,4217773676,A,test:ce599ad43fb842cfdd60,4-5-6,test/CMP-test-035.csv,482723501.333,482723858.333,prior/CMP-training-014.csv,True,True,False,False,prior_wafer_file_component
test,4217773710,A,test:7d28fc108c3d1fcb0fdc,4-5-6,test/CMP-test-044.csv,482959470.333,482959818.333,test/CMP-test-044.csv,False,False,False,True,
test,4219773440,B,test:5231263bc46fa2fb32a4,4-5-6,test/CMP-test-036.csv,482727993.0,482728365.0,prior/CMP-training-014.csv,True,True,False,False,prior_wafer_file_component
test,4219773452,B,test:92d5bc3dc4acacfd21ea,4-5-6,test/CMP-test-036.csv,482727791.0,482728165.0,prior/CMP-training-014.csv,True,True,False,False,prior_wafer_file_component
test,4221773698,A,test:81927a30bb0c1a6ee01a,4-5-6,test/CMP-test-034.csv,482690114.333,482690479.0,test/CMP-test-034.csv,False,False,False,True,
test,4221773734,B,test:0f41500385df440ddaff,4-5-6,test/CMP-test-033.csv,482655028.333,482655384.333,prior/CMP-training-014.csv,False,True,False,False,prior_wafer_file_component
test,4223773496,A,test:b702026c6754db968c8d,4-5-6,test/CMP-test-067.csv,483788101.0,483788470.0,prior/CMP-training-062.csv,True,True,False,False,prior_wafer_file_component
test,4225773652,B,test:b40ffe65c6be5f20ce63,4-5-6,test/CMP-test-064.csv,483610149.333,483610518.667,prior/CMP-training-062.csv,True,True,False,False,prior_wafer_file_component
test,4225773718,B,test:d9c8e6365c07341aacd1,4-5-6,test/CMP-test-069.csv,483831052.333,483831433.333,prior/CMP-training-062.csv,False,True,False,False,prior_wafer_file_component
test,4225773746,B,test:b25c707ca691d6becb3f,4-5-6,test/CMP-test-065.csv,483630542.333,483630913.667,prior/CMP-training-062.csv,True,True,False,False,prior_wafer_file_component
test,4225773754,A,test:64b87b6ec1703d21a020,4-5-6,test/CMP-test-062.csv,483479151.0,483479514.0,test/CMP-test-062.csv,False,False,False,True,
test,4227773662,A,test:c7164626a9416c999b38,4-5-6,test/CMP-test-058.csv,483380359.667,483380723.0,prior/CMP-training-058.csv,True,True,False,False,prior_wafer_file_component
test,4229773718,B,test:e441cea6e33ad005e714,4-5-6,test/CMP-test-055.csv,483280447.0,483280836.0,prior/CMP-training-053.csv,True,True,False,False,prior_wafer_file_component
validation,-4230160606,B,validation:f6adb18289bfa8d6e03d,4-5-6,validation/CMP-validation-015.csv,482132631.667,482133010.667,prior/CMP-training-018.csv,False,True,False,False,prior_wafer_file_component
validation,-4230160594,A,validation:02e436eb18826107a8a1,4-5-6,validation/CMP-validation-006.csv,481813623.667,481813978.667,prior/CMP-training-000.csv,True,True,False,False,prior_wafer_file_component
validation,-4230160432,A,validation:828c5c6d5d8c61cb58e1,4-5-6,validation/CMP-validation-023.csv,482360880.333,482361241.333,prior/CMP-training-014.csv,False,True,False,False,prior_wafer_file_component
validation,-4230160404,A,validation:d7ab3019b08390a6cfca,4-5-6,validation/CMP-validation-022.csv,482331531.333,482331881.667,prior/CMP-training-014.csv,False,True,False,False,prior_wafer_file_component
validation,-4230160404,B,validation:907edd6bb2a530b4371e,4-5-6,validation/CMP-validation-023.csv,482369079.667,482369436.667,prior/CMP-training-014.csv,False,True,False,False,prior_wafer_file_component
validation,-4228160698,A,validation:e43846f3cc235cde6504,4-5-6,validation/CMP-validation-009.csv,481905871.667,481906234.667,prior/CMP-training-000.csv,True,True,False,False,prior_wafer_file_component
validation,-4228160694,A,validation:d11f8b621634b39d02a1,4-5-6,validation/CMP-validation-005.csv,481799935.333,481800298.667,prior/CMP-training-000.csv,True,True,False,False,prior_wafer_file_component
validation,-4228160608,A,validation:6e95618ca6713de474ae,4-5-6,validation/CMP-validation-004.csv,481750723.0,481751077.333,prior/CMP-training-000.csv,True,True,False,False,prior_wafer_file_component
validation,-4226160408,A,validation:ba895590c5a78614f6a7,4-5-6,validation/CMP-validation-003.csv,481732351.333,481732715.333,prior/CMP-training-000.csv,True,True,False,False,prior_wafer_file_component
validation,-4224160702,A,validation:53eaf315e45adf6673c7,4-5-6,validation/CMP-validation-000.csv,481655383.667,481655750.333,prior/CMP-training-000.csv,True,True,False,False,prior_wafer_file_component
validation,-4224160686,B,validation:0f2389aeacbed3fd27d0,4-5-6,validation/CMP-validation-002.csv,481697395.333,481697774.333,prior/CMP-training-000.csv,False,True,False,False,prior_wafer_file_component
validation,-4224160654,B,validation:c7f662c7c936793211ac,4-5-6,validation/CMP-validation-004.csv,481767757.333,481768439.0,prior/CMP-training-000.csv,True,True,False,False,prior_wafer_file_component
validation,-4224160646,B,validation:7f13d3d324bd319b21a9,4-5-6,validation/CMP-validation-003.csv,481736174.333,481736555.333,prior/CMP-training-000.csv,True,True,False,False,prior_wafer_file_component
validation,-4222160420,B,validation:0262aad6c4f544577e9c,4-5-6,validation/CMP-validation-017.csv,482191311.0,482191676.333,prior/CMP-training-014.csv,True,True,False,False,prior_wafer_file_component
validation,-4220160592,B,validation:29630c13e9d79659d087,4-5-6,validation/CMP-validation-015.csv,482141370.667,482141748.667,prior/CMP-training-018.csv,False,True,False,False,prior_wafer_file_component
validation,-4220160588,B,validation:c70ea23d535b980e7fa1,4-5-6,validation/CMP-validation-015.csv,482141577.667,482141961.667,prior/CMP-training-018.csv,False,True,False,False,prior_wafer_file_component
validation,-4220160584,A,validation:a746eb4532a8496fa3fc,4-5-6,validation/CMP-validation-016.csv,482154472.0,482154840.0,prior/CMP-training-014.csv,False,True,False,False,prior_wafer_file_component
validation,-4216160666,B,validation:89e49c9c38aeafb547bb,4-5-6,validation/CMP-validation-010.csv,481944008.333,481944377.333,prior/CMP-training-000.csv,True,True,False,False,prior_wafer_file_component
validation,-4216160662,B,validation:d8813bb6461346f138c5,4-5-6,validation/CMP-validation-012.csv,481986899.667,481987273.667,prior/CMP-training-000.csv,True,True,False,False,prior_wafer_file_component
validation,-4216160654,A,validation:4dabe82281322dd9ae8d,4-5-6,validation/CMP-validation-011.csv,481952621.667,481952973.667,prior/CMP-training-000.csv,False,True,False,False,prior_wafer_file_component
validation,-4216160646,A,validation:92bdd2e8a69face6d0b7,4-5-6,validation/CMP-validation-010.csv,481937087.0,481937438.0,prior/CMP-training-000.csv,True,True,False,False,prior_wafer_file_component
validation,-4141512128,B,validation:8b63ee00a3ba96590b65,4-5-6,validation/CMP-validation-025.csv,482422299.333,482422664.667,prior/CMP-training-014.csv,False,True,False,False,prior_wafer_file_component
validation,-4141512100,A,validation:e2982b1b4c3f002e6329,4-5-6,validation/CMP-validation-023.csv;validation/CMP-validation-024.csv,482378211.0,482378570.0,prior/CMP-training-014.csv,False,True,False,False,prior_wafer_file_component
validation,-4113511822,A,validation:7f6a8a463044f8bedd3d,4-5-6,validation/CMP-validation-000.csv,481655581.333,481655959.667,prior/CMP-training-000.csv,True,True,False,False,prior_wafer_file_component
validation,-4113511804,A,validation:43e629248987f68e519e,4-5-6,validation/CMP-validation-001.csv,481680432.333,481680798.0,prior/CMP-training-000.csv,True,True,False,False,prior_wafer_file_component
validation,-4113511800,A,validation:a83de54d465f5cb81ccb,4-5-6,validation/CMP-validation-002.csv,481696622.333,481696973.667,prior/CMP-training-000.csv,True,True,False,False,prior_wafer_file_component
validation,-4113511784,A,validation:bbab8b2708d9ab5a6aee,4-5-6,validation/CMP-validation-001.csv,481673531.0,481673901.333,prior/CMP-training-000.csv,True,True,False,False,prior_wafer_file_component
validation,-4113511764,A,validation:2b4a29e6a9f1acebd6f1,4-5-6,validation/CMP-validation-002.csv,481694561.333,481694922.333,prior/CMP-training-000.csv,True,True,False,False,prior_wafer_file_component
validation,-4113511760,B,validation:802f16589942a04dafa8,4-5-6,validation/CMP-validation-003.csv,481733448.333,481733821.0,prior/CMP-training-000.csv,False,True,False,False,prior_wafer_file_component
validation,-4111512054,A,validation:c188a41b25b300b96a7a,4-5-6,validation/CMP-validation-023.csv,482376180.333,482376543.0,prior/CMP-training-014.csv,False,True,False,False,prior_wafer_file_component
validation,-4045511860,A,validation:0c2a9a5204a36526421a,4-5-6,validation/CMP-validation-104.csv,484875495.0,484875853.333,test/CMP-test-105.csv,False,False,False,True,
validation,-4045511832,A,validation:aad8247e4605a919c1f5,4-5-6,validation/CMP-validation-102.csv,484816105.333,484816462.333,prior/CMP-training-087.csv,True,True,False,False,prior_wafer_file_component
validation,-4045511828,B,validation:da9391e19520cc1fad36,4-5-6,validation/CMP-validation-106.csv,484936227.667,484936586.667,prior/CMP-training-087.csv,True,True,False,False,prior_wafer_file_component
validation,-4043511780,A,validation:9420a085cea3ab285dc0,4-5-6,validation/CMP-validation-102.csv,484809841.667,484810198.667,prior/CMP-training-087.csv,False,True,False,False,prior_wafer_file_component
validation,-4039511788,B,validation:536f130ec00fab4f3d2c,4-5-6,validation/CMP-validation-136.csv,485803927.0,485804271.667,prior/CMP-training-134.csv,True,True,False,False,prior_wafer_file_component
validation,-4037511816,B,validation:a66d78e43ba3b6529ffb,4-5-6,validation/CMP-validation-114.csv,485166987.0,485167355.0,prior/CMP-training-087.csv,True,True,False,False,prior_wafer_file_component
validation,-4035511610,B,validation:e9cd4c7d0abe2a473fda,4-5-6,validation/CMP-validation-119.csv,485292744.333,485293102.333,prior/CMP-training-115.csv,False,True,False,False,prior_wafer_file_component
validation,-4033511554,B,validation:0babdb761f4b2d9d3bc5,4-5-6,validation/CMP-validation-122.csv,485387496.0,485387858.333,test/CMP-test-120.csv,False,False,False,True,
validation,-4033511524,B,validation:64e74184f90135c6bfea,4-5-6,validation/CMP-validation-125.csv,485488386.0,485488753.0,prior/CMP-training-115.csv,True,True,False,False,prior_wafer_file_component
validation,-4027511572,A,validation:a5473f8af252e2caeb21,4-5-6,validation/CMP-validation-038.csv,482798683.333,482799059.667,validation/CMP-validation-038.csv,False,False,False,True,
validation,-4025511562,B,validation:8fe8f81adbe918ae385b,4-5-6,validation/CMP-validation-048.csv,483094905.333,483095289.333,prior/CMP-training-047.csv,False,True,False,False,prior_wafer_file_component
validation,-4025511558,B,validation:994126d735567722e3a8,4-5-6,validation/CMP-validation-049.csv,483103011.333,483103390.333,validation/CMP-validation-049.csv,False,False,False,True,
validation,-4025511554,B,validation:a44fc31948d2e2d835b2,4-5-6,validation/CMP-validation-048.csv,483090237.333,483090616.333,prior/CMP-training-047.csv,True,True,False,False,prior_wafer_file_component
validation,-4025511492,A,validation:8855d674c5b6858c6318,4-5-6,validation/CMP-validation-052.csv,483213023.0,483213384.0,prior/CMP-training-053.csv,False,True,False,False,prior_wafer_file_component
validation,-4023511754,B,validation:aaae3316802bb0e985ef,4-5-6,validation/CMP-validation-055.csv,483282580.667,483282959.667,validation/CMP-validation-055.csv,False,False,False,True,
validation,-4019511786,A,validation:6638a17cc405df12960e,4-5-6,validation/CMP-validation-072.csv,483938122.0,483939191.667,prior/CMP-training-071.csv,False,True,False,False,prior_wafer_file_component
validation,-3784722778,A,validation:a4f3938550d07e6b6bd4,4-5-6,validation/CMP-validation-031.csv,482592637.0,482592996.0,validation/CMP-validation-031.csv,False,False,False,True,
validation,-3780722746,B,validation:a1e24698a454e9130e15,4-5-6,validation/CMP-validation-171.csv,486871980.0,486872342.0,validation/CMP-validation-171.csv,False,False,False,True,
validation,-2701400556,A,validation:6fea2ad58175b6cfd403,4-5-6,validation/CMP-validation-032.csv,482621225.0,482621588.0,prior/CMP-training-014.csv,False,True,False,False,prior_wafer_file_component
validation,-2697400572,B,validation:0129d2eb11ab1b2e5856,4-5-6,validation/CMP-validation-000.csv,481638206.333,481638573.333,prior/CMP-training-000.csv,False,True,False,False,prior_wafer_file_component
validation,-2697400556,B,validation:babbe8dd2e16a36567ca,4-5-6,validation/CMP-validation-000.csv;validation/CMP-validation-001.csv,481657158.333,481657534.333,prior/CMP-training-000.csv,False,True,False,False,prior_wafer_file_component
validation,-2697400354,B,validation:5bb885b9f74a9308eb4a,4-5-6,validation/CMP-validation-000.csv,481655989.667,481656363.667,prior/CMP-training-000.csv,False,True,False,False,prior_wafer_file_component
