sample_id,WAFER_ID,STAGE,condition,group_id,start,end,qc_active_episodes,qc_raw_count,qc_gap_count,qc_active_count,qc_longest_count,qc_trimmed_count,cohort
37a0692e686e1528d545,2667292672,B,Cond2,CMP-training-134.csv,486466492.667,486466848.667,1,182,182,76,76,68,training
67837e17587222c6e801,2667292676,A,Cond1,CMP-training-137.csv,485971605.333,485971954.333,1,178,178,71,71,63,training
028d82052136b5b18507,2667292676,B,Cond2,CMP-training-137.csv,486031956.0,486032311.0,1,184,184,67,67,59,training
6b2a6d3a7f6d0bf8bfce,2667292680,A,Cond1,CMP-training-137.csv,485925339.0,485925688.0,1,174,174,74,74,65,training
888afe7ee36bd18b0f1b,2667292704,B,Cond2,CMP-training-137.csv,485968850.333,485969204.333,1,183,183,71,71,63,training
56827bb8a518e66142c1,2667292708,A,Cond1,CMP-training-137.csv,485918403.667,485918746.667,1,172,172,29,29,25,training
c856e3177eba65cc7156,2667292712,B,Cond2,CMP-training-137.csv,485993069.333,485993433.333,1,187,187,69,69,61,training
e9455f421023fbcf3b8e,2667292716,A,Cond1,CMP-training-137.csv,485875059.0,485875409.0,1,177,177,72,72,65,training
62b0e0cdc41b50cf50ff,2667292720,B,Cond2,CMP-training-137.csv,485993262.333,485993622.333,1,184,184,73,73,65,training
18773e79b3440d864afb,2667292866,B,Cond2,CMP-training-137.csv,485969039.333,485969394.333,1,180,180,69,69,61,training
46168fb53356caf30cb9,2667292870,B,Cond2,CMP-training-137.csv,485993453.333,485993811.333,1,182,182,71,71,64,training
18b6032a84dcdedb72e3,2667292874,A,Cond1,CMP-training-137.csv,485902266.667,485902621.667,1,179,179,72,72,64,training
a1e639c3c21a87ba4a9e,2667292878,B,Cond2,CMP-training-137.csv,485971237.333,485971592.333,1,181,181,69,69,62,training
3467b0482bb5a411d036,2667292894,A,Cond1,CMP-training-137.csv,485925891.0,485926244.0,1,180,180,70,70,62,training
6250e2a91e721eeed9a6,2667292894,B,Cond2,CMP-training-137.csv,486000155.333,486000512.333,1,182,182,70,70,62,training
148cc533345063ad8969,2669292930,B,Cond2,CMP-training-172.csv,486920547.0,486920908.0,1,187,187,69,69,61,training
825503730c841b9dc967,2669292938,B,Cond2,CMP-training-169.csv,486840364.667,486840704.0,0,167,167,0,0,0,training
2656d3add865fd1c3323,2669292962,B,Cond2,CMP-training-166.csv,486746747.667,486747093.667,0,175,175,0,0,0,training
21875bdd674560402390,2669292970,B,Cond2,CMP-training-167.csv,486774884.0,486775240.333,1,182,182,71,71,63,training
23842f95fd3a7da4fb0b,2703293042,A,Cond1,CMP-training-000.csv,481993428.0,481993810.0,1,198,198,70,70,62,training
bb263cad2fa0119d77a5,2703293046,B,Cond2,CMP-training-014.csv,482134309.667,482134688.667,1,203,203,73,73,64,training
5bd2a295ba68e67b7fc2,2703293050,A,Cond1,CMP-training-000.csv,481926573.333,481926940.333,1,193,193,71,71,63,training
e6209cec44f6048f16e2,2703293054,A,Cond1,CMP-training-000.csv,481993221.667,481993596.333,1,200,200,64,64,56,training
6a24ee08890aaccbab59,2703293060,B,Cond2,CMP-training-014.csv,482134519.0,482134897.667,1,205,205,71,71,63,training
55f9f8d9c9c022bfebe4,2703293068,B,Cond2,CMP-training-014.csv,482129396.667,482129779.667,1,206,206,68,68,60,training
812c6b527d794408bcdb,2703293072,B,Cond2,CMP-training-014.csv,482152450.0,482152835.0,1,211,211,72,72,64,training
f3eb594a997b078698b3,2703293076,B,Cond2,CMP-training-014.csv,482134099.667,482134480.667,1,205,205,72,72,64,training
8ca76e6927218784fb86,2707293030,A,Cond1,CMP-training-043.csv,482931922.667,482932290.667,1,191,191,71,71,62,training
74fd749b8cb0db98f6f2,2707293042,A,Cond1,CMP-training-043.csv,482932511.667,482932867.667,1,182,182,76,76,68,training
fd802e02998993039923,2707293050,A,Cond1,CMP-training-043.csv,482932119.667,482932479.667,1,186,186,73,73,65,training
487fe4bdfec3e53b6f0d,2707293054,B,Cond2,CMP-training-046.csv,483019254.667,483019632.0,1,205,205,71,71,63,training
3e3a09b10c0507ae2bc1,2707293076,A,Cond1,CMP-training-043.csv,482932312.333,482932683.333,1,197,197,71,71,63,training
316439e3aa54e972e5d7,2707293108,A,Cond1,CMP-training-087.csv,484523601.333,484523953.333,1,180,180,71,71,63,training
e723b0615d516d626705,2707293112,B,Cond2,CMP-training-087.csv,484602936.333,484603291.667,1,183,183,72,72,64,training
f350d4e7a2df45ab2248,2709292810,B,Cond2,CMP-training-087.csv,484602186.333,484602547.333,1,185,185,70,70,62,training
4181984f5129bb85acc8,2709292838,B,Cond2,CMP-training-087.csv,484602572.333,484602919.333,1,172,172,76,76,68,training
0d911dc5876d64315ab2,2709292842,A,Cond1,CMP-training-087.csv,484524399.0,484524750.0,1,177,177,72,72,64,training
ba91575922f48e08501f,2709292846,B,Cond2,CMP-training-087.csv,484602376.333,484602747.333,1,181,181,72,72,64,training
fc1f7f598876ee3796fd,2709292850,A,Cond1,CMP-training-087.csv,484523233.333,484523588.333,1,180,180,72,72,64,training
f62a490263a5fd11818c,2709292850,B,Cond2,CMP-training-087.csv,484586602.667,484586962.667,1,185,185,68,68,60,training
6cf7a396c0d2acda6133,2709292854,A,Cond1,CMP-training-087.csv,484523048.667,484523403.333,1,186,186,49,49,43,training
7d17016484107a91f038,2709292858,A,Cond1,CMP-training-087.csv,484513747.0,484515703.333,1,182,182,67,67,60,training
ae01acbc2353602d8ae7,2709292862,A,Cond1,CMP-training-087.csv,484524043.667,484524381.0,0,163,163,0,0,0,training
839b5afd3e23e8db6ee5,2717292802,A,Cond1,CMP-training-000.csv,481926373.0,481926740.0,1,194,194,71,71,63,training
a003ff939c8c40162945,2717292802,B,Cond2,CMP-training-000.csv,481995255.333,481995634.0,1,207,207,66,66,60,training
67609a88b555736a810d,2717292818,B,Cond2,CMP-training-000.csv,481896408.667,481896774.667,1,191,191,71,71,63,training
ecd3ba2608fb2399ba6a,2717292822,A,Cond1,CMP-training-000.csv,481803806.0,481804155.0,1,176,176,32,32,28,training
3eb5c960ba760ad6f8d0,2717292822,B,Cond2,CMP-training-000.csv,481896604.667,481896974.667,1,196,196,72,72,64,training
e071dc5879ac2b8539da,2717292834,A,Cond1,CMP-training-000.csv,481806028.0,481806387.0,1,186,186,71,71,63,training
d2eb7335736fc246ed20,2717292838,A,Cond1,CMP-training-000.csv,481805639.0,481806003.0,1,193,193,67,67,58,training
20d4131148d7a6784e03,2717292842,B,Cond2,CMP-training-000.csv,481869375.333,481869748.667,1,200,200,68,68,60,training
5d42af44d7b56c730459,2717292858,A,Cond1,CMP-training-000.csv,481798782.667,481799146.333,1,192,192,72,72,64,training
13fda668de668cb89442,2717292858,B,Cond2,CMP-training-000.csv,481867251.667,481867626.667,1,202,202,71,71,63,training
88f50a87aac0f4d8592e,2717292862,A,Cond1,CMP-training-000.csv,481803987.333,481804348.0,1,189,189,71,71,63,training
a1afc1eef52bfecee113,2911013960,A,Cond1,CMP-training-087.csv,484443764.333,484444120.667,1,185,185,72,72,64,training
60c3f4448743be082754,2911013964,B,Cond2,CMP-training-087.csv,484484995.333,484485358.667,1,203,203,72,72,63,training
bcd497440511d1a05cfe,2911013972,A,Cond1,CMP-training-087.csv,484467901.333,484468259.333,1,186,186,70,70,62,training
af8fdb6b7cc73316503f,2911013972,B,Cond2,CMP-training-087.csv,484504735.333,484505090.0,1,184,184,71,71,62,training
76b6da53a416855e5df1,2911013976,A,Cond1,CMP-training-087.csv,484489594.333,484489948.0,1,184,184,70,70,62,training
4ff37586c6c8ffad92ad,2911013980,A,Cond1,CMP-training-087.csv,484489404.0,484489765.0,1,186,186,67,67,60,training
743e9e2b9a14d599701c,2911013992,A,Cond1,CMP-training-087.csv,484467708.333,484468069.333,1,187,187,71,71,63,training
ce5e77b0b38275d9a5d0,2911014050,B,Cond2,CMP-training-087.csv,484504545.0,484504910.333,1,186,186,66,66,59,training
444fa9f7c2b423bf8210,2913014234,A,Cond1,CMP-training-087.csv,484501310.333,484501657.0,1,175,175,77,77,68,training
57aa3e4509af876c48b5,2913014238,B,Cond2,CMP-training-087.csv,484575672.667,484576034.667,1,185,185,68,68,60,training
71c47cdd099130d81726,2913014250,B,Cond2,CMP-training-087.csv,484538066.0,484538422.333,1,182,182,72,72,64,training
97f628aa9110634911f7,2915014054,A,Cond1,CMP-training-087.csv,484414969.0,484415331.0,1,163,163,48,48,40,training
be0398524841bd482a1e,2917014064,B,Cond2,CMP-training-087.csv,484486330.0,484486689.667,1,186,186,72,72,64,training
f1b0f25693cf735a7f6d,2917014230,A,Cond1,CMP-training-087.csv,484444778.0,484445836.667,0,263,263,0,0,0,training
229b0f025b780a5c74bd,2917014230,B,Cond2,CMP-training-087.csv,484485376.0,484485744.333,1,187,187,71,71,63,training
9ce580e46f16897b8625,2917014250,A,Cond1,CMP-training-087.csv,484445874.333,484446245.333,1,192,192,69,69,61,training
ad62c398bab074e2b1e3,2917014250,B,Cond2,CMP-training-087.csv,484485186.667,484485545.667,1,183,183,72,72,64,training
22a7e66b953a4a37b7ff,2917014262,B,Cond2,CMP-training-087.csv,484481066.667,484481425.667,1,186,186,70,70,62,training
f35ccb7ccf33290118c2,2917014266,A,Cond1,CMP-training-087.csv,484445691.333,484446040.333,1,178,178,60,60,53,training
33e694020f195d19b2ad,2917014270,A,Cond1,CMP-training-087.csv,484444583.333,484445741.333,1,190,190,66,66,58,training
a47109d0499cbbfd1dbc,2917014270,B,Cond2,CMP-training-087.csv,484488420.333,484488783.333,1,191,191,68,68,59,training
bd65e450bee3d734c5ee,2919013980,A,Cond1,CMP-training-087.csv,484369734.0,484370104.0,1,191,191,68,68,60,training
c15560b98e20e870773f,2921014246,A,Cond1,CMP-training-087.csv,484370124.0,484370490.0,1,188,188,72,72,64,training
011fd4732dd77f6e6bb6,2921014258,A,Cond1,CMP-training-087.csv,484373671.0,484402981.667,1,186,186,70,70,62,training
a66d9d8c7461cc0ab4e0,2921014270,A,Cond1,CMP-training-087.csv,484370318.0,484370679.0,1,188,188,72,72,64,training
5fbcfd19bb7d3e1a25ac,2939014266,B,Cond2,CMP-training-087.csv,484575863.0,484576224.667,1,184,184,72,72,64,training
66f3447ff62942ce8431,2939014292,A,Cond1,CMP-training-087.csv,484500741.333,484501102.667,1,184,184,68,68,60,training
0b75c7c84f6e9d9a304a,2939014292,B,Cond2,CMP-training-087.csv,484576430.667,484576789.0,1,182,182,70,70,62,training
9c211efcaceb871fefdd,2939014300,A,Cond1,CMP-training-087.csv,484500930.667,484501292.333,1,187,187,64,64,50,training
1cc84c2531253c75b30f,2939014300,B,Cond2,CMP-training-087.csv,484576053.333,484576411.333,1,185,185,73,73,64,training
681c1c9c22d0c70fbcd5,2941014050,B,Cond2,CMP-training-087.csv,484568378.667,484568739.0,1,183,183,71,71,63,training
f769cdc6d0970adf0739,2941014078,A,Cond1,CMP-training-087.csv,484508075.0,484508734.333,1,182,182,69,69,61,training
2bfb6726237cbdd3c4d3,2975014144,A,Cond1,CMP-training-117.csv,485380581.667,485380941.0,1,183,183,73,73,64,training
7d21b296498b647ea4c3,2975014148,A,Cond1,CMP-training-117.csv,485380393.0,485380751.0,1,183,183,73,73,64,training
51b053c3683cb27b71df,2975014152,A,Cond1,CMP-training-118.csv,485262507.667,485262862.0,1,180,180,71,71,63,training
9aa6790f5a3b23f1765a,2975014160,B,Cond2,CMP-training-117.csv,485351404.333,485351768.333,1,192,192,70,70,62,training
04d3a498e32bedfc24ad,2975014168,A,Cond1,CMP-training-117.csv,485308069.333,485308412.667,1,187,187,47,47,39,training
6d20a174237811f45a41,2975014168,B,Cond2,CMP-training-117.csv,485384798.0,485385166.0,1,193,193,72,72,64,training
0ebf69720a524ea6397f,2975014172,A,Cond1,CMP-training-117.csv,485297075.333,485297433.333,1,182,182,70,70,63,training
0ec31299915eed9b29d8,2975014180,B,Cond2,CMP-training-117.csv,485351205.333,485351571.333,1,194,194,67,67,60,training
b0976432f5cdb0d6f981,2975014184,A,Cond1,CMP-training-117.csv,485335732.667,485336091.333,1,200,200,70,70,61,training
c65f0e49eefc71999b4a,2975014188,A,Cond1,CMP-training-117.csv,485291496.333,485291851.333,1,172,172,77,77,69,training
56eb9b2b85fd78da45c3,2975014200,B,Cond2,CMP-training-117.csv,485357476.333,485357842.333,1,190,190,72,72,64,training
23e9637ba88d6014dabc,2975014374,A,Cond1,CMP-training-117.csv,485296699.333,485297058.333,1,181,181,71,71,63,training
ea7076e922604044b04e,2975014374,B,Cond2,CMP-training-117.csv,485479815.0,485480184.0,1,195,195,72,72,64,training
d26597c18720f05a65ba,2975014378,B,Cond2,CMP-training-117.csv,485360026.333,485360391.333,1,192,192,72,72,63,training
8f16e3cabc1b72a0220d,2977014368,A,Cond1,CMP-training-117.csv,485291305.333,485291666.333,1,201,201,77,77,64,training
f26d58ff1de0980d079c,2977014372,B,Cond2,CMP-training-117.csv,485360425.333,485360792.333,1,194,194,71,71,63,training
2105cb77f4810e21030b,2977014380,A,Cond1,CMP-training-117.csv,485308618.667,485308973.0,1,180,180,72,72,64,training
957a75f601886c95b208,2977014406,B,Cond2,CMP-training-117.csv,485359432.667,485359796.333,1,191,191,72,72,64,training
8554b54d71162b978d85,2977014410,A,Cond1,CMP-training-117.csv,485296887.333,485297242.333,1,183,183,72,72,64,training
0a5a9941e80e602743d2,2977014410,B,Cond2,CMP-training-117.csv,485480015.0,485480383.0,1,195,195,71,71,63,training
85b925f1db4f91be1b58,2977014414,B,Cond2,CMP-training-117.csv,485358064.333,485358426.333,1,188,188,70,70,62,training
9923c8a3f770430b15e3,2977014418,B,Cond2,CMP-training-117.csv,485473618.0,485473994.0,1,197,197,69,69,61,training
3f1f7b58581d01190688,2979014144,A,Cond1,CMP-training-101.csv,485223505.667,485223852.667,1,179,179,71,71,63,training
16adc96cad03fc8e0ab1,2979014148,A,Cond1,CMP-training-117.csv,485237957.333,485238314.0,1,183,183,67,67,60,training
8fc3418560bdf3745a14,2979014148,B,Cond2,CMP-training-117.csv,485338449.333,485338813.333,1,191,191,71,71,63,training
12ef0f2a8036cc1cb8d1,2979014152,A,Cond1,CMP-training-117.csv,485231177.0,485231540.333,1,188,188,67,67,60,training
a16d764a82523d8ada54,2979014164,A,Cond1,CMP-training-117.csv,485250904.0,485251267.0,1,186,186,70,70,62,training
473fa37338acce69e97f,2979014168,A,Cond1,CMP-training-117.csv,485231560.333,485231918.0,1,183,183,70,70,61,training
c21c2be21ec548eb4fac,2979014168,B,Cond2,CMP-training-117.csv,485328600.667,485328962.667,1,190,190,72,72,64,training
860d7a81829c6e86b6de,2979014172,B,Cond2,CMP-training-117.csv,485336692.333,485337057.333,1,191,191,71,71,63,training
1e67e796fe90f318f477,2979014180,A,Cond1,CMP-training-101.csv,485222040.0,485222393.333,1,178,178,71,71,64,training
0d6b60fc74d791645015,2979014184,A,Cond1,CMP-training-117.csv,485246066.0,485246425.0,1,186,186,67,67,59,training
a04d2c5b2d7acb49578d,2979014184,B,Cond2,CMP-training-117.csv,485358842.333,485359211.0,1,193,193,70,70,62,training
b70083c677e3fefaab33,2979014196,A,Cond1,CMP-training-117.csv,485386932.0,485387287.0,1,181,181,73,73,65,training
6da3b6ce1f4433c12b3c,2979014378,B,Cond2,CMP-training-117.csv,485338645.333,485339007.333,1,190,190,71,71,63,training
715bda1ebb2b66366b89,2979014382,B,Cond2,CMP-training-117.csv,485328795.667,485329163.667,1,192,192,70,70,62,training
a8aa5197aa4c95a022dd,2979014390,B,Cond2,CMP-training-117.csv,485328403.0,485328769.667,1,193,193,70,70,62,training
0efc4250bd16dac53c20,2981014384,A,Cond1,CMP-training-117.csv,485291681.333,485292027.333,1,173,173,77,77,69,training
998cb7a246e4da937a38,2981014388,A,Cond1,CMP-training-117.csv,485256370.0,485256732.0,1,187,187,70,70,62,training
bcedb06af0f79240b29b,2981014388,B,Cond2,CMP-training-117.csv,485359040.333,485359422.0,1,180,180,72,72,64,training
7f26bdd1a6cc4b4f69d3,2981014396,A,Cond1,CMP-training-117.csv,485256562.0,485256917.0,1,179,179,71,71,63,training
26b49a8ac1e84a4a272c,2981014396,B,Cond2,CMP-training-117.csv,485344373.333,485344743.333,1,195,195,70,70,62,training
1deef501b37cfab3eb56,2981014402,B,Cond2,CMP-training-117.csv,485360223.333,485360593.667,1,197,197,71,71,63,training
59aafa30330d0724c030,2981014410,A,Cond1,CMP-training-117.csv,485251282.0,485251639.0,1,181,181,71,71,63,training
d5741be687d9101e650f,2981014410,B,Cond2,CMP-training-117.csv,485359628.667,485359997.333,1,194,194,71,71,63,training
79254eb55d81ea0d9cd2,2981014414,B,Cond2,CMP-training-117.csv,485354594.333,485354965.667,1,200,200,68,68,60,training
98e5d7614f46da5c0ec1,2981014418,B,Cond2,CMP-training-117.csv,485359246.0,485359603.333,1,197,197,77,77,70,training
091359e46dc5fc2d3808,2981014422,A,Cond1,CMP-training-117.csv,485335194.333,485335551.333,1,185,185,67,67,58,training
c551058548c5591223d1,2981014426,A,Cond1,CMP-training-117.csv,485251096.333,485251452.0,1,178,178,81,81,70,training
ccfb6ed40d3846a7f8de,2981014442,B,Cond2,CMP-training-117.csv,485357869.333,485358232.333,1,189,189,72,72,64,training
837014f8d2e37cb3a110,2983014176,B,Cond2,CMP-training-115.csv,485185381.0,485185749.0,1,190,190,68,68,60,training
9babab9a52ff0fc5a9d8,2983014200,A,Cond1,CMP-training-101.csv,485139561.0,485139912.0,1,179,179,72,72,65,training
599487cc2ca6f8f86413,2983014200,B,Cond2,CMP-training-101.csv,485223124.333,485223485.0,1,188,188,69,69,61,training
cd9069c65e9d0547cb8d,2985014372,B,Cond2,CMP-training-115.csv,485199134.0,485199493.0,1,184,184,74,74,66,training
1396673b502550c61f3c,2985014384,A,Cond1,CMP-training-115.csv,485174076.0,485174431.0,1,181,181,71,71,63,training
adaba3256c498177698a,2985014392,A,Cond1,CMP-training-115.csv,485173887.0,485174244.0,1,183,183,66,66,59,training
7376584a67fae2bf8c16,2985014396,B,Cond2,CMP-training-118.csv,485261943.0,485262304.0,1,185,185,69,69,61,training
ed6f17d3f2f173536881,2985014402,A,Cond1,CMP-training-101.csv,485139387.667,485139730.0,1,167,167,3,3,1,training
89a962e2a08c7d742887,2985014406,B,Cond2,CMP-training-117.csv,485320262.333,485320627.667,1,189,189,79,79,69,training
a01438858c24c2f6bf5e,2985014410,B,Cond2,CMP-training-117.csv,485320072.0,485320431.667,1,184,184,72,72,64,training
640e343d37d4ca9ca74f,2985014414,A,Cond1,CMP-training-117.csv,485378703.0,485379069.0,1,193,193,69,69,61,training
8ce8f567553326c6efae,2985014422,A,Cond1,CMP-training-117.csv,485378901.0,485379259.0,1,187,187,71,71,63,training
79f54916ad68aae6d754,2985014426,A,Cond1,CMP-training-117.csv,485238145.333,485238516.333,1,180,180,70,70,63,training
bad95bb6ca7fbad2c728,2985014426,B,Cond2,CMP-training-117.csv,485336298.333,485336665.0,1,190,190,73,73,65,training
4f728c9527787590ca30,2985014454,A,Cond1,CMP-training-117.csv,485238689.0,485239043.0,1,180,180,71,71,63,training
0b37a8ceb7d47a636824,2985014458,B,Cond2,CMP-training-117.csv,485319892.0,485320241.667,0,179,179,0,0,0,training
fb220656294bd4c084da,2985014462,A,Cond1,CMP-training-101.csv,485222224.0,485222575.0,1,181,181,71,71,63,training
ab5a7c5f754cbdcdd1db,2987014148,B,Cond2,CMP-training-117.csv,485384010.333,485384381.0,1,196,196,69,69,61,training
feaa507b905db0d5070f,2987014184,A,Cond1,CMP-training-101.csv,485029419.333,485029790.667,1,186,186,69,69,55,training
04d59a2514c150f15587,2987014192,A,Cond1,CMP-training-101.csv,485084023.0,485084382.0,1,186,186,69,69,61,training
6abb7ef05ea0a89cc9bb,2987014196,B,Cond2,CMP-training-114.csv,485147904.0,485148265.0,1,186,186,71,71,66,training
d9a439f2851605e53d6c,2989014348,A,Cond1,CMP-training-101.csv,485105805.667,485106165.333,1,185,185,68,68,60,training
1e504d568421566a9d23,2989014438,B,Cond2,CMP-training-115.csv,485198745.0,485199111.0,1,188,188,69,69,61,training
b0a2625855348c9c9a94,2989014450,B,Cond2,CMP-training-115.csv,485196857.0,485197214.0,1,184,184,71,71,63,training
30036149fa0b55fefc28,2989014454,B,Cond2,CMP-training-115.csv,485198940.0,485199304.0,1,188,188,73,73,65,training
be6928521d970493c852,2999014220,B,Cond2,CMP-training-117.csv,485474431.0,485474800.0,1,197,197,71,71,63,training
03815f13b1a01a8689cc,2999014228,B,Cond2,CMP-training-117.csv,485489945.0,485490309.0,1,190,190,68,68,60,training
4396bc73ec475a12254a,2999014310,B,Cond2,CMP-training-117.csv,485474225.0,485474601.0,1,200,200,73,73,65,training
ee50cc87293b87674cdf,2999014314,A,Cond1,CMP-training-117.csv,485416151.0,485416504.333,1,181,181,70,70,63,training
4a99e66a72edef9786dc,3003014256,B,Cond2,CMP-training-117.csv,485473821.0,485474196.0,1,195,195,74,74,64,training
69937f326a15c996055e,3005014324,A,Cond1,CMP-training-117.csv,485411902.333,485412261.333,1,185,185,69,69,61,training
921a607f89b09e8805db,3005014324,B,Cond2,CMP-training-117.csv,485474634.0,485475001.0,1,194,194,71,71,63,training
ff8f2d842695518c0400,3005014494,B,Cond2,CMP-training-117.csv,485480216.0,485480586.0,1,197,197,70,70,62,training
3a2c0d7128b1e2fc620b,3005014526,A,Cond1,CMP-training-117.csv,485409690.0,485410051.0,1,184,184,72,72,64,training
3bbcef4146c09b634291,3009014470,A,Cond1,CMP-training-099.csv,484723120.333,484723474.333,1,180,180,71,71,63,training
9c958e926e32e649d036,3009014494,A,Cond1,CMP-training-099.csv,484722556.333,484722914.333,1,183,183,69,69,60,training
01cd0ec5cb81133b593a,3011014208,B,Cond2,CMP-training-099.csv,484738789.0,484739170.333,1,190,190,72,72,63,training
0163f0fd20a1ef5705a4,3011014212,B,Cond2,CMP-training-099.csv,484723306.333,484723670.0,1,190,190,72,72,64,training
a8b83ac625d7b0994c82,3011014220,B,Cond2,CMP-training-087.csv,484764739.667,484765098.0,1,185,185,74,74,64,training
eaea71326259baabc694,3011014228,A,Cond1,CMP-training-087.csv,484690489.0,484690844.667,1,183,183,71,71,64,training
49501a1730dbfb7a5b50,3011014264,B,Cond2,CMP-training-099.csv,484738994.0,484739349.0,1,179,179,76,76,68,training
8ce28604617f8aabe03c,3011014268,B,Cond2,CMP-training-087.csv,484753360.667,484753726.0,1,187,187,73,73,65,training
1710fa1149cc2b1a14c9,3011014278,A,Cond1,CMP-training-087.csv,484697783.0,484698137.333,1,181,181,72,72,64,training
6116fd772158e989f987,3013014292,A,Cond1,CMP-training-099.csv,484722933.333,484723290.333,1,181,181,70,70,63,training
e5eedcb5926c0c840d55,3013014296,A,Cond1,CMP-training-087.csv,484691258.333,484691618.0,1,185,185,73,73,65,training
3f053a969d997439815a,3013014486,B,Cond2,CMP-training-087.csv,484754182.0,484754529.0,1,174,174,28,28,23,training
779c5c78ff41bc2601f5,3013014490,A,Cond1,CMP-training-099.csv,484722745.333,484723103.333,1,182,182,71,71,63,training
2db418cc26c3d579b120,3013014506,A,Cond1,CMP-training-087.csv,484710113.0,484710469.0,1,183,183,70,70,62,training
1f6aeb870dff94d268b0,3015014208,A,Cond1,CMP-training-087.csv,484652878.667,484653238.0,1,183,183,72,72,64,training
481536a8677e2cee6651,3015014208,B,Cond2,CMP-training-087.csv,484709507.333,484709871.667,1,196,196,71,71,62,training
78f0c2e5cda9415ecec3,3015014228,B,Cond2,CMP-training-087.csv,484668020.0,484673303.0,14,5195,5195,865,73,65,training
34f310178e075d99205a,3015014244,B,Cond2,CMP-training-087.csv,484637661.0,484638020.0,1,186,186,71,71,64,training
1a40b583c597da690c5c,3015014248,A,Cond1,CMP-training-087.csv,484657417.667,484657780.333,1,185,185,67,67,59,training
570bfb8bc3cf199c06bd,3015014252,A,Cond1,CMP-training-087.csv,484657608.667,484657962.333,1,179,179,73,73,65,training
8548af404911eb2ffa46,3015014256,B,Cond2,CMP-training-087.csv,484637275.0,484637641.0,1,188,188,73,73,65,training
3be3cf6153b0eff72db7,3015014268,A,Cond1,CMP-training-087.csv,484556421.0,484556779.0,1,181,181,74,74,66,training
cc32ffe7875ad0e84f7f,3015014294,A,Cond1,CMP-training-087.csv,484550727.0,484551081.0,1,182,182,72,72,64,training
c3fe7a21d3641a3a923c,3015014302,A,Cond1,CMP-training-087.csv,484550349.0,484550708.0,1,186,186,67,67,59,training
3fe4b72e87264bfb8209,3017014276,A,Cond1,CMP-training-087.csv,484697213.0,484697576.333,1,187,187,66,66,58,training
c032aca0930cd5fc14d5,3017014288,A,Cond1,CMP-training-087.csv,484658166.333,484658521.333,1,183,183,71,71,63,training
10e76beac988bc515e7c,3017014288,B,Cond2,CMP-training-087.csv,484709709.333,484710080.333,1,196,196,71,71,63,training
56a54d3e7d6ebcef1022,3017014292,A,Cond1,CMP-training-087.csv,484657793.333,484658147.333,1,180,180,72,72,64,training
5875ec1668fbfb2710a1,3017014296,A,Cond1,CMP-training-101.csv,484835817.0,484836173.0,1,185,185,71,71,63,training
6bb8e9513f95f6e1fe61,3017014300,A,Cond1,CMP-training-087.csv,484657979.667,484658338.333,1,182,182,71,71,63,training
09fac131c4abaa5193bd,3017014470,A,Cond1,CMP-training-087.csv,484697594.333,484697951.0,1,183,183,72,72,64,training
c59ddde0eb6a3fdb215a,3017014470,B,Cond2,CMP-training-087.csv,484764168.0,484764519.0,1,172,172,40,40,36,training
6e9fa8dca971de910b49,3017014490,B,Cond2,CMP-training-087.csv,484753747.0,484754109.0,1,188,188,73,73,64,training
953bc9f0e622d1e7df80,3017014494,B,Cond2,CMP-training-087.csv,484753553.0,484753918.0,1,189,189,71,71,63,training
60f5b846802f1aff92d6,3017014498,A,Cond1,CMP-training-087.csv,484653067.667,484653423.667,1,182,182,65,65,53,training
0f2105a01fa940506c57,3017014506,A,Cond1,CMP-training-087.csv,484690106.333,484690471.0,1,188,188,67,67,60,training
88e8675a59d4e5713eb7,3017014510,B,Cond2,CMP-training-087.csv,484764351.667,484764710.0,1,193,193,90,90,76,training
b11874d303800dc0cf32,3017014514,A,Cond1,CMP-training-087.csv,484652686.667,484653047.667,1,187,187,68,68,60,training
bcfdc45d797fdbdb7341,3017014522,A,Cond1,CMP-training-087.csv,484691448.333,484691807.0,1,185,185,72,72,64,training
f041e1ab3a16883a0a49,3021014274,A,Cond1,CMP-training-087.csv,484592295.667,484592661.0,1,190,190,66,66,59,training
e1bb389e545c22e6a350,3021014274,B,Cond2,CMP-training-087.csv,484659441.667,484659810.667,1,192,192,69,69,61,training
31c68c2da2f809e1093b,3021014278,B,Cond2,CMP-training-087.csv,484637084.0,484637446.333,1,185,185,73,73,65,training
8d25dfc343ac121c4142,3021014286,A,Cond1,CMP-training-087.csv,484556607.667,484556967.0,1,183,183,71,71,63,training
80f1b955eb93b1dd3566,3021014286,B,Cond2,CMP-training-087.csv,484608298.333,484608643.333,0,124,124,0,0,0,training
01b7380184cf03c0bb58,3021014290,B,Cond2,CMP-training-087.csv,484607056.333,484607410.667,1,181,181,73,73,66,training
f0e7a965ef05b9e828cd,3021014294,B,Cond2,CMP-training-087.csv,484667833.0,484673400.0,1,200,200,46,46,38,training
b59d7181861c3ee9dcc5,3021014298,B,Cond2,CMP-training-087.csv,484607242.333,484607597.667,1,181,181,70,70,62,training
aede6444657ef50559b5,3021014306,A,Cond1,CMP-training-087.csv,484550539.667,484550895.0,1,182,182,71,71,63,training
0ac91e18581eb68c3b6e,3021014306,B,Cond2,CMP-training-087.csv,484599087.333,484599443.333,1,184,184,72,72,64,training
6ffeebeec6872f40e615,3021014314,B,Cond2,CMP-training-087.csv,484637851.0,484638216.0,1,191,191,71,71,64,training
