sample_id,WAFER_ID,STAGE,condition,group_id,start,end,excluded_extreme
0420a570f80294a53cb8,1471738972,B,Cond2,CMP-training-072.csv,483988532.667,483988890.667,False
e1d58c167e96659a5af8,1471739014,B,Cond2,CMP-training-072.csv,483996926.333,483997286.333,False
1c73d15d659a1fc6c078,1475739234,A,Cond1,CMP-training-087.csv,484435950.667,484436310.667,False
49dda8df40073a4b02f6,1475739238,A,Cond1,CMP-training-087.csv,484479168.667,484479527.0,False
67447f788ed02751d0bb,1475739242,A,Cond1,CMP-training-087.csv,484434155.0,484434513.667,False
d31a8f1f04ad276b4bd9,1475739242,B,Cond2,CMP-training-087.csv,484467319.667,484467682.333,False
31a27cc61f0ac68b284a,1475739246,B,Cond2,CMP-training-087.csv,484491645.0,484492006.0,False
9844155ff08dce109c32,1475739250,A,Cond1,CMP-training-087.csv,484446073.0,484446415.333,False
c7d7ecd298b903d9ae0c,1475739276,A,Cond1,CMP-training-087.csv,484519906.333,484520261.333,False
fa2d9e502e8654b0657e,1475739280,B,Cond2,CMP-training-087.csv,484552032.667,484552383.667,False
699940e90312cc265fe4,1475739284,B,Cond2,CMP-training-087.csv,484576244.333,484576597.333,False
6fd61f57b65db9909f4e,1475739288,B,Cond2,CMP-training-087.csv,484552216.667,484552577.0,False
c4a7365b054578be88b2,1475739292,A,Cond1,CMP-training-087.csv,484454414.0,484454778.0,False
c104c86ea600e91c57d8,1475739292,B,Cond2,CMP-training-087.csv,484509193.0,484510000.333,False
6f93acfdf2128dc62734,1475739308,B,Cond2,CMP-training-087.csv,484580892.667,484581249.667,False
0d1331cbc24b3d76d48c,1477739010,B,Cond2,CMP-training-087.csv,484464549.333,484464902.0,False
1e2c3ea7007af687e32c,1477739026,B,Cond2,CMP-training-087.csv,484433082.0,484433925.0,False
ca80b67a59cf0bfeb6a9,1477739054,A,Cond1,CMP-training-087.csv,484434346.0,484434702.667,False
ec3da436480713bcbb47,1477739054,B,Cond2,CMP-training-087.csv,484467513.667,484467877.333,False
460e20712c0730bc5c27,1477739062,A,Cond1,CMP-training-087.csv,484435753.667,484436118.667,False
cdc324d89f6f41525876,1477739240,A,Cond1,CMP-training-087.csv,484373285.333,484373649.0,False
224ba936b0adcd0d0089,1477739240,B,Cond2,CMP-training-087.csv,484465124.333,484465502.333,False
a784c6d5e43b28edd180,1478254102,B,Cond2,CMP-training-117.csv,485503211.333,485503573.333,False
e789b3df26cc32278994,1478254110,B,Cond2,CMP-training-117.csv,485502493.0,485502863.333,False
31e86e2be58e4ac42917,1478254288,B,Cond2,CMP-training-117.csv,485539012.0,485539379.667,False
4d6fcf4fcb3c20a40e22,1478254292,B,Cond2,CMP-training-117.csv,485519590.333,485519947.333,False
49326cc12a60aa40141b,1478254296,A,Cond1,CMP-training-117.csv,485487106.0,485487463.0,False
eca59a1ab4d0cfff306c,1478254304,A,Cond1,CMP-training-117.csv,485522933.333,485523292.0,False
0964387e0ed43e08b32d,1478254304,B,Cond2,CMP-training-117.csv,485555740.333,485556105.333,False
5f636ecec345cd36ab91,1478254316,A,Cond1,CMP-training-117.csv,485486920.0,485487275.0,False
2ce3a94bf983863bed62,1478254324,A,Cond1,CMP-training-117.csv,485429417.333,485429774.333,False
ebc2b4207a6f12fa7fff,1478254324,B,Cond2,CMP-training-117.csv,485490141.0,485490501.0,False
0ca2322fb1ed8fc77211,1478254328,A,Cond1,CMP-training-117.csv,485528407.0,485528767.0,False
f305c400b21b5f99b142,1478254328,B,Cond2,CMP-training-117.csv,485555545.333,485555909.333,False
aef307f0c3cdb99cd16e,1478254332,B,Cond2,CMP-training-117.csv,485560556.0,485560924.333,False
18f0d5c4998b1b711579,1479739258,A,Cond1,CMP-training-087.csv,484498074.333,484498480.667,False
7d02e72a7aaea690ef8e,1480254030,B,Cond2,CMP-training-117.csv,485503020.333,485503380.333,False
3aab8ec5d1d3e196ab51,1480254034,A,Cond1,CMP-training-117.csv,485479423.0,485479785.0,False
791115b75cfbb8d0ad82,1480254038,A,Cond1,CMP-training-117.csv,485479236.667,485479590.0,False
bab2489faf81150bbc97,1480254042,B,Cond2,CMP-training-117.csv,485519004.333,485519369.333,False
63a193024ae44ca1a318,1480254054,B,Cond2,CMP-training-117.csv,485562919.333,485563295.333,False
d442f710b1520409e564,1480254058,A,Cond1,CMP-training-117.csv,485569645.333,485570006.333,False
2cd868e35137b571a35c,1480254062,A,Cond1,CMP-training-117.csv,485486733.0,485487091.0,False
2f0f5d33c670f12fd459,1480254062,B,Cond2,CMP-training-117.csv,485527498.0,485527861.333,False
39fab9faa8b87e185de5,1480254066,A,Cond1,CMP-training-117.csv,485478846.0,485479208.667,False
cac346addfd23a187ebc,1480254074,A,Cond1,CMP-training-117.csv,485434909.333,485435259.333,False
bc1ad8417be245ee2994,1480254078,B,Cond2,CMP-training-117.csv,485493244.333,485493606.333,False
58ccb15d2981076c4657,1480254092,B,Cond2,CMP-training-117.csv,485562719.333,485563089.333,False
8c478680c647a536094a,1480254096,A,Cond1,CMP-training-117.csv,485486547.0,485486904.0,False
6fdfb4e15330f101c44b,1480254108,A,Cond1,CMP-training-117.csv,485453469.0,485453827.333,False
8bfe03c9c0a5f883f5d1,1480254108,B,Cond2,CMP-training-117.csv,485502690.667,485503043.667,False
15b6db5e8346be4e8ba4,1481739014,A,Cond1,CMP-training-087.csv,484486521.667,484486876.667,False
9f9baddf7e6e1174af7c,1481739022,A,Cond1,CMP-training-087.csv,484524213.0,484524570.0,False
1c5a78ca58406a28446f,1481739038,A,Cond1,CMP-training-087.csv,484520271.333,484520621.667,False
6979b8f025ae78e6fa07,1481739062,B,Cond2,CMP-training-087.csv,484580131.0,484580493.667,False
0af8620b7291a4252edd,1482254086,A,Cond1,CMP-training-117.csv,485523692.0,485524048.667,False
7c36f7414e884edd777c,1482254086,B,Cond2,CMP-training-117.csv,485552965.333,485553327.333,False
28eb6228b51d53a26cf8,1482254098,B,Cond2,CMP-training-117.csv,485566975.333,485567337.333,False
39a43ea69de3ebe87cee,1482254102,B,Cond2,CMP-training-117.csv,485590181.667,485590542.667,False
b91e221084680f0ac8f1,1482254110,B,Cond2,CMP-training-117.csv,485583013.667,485583368.667,False
af3babcc1c4ceb1677bf,1482254276,A,Cond1,CMP-training-117.csv,485569838.333,485570196.333,False
77ea41007be7b6b45d11,1482254292,B,Cond2,CMP-training-130.csv,485620510.667,485620859.667,False
e935ac1540aef5d51712,1482254296,A,Cond1,CMP-training-117.csv,485570026.333,485570381.333,False
9a7f596e82e22034d86e,1482254300,A,Cond1,CMP-training-117.csv,485573125.333,485573479.333,False
d57cab637c16f39bac00,1482254328,B,Cond2,CMP-training-130.csv,485612825.333,485613185.667,False
e0e6b498408facf92bd0,1482254332,B,Cond2,CMP-training-117.csv,485568725.333,485569088.333,False
9184cf2256d412945e81,1484254304,B,Cond2,CMP-training-130.csv,485614801.667,485615162.667,False
453a12ce73ca59a50cad,1484254308,B,Cond2,CMP-training-117.csv,485589988.667,485590351.333,False
abdfc553244896aec7cd,1484254312,A,Cond1,CMP-training-117.csv,485482314.0,485482663.0,False
fbdbe501c6cee0a12bd2,1484254316,A,Cond1,CMP-training-117.csv,485528218.667,485528576.667,False
48ba4a0b0277ae5bd07d,1484254328,A,Cond1,CMP-training-117.csv,485547936.0,485548295.0,False
0bc59c5fe1fae9253d66,1484254338,A,Cond1,CMP-training-117.csv,485564732.333,485565077.333,False
856093546c3ed1df3876,1484254342,A,Cond1,CMP-training-117.csv,485556681.333,485557044.333,False
4563939b3772415e988d,1484254346,A,Cond1,CMP-training-117.csv,485548128.667,485548486.0,False
ba98c2c5eb5925320c3e,1484254350,B,Cond2,CMP-training-117.csv,485566412.333,485566774.333,False
66165c7a4497dbbb0080,1484254358,A,Cond1,CMP-training-117.csv,485528043.333,485528389.667,False
3188d9ad6b2151d91fd9,1484254366,A,Cond1,CMP-training-117.csv,485523503.0,485523859.667,False
1c360e3ac398f525890e,1484254366,B,Cond2,CMP-training-117.csv,485552785.333,485553132.333,False
256ea277f8e7bd5bc6a8,1484254370,A,Cond1,CMP-training-117.csv,485579400.333,485579737.667,False
e3438195233d27cf84fe,1484254374,A,Cond1,CMP-training-117.csv,485512778.333,485513134.333,False
e6c5884177352ef9f219,1484254374,B,Cond2,CMP-training-117.csv,485560756.333,485561122.333,False
6a63a95ae885fdacd412,1484254378,A,Cond1,CMP-training-117.csv,485528599.0,485528955.0,False
5dac9c8f958a97b6530d,1484254382,A,Cond1,CMP-training-117.csv,485512587.333,485512947.333,False
bd40ce56067b1a8f6742,1484254382,B,Cond2,CMP-training-117.csv,485556296.333,485556659.333,False
f464f9a0902538977266,1484254394,B,Cond2,CMP-training-117.csv,485566027.333,485566385.333,False
83a066b8118ff9b6fb3e,1486254080,A,Cond1,CMP-training-117.csv,485579572.667,485579927.333,False
82905abdb34c762714a4,1486254084,B,Cond2,CMP-training-117.csv,485680071.667,485680423.667,False
69a00dfea8fdd01a4de5,1486254092,A,Cond1,CMP-training-117.csv,485635449.667,485635802.333,False
9b2bee47698fb26fa450,1486254092,B,Cond2,CMP-training-117.csv,485679498.667,485679860.667,False
38617ad6b2b88950b126,1486254096,A,Cond1,CMP-training-117.csv,485635260.667,485635617.667,False
f6f96256e43737dc7d76,1486254120,B,Cond2,CMP-training-134.csv,485769885.333,485770242.333,False
56c227384c84739d4d59,1486254306,B,Cond2,CMP-training-134.csv,485741868.0,485742224.0,False
f44e75a0047d6dff868a,1486254310,B,Cond2,CMP-training-117.csv,485658537.0,485658895.0,False
f340bd6a3afa4ce43f62,1486254314,A,Cond1,CMP-training-117.csv,485633668.667,485634022.667,False
f20286af171f312f20d6,1486254314,B,Cond2,CMP-training-117.csv,485679691.667,485680051.667,False
73c826dbbf8ef8316925,1486254318,A,Cond1,CMP-training-117.csv,485633855.667,485634206.667,False
b23da4f9f2897f5547c1,1486254318,B,Cond2,CMP-training-117.csv,485679882.333,485680239.667,False
eef9131cf62f318a6f97,1488254304,A,Cond1,CMP-training-117.csv,485564509.333,485564873.333,False
db9820607af02f1f1430,1488254308,A,Cond1,CMP-training-117.csv,485564315.333,485564678.333,False
2d6ce6311cde8190d0e3,1488254308,B,Cond2,CMP-training-117.csv,485644100.333,485644460.333,False
ff84ddffe40ac9f70081,1488254316,B,Cond2,CMP-training-130.csv,485620312.667,485620680.667,False
077a00cecd82824b62aa,1488254324,B,Cond2,CMP-training-117.csv,485659733.0,485660089.0,False
3f7dd303a6a5215d0e4d,1488254338,A,Cond1,CMP-training-117.csv,485573312.333,485573662.333,False
2415a598db312109ee60,1488254342,A,Cond1,CMP-training-117.csv,485580766.333,485581109.667,False
2e36fd27ddc4e8f097f4,1488254342,B,Cond2,CMP-training-117.csv,485640907.333,485641270.667,False
318ccd1fa74a49521b93,1488254346,A,Cond1,CMP-training-117.csv,485570212.667,485570570.333,False
6e874b66d70476565d95,1488254358,A,Cond1,CMP-training-117.csv,485574128.333,485574486.333,False
bed84d540f9daf546754,1488254362,B,Cond2,CMP-training-117.csv,485659355.333,485659714.333,False
3f314c392c270b29a4de,1488254370,A,Cond1,CMP-training-117.csv,485602519.667,485602876.667,False
fda76e385a3900a5c26f,1488254370,B,Cond2,CMP-training-117.csv,485659919.0,485660285.333,False
861a99fddd829e7f32c8,1488254374,A,Cond1,CMP-training-117.csv,485602707.333,485603063.667,False
38eae53a1590ac17a6c4,1488254378,A,Cond1,CMP-training-117.csv,485578398.667,485578753.667,False
28160c8dd80239d4c6e3,1488254378,B,Cond2,CMP-training-117.csv,485640724.0,485641075.667,False
000af8d9da173dcc2bb1,1488254382,A,Cond1,CMP-training-117.csv,485574318.333,485574673.333,False
1e58bebb6cfe1a8fea51,1490254080,A,Cond1,CMP-training-137.csv,485847865.0,485848219.333,False
4dade8e79f2ea291720c,1490254080,B,Cond2,CMP-training-137.csv,485886325.667,485886678.667,False
cadfedde0f37af09bd8b,1490254092,A,Cond1,CMP-training-137.csv,485818652.0,485819007.667,False
735ffb7543b67724b0a8,1490254100,B,Cond2,CMP-training-137.csv,485881015.333,485881375.667,False
12884ecb936f72cda2d5,1490254104,A,Cond1,CMP-training-137.csv,485832410.333,485832762.667,False
06a4dfbff4caba870ea2,1490254124,A,Cond1,CMP-training-137.csv,485819025.667,485819379.667,False
e6575335e2d5725af21a,1490254140,A,Cond1,CMP-training-137.csv,485812744.0,485813097.333,False
8d55a1a10f2a0574f939,1490254140,B,Cond2,CMP-training-137.csv,485876617.667,485876976.333,False
dc1a4dd998787d314c26,1492254346,A,Cond1,CMP-training-137.csv,485845888.667,485846240.333,False
2611d5a613d3f7ba6826,1492254370,B,Cond2,CMP-training-137.csv,485810025.0,485810376.0,False
b58d52f076282da2150b,1832206946,A,Cond3,CMP-training-080.csv,484220983.667,484221279.0,False
8a74b53735baa3c414bd,1832206970,A,Cond3,CMP-training-080.csv,484227592.0,484227877.0,False
946f249cc3b55881d819,1832206976,A,Cond3,CMP-training-080.csv,484270923.667,484271210.667,False
ebc5e73875c767fc7926,1832206980,A,Cond3,CMP-training-080.csv,484270620.667,484270913.667,False
501f0de7dc78d96bd590,1832206988,A,Cond3,CMP-training-080.csv,484268527.667,484268845.667,False
7d105b5cb68d2b848f39,1832206992,A,Cond3,CMP-training-084.csv,484280004.667,484280303.333,False
4ba08d969658aeaef3a9,1832206996,A,Cond3,CMP-training-084.csv,484280459.667,484280749.667,False
346aa3e3d00923f48e24,1832207000,A,Cond3,CMP-training-080.csv,484270772.667,484271061.667,False
96e67dca579d18e414bd,1832207012,A,Cond3,CMP-training-080.csv,484322234.667,484322531.0,False
01a43793bca459b76dd7,1832207016,A,Cond3,CMP-training-080.csv,484322684.667,484322971.667,False
720c6bf3c1a4a585bcc6,1832207020,A,Cond3,CMP-training-087.csv,484416654.0,484416971.0,False
e11e1ce6eede2fd4dc73,1834206722,A,Cond3,CMP-training-101.csv,484961488.667,484961777.667,False
2de784ff2c2e489233a4,1834206730,A,Cond3,CMP-training-087.csv,484415126.0,484415410.333,True
d60b24f42a865629392f,1834206734,A,Cond3,CMP-training-087.csv,484416336.333,484416652.0,False
84934d6b4db7a9fb1e42,1834206738,A,Cond3,CMP-training-101.csv,484955967.667,484956252.667,False
e373421de3fa377678f5,1834206742,A,Cond3,CMP-training-101.csv,484955671.0,484955959.667,False
9fb6cda25a201499ef5c,1834206746,A,Cond3,CMP-training-101.csv,485015592.333,485015885.667,False
31640027af9e817ef346,1834206750,A,Cond3,CMP-training-101.csv,484961786.667,484962073.667,False
7d6a3c1a8b155bd55b51,1834206754,A,Cond3,CMP-training-101.csv,484961338.667,484961626.667,False
4bcf46862e6cc2007b97,1834206758,A,Cond3,CMP-training-101.csv,484994120.667,484994407.667,False
dd4fcd5fe081e53ff3b6,1834206766,A,Cond3,CMP-training-101.csv,484935404.667,484935693.667,False
2c576bc68d1b316117b2,1834206944,A,Cond3,CMP-training-087.csv,484415611.0,484415893.0,True
bd23fbfa77123a96c177,1834206948,A,Cond3,CMP-training-087.csv,484415441.0,484415750.0,False
42016882fbf1cf7fe1e0,1834206952,A,Cond3,CMP-training-087.csv,484415271.667,484415583.0,False
1c428400655c47962554,1834206956,A,Cond3,CMP-training-080.csv,484322538.333,484322822.667,False
1a1b0602c26beb89ae14,1834206972,A,Cond3,CMP-training-087.csv,484416510.0,484416791.0,True
6e69310cdbfaeecb8c9f,1836206946,A,Cond3,CMP-training-072.csv,484127136.667,484127426.667,False
463c63aa204169499b4e,1836206950,A,Cond3,CMP-training-072.csv,484119825.667,484120125.667,False
a72088cc6750ee9acce5,1836206954,A,Cond3,CMP-training-072.csv,484121861.667,484122153.333,False
eae81cd3c4fff458bc78,1836206958,A,Cond3,CMP-training-072.csv,484120440.0,484120744.0,False
b99f713dab5ef8052e5c,1836206966,A,Cond3,CMP-training-072.csv,484120138.0,484120430.0,False
ae2575d351e4aca9152f,1836206976,A,Cond3,CMP-training-072.csv,484126691.667,484126975.667,False
645b657a562636c2ba57,1836206980,A,Cond3,CMP-training-072.csv,484126834.667,484127125.0,False
2c181a3965b4ca0855a8,1836206984,A,Cond3,CMP-training-072.csv,484133477.0,484133772.0,False
ff66ff9897b20fd5000a,1836206992,A,Cond3,CMP-training-072.csv,484148147.667,484148442.667,False
077a12ae64b1141dc245,1836207000,A,Cond3,CMP-training-072.csv,484133632.0,484133924.0,False
e906848098a3722fd1f6,1836207008,A,Cond3,CMP-training-072.csv,484148450.667,484148738.667,False
214cbeef12c43fd036e6,1836207012,A,Cond3,CMP-training-080.csv,484172410.667,484172709.333,False
f1db95fa71203a471519,1836207016,A,Cond3,CMP-training-072.csv,484141710.667,484142006.667,False
fd93a0e8f601dcd699f4,1836207020,A,Cond3,CMP-training-072.csv,484133331.333,484133615.0,False
5f114645663b5c02602d,1836207028,A,Cond3,CMP-training-072.csv,484153278.0,484153576.333,False
ad58f61e30539ce0e733,1838206722,A,Cond3,CMP-training-080.csv,484193954.333,484194240.0,False
b31da3129d712e94bfeb,1838206726,A,Cond3,CMP-training-080.csv,484269163.0,484269459.667,False
4b157c9cd981716d9872,1838206730,A,Cond3,CMP-training-080.csv,484193669.0,484193947.0,False
c6b0711f76649d2db796,1838206734,A,Cond3,CMP-training-080.csv,484169829.333,484170120.667,False
b54734756f0204c9aecc,1838206742,A,Cond3,CMP-training-072.csv,484160135.667,484160418.667,False
c32b10ed44fdae7c5c27,1838206746,A,Cond3,CMP-training-072.csv,484159835.667,484160130.667,False
1a2d2d413f81d77e4896,1838206750,A,Cond3,CMP-training-080.csv,484164930.333,484165219.333,False
d202183f39579a9827e5,1838206762,A,Cond3,CMP-training-080.csv,484193808.333,484194095.333,False
35403d66cd84f083e98b,1838206770,A,Cond3,CMP-training-080.csv,484169680.667,484169970.667,False
53c2b601098e6ce52f38,1838206782,A,Cond3,CMP-training-080.csv,484220004.0,484220283.333,False
150fd4ad0a7318cffede,1838206952,A,Cond3,CMP-training-072.csv,484153122.667,484153417.0,False
87ed814c92b9d320f4f5,1838206960,A,Cond3,CMP-training-080.csv,484169375.667,484169669.667,False
e8697465455ff7682aa2,1838206972,A,Cond3,CMP-training-072.csv,484159989.667,484160275.0,False
9ab2ad853957eefb72ec,1840206962,A,Cond3,CMP-training-101.csv,485093993.333,485094288.333,False
56a6e64eaaeca159b532,1840206966,A,Cond3,CMP-training-115.csv,485177730.0,485178015.0,False
2bfa25c9e7cb987ad8b3,1840206974,A,Cond3,CMP-training-114.csv,485150443.0,485150727.0,False
df4863cd2229a0b2c21b,1840206980,A,Cond3,CMP-training-114.csv,485156276.667,485156553.333,False
3529b159b651866bec49,1840206984,A,Cond3,CMP-training-114.csv,485149709.0,485150005.333,False
2baac219dda826cdd63e,1840206992,A,Cond3,CMP-training-117.csv,485255949.0,485256241.667,False
3a51b1943a6ff6fee521,1840207000,A,Cond3,CMP-training-114.csv,485150151.0,485150443.0,False
53a5a7988c4177aaae82,1840207008,A,Cond3,CMP-training-114.csv,485150300.667,485150584.0,False
a64884767ec5eaefa1b4,1840207028,A,Cond3,CMP-training-114.csv,485156751.333,485157042.333,False
a3da09a6352d41d3362a,1840207036,A,Cond3,CMP-training-114.csv,485169011.0,485169301.0,False
e1f548b73b6f2d9bfbb3,1842206722,A,Cond3,CMP-training-117.csv,485342938.333,485343205.333,False
7c2d727c39a0b8a8a6bb,1842206734,A,Cond3,CMP-training-117.csv,485342315.333,485342605.333,False
24509589c5432303b3be,1842206742,A,Cond3,CMP-training-114.csv,485153745.333,485154037.333,False
574d6a9334cf5f307fca,1842206746,A,Cond3,CMP-training-115.csv,485182462.0,485182752.0,False
76f9346a0be85fc1be1a,1842206770,A,Cond3,CMP-training-117.csv,485422310.0,485422592.0,False
b7e0661c8053c51776f2,1842206774,A,Cond3,CMP-training-117.csv,485337950.333,485338226.333,False
1464a72b7d6636b5fee5,1842206948,A,Cond3,CMP-training-114.csv,485165998.0,485166284.0,False
cd9f01489966caf1d4e0,1842206968,A,Cond3,CMP-training-115.csv,485172433.0,485172728.0,False
15604f34f429a913822b,1842206972,A,Cond3,CMP-training-114.csv,485155973.333,485156336.333,False
6102fc80bf63fb3b7bc7,1844206918,A,Cond3,CMP-training-101.csv,484935262.667,484935546.667,False
7d778bb99f3549b3cc5e,1844206922,A,Cond3,CMP-training-101.csv,484961639.667,484961926.667,False
25a5ea8da1ee614469d8,1844206926,A,Cond3,CMP-training-101.csv,484955819.333,484956105.667,False
8b5cad545e6c9918fe21,1844206942,A,Cond3,CMP-training-101.csv,484961934.0,484962218.667,False
b47ef5b7a4947c8bcdd1,1844206984,A,Cond3,CMP-training-101.csv,485016914.667,485017208.333,False
ddbb4897a8ac1ab9efbd,1844206988,A,Cond3,CMP-training-101.csv,485059256.667,485059545.667,False
71088f7791ffe1c0d1c9,1844207004,A,Cond3,CMP-training-101.csv,485017361.333,485018171.667,False
09f8fc2ec70a51a1f6ac,1844207008,A,Cond3,CMP-training-101.csv,485017216.667,485018094.667,False
e93c8afb17a9d6f1ebda,1844207012,A,Cond3,CMP-training-101.csv,485022890.667,485023393.667,False
f546b033b92cc9963a07,1844207016,A,Cond3,CMP-training-101.csv,485009861.333,485010165.333,False
78d56107354a79152f2a,1844207020,A,Cond3,CMP-training-101.csv,485015745.333,485016035.667,False
dc49cfc1a3ee39ebf00e,1844207024,A,Cond3,CMP-training-101.csv,484934150.667,484934440.667,False
5a15e989d485475cb08c,1846206722,A,Cond3,CMP-training-101.csv,485121452.667,485121738.333,False
82a15fffd0ce2d47c9dc,1846206726,A,Cond3,CMP-training-101.csv,485105717.667,485106007.667,False
e3f6f743b2a0d1e2b432,1846206730,A,Cond3,CMP-training-115.csv,485174533.0,485174824.0,False
55afca9d43b78202544d,1846206738,A,Cond3,CMP-training-101.csv,485106015.333,485106300.333,False
d662e03e94f2d2f19e25,1846206754,A,Cond3,CMP-training-101.csv,485085822.333,485086107.333,False
079db6d6a54d37c7aa0d,1846206758,A,Cond3,CMP-training-101.csv,485121600.333,485121884.667,False
c8a615e24c0e0b56274e,1846206762,A,Cond3,CMP-training-101.csv,485085521.333,485085817.333,False
9b58edaab49c9fcd3658,1846206766,A,Cond3,CMP-training-101.csv,485103327.333,485103617.333,False
4d68dec2770ee4c254c4,1846206774,A,Cond3,CMP-training-101.csv,485106163.0,485106443.333,False
faa2a92e3d54367f8ae2,1846206778,A,Cond3,CMP-training-101.csv,485111978.667,485112267.667,False
fd81f56e184c90038511,1846206782,A,Cond3,CMP-training-101.csv,485085675.333,485085965.333,False
0496757b15f37cd88fc7,1846206912,A,Cond3,CMP-training-101.csv,485016188.0,485016469.333,False
891a6e69e4461cfc28af,1846206920,A,Cond3,CMP-training-101.csv,485059699.667,485060469.667,False
db78ddc119a55450fbee,1846206924,A,Cond3,CMP-training-101.csv,485023266.667,485023542.667,False
b3ef4961b92fffd1f83b,1846206928,A,Cond3,CMP-training-101.csv,485017068.333,485017351.667,False
a9f80dad86365e45c545,1852206918,A,Cond3,CMP-training-117.csv,485689828.667,485690103.667,False
2c8fabf8b0ced303b830,1852206930,A,Cond3,CMP-training-117.csv,485363923.0,485364205.667,False
14a10677ebd59ec31af3,1852206934,A,Cond3,CMP-training-117.csv,485365226.333,485365512.333,False
84e5ae2794a62c91621a,1852206942,A,Cond3,CMP-training-117.csv,485339409.333,485339701.667,False
9b02eb50ee6d4b5c1bee,1852206980,A,Cond3,CMP-training-117.csv,485511311.333,485511603.333,False
695d362ec0a51c6afcd2,1852206992,A,Cond3,CMP-training-117.csv,485363334.333,485363620.333,False
caf8829de072fa8a898a,1852206996,A,Cond3,CMP-training-117.csv,485364063.0,485364350.333,False
b9ab713a697e5c8e6571,1852207004,A,Cond3,CMP-training-117.csv,485363628.667,485363913.333,False
50abcbf082f4ded18c1d,1852207008,A,Cond3,CMP-training-117.csv,485369418.333,485369690.333,False
f9edd232f233bcfa0f8e,1852207012,A,Cond3,CMP-training-117.csv,485339255.333,485339548.333,False
443b5153c617d9de7bc0,1852207016,A,Cond3,CMP-training-117.csv,485363773.667,485364058.333,False
045e6300e3ee6cbd8f4f,1852207024,A,Cond3,CMP-training-117.csv,485363048.333,485363331.0,False
010208d6ff02eb5c207b,1852207028,A,Cond3,CMP-training-117.csv,485364641.333,485364927.333,False
8499c08afd5f73da29a6,1852207032,A,Cond3,CMP-training-117.csv,485364492.667,485364782.333,False
b63b15d4621a0979f6fa,1852207036,A,Cond3,CMP-training-117.csv,485363189.333,485363475.333,False
ae1c0ee16bd5ea429b41,1854206786,A,Cond3,CMP-training-117.csv,485597528.667,485597806.667,False
e4cb5974d877b323beab,1854206790,A,Cond3,CMP-training-117.csv,485541269.667,485541548.0,False
07db7538730a0b2f69fe,1854206798,A,Cond3,CMP-training-117.csv,485541124.0,485541406.667,False
050cb862c4c8b1ba0331,1854206806,A,Cond3,CMP-training-117.csv,485534791.0,485535070.0,False
9f13684e7e579bf316c4,1854206810,A,Cond3,CMP-training-117.csv,485527569.667,485527852.667,False
dbcb908252807068e265,1854206814,A,Cond3,CMP-training-117.csv,485527712.0,485527991.333,False
4623af7d38d498ac426e,1854206818,A,Cond3,CMP-training-117.csv,485652387.333,485652685.0,False
e579dec0e4b15397d77c,1854206822,A,Cond3,CMP-training-117.csv,485660472.333,485660749.0,False
5baec387516a367d6086,1854206830,A,Cond3,CMP-training-117.csv,485633016.667,485633310.667,False
ae5b36943e1631c2be74,1854206842,A,Cond3,CMP-training-117.csv,485662403.333,485662697.0,False
8061bcca2ffddf820b81,1854206880,A,Cond3,CMP-training-117.csv,485534928.0,485535214.667,False
016e5e563f5014c2f1d8,1854206888,A,Cond3,CMP-training-117.csv,485540978.0,485541263.0,False
498727c6e237d6c08df2,1854206892,A,Cond3,CMP-training-117.csv,485511463.333,485511745.333,False
e5806d3627ce9ff244ab,2056207360,A,Cond3,CMP-training-134.csv,486264221.333,486264511.333,False
c4b9c1349a47001c15d5,2056207368,A,Cond3,CMP-training-134.csv,486333435.333,486333715.333,False
ec4f20187ff9dc5fa44f,2056207372,A,Cond3,CMP-training-134.csv,486261675.667,486261970.333,False
ca84a4e2e2501ea92938,2056207384,A,Cond3,CMP-training-134.csv,486256346.333,486256630.333,False
f9f678a89c308db21acc,2056207392,A,Cond3,CMP-training-148.csv,486148142.667,486148428.667,False
ecf7d8cb3c136c1e4b2c,2056207396,A,Cond3,CMP-training-148.csv,486148431.667,486148712.667,False
696ca1f99fb4b275e5f5,2056207400,A,Cond3,CMP-training-145.csv,486092017.333,486092319.333,False
2b081f335e8e2134b787,2056207404,A,Cond3,CMP-training-148.csv,486148287.667,486148570.667,False
7463a7df1863b80675d3,2056207408,A,Cond3,CMP-training-134.csv,486333719.333,486334013.333,False
0d24074e4fe7edbbc1f2,2056207412,A,Cond3,CMP-training-134.csv,486333572.0,486333862.333,False
cfdbe5dbbf299d54b181,2056207416,A,Cond3,CMP-training-148.csv,486147000.0,486147288.667,False
837821850aa2fafbfb75,2056207420,A,Cond3,CMP-training-134.csv,486195601.333,486195895.667,False
d9fbe2f3d9d142a0a785,2056207558,A,Cond3,CMP-training-148.csv,486135362.333,486135655.0,False
2b5264b0af7894537701,2056207562,A,Cond3,CMP-training-137.csv,485863006.333,485863293.0,False
e89d3d620b3a84a41e95,2056207566,A,Cond3,CMP-training-137.csv,485863301.333,485863580.0,False
0367165ba72dacdd939e,2058207552,A,Cond3,CMP-training-134.csv,486263377.333,486263674.0,False
8105b59e014fa13c4167,2058207556,A,Cond3,CMP-training-134.csv,486277627.0,486277917.0,False
0aae7e22ad5e7af6fea7,2058207560,A,Cond3,CMP-training-134.csv,486323724.333,486324012.333,False
3a48bc4d5bf64916dbed,2058207564,A,Cond3,CMP-training-134.csv,486257073.333,486257363.333,False
