sample_id,stage,group_id,fold,y_true,physics_oof,residual_target
9c958e926e32e649d036,A,CMP-training-099.csv,1,81.48765,73.98108620202215,7.506563797977847
eaea71326259baabc694,A,CMP-training-087.csv,2,72.31815,72.91712692885913,-0.5989769288591305
1710fa1149cc2b1a14c9,A,CMP-training-087.csv,2,74.01555,78.92567694028455,-4.910126940284542
6116fd772158e989f987,A,CMP-training-099.csv,1,75.9663,72.3972755534477,3.569024446552305
e5eedcb5926c0c840d55,A,CMP-training-087.csv,2,72.84075,72.74661320857065,0.09413679142934939
779c5c78ff41bc2601f5,A,CMP-training-099.csv,1,76.84515,72.93555339744641,3.9095966025535915
2db418cc26c3d579b120,A,CMP-training-087.csv,2,71.3712,72.1010735437356,-0.729873543735593
1f6aeb870dff94d268b0,A,CMP-training-087.csv,2,79.43145,75.11568297584796,4.315767024152038
1a40b583c597da690c5c,A,CMP-training-087.csv,2,76.38435,75.71015324266484,0.674196757335153
570bfb8bc3cf199c06bd,A,CMP-training-087.csv,2,70.7031,73.38319643706667,-2.6800964370666662
3be3cf6153b0eff72db7,A,CMP-training-087.csv,2,80.2101,73.85309410811386,6.357005891886132
cc32ffe7875ad0e84f7f,A,CMP-training-087.csv,2,77.3751,73.36212460422342,4.012975395776579
c3fe7a21d3641a3a923c,A,CMP-training-087.csv,2,84.67995,75.2024179019191,9.4775320980809
3fe4b72e87264bfb8209,A,CMP-training-087.csv,2,70.98945,74.79565910988704,-3.8062091098870354
c032aca0930cd5fc14d5,A,CMP-training-087.csv,2,73.58325,72.5216309505354,1.0616190494646105
56a54d3e7d6ebcef1022,A,CMP-training-087.csv,2,71.37885,73.40817370788594,-2.0293237078859363
5875ec1668fbfb2710a1,A,CMP-training-101.csv,1,73.64985,79.56718514604805,-5.917335146048046
6bb8e9513f95f6e1fe61,A,CMP-training-087.csv,2,72.08715,73.58316409009736,-1.4960140900973613
09fac131c4abaa5193bd,A,CMP-training-087.csv,2,73.54815,73.40675987546163,0.14139012453837552
60f5b846802f1aff92d6,A,CMP-training-087.csv,2,77.03775,80.86285490472294,-3.8251049047229344
0f2105a01fa940506c57,A,CMP-training-087.csv,2,76.0044,74.56026758983923,1.4441324101607762
b11874d303800dc0cf32,A,CMP-training-087.csv,2,81.68865,75.34333685821508,6.345313141784914
bcfdc45d797fdbdb7341,A,CMP-training-087.csv,2,73.52445,79.21146234420158,-5.687012344201577
f041e1ab3a16883a0a49,A,CMP-training-087.csv,2,81.99375,82.65544470383063,-0.6616947038306193
8d25dfc343ac121c4142,A,CMP-training-087.csv,2,77.74695,72.71454255078984,5.0324074492101545
aede6444657ef50559b5,A,CMP-training-087.csv,2,78.28005,74.01812021612024,4.261929783879765
8f5ef1d1384699457a80,A,CMP-training-087.csv,2,78.74865,79.87943063907221,-1.1307806390722135
3161f22049d419dfee26,A,CMP-training-087.csv,2,74.98635,73.000902324352,1.985447675648004
c8f119355338c09cb9b7,A,CMP-training-101.csv,1,83.7282,70.80038741761035,12.927812582389649
7495bbb0a56f22c9bcec,A,CMP-training-101.csv,1,74.2611,69.57217409956395,4.688925900436047
0f0fff90d29dd31ba941,A,CMP-training-101.csv,1,74.5659,79.386028164524,-4.820128164524007
fd08507582d373f380a3,A,CMP-training-101.csv,1,81.31365,70.10796844729352,11.20568155270648
29d9df64a07dfcd37eac,A,CMP-training-101.csv,1,77.7906,76.5574515602639,1.2331484397360981
4e6a609c1e369a3947cf,A,CMP-training-101.csv,1,78.94215,80.73287437459116,-1.7907243745911643
6ee2cb741ecc56268b66,A,CMP-training-101.csv,1,76.35735,78.26223193114932,-1.904881931149319
cd61c8011cd3748af45d,A,CMP-training-101.csv,1,80.508,81.19677788431414,-0.688777884314149
48c215a12f8ba908f0eb,A,CMP-training-101.csv,1,82.8951,79.73351090774939,3.1615890922506082
9ea0603b72bebb26a870,A,CMP-training-101.csv,1,81.1032,79.37696272946587,1.7262372705341278
9ecfd74c612f2837a79a,A,CMP-training-101.csv,1,76.7817,70.70572813578012,6.075971864219881
4df1d07f412cf706e243,A,CMP-training-101.csv,1,79.6812,71.26897475730948,8.412225242690525
6831233f36fcca61117f,A,CMP-training-101.csv,1,78.12255,71.64090245431187,6.4816475456881335
0bd1758e7f6fc2168b74,A,CMP-training-101.csv,1,77.53845,70.37047718644712,7.167972813552879
778c8bdb5c001b9e6288,A,CMP-training-101.csv,1,75.1116,71.95613582140645,3.1554641785935473
8be50ef59f14a29837d0,A,CMP-training-101.csv,1,74.9385,69.35425857160028,5.5842414283997215
6cd52148c8b5912ca2fc,A,CMP-training-101.csv,1,73.24965,69.9382527560642,3.311397243935801
9b20c476a02767305def,A,CMP-training-101.csv,1,81.2301,72.65231427783252,8.577785722167476
e7cbc9fc90643282d110,A,CMP-training-101.csv,1,76.27245,70.1274819029193,6.144968097080707
c58bf811fb2eb8900c4e,A,CMP-training-101.csv,1,75.0054,70.21621536459578,4.789184635404212
25c2b93103889d22e8d6,A,CMP-training-101.csv,1,77.2944,74.41900769810792,2.8753923018920773
e9f04cccf57098699293,A,CMP-training-101.csv,1,81.1284,79.81403242634605,1.3143675736539535
b64252634d0bb68f437d,A,CMP-training-101.csv,1,73.57155,71.08058617746126,2.4909638225387454
9df4a7e4269de1d721df,A,CMP-training-101.csv,1,77.17725,72.07696745132276,5.100282548677242
29382bc7a2754e1873ab,A,CMP-training-101.csv,1,70.8684,75.70009084440531,-4.8316908444053155
3f2aae372f6094a1713b,A,CMP-training-101.csv,1,73.87755,70.96918661097828,2.9083633890217158
509554ebfca72c214b02,A,CMP-training-101.csv,1,72.3561,78.47140006969046,-6.115300069690463
c895179e95307502ff4b,A,CMP-training-101.csv,1,76.19625,70.55867504735279,5.637574952647213
3be68e1e2458de027a03,A,CMP-training-101.csv,1,69.67035,68.8968906620551,0.7734593379448995
91c33a9520b6be31f346,A,CMP-training-101.csv,1,70.31985,70.31704001805002,0.002809981949980056
dc122ce3689c4d0d4e19,A,CMP-training-101.csv,1,72.4371,81.95964149693849,-9.522541496938487
c31c35aeaac0e8b770ab,A,CMP-training-101.csv,1,81.69075,72.52165701161485,9.169092988385145
460097cfa2de4e9e1edd,A,CMP-training-101.csv,1,72.11775,70.3674887665938,1.7502612334062064
0cbca11e21e0878bfba2,A,CMP-training-101.csv,1,74.9001,72.11120304798052,2.7888969520194706
614d5f5c16c1eeaf7b7a,A,CMP-training-101.csv,1,72.4143,71.31045921691769,1.1038407830823047
2537db9f6a7479d4ced1,A,CMP-training-101.csv,1,78.20475,69.57132432080125,8.633425679198751
fc79b72649906e6871bf,A,CMP-training-101.csv,1,73.4565,79.53814285936726,-6.08164285936725
0e094cb3015cd946fb4b,A,CMP-training-101.csv,1,77.26725,71.29544664787504,5.971803352124965
c62c276e0dbb34ee953e,A,CMP-training-101.csv,1,76.05255,72.44939642990985,3.603153570090143
040fa330cef6f1dec3b8,A,CMP-training-101.csv,1,73.93245,81.06967410132741,-7.137224101327405
85e17cea0949600fea83,A,CMP-training-101.csv,1,75.69735,73.73963782712671,1.9577121728732862
bf9b8249b4a885cafe33,A,CMP-training-134.csv,0,68.7366,74.72060415789792,-5.984004157897928
931ec54012c8da018270,A,CMP-training-169.csv,1,74.34285,82.15539588701148,-7.812545887011481
1c64e3589b7d84d0d9b5,A,CMP-training-134.csv,0,73.2582,77.484499838438,-4.2262998384379955
875287a6b8cf1c09d7fb,A,CMP-training-134.csv,0,70.9332,77.54442828859652,-6.6112282885965215
82897cec3572b4b4343c,A,CMP-training-134.csv,0,67.6572,78.08432361620218,-10.42712361620218
9eb5fd6afd5a275799b1,A,CMP-training-134.csv,0,66.10965,66.5614153032756,-0.45176530327559306
2f086f100648531e55af,A,CMP-training-134.csv,0,61.98,76.51337915337719,-14.53337915337719
5183b0b779532c46cd6c,A,CMP-training-134.csv,0,68.32215,77.43668963760487,-9.114539637604878
af70193164d6a636d198,A,CMP-training-134.csv,0,60.5481,81.00868827175849,-20.46058827175849
ba67c04b92f7bb69cd46,A,CMP-training-134.csv,0,65.3415,75.26295540125227,-9.921455401252274
c433973e971331c30989,A,CMP-training-134.csv,0,70.4646,80.5835615228053,-10.118961522805293
a8ec8703b70e509d124e,A,CMP-training-134.csv,0,67.6179,81.46899736397972,-13.851097363979719
fa537fc80e9efcb63d3c,A,CMP-training-134.csv,0,66.20385,81.50211188824451,-15.298261888244511
12db6298d428dff378fa,A,CMP-training-134.csv,0,71.34075,73.77093278973186,-2.430182789731859
1bf524f377dd96aa12c9,A,CMP-training-134.csv,0,74.68875,77.09524831031175,-2.406498310311747
2bbc83feafb6d428b96d,A,CMP-training-134.csv,0,68.4021,101.54394139032769,-33.141841390327684
2f64f918fa712b19b0ec,A,CMP-training-134.csv,0,67.2228,75.54301159767928,-8.320211597679275
a7e9bdf40bad80782d6e,A,CMP-training-134.csv,0,71.4438,81.78816199236367,-10.344361992363673
04254187fc1a21d63cdd,A,CMP-training-134.csv,0,72.6528,81.13756095966595,-8.484760959665948
2417f73ecfbe5e275c8d,A,CMP-training-134.csv,0,74.6391,76.6294488976031,-1.9903488976030985
a027219e1d0556b1a5af,A,CMP-training-134.csv,0,71.36775,69.95890686887965,1.4088431311203493
d618dc514a4646712e4c,A,CMP-training-059.csv,4,57.144,83.10380500066029,-25.95980500066029
afb4a572d9fe562e7779,A,CMP-training-059.csv,4,54.585,67.04951068898528,-12.464510688985278
cac61fb0acd34c77eabe,A,CMP-training-059.csv,4,54.06135,87.55178881343534,-33.49043881343534
eaa8630c9a0b5920d8b9,A,CMP-training-072.csv,3,68.59785,68.28764220056067,0.3102077994393255
8e5300994f69e6b96312,A,CMP-training-072.csv,3,71.0202,84.1212692157312,-13.1010692157312
7b52443c6ef079982863,A,CMP-training-072.csv,3,69.77145,80.81193905895486,-11.040489058954861
b93a8714edc5c96f73ac,A,CMP-training-072.csv,3,75.1977,77.3126338834247,-2.1149338834246976
9fbe3936f10b6a9f0281,A,CMP-training-072.csv,3,70.92195,94.1185478806611,-23.196597880661102
6c91edf1dc95b871af94,A,CMP-training-072.csv,3,68.2689,69.66424962782551,-1.3953496278255102
dafd44a7af32b801273e,A,CMP-training-072.csv,3,73.509,81.48630344625744,-7.977303446257437
334e63dc71909d47f622,A,CMP-training-071.csv,4,68.0601,88.22821827811168,-20.168118278111677
f7b25af05d46fb4b96f6,A,CMP-training-071.csv,4,66.54375,80.75954438733321,-14.215794387333204
6d75a669cf2f656a43f7,A,CMP-training-071.csv,4,67.1799,74.39784334699006,-7.2179433469900545
08572660e64035e3b025,A,CMP-training-072.csv,3,72.35115,78.87336965316588,-6.522219653165877
bce7692d996bebb11b4b,A,CMP-training-071.csv,4,65.56575,73.33361767761068,-7.767867677610681
0136643fcdffafcd27b3,A,CMP-training-071.csv,4,65.3619,70.30295544191678,-4.941055441916774
0ecc2fc16014d8120689,A,CMP-training-071.csv,4,69.88815,82.79829055784224,-12.91014055784224
d784ed644f6403512b42,A,CMP-training-067.csv,2,60.0345,71.10591013191157,-11.07141013191157
891f226e3de83444ba21,A,CMP-training-072.csv,3,72.07185,80.6232794830388,-8.551429483038802
b162dfa62f761101916c,A,CMP-training-072.csv,3,74.8848,81.67916297565102,-6.794362975651026
f62ac62dc534987b486d,A,CMP-training-072.csv,3,71.943,78.14186450902932,-6.19886450902932
1c21cbda450117f3dbe1,A,CMP-training-072.csv,3,70.3083,85.03546384004923,-14.72716384004923
0a4333505a360df50de5,A,CMP-training-072.csv,3,72.42495,77.82884305960253,-5.403893059602538
2cc9f743a38d0bc99eb0,A,CMP-training-072.csv,3,68.61255,79.59982465137983,-10.987274651379835
a83ec6ac63baa16ee40b,A,CMP-training-072.csv,3,70.8984,79.726794324328,-8.828394324328002
ad29b7b358cc23b89556,A,CMP-training-072.csv,3,74.7381,85.21478935042674,-10.476689350426739
151bf405e2150a4a76e8,A,CMP-training-072.csv,3,72.86265,84.74409545345313,-11.881445453453125
896fb7e14fa8c6a72f60,A,CMP-training-072.csv,3,73.1898,79.23046255418205,-6.040662554182049
32d9945de5de091250c5,A,CMP-training-072.csv,3,71.27145,79.08515534267569,-7.813705342675689
a8c4cadd9d74b449ab6d,A,CMP-training-072.csv,3,70.9191,78.91593793722824,-7.996837937228236
f0c695403a173be41196,A,CMP-training-072.csv,3,71.11035,78.41853306961103,-7.308183069611033
65fc625403b28db7f17f,A,CMP-training-072.csv,3,71.46465,99.49251493276054,-28.027864932760536
8f4e8040adbddafda143,A,CMP-training-072.csv,3,69.2805,75.62897849833317,-6.348478498333165
25bd81cd20c599ddb41a,A,CMP-training-072.csv,3,71.16225,84.88351137520496,-13.72126137520496
9933232eb1c660f9221c,A,CMP-training-072.csv,3,77.0127,81.51835399561291,-4.505653995612917
459a85e7607c12729c7d,A,CMP-training-072.csv,3,75.95715,80.92107649394063,-4.963926493940633
b3462bbfd008bf27aaf0,A,CMP-training-072.csv,3,64.8966,64.49298366082537,0.4036163391746328
dbf35d515a806b235b74,A,CMP-training-072.csv,3,71.4918,98.59200853436721,-27.100208534367212
fbbec3be6d0bbac8d7d0,A,CMP-training-072.csv,3,68.56845,82.34391345846413,-13.775463458464131
4279476baffb621649d9,A,CMP-training-072.csv,3,71.9487,86.3053116772984,-14.356611677298403
20800c07e1802ae72dc1,A,CMP-training-029.csv,1,78.31905,70.98557056761767,7.333479432382333
9bc18f533a9ebd0bbf4d,A,CMP-training-029.csv,1,74.30625,76.70239139185911,-2.3961413918591035
7f450f67115e2887dc83,A,CMP-training-029.csv,1,77.49675,69.28707935863699,8.209670641363019
41d50a7c83d1bf7c4b96,A,CMP-training-029.csv,1,74.82855,69.19740892325257,5.63114107674744
d3a31746ae8129f1542b,A,CMP-training-029.csv,1,70.55895,71.31022708826528,-0.751277088265283
a115d5458653bf54403e,A,CMP-training-029.csv,1,77.71905,70.31961688692134,7.399433113078658
d5df67c39295e6b33d37,A,CMP-training-067.csv,2,61.0134,77.59284621744037,-16.57944621744037
1a97382f78c1b0eeb39d,A,CMP-training-067.csv,2,56.7708,74.22359654667521,-17.45279654667521
42d9fc890a31488584f8,A,CMP-training-067.csv,2,57.8457,70.53597183223167,-12.690271832231666
71d3d3c182172cbc3634,A,CMP-training-058.csv,3,62.46615,74.73729547518978,-12.271145475189783
44f6afd9cfb931b82a8a,A,CMP-training-059.csv,4,62.03595,72.49979253076427,-10.463842530764268
5c064148fab92d344748,A,CMP-training-058.csv,3,62.007,75.96624675627527,-13.95924675627527
dc9bf793c350d300314e,A,CMP-training-059.csv,4,63.2613,74.0630847248729,-10.801784724872896
453ab257557a3b1e6f91,A,CMP-training-051.csv,2,69.4599,80.18789912105882,-10.727999121058815
2c6024ef3dd4f9d610bb,A,CMP-training-058.csv,3,63.73965,78.97189051437405,-15.232240514374055
0c29fb793554617c1a8e,A,CMP-training-053.csv,3,64.4532,76.28895091850475,-11.835750918504758
443d250ea3f75ec39f7f,A,CMP-training-058.csv,3,63.04335,77.38849366703899,-14.34514366703899
629e72e14a4a7951e7b2,A,CMP-training-053.csv,3,71.10945,70.8374358255651,0.2720141744349007
0d912928e6272614a0c1,B,CMP-training-014.csv,3,54.3072,68.89786504046377,-14.590665040463769
04afdd1c439211c8389d,B,CMP-training-014.csv,3,81.83385,70.71000459058041,11.123845409419587
b138af2c252c3f59740c,B,CMP-training-014.csv,3,59.78145,74.04955999565699,-14.268109995656992
7ecd59b97bf6a9ca99f7,B,CMP-training-029.csv,3,72.45435,76.13112621661534,-3.6767762166153375
81bbf59aff29dd99a51d,B,CMP-training-014.csv,3,57.58005,65.81354509413129,-8.233495094131285
0a2c26346b639a082c05,B,CMP-training-014.csv,3,85.6827,73.97376903278628,11.708930967213718
3841eeb50e1c679c03fa,B,CMP-training-014.csv,3,78.6462,70.21134606187155,8.434853938128441
d4f5c7dae132fc849ba7,B,CMP-training-014.csv,3,79.52355,70.86814412404568,8.655405875954315
2d9caeef18825482c0b3,B,CMP-training-014.csv,3,69.39165,71.27785562722103,-1.886205627221031
85614a746352d5cd2a3e,B,CMP-training-014.csv,3,74.18535,70.37402111471283,3.8113288852871676
28b351aaa3c696b0d7d9,B,CMP-training-014.csv,3,82.51935,73.6796961609602,8.839653839039798
7540e22cad3ceb061079,B,CMP-training-014.csv,3,60.7173,66.3795299173587,-5.662229917358694
ad1002f388a918ae688b,B,CMP-training-014.csv,3,83.1564,72.28775823941204,10.868641760587963
0da647c8d6f4bd982136,B,CMP-training-101.csv,1,84.015,79.71276903213929,4.302230967860709
9f901e12f57b2b0c8c22,B,CMP-training-101.csv,1,85.5699,78.52572524934635,7.044174750653653
8146113cc7cd6c341483,B,CMP-training-101.csv,1,82.2303,77.33959101566795,4.890708984332051
2a2939c71a2c18a9260d,B,CMP-training-101.csv,1,86.3877,79.41970262220227,6.9679973777977295
706895e70a25b52a0444,B,CMP-training-101.csv,1,83.6727,79.88955579167376,3.7831442083262488
2ec6700e2224a3e08867,B,CMP-training-101.csv,1,83.29515,79.68262085197198,3.612529148028031
26c63f3c5839c506aaf9,B,CMP-training-101.csv,1,84.15975,78.37843123671983,5.781318763280169
253cddb18ef60ff680ab,B,CMP-training-101.csv,1,87.4689,78.39431015723002,9.074589842769981
0503fa7532d16231373b,B,CMP-training-101.csv,1,86.1816,77.0107102813786,9.170889718621396
7ce8c69a06539826cedc,B,CMP-training-134.csv,0,84.47055,90.98073454547443,-6.510184545474431
28441326f94ba0a5b14f,B,CMP-training-171.csv,1,85.39035,85.64049938545183,-0.2501493854518344
58ffb03108305a9609fa,B,CMP-training-134.csv,0,85.1418,94.29875398613069,-9.156953986130688
90790fce1d048e5472c9,B,CMP-training-134.csv,0,96.936,92.49274934366257,4.44325065633744
12b597cb0c726a3151e4,B,CMP-training-101.csv,1,95.58105,78.8885138601906,16.692536139809405
475314340343ca883cb9,B,CMP-training-101.csv,1,94.0935,77.45329563258731,16.640204367412693
54533ac338be7d35ddf3,B,CMP-training-118.csv,1,89.8167,79.15849816948045,10.658201830519545
73c0ed135fd00f62694b,B,CMP-training-118.csv,1,88.03935,76.62614355460258,11.413206445397421
af193fd79a005e307209,B,CMP-training-101.csv,1,93.2031,77.78593219071087,15.41716780928914
1514938f41dfe7fec825,B,CMP-training-049.csv,0,62.11335,74.53035113781954,-12.41700113781954
a31689b13316de1a985b,B,CMP-training-049.csv,0,57.1299,73.77258573854411,-16.64268573854411
9e679115c465cbbb98f9,B,CMP-training-049.csv,0,57.73245,74.50984848623494,-16.777398486234944
b4d279d0a302676bfbdc,B,CMP-training-053.csv,1,65.6472,70.87879971042761,-5.231599710427616
8da0440b12cf38c26e8e,B,CMP-training-053.csv,1,64.8564,70.5075876074041,-5.651187607404111
ecd33beacec4f14b5aae,B,CMP-training-053.csv,1,67.70235,70.9854506701315,-3.2831006701315033
7dfdfeb7f36e1e44e92b,B,CMP-training-053.csv,1,64.75125,70.42105740153895,-5.669807401538947
e9e1d21267a96c705e79,B,CMP-training-072.csv,4,81.4473,81.08484302501621,0.36245697498378604
0e9036b3ff0c9055aa30,B,CMP-training-071.csv,3,66.4755,71.96781525082079,-5.492315250820795
88d21a3ba36bc8b4514f,B,CMP-training-071.csv,3,65.007,77.29173227588265,-12.284732275882646
9d612778fac72ebccef2,B,CMP-training-072.csv,4,73.9884,85.12515286423876,-11.136752864238758
07f829e49f3308e6a223,B,CMP-training-072.csv,4,74.9574,81.67071641505241,-6.713316415052404
6ea75e8be0c5e05fade9,B,CMP-training-072.csv,4,73.41675,82.22152727751954,-8.804777277519548
014746cf9bda1cedc2ba,B,CMP-training-072.csv,4,72.30285,85.18722410908892,-12.88437410908891
3cb9401b01865f958ecf,B,CMP-training-072.csv,4,72.0225,83.67336175193618,-11.65086175193619
0044f341f2ed7a7e2879,B,CMP-training-072.csv,4,73.24545,83.69107408050034,-10.445624080500338
e0f86edd1308ffb68e05,B,CMP-training-171.csv,1,85.98645,84.3721821515823,1.614267848417711
e81b53ce8f9871fa6fee,B,CMP-training-171.csv,1,87.85815,85.0736621742454,2.7844878257545957
41f9196246973f9d4299,B,CMP-training-172.csv,4,89.0343,82.22820935537952,6.8060906446204825
62e38bba327a1002cd87,B,CMP-training-087.csv,3,78.7572,79.4438483714498,-0.686648371449806
5c871ee84ce9e11a614a,B,CMP-training-018.csv,3,87.85365,73.02963629117119,14.824013708828815
8d7a8913b04ebbfa3dfa,B,CMP-training-118.csv,1,84.954,76.95629724845136,7.99770275154863
8e52c26bcfb416bff2f8,B,CMP-training-072.csv,4,78.57975,85.09234030955894,-6.512590309558931
d94a9017ec585d437b83,B,CMP-training-051.csv,2,65.5896,72.86378036734286,-7.274180367342851
2cb7373298abc6fa4dc6,B,CMP-training-047.csv,1,65.418,70.7526866195979,-5.334686619597889
331d90f1bd532665407b,B,CMP-training-045.csv,2,61.07565,76.04665838779711,-14.971008387797106
22f89a616e569223c39e,B,CMP-training-047.csv,1,62.2413,71.46672101624021,-9.225421016240212
222edc660ee4209ca385,B,CMP-training-047.csv,1,64.54035,71.79075685173026,-7.250406851730261
31016af190891e229488,B,CMP-training-067.csv,3,68.93775,72.34102041970714,-3.403270419707141
167866d90097edd8fc00,B,CMP-training-053.csv,1,76.2096,71.24526574473431,4.964334255265683
df98047b395404f88535,B,CMP-training-063.csv,0,61.46865,72.81752422125959,-11.348874221259592
89f3f6adcb64bc94ef7b,B,CMP-training-045.csv,2,62.51955,75.48377388109587,-12.964223881095869
9ff293ca42a9fac00c5a,B,CMP-training-029.csv,3,70.425,71.99951597981165,-1.5745159798116504
140fdf8f0a72735e6a9e,B,CMP-training-087.csv,3,89.28975,77.52767831031821,11.76207168968179
e5785980221b076655cc,B,CMP-training-087.csv,3,95.66055,80.41025094184407,15.250299058155932
92c623cbf5e9c180e8c2,B,CMP-training-072.csv,4,80.3745,81.90356397528441,-1.5290639752844157
c4079f7d9a90b61e1614,B,CMP-training-072.csv,4,73.20885,84.320091154302,-11.111241154302007
77d1121be7058f070273,B,CMP-training-072.csv,4,84.2412,82.50862028380877,1.732579716191239
c2f47b6c3132908e5a24,B,CMP-training-072.csv,4,74.8554,82.5768710078172,-7.7214710078172
749b3a238fe49f369fe6,B,CMP-training-087.csv,3,81.06,80.16405725535586,0.8959427446441453
ea21ab8875312c50a43e,B,CMP-training-087.csv,3,86.83545,78.76171228238239,8.073737717617604
a6cffe78de3e02bb1ce0,B,CMP-training-101.csv,1,87.10995,80.0419635012675,7.067986498732495
d2e847dae1a8c81ba82a,B,CMP-training-101.csv,1,81.8391,79.59677143272185,2.2423285672781503
1db3dbf17108dc540eec,B,CMP-training-101.csv,1,99.8547,78.92841186607012,20.926288133929873
c322b8b6d189bae903b5,B,CMP-training-072.csv,4,81.30195,80.16085971059307,1.1410902894069324
3af4fea4fd4d16a1c8d0,B,CMP-training-072.csv,4,77.9922,81.1439077241999,-3.151707724199909
b98acf54ba03d672ee2e,B,CMP-training-087.csv,3,85.57245,78.84346518527978,6.728984814720221
6f0a92816c260d2ea1e9,B,CMP-training-072.csv,4,82.1631,81.47454126744648,0.688558732553517
7c13d2432c634987725e,B,CMP-training-072.csv,4,82.3443,80.80256408008779,1.5417359199122131
81816c0a630607bac6d3,B,CMP-training-072.csv,4,78.3654,80.37056142005795,-2.0051614200579593
076e4f66aa13145fed64,B,CMP-training-134.csv,0,83.39745,91.34355619925522,-7.946106199255212
68580354e5144ef1dd46,B,CMP-training-014.csv,3,59.8281,67.70339559874976,-7.875295598749766
c4427fec6c51c99552d1,B,CMP-training-014.csv,3,69.28185,71.46097874090965,-2.179128740909647
3726147fdb3581d7a621,B,CMP-training-014.csv,3,68.8011,71.54004223752125,-2.7389422375212433
d5c578b6a876bab44f50,B,CMP-training-172.csv,4,87.43395,85.05696417579732,2.376985824202677
83c6242d2df88f297292,B,CMP-training-172.csv,4,88.94865,87.39493497320079,1.5537150267992104
c8333b982d903608eca0,B,CMP-training-172.csv,4,85.6857,86.13784083159207,-0.4521408315920752
7ce6b784155ee595c853,B,CMP-training-172.csv,4,87.93255,85.294314313632,2.638235686368006
b84d284eff85ab45d45b,B,CMP-training-172.csv,4,87.8307,85.34347908951234,2.4872209104876504
7bf3c07686d4ffa04fc0,B,CMP-training-172.csv,4,91.3503,89.92311250101253,1.4271874989874789
b83fd1ebc6cb05ea1ba2,B,CMP-training-182.csv,3,86.64645,88.23020475308032,-1.5837547530803135
a535eb6c49e22f76e75e,B,CMP-training-172.csv,4,94.43955,88.14886818827316,6.2906818117268415
e0015240e4f54175ce77,B,CMP-training-182.csv,3,81.77625,90.90293927685545,-9.126689276855444
861f156ee6accea60cc5,B,CMP-training-182.csv,3,85.26705,87.66354215286782,-2.396492152867822
44aabafc8229235e609c,B,CMP-training-172.csv,4,86.4036,83.71482490154725,2.6887750984527514
c876e7b629376036a637,B,CMP-training-172.csv,4,89.3127,87.1565357167932,2.156164283206806
026071fc4e76d9c91c7e,B,CMP-training-172.csv,4,87.5946,87.70519168007591,-0.11059168007591325
2a3756ecf573ca5fb122,B,CMP-training-172.csv,4,89.34975,87.20361219446225,2.146137805537748
b426a521f8ee659c4136,B,CMP-training-172.csv,4,83.7024,89.03122100207705,-5.328821002077049
c9fbd843b58d5b0ac58e,B,CMP-training-172.csv,4,87.52425,84.08898657107214,3.435263428927854
2cc94b2b7728541f8861,B,CMP-training-172.csv,4,87.23535,89.45787916086694,-2.222529160866941
c4a259a72b484c35e21f,B,CMP-training-172.csv,4,81.41025,85.81098270650186,-4.400732706501856
61b96069cda3fc5d7af1,B,CMP-training-172.csv,4,84.94215,80.7845720138518,4.157577986148198
231fa13466e8969f19db,B,CMP-training-172.csv,4,77.36895,86.34823576541123,-8.979285765411234
c8d0eb2d8197750d2791,B,CMP-training-172.csv,4,85.68105,85.26245456856783,0.41859543143216627
b5b2aa67bd8624ac5c2d,B,CMP-training-172.csv,4,85.0875,89.07658570257733,-3.989085702577327
a82b217d71ade5180a5f,B,CMP-training-172.csv,4,86.2092,86.96102885259124,-0.7518288525912453
77bcbcf9c247415a6cef,B,CMP-training-172.csv,4,83.3088,88.96868289381918,-5.659882893819173
a5e299d9e5dfcafb19a2,B,CMP-training-172.csv,4,91.94895,81.82051409507332,10.128435904926675
cfd347275ff40c458e05,B,CMP-training-172.csv,4,85.40175,86.49925079140026,-1.0975007914002504
64e55696aaaf10847115,B,CMP-training-172.csv,4,89.39055,84.54021666862006,4.850333331379943
becf7091bf2cfa7a5ec4,B,CMP-training-172.csv,4,86.4978,85.29118627842128,1.2066137215787194
2eab6eb436c3e259dd8d,B,CMP-training-172.csv,4,88.36095,87.42138191662416,0.9395680833758462
18c814cfb1f440d688f4,B,CMP-training-172.csv,4,91.42185,84.16152925187603,7.2603207481239735
42c6318158bf05f3bc60,B,CMP-training-172.csv,4,88.5447,85.41830004824845,3.1263999517515515
3d9dc3b8032cead14c80,B,CMP-training-172.csv,4,88.18395,86.107774582201,2.076175417798993
025b74b54e01e57dc2bb,B,CMP-training-172.csv,4,94.39935,83.76854919162874,10.630800808371262
bdc3b74e17d971dd7fc1,B,CMP-training-172.csv,4,91.86645,85.56746528670162,6.298984713298381
83af60abcd9088be2636,B,CMP-training-172.csv,4,89.87895,85.84313343283205,4.035816567167956
69d4050e3444b11756f0,B,CMP-training-172.csv,4,91.93665,84.46862217632915,7.468027823670852
a5fd1e4cc339eda1fe2d,B,CMP-training-171.csv,1,87.74865,85.107584055352,2.641065944647991
e683785aed2f544f3912,B,CMP-training-167.csv,2,94.9866,85.35728926810083,9.629310731899167
9ca3aa93b392bca202ef,B,CMP-training-171.csv,1,86.8347,85.44724679676314,1.3874532032368592
d7b29c96ee42964cf957,B,CMP-training-167.csv,2,89.8257,86.31381858582519,3.511881414174809
5ea29512d772df31c40c,B,CMP-training-167.csv,2,88.4877,86.16931690437606,2.3183830956239433
