sample_id,WAFER_ID,STAGE,group_id,source_files,chamber_route,start_timestamp,end_timestamp,split
9184cf2256d412945e81,1484254304,B,CMP-training-130.csv,CMP-training-130.csv,4-5-6,485614801.667,485615162.667,train
453a12ce73ca59a50cad,1484254308,B,CMP-training-117.csv,CMP-training-129.csv,4-5-6,485589988.667,485590351.333,validation
abdfc553244896aec7cd,1484254312,A,CMP-training-117.csv,CMP-training-125.csv,4-5-6,485482314.0,485482663.0,validation
fbdbe501c6cee0a12bd2,1484254316,A,CMP-training-117.csv,CMP-training-127.csv,4-5-6,485528218.667,485528576.667,validation
48ba4a0b0277ae5bd07d,1484254328,A,CMP-training-117.csv,CMP-training-128.csv,4-5-6,485547936.0,485548295.0,validation
0bc59c5fe1fae9253d66,1484254338,A,CMP-training-117.csv,CMP-training-128.csv,4-5-6,485564732.333,485565077.333,validation
856093546c3ed1df3876,1484254342,A,CMP-training-117.csv,CMP-training-128.csv,4-5-6,485556681.333,485557044.333,validation
4563939b3772415e988d,1484254346,A,CMP-training-117.csv,CMP-training-128.csv,4-5-6,485548128.667,485548486.0,validation
ba98c2c5eb5925320c3e,1484254350,B,CMP-training-117.csv,CMP-training-128.csv,4-5-6,485566412.333,485566774.333,validation
66165c7a4497dbbb0080,1484254358,A,CMP-training-117.csv,CMP-training-127.csv,4-5-6,485528043.333,485528389.667,validation
3188d9ad6b2151d91fd9,1484254366,A,CMP-training-117.csv,CMP-training-127.csv,4-5-6,485523503.0,485523859.667,validation
1c360e3ac398f525890e,1484254366,B,CMP-training-117.csv,CMP-training-128.csv,4-5-6,485552785.333,485553132.333,validation
256ea277f8e7bd5bc6a8,1484254370,A,CMP-training-117.csv,CMP-training-129.csv,4-5-6,485579400.333,485579737.667,validation
e3438195233d27cf84fe,1484254374,A,CMP-training-117.csv,CMP-training-126.csv,4-5-6,485512778.333,485513134.333,validation
e6c5884177352ef9f219,1484254374,B,CMP-training-117.csv,CMP-training-128.csv,4-5-6,485560756.333,485561122.333,validation
6a63a95ae885fdacd412,1484254378,A,CMP-training-117.csv,CMP-training-127.csv,4-5-6,485528599.0,485528955.0,validation
5dac9c8f958a97b6530d,1484254382,A,CMP-training-117.csv,CMP-training-126.csv,4-5-6,485512587.333,485512947.333,validation
bd40ce56067b1a8f6742,1484254382,B,CMP-training-117.csv,CMP-training-128.csv,4-5-6,485556296.333,485556659.333,validation
f464f9a0902538977266,1484254394,B,CMP-training-117.csv,CMP-training-128.csv,4-5-6,485566027.333,485566385.333,validation
83a066b8118ff9b6fb3e,1486254080,A,CMP-training-117.csv,CMP-training-129.csv,4-5-6,485579572.667,485579927.333,validation
82905abdb34c762714a4,1486254084,B,CMP-training-117.csv,CMP-training-132.csv,4-5-6,485680071.667,485680423.667,validation
69a00dfea8fdd01a4de5,1486254092,A,CMP-training-117.csv,CMP-training-131.csv,4-5-6,485635449.667,485635802.333,validation
9b2bee47698fb26fa450,1486254092,B,CMP-training-117.csv,CMP-training-132.csv,4-5-6,485679498.667,485679860.667,validation
38617ad6b2b88950b126,1486254096,A,CMP-training-117.csv,CMP-training-131.csv,4-5-6,485635260.667,485635617.667,validation
f6f96256e43737dc7d76,1486254120,B,CMP-training-134.csv,CMP-training-135.csv,4-5-6,485769885.333,485770242.333,train
56c227384c84739d4d59,1486254306,B,CMP-training-134.csv,CMP-training-134.csv,4-5-6,485741868.0,485742224.0,train
f44e75a0047d6dff868a,1486254310,B,CMP-training-117.csv,CMP-training-131.csv,4-5-6,485658537.0,485658895.0,validation
f340bd6a3afa4ce43f62,1486254314,A,CMP-training-117.csv,CMP-training-131.csv,4-5-6,485633668.667,485634022.667,validation
f20286af171f312f20d6,1486254314,B,CMP-training-117.csv,CMP-training-132.csv,4-5-6,485679691.667,485680051.667,validation
73c826dbbf8ef8316925,1486254318,A,CMP-training-117.csv,CMP-training-131.csv,4-5-6,485633855.667,485634206.667,validation
b23da4f9f2897f5547c1,1486254318,B,CMP-training-117.csv,CMP-training-132.csv,4-5-6,485679882.333,485680239.667,validation
eef9131cf62f318a6f97,1488254304,A,CMP-training-117.csv,CMP-training-128.csv,4-5-6,485564509.333,485564873.333,validation
db9820607af02f1f1430,1488254308,A,CMP-training-117.csv,CMP-training-128.csv,4-5-6,485564315.333,485564678.333,validation
2d6ce6311cde8190d0e3,1488254308,B,CMP-training-117.csv,CMP-training-131.csv,4-5-6,485644100.333,485644460.333,validation
ff84ddffe40ac9f70081,1488254316,B,CMP-training-130.csv,CMP-training-130.csv,4-5-6,485620312.667,485620680.667,train
077a00cecd82824b62aa,1488254324,B,CMP-training-117.csv,CMP-training-131.csv,4-5-6,485659733.0,485660089.0,validation
3f7dd303a6a5215d0e4d,1488254338,A,CMP-training-117.csv,CMP-training-128.csv,4-5-6,485573312.333,485573662.333,validation
2415a598db312109ee60,1488254342,A,CMP-training-117.csv,CMP-training-129.csv,4-5-6,485580766.333,485581109.667,validation
2e36fd27ddc4e8f097f4,1488254342,B,CMP-training-117.csv,CMP-training-131.csv,4-5-6,485640907.333,485641270.667,validation
318ccd1fa74a49521b93,1488254346,A,CMP-training-117.csv,CMP-training-128.csv,4-5-6,485570212.667,485570570.333,validation
6e874b66d70476565d95,1488254358,A,CMP-training-117.csv,CMP-training-128.csv,4-5-6,485574128.333,485574486.333,validation
bed84d540f9daf546754,1488254362,B,CMP-training-117.csv,CMP-training-131.csv,4-5-6,485659355.333,485659714.333,validation
3f314c392c270b29a4de,1488254370,A,CMP-training-117.csv,CMP-training-129.csv,4-5-6,485602519.667,485602876.667,validation
fda76e385a3900a5c26f,1488254370,B,CMP-training-117.csv,CMP-training-131.csv,4-5-6,485659919.0,485660285.333,validation
861a99fddd829e7f32c8,1488254374,A,CMP-training-117.csv,CMP-training-129.csv,4-5-6,485602707.333,485603063.667,validation
38eae53a1590ac17a6c4,1488254378,A,CMP-training-117.csv,CMP-training-129.csv,4-5-6,485578398.667,485578753.667,validation
28160c8dd80239d4c6e3,1488254378,B,CMP-training-117.csv,CMP-training-131.csv,4-5-6,485640724.0,485641075.667,validation
000af8d9da173dcc2bb1,1488254382,A,CMP-training-117.csv,CMP-training-128.csv,4-5-6,485574318.333,485574673.333,validation
1e58bebb6cfe1a8fea51,1490254080,A,CMP-training-137.csv,CMP-training-138.csv,4-5-6,485847865.0,485848219.333,train
4dade8e79f2ea291720c,1490254080,B,CMP-training-137.csv,CMP-training-139.csv,4-5-6,485886325.667,485886678.667,train
cadfedde0f37af09bd8b,1490254092,A,CMP-training-137.csv,CMP-training-137.csv,4-5-6,485818652.0,485819007.667,train
735ffb7543b67724b0a8,1490254100,B,CMP-training-137.csv,CMP-training-139.csv,4-5-6,485881015.333,485881375.667,train
12884ecb936f72cda2d5,1490254104,A,CMP-training-137.csv,CMP-training-137.csv,4-5-6,485832410.333,485832762.667,train
06a4dfbff4caba870ea2,1490254124,A,CMP-training-137.csv,CMP-training-137.csv,4-5-6,485819025.667,485819379.667,train
e6575335e2d5725af21a,1490254140,A,CMP-training-137.csv,CMP-training-137.csv,4-5-6,485812744.0,485813097.333,train
8d55a1a10f2a0574f939,1490254140,B,CMP-training-137.csv,CMP-training-139.csv,4-5-6,485876617.667,485876976.333,train
dc1a4dd998787d314c26,1492254346,A,CMP-training-137.csv,CMP-training-138.csv,4-5-6,485845888.667,485846240.333,train
2611d5a613d3f7ba6826,1492254370,B,CMP-training-137.csv,CMP-training-137.csv,4-5-6,485810025.0,485810376.0,train
b58d52f076282da2150b,1832206946,A,CMP-training-080.csv,CMP-training-081.csv,1-2-3,484220983.667,484221279.0,test
8a74b53735baa3c414bd,1832206970,A,CMP-training-080.csv,CMP-training-082.csv,1-2-3,484227592.0,484227877.0,test
946f249cc3b55881d819,1832206976,A,CMP-training-080.csv,CMP-training-083.csv,1-2-3,484270923.667,484271210.667,test
ebc5e73875c767fc7926,1832206980,A,CMP-training-080.csv,CMP-training-083.csv,1-2-3,484270620.667,484270913.667,test
501f0de7dc78d96bd590,1832206988,A,CMP-training-080.csv,CMP-training-083.csv,1-2-3,484268527.667,484268845.667,test
7d105b5cb68d2b848f39,1832206992,A,CMP-training-084.csv,CMP-training-084.csv,1-2-3,484280004.667,484280303.333,test
4ba08d969658aeaef3a9,1832206996,A,CMP-training-084.csv,CMP-training-084.csv,1-2-3,484280459.667,484280749.667,test
346aa3e3d00923f48e24,1832207000,A,CMP-training-080.csv,CMP-training-083.csv,1-2-3,484270772.667,484271061.667,test
96e67dca579d18e414bd,1832207012,A,CMP-training-080.csv,CMP-training-085.csv,1-2-3,484322234.667,484322531.0,test
01a43793bca459b76dd7,1832207016,A,CMP-training-080.csv,CMP-training-085.csv,1-2-3,484322684.667,484322971.667,test
720c6bf3c1a4a585bcc6,1832207020,A,CMP-training-087.csv,CMP-training-088.csv,1-2-3,484416654.0,484416971.0,train
e11e1ce6eede2fd4dc73,1834206722,A,CMP-training-101.csv,CMP-training-107.csv,1-2-3,484961488.667,484961777.667,train
2de784ff2c2e489233a4,1834206730,A,CMP-training-087.csv,CMP-training-088.csv,1-2-3,484415126.0,484415410.333,train
d60b24f42a865629392f,1834206734,A,CMP-training-087.csv,CMP-training-088.csv,1-2-3,484416336.333,484416652.0,train
84934d6b4db7a9fb1e42,1834206738,A,CMP-training-101.csv,CMP-training-107.csv,1-2-3,484955967.667,484956252.667,train
e373421de3fa377678f5,1834206742,A,CMP-training-101.csv,CMP-training-107.csv,1-2-3,484955671.0,484955959.667,train
9fb6cda25a201499ef5c,1834206746,A,CMP-training-101.csv,CMP-training-109.csv,1-2-3,485015592.333,485015885.667,train
31640027af9e817ef346,1834206750,A,CMP-training-101.csv,CMP-training-107.csv,1-2-3,484961786.667,484962073.667,train
7d6a3c1a8b155bd55b51,1834206754,A,CMP-training-101.csv,CMP-training-107.csv,1-2-3,484961338.667,484961626.667,train
4bcf46862e6cc2007b97,1834206758,A,CMP-training-101.csv,CMP-training-108.csv,1-2-3,484994120.667,484994407.667,train
dd4fcd5fe081e53ff3b6,1834206766,A,CMP-training-101.csv,CMP-training-106.csv,1-2-3,484935404.667,484935693.667,train
2c576bc68d1b316117b2,1834206944,A,CMP-training-087.csv,CMP-training-088.csv,1-2-3,484415611.0,484415893.0,train
bd23fbfa77123a96c177,1834206948,A,CMP-training-087.csv,CMP-training-088.csv,1-2-3,484415441.0,484415750.0,train
42016882fbf1cf7fe1e0,1834206952,A,CMP-training-087.csv,CMP-training-088.csv,1-2-3,484415271.667,484415583.0,train
1c428400655c47962554,1834206956,A,CMP-training-080.csv,CMP-training-085.csv,1-2-3,484322538.333,484322822.667,test
1a1b0602c26beb89ae14,1834206972,A,CMP-training-087.csv,CMP-training-088.csv,1-2-3,484416510.0,484416791.0,train
6e69310cdbfaeecb8c9f,1836206946,A,CMP-training-072.csv,CMP-training-078.csv,1-2-3,484127136.667,484127426.667,train
463c63aa204169499b4e,1836206950,A,CMP-training-072.csv,CMP-training-078.csv,1-2-3,484119825.667,484120125.667,train
a72088cc6750ee9acce5,1836206954,A,CMP-training-072.csv,CMP-training-078.csv,1-2-3,484121861.667,484122153.333,train
eae81cd3c4fff458bc78,1836206958,A,CMP-training-072.csv,CMP-training-078.csv,1-2-3,484120440.0,484120744.0,train
b99f713dab5ef8052e5c,1836206966,A,CMP-training-072.csv,CMP-training-078.csv,1-2-3,484120138.0,484120430.0,train
ae2575d351e4aca9152f,1836206976,A,CMP-training-072.csv,CMP-training-078.csv,1-2-3,484126691.667,484126975.667,train
645b657a562636c2ba57,1836206980,A,CMP-training-072.csv,CMP-training-078.csv,1-2-3,484126834.667,484127125.0,train
2c181a3965b4ca0855a8,1836206984,A,CMP-training-072.csv,CMP-training-078.csv,1-2-3,484133477.0,484133772.0,train
ff66ff9897b20fd5000a,1836206992,A,CMP-training-072.csv,CMP-training-079.csv,1-2-3,484148147.667,484148442.667,train
077a12ae64b1141dc245,1836207000,A,CMP-training-072.csv,CMP-training-078.csv,1-2-3,484133632.0,484133924.0,train
e906848098a3722fd1f6,1836207008,A,CMP-training-072.csv,CMP-training-079.csv,1-2-3,484148450.667,484148738.667,train
214cbeef12c43fd036e6,1836207012,A,CMP-training-080.csv,CMP-training-080.csv,1-2-3,484172410.667,484172709.333,test
f1db95fa71203a471519,1836207016,A,CMP-training-072.csv,CMP-training-079.csv,1-2-3,484141710.667,484142006.667,train
fd93a0e8f601dcd699f4,1836207020,A,CMP-training-072.csv,CMP-training-078.csv,1-2-3,484133331.333,484133615.0,train
5f114645663b5c02602d,1836207028,A,CMP-training-072.csv,CMP-training-079.csv,1-2-3,484153278.0,484153576.333,train
ad58f61e30539ce0e733,1838206722,A,CMP-training-080.csv,CMP-training-081.csv,1-2-3,484193954.333,484194240.0,test
b31da3129d712e94bfeb,1838206726,A,CMP-training-080.csv,CMP-training-083.csv,1-2-3,484269163.0,484269459.667,test
4b157c9cd981716d9872,1838206730,A,CMP-training-080.csv,CMP-training-081.csv,1-2-3,484193669.0,484193947.0,test
c6b0711f76649d2db796,1838206734,A,CMP-training-080.csv,CMP-training-080.csv,1-2-3,484169829.333,484170120.667,test
b54734756f0204c9aecc,1838206742,A,CMP-training-072.csv,CMP-training-079.csv,1-2-3,484160135.667,484160418.667,train
c32b10ed44fdae7c5c27,1838206746,A,CMP-training-072.csv,CMP-training-079.csv,1-2-3,484159835.667,484160130.667,train
1a2d2d413f81d77e4896,1838206750,A,CMP-training-080.csv,CMP-training-080.csv,1-2-3,484164930.333,484165219.333,test
d202183f39579a9827e5,1838206762,A,CMP-training-080.csv,CMP-training-081.csv,1-2-3,484193808.333,484194095.333,test
35403d66cd84f083e98b,1838206770,A,CMP-training-080.csv,CMP-training-080.csv,1-2-3,484169680.667,484169970.667,test
53c2b601098e6ce52f38,1838206782,A,CMP-training-080.csv,CMP-training-081.csv,1-2-3,484220004.0,484220283.333,test
150fd4ad0a7318cffede,1838206952,A,CMP-training-072.csv,CMP-training-079.csv,1-2-3,484153122.667,484153417.0,train
87ed814c92b9d320f4f5,1838206960,A,CMP-training-080.csv,CMP-training-080.csv,1-2-3,484169375.667,484169669.667,test
e8697465455ff7682aa2,1838206972,A,CMP-training-072.csv,CMP-training-079.csv,1-2-3,484159989.667,484160275.0,train
9ab2ad853957eefb72ec,1840206962,A,CMP-training-101.csv,CMP-training-112.csv,1-2-3,485093993.333,485094288.333,train
56a6e64eaaeca159b532,1840206966,A,CMP-training-115.csv,CMP-training-115.csv,1-2-3,485177730.0,485178015.0,train
2bfa25c9e7cb987ad8b3,1840206974,A,CMP-training-114.csv,CMP-training-114.csv,1-2-3,485150443.0,485150727.0,test
df4863cd2229a0b2c21b,1840206980,A,CMP-training-114.csv,CMP-training-114.csv,1-2-3,485156276.667,485156553.333,test
3529b159b651866bec49,1840206984,A,CMP-training-114.csv,CMP-training-114.csv,1-2-3,485149709.0,485150005.333,test
2baac219dda826cdd63e,1840206992,A,CMP-training-117.csv,CMP-training-117.csv,1-2-3,485255949.0,485256241.667,validation
3a51b1943a6ff6fee521,1840207000,A,CMP-training-114.csv,CMP-training-114.csv,1-2-3,485150151.0,485150443.0,test
53a5a7988c4177aaae82,1840207008,A,CMP-training-114.csv,CMP-training-114.csv,1-2-3,485150300.667,485150584.0,test
a64884767ec5eaefa1b4,1840207028,A,CMP-training-114.csv,CMP-training-114.csv,1-2-3,485156751.333,485157042.333,test
a3da09a6352d41d3362a,1840207036,A,CMP-training-114.csv,CMP-training-114.csv,1-2-3,485169011.0,485169301.0,test
e1f548b73b6f2d9bfbb3,1842206722,A,CMP-training-117.csv,CMP-training-120.csv,1-2-3,485342938.333,485343205.333,validation
7c2d727c39a0b8a8a6bb,1842206734,A,CMP-training-117.csv,CMP-training-120.csv,1-2-3,485342315.333,485342605.333,validation
24509589c5432303b3be,1842206742,A,CMP-training-114.csv,CMP-training-114.csv,1-2-3,485153745.333,485154037.333,test
574d6a9334cf5f307fca,1842206746,A,CMP-training-115.csv,CMP-training-115.csv,1-2-3,485182462.0,485182752.0,train
76f9346a0be85fc1be1a,1842206770,A,CMP-training-117.csv,CMP-training-123.csv,1-2-3,485422310.0,485422592.0,validation
b7e0661c8053c51776f2,1842206774,A,CMP-training-117.csv,CMP-training-120.csv,1-2-3,485337950.333,485338226.333,validation
1464a72b7d6636b5fee5,1842206948,A,CMP-training-114.csv,CMP-training-114.csv,1-2-3,485165998.0,485166284.0,test
cd9f01489966caf1d4e0,1842206968,A,CMP-training-115.csv,CMP-training-115.csv,1-2-3,485172433.0,485172728.0,train
15604f34f429a913822b,1842206972,A,CMP-training-114.csv,CMP-training-114.csv,1-2-3,485155973.333,485156336.333,test
6102fc80bf63fb3b7bc7,1844206918,A,CMP-training-101.csv,CMP-training-106.csv,1-2-3,484935262.667,484935546.667,train
7d778bb99f3549b3cc5e,1844206922,A,CMP-training-101.csv,CMP-training-107.csv,1-2-3,484961639.667,484961926.667,train
25a5ea8da1ee614469d8,1844206926,A,CMP-training-101.csv,CMP-training-107.csv,1-2-3,484955819.333,484956105.667,train
8b5cad545e6c9918fe21,1844206942,A,CMP-training-101.csv,CMP-training-107.csv,1-2-3,484961934.0,484962218.667,train
b47ef5b7a4947c8bcdd1,1844206984,A,CMP-training-101.csv,CMP-training-109.csv,1-2-3,485016914.667,485017208.333,train
ddbb4897a8ac1ab9efbd,1844206988,A,CMP-training-101.csv,CMP-training-111.csv,1-2-3,485059256.667,485059545.667,train
71088f7791ffe1c0d1c9,1844207004,A,CMP-training-101.csv,CMP-training-109.csv,1-2-3,485017361.333,485018171.667,train
09f8fc2ec70a51a1f6ac,1844207008,A,CMP-training-101.csv,CMP-training-109.csv,1-2-3,485017216.667,485018094.667,train
e93c8afb17a9d6f1ebda,1844207012,A,CMP-training-101.csv,CMP-training-109.csv,1-2-3,485022890.667,485023393.667,train
f546b033b92cc9963a07,1844207016,A,CMP-training-101.csv,CMP-training-109.csv,1-2-3,485009861.333,485010165.333,train
78d56107354a79152f2a,1844207020,A,CMP-training-101.csv,CMP-training-109.csv,1-2-3,485015745.333,485016035.667,train
dc49cfc1a3ee39ebf00e,1844207024,A,CMP-training-101.csv,CMP-training-106.csv,1-2-3,484934150.667,484934440.667,train
5a15e989d485475cb08c,1846206722,A,CMP-training-101.csv,CMP-training-113.csv,1-2-3,485121452.667,485121738.333,train
82a15fffd0ce2d47c9dc,1846206726,A,CMP-training-101.csv,CMP-training-112.csv,1-2-3,485105717.667,485106007.667,train
e3f6f743b2a0d1e2b432,1846206730,A,CMP-training-115.csv,CMP-training-115.csv,1-2-3,485174533.0,485174824.0,train
55afca9d43b78202544d,1846206738,A,CMP-training-101.csv,CMP-training-112.csv,1-2-3,485106015.333,485106300.333,train
d662e03e94f2d2f19e25,1846206754,A,CMP-training-101.csv,CMP-training-112.csv,1-2-3,485085822.333,485086107.333,train
079db6d6a54d37c7aa0d,1846206758,A,CMP-training-101.csv,CMP-training-113.csv,1-2-3,485121600.333,485121884.667,train
c8a615e24c0e0b56274e,1846206762,A,CMP-training-101.csv,CMP-training-111.csv;CMP-training-112.csv,1-2-3,485085521.333,485085817.333,train
9b58edaab49c9fcd3658,1846206766,A,CMP-training-101.csv,CMP-training-112.csv,1-2-3,485103327.333,485103617.333,train
4d68dec2770ee4c254c4,1846206774,A,CMP-training-101.csv,CMP-training-112.csv,1-2-3,485106163.0,485106443.333,train
faa2a92e3d54367f8ae2,1846206778,A,CMP-training-101.csv,CMP-training-112.csv,1-2-3,485111978.667,485112267.667,train
fd81f56e184c90038511,1846206782,A,CMP-training-101.csv,CMP-training-112.csv,1-2-3,485085675.333,485085965.333,train
0496757b15f37cd88fc7,1846206912,A,CMP-training-101.csv,CMP-training-109.csv,1-2-3,485016188.0,485016469.333,train
891a6e69e4461cfc28af,1846206920,A,CMP-training-101.csv,CMP-training-111.csv,1-2-3,485059699.667,485060469.667,train
db78ddc119a55450fbee,1846206924,A,CMP-training-101.csv,CMP-training-109.csv,1-2-3,485023266.667,485023542.667,train
b3ef4961b92fffd1f83b,1846206928,A,CMP-training-101.csv,CMP-training-109.csv,1-2-3,485017068.333,485017351.667,train
a9f80dad86365e45c545,1852206918,A,CMP-training-117.csv,CMP-training-132.csv,1-2-3,485689828.667,485690103.667,validation
2c8fabf8b0ced303b830,1852206930,A,CMP-training-117.csv,CMP-training-121.csv,1-2-3,485363923.0,485364205.667,validation
14a10677ebd59ec31af3,1852206934,A,CMP-training-117.csv,CMP-training-121.csv,1-2-3,485365226.333,485365512.333,validation
84e5ae2794a62c91621a,1852206942,A,CMP-training-117.csv,CMP-training-120.csv,1-2-3,485339409.333,485339701.667,validation
9b02eb50ee6d4b5c1bee,1852206980,A,CMP-training-117.csv,CMP-training-126.csv,1-2-3,485511311.333,485511603.333,validation
695d362ec0a51c6afcd2,1852206992,A,CMP-training-117.csv,CMP-training-121.csv,1-2-3,485363334.333,485363620.333,validation
caf8829de072fa8a898a,1852206996,A,CMP-training-117.csv,CMP-training-121.csv,1-2-3,485364063.0,485364350.333,validation
b9ab713a697e5c8e6571,1852207004,A,CMP-training-117.csv,CMP-training-121.csv,1-2-3,485363628.667,485363913.333,validation
50abcbf082f4ded18c1d,1852207008,A,CMP-training-117.csv,CMP-training-121.csv,1-2-3,485369418.333,485369690.333,validation
f9edd232f233bcfa0f8e,1852207012,A,CMP-training-117.csv,CMP-training-120.csv,1-2-3,485339255.333,485339548.333,validation
443b5153c617d9de7bc0,1852207016,A,CMP-training-117.csv,CMP-training-121.csv,1-2-3,485363773.667,485364058.333,validation
045e6300e3ee6cbd8f4f,1852207024,A,CMP-training-117.csv,CMP-training-121.csv,1-2-3,485363048.333,485363331.0,validation
010208d6ff02eb5c207b,1852207028,A,CMP-training-117.csv,CMP-training-121.csv,1-2-3,485364641.333,485364927.333,validation
8499c08afd5f73da29a6,1852207032,A,CMP-training-117.csv,CMP-training-121.csv,1-2-3,485364492.667,485364782.333,validation
b63b15d4621a0979f6fa,1852207036,A,CMP-training-117.csv,CMP-training-121.csv,1-2-3,485363189.333,485363475.333,validation
ae1c0ee16bd5ea429b41,1854206786,A,CMP-training-117.csv,CMP-training-129.csv,1-2-3,485597528.667,485597806.667,validation
e4cb5974d877b323beab,1854206790,A,CMP-training-117.csv,CMP-training-127.csv,1-2-3,485541269.667,485541548.0,validation
07db7538730a0b2f69fe,1854206798,A,CMP-training-117.csv,CMP-training-127.csv,1-2-3,485541124.0,485541406.667,validation
050cb862c4c8b1ba0331,1854206806,A,CMP-training-117.csv,CMP-training-127.csv,1-2-3,485534791.0,485535070.0,validation
9f13684e7e579bf316c4,1854206810,A,CMP-training-117.csv,CMP-training-127.csv,1-2-3,485527569.667,485527852.667,validation
dbcb908252807068e265,1854206814,A,CMP-training-117.csv,CMP-training-127.csv,1-2-3,485527712.0,485527991.333,validation
4623af7d38d498ac426e,1854206818,A,CMP-training-117.csv,CMP-training-131.csv,1-2-3,485652387.333,485652685.0,validation
e579dec0e4b15397d77c,1854206822,A,CMP-training-117.csv,CMP-training-131.csv,1-2-3,485660472.333,485660749.0,validation
5baec387516a367d6086,1854206830,A,CMP-training-117.csv,CMP-training-131.csv,1-2-3,485633016.667,485633310.667,validation
ae5b36943e1631c2be74,1854206842,A,CMP-training-117.csv,CMP-training-132.csv,1-2-3,485662403.333,485662697.0,validation
8061bcca2ffddf820b81,1854206880,A,CMP-training-117.csv,CMP-training-127.csv,1-2-3,485534928.0,485535214.667,validation
016e5e563f5014c2f1d8,1854206888,A,CMP-training-117.csv,CMP-training-127.csv,1-2-3,485540978.0,485541263.0,validation
498727c6e237d6c08df2,1854206892,A,CMP-training-117.csv,CMP-training-126.csv,1-2-3,485511463.333,485511745.333,validation
e5806d3627ce9ff244ab,2056207360,A,CMP-training-134.csv,CMP-training-152.csv,1-2-3,486264221.333,486264511.333,train
c4b9c1349a47001c15d5,2056207368,A,CMP-training-134.csv,CMP-training-155.csv,1-2-3,486333435.333,486333715.333,train
ec4f20187ff9dc5fa44f,2056207372,A,CMP-training-134.csv,CMP-training-152.csv,1-2-3,486261675.667,486261970.333,train
ca84a4e2e2501ea92938,2056207384,A,CMP-training-134.csv,CMP-training-152.csv,1-2-3,486256346.333,486256630.333,train
f9f678a89c308db21acc,2056207392,A,CMP-training-148.csv,CMP-training-148.csv,1-2-3,486148142.667,486148428.667,train
ecf7d8cb3c136c1e4b2c,2056207396,A,CMP-training-148.csv,CMP-training-148.csv,1-2-3,486148431.667,486148712.667,train
696ca1f99fb4b275e5f5,2056207400,A,CMP-training-145.csv,CMP-training-146.csv,1-2-3,486092017.333,486092319.333,train
2b081f335e8e2134b787,2056207404,A,CMP-training-148.csv,CMP-training-148.csv,1-2-3,486148287.667,486148570.667,train
7463a7df1863b80675d3,2056207408,A,CMP-training-134.csv,CMP-training-155.csv,1-2-3,486333719.333,486334013.333,train
0d24074e4fe7edbbc1f2,2056207412,A,CMP-training-134.csv,CMP-training-155.csv,1-2-3,486333572.0,486333862.333,train
cfdbe5dbbf299d54b181,2056207416,A,CMP-training-148.csv,CMP-training-148.csv,1-2-3,486147000.0,486147288.667,train
837821850aa2fafbfb75,2056207420,A,CMP-training-134.csv,CMP-training-150.csv,1-2-3,486195601.333,486195895.667,train
d9fbe2f3d9d142a0a785,2056207558,A,CMP-training-148.csv,CMP-training-148.csv,1-2-3,486135362.333,486135655.0,train
2b5264b0af7894537701,2056207562,A,CMP-training-137.csv,CMP-training-138.csv;CMP-training-139.csv,1-2-3,485863006.333,485863293.0,train
e89d3d620b3a84a41e95,2056207566,A,CMP-training-137.csv,CMP-training-139.csv,1-2-3,485863301.333,485863580.0,train
0367165ba72dacdd939e,2058207552,A,CMP-training-134.csv,CMP-training-152.csv,1-2-3,486263377.333,486263674.0,train
8105b59e014fa13c4167,2058207556,A,CMP-training-134.csv,CMP-training-153.csv,1-2-3,486277627.0,486277917.0,train
0aae7e22ad5e7af6fea7,2058207560,A,CMP-training-134.csv,CMP-training-155.csv,1-2-3,486323724.333,486324012.333,train
3a48bc4d5bf64916dbed,2058207564,A,CMP-training-134.csv,CMP-training-152.csv,1-2-3,486257073.333,486257363.333,train
98a5789c01a1c88bb858,2058207580,A,CMP-training-134.csv,CMP-training-152.csv,1-2-3,486264370.0,486264641.333,train
c010ebb45a245555c906,2058207618,A,CMP-training-134.csv,CMP-training-157.csv,1-2-3,486388060.667,486388360.667,train
c615ed8540869bf763ea,2058207622,A,CMP-training-134.csv,CMP-training-155.csv;CMP-training-156.csv,1-2-3,486351493.667,486351787.667,train
f63b22c3f3484e0c10a2,2058207630,A,CMP-training-134.csv,CMP-training-155.csv,1-2-3,486323567.333,486323862.333,train
ff2a2cfef8457c2e09b6,2058207646,A,CMP-training-134.csv,CMP-training-156.csv,1-2-3,486357368.667,486357663.0,train
6e22c8f4750ab1cabb0a,2058207658,A,CMP-training-134.csv,CMP-training-152.csv,1-2-3,486264503.333,486264788.333,train
02734d7cbf1070cd7441,2058207662,A,CMP-training-134.csv,CMP-training-154.csv,1-2-3,486294420.0,486294719.0,train
6c88d768f5af5e948c87,2058207666,A,CMP-training-134.csv,CMP-training-155.csv,1-2-3,486341333.333,486341613.333,train
b48b1f2532cb6f83547a,2058207670,A,CMP-training-134.csv,CMP-training-154.csv,1-2-3,486304528.667,486304816.667,train
2aa01f566f759ec68752,2058207678,A,CMP-training-134.csv,CMP-training-155.csv,1-2-3,486339307.333,486339599.333,train
1444f238b3146661b7d3,2062207560,A,CMP-training-134.csv,CMP-training-136.csv,1-2-3,485785875.0,485786151.0,train
71094dd52afab663d8ef,2062207568,A,CMP-training-133.csv,CMP-training-133.csv,1-2-3,485694807.0,485695107.0,train
4e4cdda9a8614436bbd0,2062207572,A,CMP-training-133.csv,CMP-training-133.csv,1-2-3,485695111.0,485695403.0,train
