partition,role,sample_id
outer_2,train,f20286af171f312f20d6
outer_2,train,73c826dbbf8ef8316925
outer_2,train,b23da4f9f2897f5547c1
outer_2,train,eef9131cf62f318a6f97
outer_2,train,db9820607af02f1f1430
outer_2,train,2d6ce6311cde8190d0e3
outer_2,train,ff84ddffe40ac9f70081
outer_2,train,077a00cecd82824b62aa
outer_2,train,3f7dd303a6a5215d0e4d
outer_2,train,2415a598db312109ee60
outer_2,train,2e36fd27ddc4e8f097f4
outer_2,train,318ccd1fa74a49521b93
outer_2,train,6e874b66d70476565d95
outer_2,train,bed84d540f9daf546754
outer_2,train,3f314c392c270b29a4de
outer_2,train,fda76e385a3900a5c26f
outer_2,train,861a99fddd829e7f32c8
outer_2,train,38eae53a1590ac17a6c4
outer_2,train,28160c8dd80239d4c6e3
outer_2,train,000af8d9da173dcc2bb1
outer_2,train,b58d52f076282da2150b
outer_2,train,8a74b53735baa3c414bd
outer_2,train,946f249cc3b55881d819
outer_2,train,ebc5e73875c767fc7926
outer_2,train,501f0de7dc78d96bd590
outer_2,train,7d105b5cb68d2b848f39
outer_2,train,4ba08d969658aeaef3a9
outer_2,train,346aa3e3d00923f48e24
outer_2,train,96e67dca579d18e414bd
outer_2,train,01a43793bca459b76dd7
outer_2,train,720c6bf3c1a4a585bcc6
outer_2,train,e11e1ce6eede2fd4dc73
outer_2,train,d60b24f42a865629392f
outer_2,train,84934d6b4db7a9fb1e42
outer_2,train,e373421de3fa377678f5
outer_2,train,9fb6cda25a201499ef5c
outer_2,train,31640027af9e817ef346
outer_2,train,7d6a3c1a8b155bd55b51
outer_2,train,4bcf46862e6cc2007b97
outer_2,train,dd4fcd5fe081e53ff3b6
outer_2,train,bd23fbfa77123a96c177
outer_2,train,42016882fbf1cf7fe1e0
outer_2,train,1c428400655c47962554
outer_2,train,6e69310cdbfaeecb8c9f
outer_2,train,463c63aa204169499b4e
outer_2,train,a72088cc6750ee9acce5
outer_2,train,eae81cd3c4fff458bc78
outer_2,train,b99f713dab5ef8052e5c
outer_2,train,ae2575d351e4aca9152f
outer_2,train,645b657a562636c2ba57
outer_2,train,2c181a3965b4ca0855a8
outer_2,train,ff66ff9897b20fd5000a
outer_2,train,077a12ae64b1141dc245
outer_2,train,e906848098a3722fd1f6
outer_2,train,214cbeef12c43fd036e6
outer_2,train,f1db95fa71203a471519
outer_2,train,fd93a0e8f601dcd699f4
outer_2,train,5f114645663b5c02602d
outer_2,train,ad58f61e30539ce0e733
outer_2,train,b31da3129d712e94bfeb
outer_2,train,4b157c9cd981716d9872
outer_2,train,c6b0711f76649d2db796
outer_2,train,b54734756f0204c9aecc
outer_2,train,c32b10ed44fdae7c5c27
outer_2,train,1a2d2d413f81d77e4896
outer_2,train,d202183f39579a9827e5
outer_2,train,35403d66cd84f083e98b
outer_2,train,53c2b601098e6ce52f38
outer_2,train,150fd4ad0a7318cffede
outer_2,train,87ed814c92b9d320f4f5
outer_2,train,e8697465455ff7682aa2
outer_2,train,9ab2ad853957eefb72ec
outer_2,train,2baac219dda826cdd63e
outer_2,train,e1f548b73b6f2d9bfbb3
outer_2,train,7c2d727c39a0b8a8a6bb
outer_2,train,76f9346a0be85fc1be1a
outer_2,train,b7e0661c8053c51776f2
outer_2,train,6102fc80bf63fb3b7bc7
outer_2,train,7d778bb99f3549b3cc5e
outer_2,train,25a5ea8da1ee614469d8
outer_2,train,8b5cad545e6c9918fe21
outer_2,train,b47ef5b7a4947c8bcdd1
outer_2,train,ddbb4897a8ac1ab9efbd
outer_2,train,71088f7791ffe1c0d1c9
outer_2,train,09f8fc2ec70a51a1f6ac
outer_2,train,e93c8afb17a9d6f1ebda
outer_2,train,f546b033b92cc9963a07
outer_2,train,78d56107354a79152f2a
outer_2,train,dc49cfc1a3ee39ebf00e
outer_2,train,5a15e989d485475cb08c
outer_2,train,82a15fffd0ce2d47c9dc
outer_2,train,55afca9d43b78202544d
outer_2,train,d662e03e94f2d2f19e25
outer_2,train,079db6d6a54d37c7aa0d
outer_2,train,c8a615e24c0e0b56274e
outer_2,train,9b58edaab49c9fcd3658
outer_2,train,4d68dec2770ee4c254c4
outer_2,train,faa2a92e3d54367f8ae2
outer_2,train,fd81f56e184c90038511
outer_2,train,0496757b15f37cd88fc7
outer_2,train,891a6e69e4461cfc28af
outer_2,train,db78ddc119a55450fbee
outer_2,train,b3ef4961b92fffd1f83b
outer_2,train,a9f80dad86365e45c545
outer_2,train,2c8fabf8b0ced303b830
outer_2,train,14a10677ebd59ec31af3
outer_2,train,84e5ae2794a62c91621a
outer_2,train,9b02eb50ee6d4b5c1bee
outer_2,train,695d362ec0a51c6afcd2
outer_2,train,caf8829de072fa8a898a
outer_2,train,b9ab713a697e5c8e6571
outer_2,train,50abcbf082f4ded18c1d
outer_2,train,f9edd232f233bcfa0f8e
outer_2,train,443b5153c617d9de7bc0
outer_2,train,045e6300e3ee6cbd8f4f
outer_2,train,010208d6ff02eb5c207b
outer_2,train,8499c08afd5f73da29a6
outer_2,train,b63b15d4621a0979f6fa
outer_2,train,ae1c0ee16bd5ea429b41
outer_2,train,e4cb5974d877b323beab
outer_2,train,07db7538730a0b2f69fe
outer_2,train,050cb862c4c8b1ba0331
outer_2,train,9f13684e7e579bf316c4
outer_2,train,dbcb908252807068e265
outer_2,train,4623af7d38d498ac426e
outer_2,train,e579dec0e4b15397d77c
outer_2,train,5baec387516a367d6086
outer_2,train,ae5b36943e1631c2be74
outer_2,train,8061bcca2ffddf820b81
outer_2,train,016e5e563f5014c2f1d8
outer_2,train,498727c6e237d6c08df2
outer_2,train,f9f678a89c308db21acc
outer_2,train,ecf7d8cb3c136c1e4b2c
outer_2,train,696ca1f99fb4b275e5f5
outer_2,train,2b081f335e8e2134b787
outer_2,train,cfdbe5dbbf299d54b181
outer_2,train,d9fbe2f3d9d142a0a785
outer_2,train,71094dd52afab663d8ef
outer_2,train,4e4cdda9a8614436bbd0
outer_2,train,1fb0e0bdb3a4caa69ed8
outer_2,train,7d890ce46d7573f4f709
outer_2,train,9a680da08c47f0cce843
outer_2,train,8057ef80f65da28a25ad
outer_2,train,8728ed6bce3c80ea37cc
outer_2,train,ee7a7e06b7c9448651bc
outer_2,train,4df0e053252ff780dd75
outer_2,train,d44c85d04e91538c513b
outer_2,train,12ff7c625baa9d45030b
outer_2,train,f8726b5770d320f66866
outer_2,train,610d57ba49c6c283336b
outer_2,train,14e40083fd3bedb4a70e
outer_2,train,1148db8c9700e408e88f
outer_2,train,bc21a923dea09aa48b9f
outer_2,train,9bd8703eb02390aab159
outer_2,train,b22ab8a1f5d705aab295
outer_2,train,61ff1eebc59f89575616
outer_2,train,3cf003b0e0d9406fe666
outer_2,train,3e12b7cc66f4e038ba7d
outer_2,train,a1c0c7bc9d164c836793
outer_2,train,a5f11799d424f1d5b54e
outer_2,train,4b009f9643bde5a1f62c
outer_2,train,e875d34f202aae8c7207
outer_2,train,2529d5d4a0dbf3e80daf
outer_2,train,e3111626d2dec47f0526
outer_2,train,70fa01ac459d75c29619
outer_2,train,1e695550f4e025f3eb4f
outer_2,train,661374271278d0161afd
outer_2,train,9c0de4370cfe3d75bdbc
outer_2,train,8980919da8465016e4d8
outer_2,train,78cb164b39aab3853a65
outer_2,train,946b4f7bae6aac069302
outer_2,train,be1a6cd030718a795d9a
outer_2,train,7a684c9c55a0788225dd
outer_2,train,936fcdb9fff8d1594643
outer_2,train,6c04bd525b4373e2a9b0
outer_2,train,becdf9651be28618e8e3
outer_2,train,465d4c727adcab8e31eb
outer_2,train,4df7631500e9ee5610b2
outer_2,train,a5e2e65857d2e2fae5a2
outer_2,train,8649c26e524a08f22d42
outer_2,train,58571e66aaaa10636710
outer_2,train,0afebc737ab594f1c7b5
outer_2,train,604f3d45cbc8742fbe76
outer_2,train,e53befd14cc461cb0766
outer_2,train,d38b677ffd60d07f8430
outer_2,train,43a1f8d7a77307c06d5d
outer_2,train,927fc0f9d244a350705c
outer_2,train,fbe191743b2e0c912be8
outer_2,train,148cc533345063ad8969
outer_2,train,825503730c841b9dc967
outer_2,train,23842f95fd3a7da4fb0b
outer_2,train,bb263cad2fa0119d77a5
outer_2,train,5bd2a295ba68e67b7fc2
outer_2,train,e6209cec44f6048f16e2
outer_2,train,6a24ee08890aaccbab59
outer_2,train,55f9f8d9c9c022bfebe4
outer_2,train,812c6b527d794408bcdb
outer_2,train,f3eb594a997b078698b3
outer_2,train,8ca76e6927218784fb86
outer_2,train,74fd749b8cb0db98f6f2
outer_2,train,fd802e02998993039923
outer_2,train,487fe4bdfec3e53b6f0d
outer_2,train,3e3a09b10c0507ae2bc1
outer_2,train,316439e3aa54e972e5d7
outer_2,train,e723b0615d516d626705
outer_2,train,f350d4e7a2df45ab2248
outer_2,train,4181984f5129bb85acc8
outer_2,train,0d911dc5876d64315ab2
outer_2,train,ba91575922f48e08501f
outer_2,train,fc1f7f598876ee3796fd
outer_2,train,f62a490263a5fd11818c
outer_2,train,6cf7a396c0d2acda6133
outer_2,train,7d17016484107a91f038
outer_2,train,ae01acbc2353602d8ae7
outer_2,train,839b5afd3e23e8db6ee5
outer_2,train,a003ff939c8c40162945
outer_2,train,67609a88b555736a810d
outer_2,train,ecd3ba2608fb2399ba6a
outer_2,train,3eb5c960ba760ad6f8d0
outer_2,train,e071dc5879ac2b8539da
outer_2,train,d2eb7335736fc246ed20
outer_2,train,20d4131148d7a6784e03
outer_2,train,5d42af44d7b56c730459
outer_2,train,13fda668de668cb89442
outer_2,train,88f50a87aac0f4d8592e
outer_2,train,a1afc1eef52bfecee113
outer_2,train,60c3f4448743be082754
outer_2,train,bcd497440511d1a05cfe
outer_2,train,af8fdb6b7cc73316503f
outer_2,train,76b6da53a416855e5df1
outer_2,train,4ff37586c6c8ffad92ad
outer_2,train,743e9e2b9a14d599701c
outer_2,train,ce5e77b0b38275d9a5d0
outer_2,train,444fa9f7c2b423bf8210
outer_2,train,57aa3e4509af876c48b5
outer_2,train,71c47cdd099130d81726
outer_2,train,97f628aa9110634911f7
outer_2,train,be0398524841bd482a1e
outer_2,train,f1b0f25693cf735a7f6d
outer_2,train,229b0f025b780a5c74bd
outer_2,train,9ce580e46f16897b8625
outer_2,train,ad62c398bab074e2b1e3
outer_2,train,22a7e66b953a4a37b7ff
outer_2,train,f35ccb7ccf33290118c2
outer_2,train,33e694020f195d19b2ad
outer_2,train,a47109d0499cbbfd1dbc
outer_2,train,bd65e450bee3d734c5ee
outer_2,train,c15560b98e20e870773f
outer_2,train,011fd4732dd77f6e6bb6
outer_2,train,a66d9d8c7461cc0ab4e0
outer_2,train,5fbcfd19bb7d3e1a25ac
outer_2,train,66f3447ff62942ce8431
outer_2,train,0b75c7c84f6e9d9a304a
outer_2,train,9c211efcaceb871fefdd
outer_2,train,1cc84c2531253c75b30f
outer_2,train,681c1c9c22d0c70fbcd5
outer_2,train,f769cdc6d0970adf0739
outer_2,train,2bfb6726237cbdd3c4d3
outer_2,train,7d21b296498b647ea4c3
outer_2,train,51b053c3683cb27b71df
outer_2,train,9aa6790f5a3b23f1765a
outer_2,train,04d3a498e32bedfc24ad
outer_2,train,6d20a174237811f45a41
outer_2,train,0ebf69720a524ea6397f
outer_2,train,0ec31299915eed9b29d8
outer_2,train,b0976432f5cdb0d6f981
outer_2,train,c65f0e49eefc71999b4a
outer_2,train,56eb9b2b85fd78da45c3
outer_2,train,23e9637ba88d6014dabc
outer_2,train,ea7076e922604044b04e
outer_2,train,d26597c18720f05a65ba
outer_2,train,8f16e3cabc1b72a0220d
outer_2,train,f26d58ff1de0980d079c
outer_2,train,2105cb77f4810e21030b
outer_2,train,957a75f601886c95b208
outer_2,train,8554b54d71162b978d85
outer_2,train,0a5a9941e80e602743d2
outer_2,train,85b925f1db4f91be1b58
outer_2,train,9923c8a3f770430b15e3
outer_2,train,3f1f7b58581d01190688
outer_2,train,16adc96cad03fc8e0ab1
outer_2,train,8fc3418560bdf3745a14
outer_2,train,12ef0f2a8036cc1cb8d1
outer_2,train,a16d764a82523d8ada54
outer_2,train,473fa37338acce69e97f
outer_2,train,c21c2be21ec548eb4fac
outer_2,train,860d7a81829c6e86b6de
outer_2,train,1e67e796fe90f318f477
outer_2,train,0d6b60fc74d791645015
outer_2,train,a04d2c5b2d7acb49578d
outer_2,train,b70083c677e3fefaab33
outer_2,train,6da3b6ce1f4433c12b3c
outer_2,train,715bda1ebb2b66366b89
outer_2,train,a8aa5197aa4c95a022dd
outer_2,train,0efc4250bd16dac53c20
outer_2,train,998cb7a246e4da937a38
outer_2,train,bcedb06af0f79240b29b
outer_2,train,7f26bdd1a6cc4b4f69d3
outer_2,train,26b49a8ac1e84a4a272c
outer_2,train,1deef501b37cfab3eb56
outer_2,train,59aafa30330d0724c030
outer_2,train,d5741be687d9101e650f
outer_2,train,79254eb55d81ea0d9cd2
outer_2,train,98e5d7614f46da5c0ec1
outer_2,train,091359e46dc5fc2d3808
outer_2,train,c551058548c5591223d1
outer_2,train,ccfb6ed40d3846a7f8de
outer_2,train,9babab9a52ff0fc5a9d8
outer_2,train,599487cc2ca6f8f86413
outer_2,train,7376584a67fae2bf8c16
outer_2,train,ed6f17d3f2f173536881
outer_2,train,89a962e2a08c7d742887
outer_2,train,a01438858c24c2f6bf5e
outer_2,train,640e343d37d4ca9ca74f
outer_2,train,8ce8f567553326c6efae
outer_2,train,79f54916ad68aae6d754
outer_2,train,bad95bb6ca7fbad2c728
outer_2,train,4f728c9527787590ca30
outer_2,train,0b37a8ceb7d47a636824
outer_2,train,fb220656294bd4c084da
outer_2,train,ab5a7c5f754cbdcdd1db
outer_2,train,feaa507b905db0d5070f
outer_2,train,04d59a2514c150f15587
outer_2,train,d9a439f2851605e53d6c
outer_2,train,be6928521d970493c852
outer_2,train,03815f13b1a01a8689cc
outer_2,train,4396bc73ec475a12254a
outer_2,train,ee50cc87293b87674cdf
outer_2,train,4a99e66a72edef9786dc
outer_2,train,69937f326a15c996055e
outer_2,train,921a607f89b09e8805db
outer_2,train,ff8f2d842695518c0400
outer_2,train,3a2c0d7128b1e2fc620b
outer_2,train,3bbcef4146c09b634291
outer_2,train,9c958e926e32e649d036
outer_2,train,01cd0ec5cb81133b593a
outer_2,train,0163f0fd20a1ef5705a4
outer_2,train,a8b83ac625d7b0994c82
outer_2,train,eaea71326259baabc694
outer_2,train,49501a1730dbfb7a5b50
outer_2,train,8ce28604617f8aabe03c
outer_2,train,1710fa1149cc2b1a14c9
outer_2,train,6116fd772158e989f987
outer_2,train,e5eedcb5926c0c840d55
outer_2,train,3f053a969d997439815a
outer_2,train,779c5c78ff41bc2601f5
outer_2,train,2db418cc26c3d579b120
outer_2,train,1f6aeb870dff94d268b0
outer_2,train,481536a8677e2cee6651
outer_2,train,78f0c2e5cda9415ecec3
outer_2,train,34f310178e075d99205a
outer_2,train,1a40b583c597da690c5c
outer_2,train,570bfb8bc3cf199c06bd
outer_2,train,8548af404911eb2ffa46
outer_2,train,3be3cf6153b0eff72db7
outer_2,train,cc32ffe7875ad0e84f7f
outer_2,train,c3fe7a21d3641a3a923c
outer_2,train,3fe4b72e87264bfb8209
outer_2,train,c032aca0930cd5fc14d5
outer_2,train,10e76beac988bc515e7c
outer_2,train,56a54d3e7d6ebcef1022
outer_2,train,5875ec1668fbfb2710a1
outer_2,train,6bb8e9513f95f6e1fe61
outer_2,train,09fac131c4abaa5193bd
outer_2,train,c59ddde0eb6a3fdb215a
outer_2,train,6e9fa8dca971de910b49
outer_2,train,953bc9f0e622d1e7df80
outer_2,train,60f5b846802f1aff92d6
outer_2,train,0f2105a01fa940506c57
outer_2,train,88e8675a59d4e5713eb7
outer_2,train,b11874d303800dc0cf32
outer_2,train,bcfdc45d797fdbdb7341
outer_2,train,f041e1ab3a16883a0a49
outer_2,train,e1bb389e545c22e6a350
outer_2,train,31c68c2da2f809e1093b
outer_2,train,8d25dfc343ac121c4142
outer_2,train,80f1b955eb93b1dd3566
outer_2,train,01b7380184cf03c0bb58
outer_2,train,f0e7a965ef05b9e828cd
outer_2,train,b59d7181861c3ee9dcc5
outer_2,train,aede6444657ef50559b5
outer_2,train,0ac91e18581eb68c3b6e
outer_2,train,6ffeebeec6872f40e615
outer_2,train,8f5ef1d1384699457a80
outer_2,train,1f1fdf0663be8a35c472
outer_2,train,fc44618a9cc329c1a3f4
outer_2,train,982b6fc015c386d3c93d
outer_2,train,3161f22049d419dfee26
outer_2,train,62fb834dea27588c190a
outer_2,train,c8f119355338c09cb9b7
outer_2,train,7495bbb0a56f22c9bcec
outer_2,train,93f643ef03918000025c
outer_2,train,0f0fff90d29dd31ba941
outer_2,train,5c20268fdb686e60e15a
outer_2,train,fd08507582d373f380a3
outer_2,train,29d9df64a07dfcd37eac
outer_2,train,970a6f390bebb316abca
outer_2,train,4e6a609c1e369a3947cf
outer_2,train,7af7fdb40878f9474300
outer_2,train,6ee2cb741ecc56268b66
outer_2,train,cd61c8011cd3748af45d
outer_2,train,48c215a12f8ba908f0eb
outer_2,train,a49905eef7dd8229f1fe
outer_2,train,9ea0603b72bebb26a870
outer_2,train,9ecfd74c612f2837a79a
outer_2,train,4df1d07f412cf706e243
outer_2,train,6831233f36fcca61117f
outer_2,train,0bd1758e7f6fc2168b74
outer_2,train,778c8bdb5c001b9e6288
outer_2,train,f7e81e4ae628b203d4b9
outer_2,train,132c1b81271bab7101a3
outer_2,train,8be50ef59f14a29837d0
outer_2,train,7f49ac0391e66ff66e06
outer_2,train,3b9799fb6f7d990eb3a0
outer_2,train,6cd52148c8b5912ca2fc
outer_2,train,fa3a141acf64cb6098e8
outer_2,train,c665bec6d4dedb4949dc
outer_2,train,9b20c476a02767305def
outer_2,train,e7cbc9fc90643282d110
outer_2,train,b65b121d6925df5f5233
outer_2,train,0a3371b2f2911c0f1d13
outer_2,train,c58bf811fb2eb8900c4e
outer_2,train,25c2b93103889d22e8d6
outer_2,train,1947351cf641e50cfd08
outer_2,train,e9f04cccf57098699293
outer_2,train,b64252634d0bb68f437d
outer_2,train,a7f4ab1cfebeb0d1b779
outer_2,train,9df4a7e4269de1d721df
outer_2,train,fdc6b2b433b5592ca012
outer_2,train,29382bc7a2754e1873ab
outer_2,train,e3e44935e8d22fa2ab7b
outer_2,train,3f2aae372f6094a1713b
outer_2,train,2d66d854edf651b287ea
outer_2,train,509554ebfca72c214b02
outer_2,train,c895179e95307502ff4b
outer_2,train,3f03001701f4dae6e3fe
outer_2,train,3be68e1e2458de027a03
outer_2,train,39aa390ac4260261ad21
outer_2,train,9f01c980fa1958b2f806
outer_2,train,91c33a9520b6be31f346
outer_2,train,dc122ce3689c4d0d4e19
outer_2,train,cf8054ad4e397ee2b106
outer_2,train,186e18e542d83a07c02c
outer_2,train,c31c35aeaac0e8b770ab
outer_2,train,11f30c2bc548fa0d4998
outer_2,train,460097cfa2de4e9e1edd
outer_2,train,47a86e77d08d8d666237
outer_2,train,0cbca11e21e0878bfba2
outer_2,train,16f26f32a5d7b9b539a2
outer_2,train,614d5f5c16c1eeaf7b7a
outer_2,train,3607962da81ca103a891
outer_2,train,e5e6d346655ab5ed8999
outer_2,train,69f3a61f65c9cc132300
outer_2,train,2537db9f6a7479d4ced1
outer_2,train,35552005e2e5bb9437a8
outer_2,train,52c1daa786a22df7c179
outer_2,train,fc79b72649906e6871bf
outer_2,train,cfa09bcca98a3fc939a3
outer_2,train,c715a0b4ae7af068cb3d
outer_2,train,0e094cb3015cd946fb4b
outer_2,train,d7362cca5559460d595e
outer_2,train,84574d21cf8977b52c68
outer_2,train,c62c276e0dbb34ee953e
outer_2,train,6ec38443bb3f9efbdea9
outer_2,train,cb3faea45eb5a7a905fe
outer_2,train,040fa330cef6f1dec3b8
outer_2,train,c538d6e68f5c2e9ce02b
outer_2,train,85e17cea0949600fea83
outer_2,train,b4157959af56aa9ac6a9
outer_2,train,931ec54012c8da018270
outer_2,train,c820c4f1afe47cb51113
outer_2,train,dc0cc2166e18c4e01729
outer_2,train,1cda59e55f763233455e
outer_2,train,e1a0fcc49052aeb97a42
outer_2,train,ad9d52803cb4f0b165f5
outer_2,train,c483d6782c156b008465
outer_2,train,d618dc514a4646712e4c
outer_2,train,afb4a572d9fe562e7779
outer_2,train,cac61fb0acd34c77eabe
outer_2,train,eaa8630c9a0b5920d8b9
outer_2,train,8e5300994f69e6b96312
outer_2,train,7b52443c6ef079982863
outer_2,train,b93a8714edc5c96f73ac
outer_2,train,e2ed572c94573a3a9b3f
outer_2,train,9fbe3936f10b6a9f0281
outer_2,train,5ed80e7586cbde7cf1a5
outer_2,train,6c91edf1dc95b871af94
outer_2,train,dafd44a7af32b801273e
outer_2,train,a227c836484067740bbf
outer_2,train,99ae8b780ca33195500f
outer_2,train,05e91efcdd396502efce
outer_2,train,c050a6c620e770513657
outer_2,train,60b45564bbfba6195bda
outer_2,train,92a9ba3a3462d74fa765
outer_2,train,bb87749ca11c8676997b
outer_2,train,777ffd5adb682574ea5d
outer_2,train,469fe532a3eb0c1295ef
outer_2,train,acecdfd90daf157bf752
outer_2,train,1c6e4907a950418bc00c
outer_2,train,08572660e64035e3b025
outer_2,train,1c3fed56ec689cd57c10
outer_2,train,1553a3a5391275d7109d
outer_2,train,391c7d537c91c905525d
outer_2,train,8a03c9026a3157c80d54
outer_2,train,0820e5c287afe0fa110c
outer_2,train,d784ed644f6403512b42
outer_2,train,2b4f451602467b14218f
outer_2,train,b84a47f2d5c693bf83fa
outer_2,train,1c3a75bf735804024cc5
outer_2,train,f12adc47548cb0c89447
outer_2,train,f0ecf4c2e2afbc7c0341
outer_2,train,891f226e3de83444ba21
outer_2,train,b162dfa62f761101916c
outer_2,train,00289eb3ee0e7914fdc2
outer_2,train,f62ac62dc534987b486d
outer_2,train,3f5bfa850d18f20d4fb2
outer_2,train,d8a8a5ac223d16cde7c9
outer_2,train,1c21cbda450117f3dbe1
outer_2,train,a7aa024b03136b75207c
outer_2,train,0a4333505a360df50de5
outer_2,train,a409009e64a69ad11399
outer_2,train,c105463e7c9c436e5eaa
outer_2,train,2cc9f743a38d0bc99eb0
outer_2,train,a83ec6ac63baa16ee40b
outer_2,train,7cbe15e73e08d27d2372
outer_2,train,d4a9c565f0a055d7ee67
outer_2,train,a515fb8a36b29d7016ce
outer_2,train,8e6c9a3e6bd14816afbe
outer_2,train,ad29b7b358cc23b89556
outer_2,train,151bf405e2150a4a76e8
outer_2,train,896fb7e14fa8c6a72f60
outer_2,train,9c2030ee3d15c0cc9319
outer_2,train,21117a366efd44d968f6
outer_2,train,32d9945de5de091250c5
outer_2,train,b026833f4b1f1776dd36
outer_2,train,b3c7600fe9562fe38a90
outer_2,train,a8c4cadd9d74b449ab6d
outer_2,train,f0c695403a173be41196
outer_2,train,a650668bad53ca970e9e
outer_2,train,65fc625403b28db7f17f
outer_2,train,ac0aa4e8d7dfa09fee1e
outer_2,train,2ffa551c4372254f2de0
outer_2,train,b61a613648884471b1ab
outer_2,train,8f4e8040adbddafda143
outer_2,train,95f3b01e549a5cad615b
outer_2,train,8b111f0642b1df7ca768
outer_2,train,25bd81cd20c599ddb41a
outer_2,train,32a81843125fe49a9351
outer_2,train,9933232eb1c660f9221c
outer_2,train,3fbac532c45b9fbe0efa
outer_2,train,de259ed48afe0ce9c8ba
outer_2,train,20613d7aca4cdedd96ba
outer_2,train,459a85e7607c12729c7d
outer_2,train,dd01f6bcecf2b5f8c921
outer_2,train,b3462bbfd008bf27aaf0
outer_2,train,dbf35d515a806b235b74
outer_2,train,a01794651794e191cc5a
outer_2,train,fbbec3be6d0bbac8d7d0
outer_2,train,5ec10f5d5c9ce8df7f5d
outer_2,train,5a5215d84a49f7812488
outer_2,train,afd0f1c92ef4e9c35934
outer_2,train,f1a75cb50c4e50cdb7eb
outer_2,train,4071d38d9469e642c058
outer_2,train,c8a736a5e6670d0711a1
outer_2,train,486594a855261fa51b98
outer_2,train,3328d0ed5c1d7e8a96db
outer_2,train,572b0d85d1a269526324
outer_2,train,0c802fc5e699bf24205a
outer_2,train,7dbbfcfe6573aa7baa92
outer_2,train,ae5f4795f2fe74afd98f
outer_2,train,4decafc842da4589c822
outer_2,train,5ab95d62eea5eb327903
outer_2,train,a08656d04d877566ae1d
outer_2,train,3bd1069c1c829a2ca0da
outer_2,train,4279476baffb621649d9
outer_2,train,184127e4e5651dda328e
outer_2,train,3a07c674b80dcdfe902c
outer_2,train,30087332c753626c270d
outer_2,train,2cd281340b7bb19f983a
outer_2,train,dfc466e14b3f5260e81a
outer_2,train,145ecbacd9f4af3071b5
outer_2,train,afe7f6e590165901d04b
outer_2,train,b009b83ae1df8897e4f9
outer_2,train,ef28481fa1c5c5b4b4c3
outer_2,train,58f39e77e5a7362474f4
outer_2,train,2089d8c28b0048b3abf2
outer_2,train,b2b3336d07d7823366c0
outer_2,train,b939e5b4812bd588193e
outer_2,train,6b367f52d857b59835bf
outer_2,train,2ba11e4561cce9e55733
outer_2,train,e6407751fde1c2ac3d5f
outer_2,train,9d31c447a4c94715a3b0
outer_2,train,e3a5c3d544792e0f40b0
outer_2,train,b9909663c879c896bce0
outer_2,train,c7b2ef798c2cfb8aed5a
outer_2,train,b0c5cbfdd2f8bfcab953
outer_2,train,24611b0c3a1a77bdc5b9
outer_2,train,ce5cff94cbcd745c3269
outer_2,train,a8269bf0b178851e75cd
outer_2,train,b2f60a2f1c89a25b3c46
outer_2,train,a792402a9f32fa3dfa0c
outer_2,train,858fd9c1e58c59e2aa99
outer_2,train,2bd265fc0dff6f16add9
outer_2,train,b559b167ff6fcf9c747b
outer_2,train,3fbd701ac01029c806ed
outer_2,train,d37ad852ca1246d4f900
outer_2,train,65c8cbb8d1c2aed707f1
outer_2,train,369187d96b6d6aae1112
outer_2,train,20800c07e1802ae72dc1
outer_2,train,9bc18f533a9ebd0bbf4d
outer_2,train,7f450f67115e2887dc83
outer_2,train,41d50a7c83d1bf7c4b96
outer_2,train,d3a31746ae8129f1542b
outer_2,train,f655dc637452f9c5a852
outer_2,train,7936d91f10be14d89df3
outer_2,train,a6ea3a5b7e17f4452ed0
outer_2,train,c16f510cd0b9917a064d
outer_2,train,e5f7c074bc8b691adb71
outer_2,train,8fba40e04df205844e0d
outer_2,train,09571d7d8d8e5b437671
outer_2,train,5ef14b1da775fc049f0c
outer_2,train,13828610693c8a37ce11
outer_2,train,05732127d7190631e59a
outer_2,train,abffe847c1f313a19400
outer_2,train,f8289eca219f6b11271f
outer_2,train,da8b01c86c0ade218de0
outer_2,train,7acb6b5e9f17b5a5a95a
outer_2,train,30b46c8c8ccffa02744a
outer_2,train,5558f8c408a22a0de551
outer_2,train,33ddda741481f4a512fa
outer_2,train,e65808d60850316a24bb
outer_2,train,ab13ff46fbfec52042e9
outer_2,train,ad89a91f75666b7ca373
outer_2,train,701d5ffd3f057f831ef3
outer_2,train,bd590cf00302e4f428f0
outer_2,train,f92006ade6363c745e2f
outer_2,train,be6b92fa743d751d04f3
outer_2,train,89e19de8a44a00008985
outer_2,train,524e1839f474ed890f47
outer_2,train,663819767f329d52aa05
outer_2,train,06dea63d62112b1f2fb1
outer_2,train,f61cbf2fe49588fabab1
outer_2,train,79544a9ba6b80ccc3cc4
outer_2,train,675a9ef8a9e21e23b9bc
outer_2,train,40d95cc39c24ca2d0c68
outer_2,train,a1c4f003f5a6897bce34
outer_2,train,14169af98dbc945f079f
outer_2,train,6b0b695b7eae1364d358
outer_2,train,6c4b32ef917cf84040e5
outer_2,train,7e6a2ed42b71457b5991
outer_2,train,fbd06bf465befe638ac5
outer_2,train,b634cb3fbaadf7ab51ed
outer_2,train,3f1baaaacef8b469d64f
outer_2,train,b46d7568619ad4418739
outer_2,train,4d044ae9db7d0ff5c5e7
outer_2,train,2fdd70803e22d44657ed
outer_2,train,c9d7ae1986a7d957978f
