partition,sample_id,WAFER_ID,STAGE,condition,truth,P2_Persistent,P2_KNN,P2_LR,P2_SVR,P2_Bagging,P2_Ridge,original,no_lr,ridge10,error,squared_error,lr_removal_delta,original_lr_weighted_contribution,history_lag_count,history_neighbor_count,references_not_completed,nearest_usage_distance,input_outside_train_range_count,max_abs_standardized_input,sum_absolute_linear_contributions,truth_outside_non_lr_prediction_range,min_non_lr_prediction,max_non_lr_prediction,qc_primary_missing,qc_primary_episodes,qc_primary_fallback,qc_primary_ambiguous,qc_primary_span,qc_primary_max_gap,qc_primary_phase_duration,qc_secondary_missing,qc_secondary_episodes,qc_secondary_fallback,qc_secondary_ambiguous,qc_secondary_span,qc_secondary_max_gap,qc_secondary_phase_duration
validation,7c2b19459ed87e3d1b68,4171773580,B,Cond2,77.94885,78.2172,78.355425,77.6652125917155,75.5592226835104,76.7375970286526,76.80839454424422,76.67041119854254,76.67041118752229,76.67041119224342,-1.2784388014574546,1.6344057690719729,-1.1020247825399565e-08,8.60362840705092e-07,11,10,9,9.240207934815924,0,1.679665745152986,3326.651569507036,False,75.5592226835104,78.355425,False,3,False,False,193.33399999141693,2.6669999957084656,71.66600000858307,False,3,False,False,159.0,3.0,70.0
validation,19e1e05ed73e4cf39502,4171773584,B,Cond2,75.56265,78.2172,78.355425,74.28798177733046,77.39454125150895,74.35191250075968,74.63482504432423,75.4240353486104,75.42403536119544,75.42403533419242,-0.13861465138960227,0.019214021579860966,1.2585033459799888e-08,8.22950416271826e-07,11,10,7,9.312482292833046,0,5.351137351688823,2867.442754191552,False,74.35191250075968,78.355425,False,3,False,False,196.0,2.333999991416931,71.0,False,3,False,False,160.0,4.0,72.0
validation,e611e8e7700ee544c835,4175773572,B,Cond2,78.81735,81.73245,81.10770000000002,81.04820140427184,82.91893869355036,82.44107004507488,81.02776559552603,82.43183924809432,82.43183926342205,82.43183921538134,3.6144892480943156,13.064532524589412,1.5327728419833875e-08,8.978390513239371e-07,11,10,6,8.777040063520912,0,1.4577572194762556,4435.604699629009,True,81.10770000000002,82.91893869355036,False,2,False,False,182.0,5.666999995708466,74.33300000429153,False,3,False,False,158.0,4.0,71.0
validation,a18792c97d6ab2f0282e,4175773600,B,Cond2,78.738,80.8818,76.37493,76.91490307919976,78.12345910217248,77.36186868335048,78.61258446146306,77.72944380431566,77.72944381333902,77.72944384355588,-1.008556195684335,1.0171855998532586,9.023352731674095e-09,8.520510315687457e-07,11,10,9,9.435832993659565,0,1.5092298018100654,3995.394267791613,False,76.37493,80.8818,False,3,False,False,186.0,5.333999991416931,75.0,False,3,False,False,159.66699999570847,5.333000004291534,71.0
validation,1885f10f34a790973cd1,4175773616,B,Cond2,85.2183,81.30195,82.49748000000001,83.73465004552139,84.44326419012499,84.42768731845895,83.38420499427339,84.12454961465002,84.12454961896928,84.12454959363822,-1.0937503853499777,1.1962899054532248,4.319261392993212e-09,9.27599100994365e-07,11,10,1,8.653631244556609,0,1.3821881276064467,4014.4440560230105,True,81.30195,84.44326419012499,False,3,False,False,185.0,2.3330000042915344,71.0,False,3,False,False,158.0,5.333000004291534,71.0
validation,51e4dc168e148934494a,4175773620,B,Cond2,74.13195,70.3251,77.017605,75.25490596523034,74.53637926550364,73.97905175363056,73.85715359155529,73.95956817718816,73.95956816283862,73.95956815933448,-0.17238182281184322,0.02971549283593371,-1.434953844636766e-08,8.336618482410053e-07,11,10,7,9.13285933444244,0,1.267499569091286,3277.508334448917,False,70.3251,77.017605,False,3,False,False,194.0,3.0,70.0,False,3,False,False,159.0,3.333999991416931,69.33399999141693
validation,2182aa3c1aa556bbcae1,4179773514,B,Cond2,80.33895,83.64375,79.82746499999999,78.38868181813899,80.31787850786463,79.43757186984608,80.37126581927771,79.93713106394947,79.93713108110295,79.93713109595697,-0.40181893605053176,0.16145845736878134,1.7153482190224167e-08,8.683773174320226e-07,11,10,10,9.083574887195613,0,1.5018700457028884,3883.3035781734916,False,79.43757186984608,83.64375,False,3,False,False,193.66600000858307,3.0,71.66600000858307,False,3,False,False,161.0,5.666000008583069,72.0
validation,445e3b4c425d42dfddd3,4187773526,B,Cond2,80.11095,85.93425,83.19127499999999,81.45961028800419,83.89507651958897,81.6957979874574,82.88628503852365,82.51535975624142,82.51535976793686,82.51535978062816,2.404409756241421,5.7811862759089285,1.1695433954628243e-08,9.023965733352401e-07,11,10,6,8.891873712384383,0,1.3747734462518362,5700.8091521129145,True,81.6957979874574,85.93425,False,3,False,False,190.66699999570847,2.3330000042915344,70.0,False,3,False,False,155.0,3.3330000042915344,70.33300000429153
validation,eb5074e9f2626b4d716a,4189773496,B,Cond2,79.0869,79.4604,78.00474,80.1052483553591,81.51943666035326,80.14257217742676,79.21517678396994,80.2858125432108,80.28581254521106,80.28581250857901,1.1989125432107954,1.4373912862681775,2.0002630662929732e-09,8.873931678100531e-07,11,10,5,17.894676739353,0,1.2926082787293105,3467.3835707246053,False,78.00474,81.51943666035326,False,3,False,False,190.0,2.3330000042915344,68.0,False,2,False,False,158.0,5.666999995708466,70.0
validation,9b7894b0342456ec1bc2,4203773672,B,Cond2,81.1395,81.3153,81.69478500000001,80.89566178454218,81.25045895439995,81.53265258053659,81.25087553090526,81.46594276421935,81.46594277053684,81.46594276317828,0.32644276421935103,0.10656487831117081,6.3174923070619116e-09,8.96149241740326e-07,11,10,8,8.744308055012965,0,1.388625955525817,3387.91010910658,True,81.25045895439995,81.69478500000001,False,3,False,False,183.33300000429153,3.0,75.66699999570847,False,3,False,False,158.33300000429153,5.666999995708466,68.0
validation,63e4354d15a8398b10f4,4203773676,B,Cond2,83.92095,81.3153,81.73395000000001,83.03748706739661,82.36555788103361,80.7111959923972,83.22651216290076,81.1376640668416,81.13766404579566,81.13766411726608,-2.7832859331584103,7.746680585717483,-2.1045934772701003e-08,9.1987604069133e-07,11,10,7,17.800552986418435,0,1.5740292224842005,3580.301863307195,True,80.7111959923972,82.36555788103361,False,3,False,False,202.0,5.666000008583069,67.0,False,3,False,False,158.66699999570847,3.0,75.66699999570847
validation,b6b0e5a857dcc1edaab5,4203773684,B,Cond2,86.25195,81.04815,81.45009,79.21950231566652,81.24828031793284,78.12340708838796,80.58036173633553,79.11617766273359,79.11617766158899,79.11617771168639,-7.135772337266403,50.91924684929642,-1.1445990821812302e-09,8.775810144221606e-07,11,10,5,244.11214867991637,0,1.6415206020171502,4830.309328754125,True,78.12340708838796,81.45009,False,3,False,False,195.0,3.0,70.0,False,0,True,True,158.0,3.0,158.0
validation,f06a70a0fe6cc5a5d6f6,4207773648,B,Cond2,69.99075,72.3054,73.30764,71.65466763246579,71.15962608486205,71.06610432147303,73.02971339117549,71.26926461282292,71.2692646085535,71.26926466878766,1.2785146128229172,1.634599615201734,-4.269423925506999e-09,7.937789820795975e-07,11,10,3,9.440433478006243,0,1.6170588403610704,5534.364790817867,True,71.06610432147303,73.30764,False,3,False,False,199.0,5.333000004291534,66.33399999141693,False,0,True,True,157.0,3.0,157.0
validation,4875a75c344482978f36,4209773438,B,Cond2,77.8071,72.12105,77.36802,79.299268192168,77.17089565218656,77.78744257305704,73.75495821795116,77.23586808540352,77.2358680625455,77.23586794344538,-0.5712319145964813,0.32630590025356165,-2.285801770085527e-08,8.784646480826892e-07,11,10,3,8.552650616523387,0,4.481744541229327,5652.580944875781,True,72.12105,77.78744257305704,False,2,False,True,180.33300000429153,5.333999991416931,31.333000004291534,False,3,False,False,159.66699999570847,5.0,71.0
validation,adbd93952208303ff0ae,4211773440,B,Cond2,74.91885,75.2127,77.36802,73.568647008698,75.81688550455655,76.01856714764489,76.84913866041609,75.97636566289863,75.97636568957095,75.97636571943309,1.0575156628986235,1.1183393772759151,2.667232479325321e-08,8.149817404090294e-07,11,10,7,9.268433839807898,0,4.234296177542275,4257.850844497381,True,75.2127,77.36802,False,2,False,True,181.0,5.333999991416931,29.0,False,3,False,False,158.33399999141693,3.3330000042915344,71.66699999570847
validation,903046d8521d5e46f345,4211773456,B,Cond2,86.91105,87.30135,82.63262999999999,84.52482503937014,83.43721343087547,84.77359780411857,84.04484459446165,84.5901543953715,84.59015439609522,84.59015437743732,-2.320895604628504,5.3865564075839085,7.237161980810924e-10,9.363525335760246e-07,11,10,2,17.175556500665,0,1.6109473631136422,6260.59077885116,False,82.63262999999999,87.30135,False,3,False,False,185.0,3.0,70.66699999570847,False,0,True,True,160.33300000429153,3.0,160.33300000429153
validation,730da3d027a9ed07b05d,4213773722,B,Cond2,81.50505,83.79975,83.06752499999999,80.83300849568118,80.62295686025065,80.32182089696762,80.80419664895805,80.74983543725183,80.74983543633047,80.74983543819044,-0.755214562748165,0.5703490357869021,-9.213607654601219e-10,8.954551785969294e-07,11,10,5,8.492995131683905,0,2.726258708513878,3234.2578820969593,False,80.32182089696762,83.79975,False,3,False,False,188.0,6.666999995708466,68.33300000429153,False,3,False,False,160.33300000429153,7.0,70.66600000858307
validation,fcf28b1af17c9802ede9,4215773464,B,Cond2,67.39545,62.9937,66.979065,66.07503812029987,68.72568940438202,64.81664931856622,66.99735246760704,65.5799975900819,65.57999758459793,65.57999763309306,-1.8154524099180946,3.2958674526774177,-5.483968834596453e-09,7.319687360637241e-07,11,10,4,9.694539700797012,0,1.9511018094867578,5832.6672859392065,False,62.9937,68.72568940438202,False,3,False,False,207.0,5.0,66.33300000429153,False,3,False,False,160.33300000429153,3.6669999957084656,71.0
validation,4dfafbe5f76d143f8487,4219773496,B,Cond2,73.3272,76.6998,73.294335,71.67409357362541,69.82985080960647,70.40301083120423,71.08138914863619,70.86020384222688,70.86020383321076,70.86020384077865,-2.4669961577731243,6.086070042467358,-9.016119406624057e-09,7.939941795581304e-07,11,10,6,46.561440689669155,0,2.1633232861801592,6248.557804211652,False,69.82985080960647,76.6998,False,3,False,True,192.33399999141693,3.6669999957084656,38.666999995708466,False,0,True,True,154.0,6.0,154.0
validation,e477432be3307a7465d3,4219773686,B,Cond2,76.24905,70.1796,74.635515,71.02919977032533,70.75738500795995,70.27722739257617,72.23896153521981,70.55333046737722,70.55333046210562,70.55333051977988,-5.695719532622775,32.4412209943006,-5.2716018217324745e-09,7.868501488390341e-07,11,10,3,27.74157728642074,0,1.6746001961377115,6191.405755338317,True,70.1796,74.635515,False,3,False,False,196.33300000429153,4.333000004291534,71.0,False,0,True,True,156.0,6.666999995708466,156.0
validation,2eb9a4a0ad0960ceacbb,4223773492,B,Cond2,60.46065,65.76105,59.556000000000004,61.31298039375997,62.29841663484825,64.84702440233785,61.73275985580359,64.16530240909049,64.16530244068807,64.16530235745806,3.7046524090904853,13.724449472179936,3.159757966386678e-08,6.79215419920165e-07,11,10,0,19.57796338258396,0,2.690048336282778,5607.158635743664,False,59.556000000000004,65.76105,False,3,False,False,205.0,6.333000004291534,70.33300000429153,False,3,False,False,159.0,4.0,69.66699999570847
validation,696263361cba3205c18b,4225773730,B,Cond2,72.98235,76.78335,79.088745,76.43238545180961,74.85878307766916,73.57319770307862,75.23709595382216,74.3014080057216,74.30140798211498,74.30140801412976,1.319058005721601,1.7399140224582472,-2.3606617105542682e-08,8.467057782341021e-07,11,10,6,9.112680425954682,0,2.024117599685787,2883.7139691825246,True,73.57319770307862,79.088745,False,3,False,False,193.66699999570847,4.0,71.0,False,3,False,False,153.33300000429153,3.666000008583069,70.66699999570847
validation,c2ece8ac966945a0e2f1,4225773758,B,Cond2,71.67945,71.2104,77.62215,72.4261969222564,72.31276305665659,73.39990186520662,73.8065619139614,73.19804275149922,73.1980427600496,73.19804278087022,1.518592751499213,2.3061239449059507,8.550387065042742e-09,8.023258605249187e-07,11,10,5,9.368185665474511,0,2.024175396672426,2888.601178092263,False,71.2104,77.62215,False,3,False,False,199.0,3.6669999957084656,65.66699999570847,False,3,False,False,159.33300000429153,4.0,69.66699999570847
validation,b3f8b13576d7d5ff6f8b,4229773660,B,Cond2,78.5331,81.44055,70.04269500000001,78.11502610055062,75.63570234192196,76.84845545596765,76.86861372786909,76.64126548580698,76.6412654694809,76.64126547725968,-1.8918345141930217,3.5790378290919467,-1.632608359614096e-08,8.653458030293358e-07,11,10,5,8.961591002448287,0,2.506099310860662,4314.947351487062,False,70.04269500000001,81.44055,False,3,False,False,192.33300000429153,3.6669999957084656,71.0,False,1,False,True,614.3330000042915,4.0,29.666999995708466
validation,38ab47e5f27c1f99ffaf,4229773698,B,Cond2,66.8862,66.56505,74.39835000000001,67.25213486649403,65.99864697491728,66.18074437907498,66.32611508035917,66.51885667962304,66.5188566714999,66.51885666490521,-0.3673433203769605,0.13494111502557024,-8.123137718030193e-09,7.45008426119866e-07,11,10,10,9.398846716148089,0,2.1913794065055363,3830.9229169405894,False,65.99864697491728,74.39835000000001,False,3,False,True,193.33399999141693,4.0,39.666999995708466,False,3,False,False,157.0,3.3330000042915344,70.0
validation,a9e8954120225656d76b,4229773742,B,Cond2,74.42085,73.5135,74.68696499999999,74.67441921683857,72.82536548644282,72.97538250158061,73.97560674538867,73.05570348031829,73.05570346238642,73.05570349386112,-1.3651465196817156,1.8636250201991007,-1.7931867546394642e-08,8.272313086059246e-07,11,10,4,9.239306659774183,0,1.777953539011868,5563.236767502426,False,72.82536548644282,74.68696499999999,False,3,False,False,195.0,3.333999991416931,69.33399999141693,False,0,True,True,157.66600000858307,3.0,157.66600000858307
validation,ab666fc66de12fb8baa7,4229773750,B,Cond2,79.44945,76.2096,68.74143000000001,74.58939568040195,73.04476621494251,74.80752159179991,72.10323169948654,74.28945064505841,74.28945064173567,74.2894505669337,-5.15999935494159,26.625593342997625,-3.322739416944387e-09,8.262894314270136e-07,11,10,9,12.08293573954171,0,4.683602760235411,4959.3229776477465,True,68.74143000000001,76.2096,False,1,False,True,177.0,5.333000004291534,14.666999995708466,False,3,False,False,156.66699999570847,3.6669999957084656,69.0
test,d2b619d0c27a2215d97d,-4224160678,B,Cond2,66.9813,69.83865,65.944815,66.05696800478181,64.57578555235929,66.98128156934686,65.79031603999137,66.64871978357932,66.64871979013468,66.64871976076418,-0.3325802164206806,0.11060960035442674,6.555353593284963e-09,7.317685582054504e-07,3,10,7,60.519385272131935,0,2.314096915681295,5288.8926044502305,False,64.57578555235929,69.83865,False,3,False,False,197.0,2.3330000042915344,69.66600000858307,False,3,False,False,159.66600000858307,4.0,68.0
test,2f19a3b3f53f74c8f06d,-4222160444,B,Cond2,60.8757,63.99765,71.63766,60.669885402884645,62.7883327838608,61.79835578218233,62.89983490002489,62.57626110096904,62.57626112208758,62.57626113315873,1.7005611009690398,2.8919080581290326,2.111853802944097e-08,6.72091316158274e-07,11,10,9,10.206185217624602,0,2.8062774802261834,6354.937125581717,True,61.79835578218233,71.63766,False,3,False,False,214.0,6.666999995708466,71.33399999141693,False,3,False,False,160.0,3.0,72.0
test,57fe37f23a7a563e92b5,-4222160424,B,Cond2,78.17175,79.52355,71.63766,76.85546668936507,76.68623790530113,78.21749225576514,77.44093138111394,77.71831538463539,77.7183153941939,77.71831538470313,-0.45343461536461405,0.2056029504108555,9.558505098539172e-09,8.513926047198004e-07,11,10,4,8.881559622976463,0,2.8106337135925243,3821.352499970863,False,71.63766,79.52355,False,3,False,False,192.66600000858307,2.6669999957084656,71.33300000429153,False,3,False,False,160.0,2.6669999957084656,71.0
test,d88729a1562ff7919ee6,-4222160392,B,Cond2,80.88135,81.83385,71.63766,77.70204850883806,77.36624984586085,77.8629882848367,78.12418473665291,77.78277651046821,77.78277651136251,77.78277652304388,-3.0985734895317876,9.601157670029199,8.943032980823773e-10,8.60770903121172e-07,11,10,5,8.962864179208642,0,2.8106245926427804,3282.1001725082047,False,71.63766,81.83385,False,3,False,False,193.0,6.666999995708466,69.0,False,3,False,False,161.0,3.666000008583069,71.0
test,962437a2fbc3b6042db7,-4220160694,B,Cond2,80.7204,83.0358,81.16962,80.05350768391914,79.95279976457009,80.10759651076339,80.10674938884488,80.33119274055694,80.33119274363311,80.33119273595373,-0.38920725944305445,0.1514822908031731,3.076166876780917e-09,8.868199929023362e-07,11,10,6,8.865416157993742,0,1.273040715960614,2424.3719158562067,False,79.95279976457009,83.0358,False,3,False,False,188.33399999141693,3.0,73.33399999141693,False,3,False,False,159.0,4.0,71.0
test,f87bd15cfe0b9c9d8415,-4220160674,B,Cond2,97.10985,79.9785,81.16962,102.48026708148754,81.93375703546346,86.36574552158442,91.35646096205788,84.77656697466897,84.7765667785502,84.7765670036828,-12.333283025331028,152.10987018291846,-1.9611876211911294e-07,1.1352600573689822e-06,11,10,3,33.45890737914974,0,10.37638797408881,12885.587693106394,True,79.9785,86.36574552158442,False,1,False,False,131.66600000858307,3.0,66.0,False,0,True,True,157.33399999141693,2.666000008583069,157.33399999141693
test,7f2459acd6f57454c4de,-4220160642,B,Cond2,82.56405,84.3513,82.568505,82.53343105873603,82.97833796573116,82.21115058961038,82.7860339630088,82.53763222026107,82.53763222030763,82.53763222880674,-0.0264177797389209,0.0006978990863341396,4.6554760047001764e-11,9.142921886034526e-07,11,10,7,8.571140467319708,0,1.7529886273758803,4662.26145527753,False,82.21115058961038,84.3513,False,3,False,False,186.66699999570847,3.0,69.66699999570847,False,3,False,False,159.0,5.333000004291534,71.0
test,957c27960f457cd8dabf,-4220160584,B,Cond2,85.19805,78.6462,79.15938,85.6952023233595,83.37076694916901,84.48077386368459,84.55545194663084,83.60824599712224,83.60824597400327,83.60824600641214,-1.5898040028777558,2.5274767675661356,-2.3118971625990525e-08,9.493177865013375e-07,11,10,4,9.138729183102745,0,2.8115887869815133,5365.548289751386,True,78.6462,84.48077386368459,False,3,False,False,192.33300000429153,5.333000004291534,67.66699999570847,False,3,False,False,160.33300000429153,2.6669999957084656,72.0
test,c26e0c529372ea2ee611,-4111511840,B,Cond2,79.5159,82.8237,82.18126500000001,80.91433571878824,81.72658058211377,79.13608030867528,81.64000172058988,80.06201077284405,80.06201076340214,80.06201081739347,0.5461107728440453,0.29823697621632045,-9.44190503560094e-09,8.963561086061843e-07,11,10,5,20.94279098450873,0,2.2360749143184377,3696.3168728087603,False,79.13608030867528,82.8237,False,3,False,False,192.0,3.3330000042915344,70.0,False,0,True,True,159.0,7.333999991416931,159.0
test,49bba6db5bee77022ef6,-4045511872,B,Cond2,81.22455,84.15975,84.992625,79.38684475161664,84.37457607570278,82.43189259063952,82.43327326264607,83.06343886661153,83.06343890734026,83.063438885779,1.8388888666115406,3.3815122637478763,4.0728721728555684e-08,8.794348072434258e-07,11,10,4,8.733101976597897,0,1.4577572194762556,2935.4497199537136,True,82.43189259063952,84.992625,False,3,False,False,186.66699999570847,2.333999991416931,68.33300000429153,False,3,False,False,157.33300000429153,3.0,70.0
test,9fd0ed5ba993979a6cfd,-4043511804,B,Cond2,82.10085,85.6881,85.45602000000001,83.85687922161586,85.1742436046882,84.18474220710921,84.73735815227766,84.54981062286865,84.54981063054484,84.54981063696182,2.448960622868654,5.997408132361226,7.676192126382375e-09,9.289531363166464e-07,11,10,6,8.815063211824011,0,1.729093003263962,4675.403399129384,True,84.18474220710921,85.6881,False,3,False,False,195.0,2.6669999957084656,70.66699999570847,False,0,True,True,158.0,4.0,158.0
test,bf41f45050aa7ffc0a41,-4043511570,B,Cond2,85.95015,95.3712,88.57548,89.30331019904091,88.3096298439995,86.80962455728292,90.33833864830484,87.80769018988805,87.80769017331981,87.80769025990654,1.8575401898880557,3.450455557049354,-1.6568236560488003e-08,9.89287830204312e-07,11,10,4,17.27477579564194,0,1.719155159330737,2592.3162627542993,True,86.80962455728292,95.3712,False,3,False,False,185.0,2.0,70.0,False,3,False,False,157.0,3.0,71.0
test,ab2a98cd53feb4a9b68e,-4041511816,B,Cond2,96.4422,91.92135,91.76268,97.48068778565661,94.12733371442629,94.27582470911234,96.55663065332917,93.9697379650372,93.96973792614347,93.9697380146546,-2.4724620349628026,6.113068514332403,-3.889373090260051e-08,1.0798755151556735e-06,11,10,1,41.88225253640433,0,1.8475968350838996,7376.538499661623,True,91.76268,94.27582470911234,False,3,False,False,183.66699999570847,6.333000004291534,66.0,False,0,True,True,158.0,3.3330000042915344,158.0
test,1ac24eafd0da43e258bc,-4037511812,B,Cond2,80.00535,82.80285,83.93869500000001,83.02115526974322,85.143841063161,83.01388038774226,85.21395886297475,83.47529920965586,83.47529921468679,83.47529927417544,3.4699492096558515,12.040547517591268,5.030926786275813e-09,9.196951196411713e-07,11,10,7,22.263105747458656,0,2.1931730520608106,4409.524572544067,True,82.80285,85.143841063161,False,3,False,False,189.0,2.6669999957084656,68.0,False,0,True,True,154.66699999570847,3.6669999957084656,154.66699999570847
test,b975a3224ef6639f0a72,-4035511804,B,Cond2,96.4671,95.58105,92.79475500000001,94.98031459923155,94.53740333272042,92.42152134225874,95.55865188610485,93.09891224796448,93.09891222712261,93.09891231128317,-3.3681877520355243,11.344688732962119,-2.0841866898990702e-08,1.05217677970246e-06,11,10,7,11.818770824468004,0,2.176060486148716,5660.281156439063,True,92.42152134225874,95.58105,False,3,False,False,186.0,2.3330000042915344,66.0,False,0,True,True,157.0,5.666999995708466,157.0
test,05a15453e1d30c4d06e3,-4035511566,B,Cond2,79.7391,81.5361,83.938695,77.85549202490311,80.07556105654395,81.11430862666192,79.77057443943141,81.0508614410623,81.0508614764601,81.05086143265478,1.311761441062302,1.720718078257847,3.5397803799241956e-08,8.624707259242526e-07,11,10,8,8.910288616231924,0,2.1947838530238157,2374.738430112189,True,80.07556105654395,83.938695,False,3,False,False,187.0,2.6669999957084656,73.0,False,3,False,False,158.0,5.0,70.0
test,d279bdf911278448128d,-4025511544,B,Cond2,71.6763,64.6767,68.87019000000001,67.60564942095684,68.02336799800763,67.85563579908631,66.02770528120584,67.70459009312393,67.70459009421998,67.70459003684498,-3.9717099068760717,15.774479584377534,1.0960548024741001e-09,7.489246039832697e-07,11,10,4,9.273477479630422,0,1.7898650567205898,4996.415417955689,True,64.6767,68.87019000000001,False,3,False,False,188.0,5.333000004291534,67.33399999141693,False,0,True,True,160.0,3.666000008583069,160.0
test,d57fb09251db630e1c42,-4025511528,B,Cond2,61.11615,62.11335,65.74848,62.24051989743786,61.88870824921951,61.72234325117481,62.761530151701955,61.955055003488724,61.9550550003264,61.95505502792013,0.8389050034887262,0.7037616048784198,-3.1623272889191867e-09,6.894905546377597e-07,11,10,8,9.715380360719115,0,2.510334164565611,4888.784490201859,True,61.72234325117481,65.74848,False,3,False,False,202.66600000858307,3.6669999957084656,71.0,False,3,False,False,156.33300000429153,3.6669999957084656,69.66600000858307
test,e75722edfe57cace8431,-4025511500,B,Cond2,70.51575,65.6472,68.66862,70.57658398550493,69.2141958632703,67.765820734858,68.04188827014178,67.94924680504198,67.94924677593677,67.94924677910652,-2.566503194958017,6.586938649729708,-2.9105208909641078e-08,7.818361433482722e-07,11,10,9,9.146173792085419,0,2.5005259129851742,5062.389020749766,True,65.6472,69.2141958632703,False,3,False,False,190.66600000858307,5.333000004291534,67.0,False,0,True,True,156.66600000858307,3.333999991416931,156.66600000858307
test,2d9bec1b3d81c5674e0f,-4019511786,B,Cond2,73.66365,73.1538,76.89715500000001,76.3875622043308,75.85635988483538,76.951779457545,75.6572089019895,76.45156986026397,76.45156986097305,76.45156983379381,2.787919860263969,7.772497147254269,7.090790177244344e-10,8.462092334459841e-07,11,10,8,9.1158497183861,0,1.6219374890768983,4810.823741397333,False,73.1538,76.951779457545,False,3,False,False,192.0,2.6669999957084656,71.33300000429153,False,0,True,True,158.0,3.0,158.0
test,5e954f010a07d7b406c0,-4019511596,B,Cond2,85.05525,84.86895,80.599485,84.9884951212409,86.35115328102252,82.1936832360827,85.67267856905961,83.172265442426,83.17226542230611,83.17226550785831,-1.8829845575740052,3.545630844062172,-2.0119884425184864e-08,9.414889968068076e-07,11,10,4,72.89236353017006,0,1.6224671737811618,5112.581988207846,False,80.599485,86.35115328102252,False,3,False,False,193.33300000429153,1.6669999957084656,67.0,False,0,True,True,160.0,3.3330000042915344,160.0
test,40b3ead632c8b379236a,-4017511602,B,Cond2,71.688,73.97565,74.77610999999999,71.43868076174566,78.23719804846093,72.3144106674528,73.69578249561148,73.75437429730768,73.75437432296057,73.75437432095583,2.066374297307675,4.269902736573788,2.565289491940348e-08,7.913863139667235e-07,11,10,5,22.32682836360095,0,7.715391352461792,3666.099478558789,True,72.3144106674528,78.23719804846093,False,3,False,False,199.66699999570847,3.0,72.0,False,1,False,False,159.66699999570847,3.3330000042915344,47.0
test,4d02baea5f92507f22f0,-4017511594,B,Cond2,73.9146,73.41675,74.77610999999999,72.96369034423819,73.82500477703996,72.81842558905934,73.45279796560915,73.15102298182735,73.15102298390259,73.1510229942279,-0.76357701817264,0.5830498626814202,2.075239535770379e-09,8.082801269456855e-07,11,10,7,9.341968984531354,0,1.6863949888438687,3176.7903928786977,False,72.81842558905934,74.77610999999999,False,3,False,False,196.66600000858307,3.333999991416931,70.0,False,3,False,False,156.33399999141693,4.0,69.33399999141693
test,0840e6892b63ab3fb73d,-4017511500,B,Cond2,76.35855,73.41675,74.77610999999999,74.10491876826595,75.12759523055887,73.4215895786885,74.90542880432082,73.82894929447977,73.82894929142263,73.82894932825462,-2.529600705520224,6.3988797293684145,-3.0571385423172615e-09,8.209224734483802e-07,11,10,5,18.587999145856198,0,1.6847126779210346,3374.3348055483116,True,73.41675,75.12759523055887,False,3,False,False,196.0,2.0,69.33399999141693,False,3,False,False,158.0,4.0,71.0
test,2c40e43ca8186da9e870,-3784722864,B,Cond2,74.8848,70.6911,73.440735,74.90793501512334,76.22564391942889,73.08393685196177,74.67338909847847,73.57230320845746,73.57230319366155,73.57230323133547,-1.312496791542543,1.7226478278094695,-1.4795901392972155e-08,8.298181593832213e-07,11,10,4,34.80932950157757,0,1.6292530349626335,5495.539651210231,False,70.6911,76.22564391942889,False,3,False,False,197.66600000858307,6.0,66.66699999570847,False,0,True,True,155.0,3.0,155.0
test,18de11410d8e0e935400,-3784722856,B,Cond2,59.187,59.48385,58.71623999999999,59.34037005538586,59.644871197995634,59.40508225536372,59.3527190133869,59.430826120948595,59.43082612195066,59.43082611927821,0.24382612094859724,0.05945117725683997,1.002064209387754e-09,6.573631571413362e-07,11,10,6,9.692806063031588,1,3.0367323114102205,5194.18294307966,False,58.71623999999999,59.644871197995634,False,3,False,False,208.0,2.0,66.0,False,3,False,False,157.0,3.0,70.33300000429153
test,ef55cca9a61c5f46bf0d,-3784722762,B,Cond2,76.0851,75.3372,74.334675,79.51776643077037,77.68344946515806,76.40633708130522,78.07593737251402,76.50408461148352,76.50408457809844,76.50408463187973,0.4189846114835234,0.17554810465999904,-3.338507781336375e-08,8.808851367285034e-07,11,10,2,41.27342571737522,0,1.6243901081637548,4983.467296100917,False,74.334675,77.68344946515806,False,3,False,False,191.66699999570847,3.0,67.0,False,0,True,True,156.0,3.0,156.0
test,d952f73daa3cfa643d4f,-3780722714,B,Cond2,90.48555,88.94865,89.307975,87.51349876926608,88.45384111735247,89.48632872010131,87.74743538412686,89.22809666679498,89.22809668578904,89.22809663512787,-1.2574533332050208,1.5811888851884173,1.8994057882082416e-08,9.694605845860883e-07,11,10,9,8.397206487415598,0,1.9708222043591266,8352.044660069743,True,88.45384111735247,89.48632872010131,False,3,False,False,180.33300000429153,2.3330000042915344,70.33399999141693,False,0,True,True,157.0,2.6669999957084656,157.0
test,8a557519f593fe021263,-2701400560,B,Cond2,75.1965,73.74045,74.334675,73.33634796191625,74.62246855198939,73.5965477021999,74.61077539874933,73.84883165830249,73.84883166397971,73.84883169004979,-1.3476683416975135,1.816209959213726,5.677222247868485e-09,8.124083686108616e-07,11,10,9,39.007415211973004,0,2.4452902269897616,4333.221590175847,True,73.5965477021999,74.62246855198939,False,3,False,False,200.0,5.333000004291534,65.66699999570847,False,2,False,False,157.0,3.333999991416931,68.0
