sample_id,WAFER_ID,STAGE,cohort,condition,route,excluded_extreme,native_phase_fallback,p3_cpp,native_cpp_primary_end,native_cpp_start
473fa37338acce69e97f,2979014168,A,training,Cond1,456,False,False,709,570,581
c21c2be21ec548eb4fac,2979014168,B,training,Cond2,456,False,False,725,1058,1100
860d7a81829c6e86b6de,2979014172,B,training,Cond2,456,False,False,727,1060,1102
1e67e796fe90f318f477,2979014180,A,training,Cond1,456,False,False,706,567,578
0d6b60fc74d791645015,2979014184,A,training,Cond1,456,False,False,712,574,585
a04d2c5b2d7acb49578d,2979014184,B,training,Cond2,456,False,False,732,1065,1110
b70083c677e3fefaab33,2979014196,A,training,Cond1,456,False,False,736,586,599
6da3b6ce1f4433c12b3c,2979014378,B,training,Cond2,456,False,False,728,1061,1104
715bda1ebb2b66366b89,2979014382,B,training,Cond2,456,False,False,725,1058,1100
a8aa5197aa4c95a022dd,2979014390,B,training,Cond2,456,False,False,725,1058,1100
0efc4250bd16dac53c20,2981014384,A,training,Cond1,456,False,False,718,578,589
998cb7a246e4da937a38,2981014388,A,training,Cond1,456,False,False,714,576,587
bcedb06af0f79240b29b,2981014388,B,training,Cond2,456,False,False,732,1065,1110
7f26bdd1a6cc4b4f69d3,2981014396,A,training,Cond1,456,False,False,714,576,587
26b49a8ac1e84a4a272c,2981014396,B,training,Cond2,456,False,False,729,1062,1106
1deef501b37cfab3eb56,2981014402,B,training,Cond2,456,False,False,732,1065,1110
59aafa30330d0724c030,2981014410,A,training,Cond1,456,False,False,713,575,586
d5741be687d9101e650f,2981014410,B,training,Cond2,456,False,False,732,1065,1110
79254eb55d81ea0d9cd2,2981014414,B,training,Cond2,456,False,False,731,1064,1108
98e5d7614f46da5c0ec1,2981014418,B,training,Cond2,456,False,False,732,1065,1110
091359e46dc5fc2d3808,2981014422,A,training,Cond1,456,False,False,727,582,594
c551058548c5591223d1,2981014426,A,training,Cond1,456,False,False,713,575,586
ccfb6ed40d3846a7f8de,2981014442,B,training,Cond2,456,False,False,732,1065,1109
837014f8d2e37cb3a110,2983014176,B,training,Cond2,456,False,False,702,1046,1088
9babab9a52ff0fc5a9d8,2983014200,A,training,Cond1,456,False,False,693,565,576
599487cc2ca6f8f86413,2983014200,B,training,Cond2,456,False,False,707,1050,1092
cd9069c65e9d0547cb8d,2985014372,B,training,Cond2,456,False,False,705,1049,1091
1396673b502550c61f3c,2985014384,A,training,Cond1,456,False,False,701,566,577
adaba3256c498177698a,2985014392,A,training,Cond1,456,False,False,701,566,577
7376584a67fae2bf8c16,2985014396,B,training,Cond2,456,False,False,715,1051,1093
ed6f17d3f2f173536881,2985014402,A,training,Cond1,456,False,False,693,565,576
89a962e2a08c7d742887,2985014406,B,training,Cond2,456,False,False,724,1057,1099
a01438858c24c2f6bf5e,2985014410,B,training,Cond2,456,False,False,724,1057,1099
640e343d37d4ca9ca74f,2985014414,A,training,Cond1,456,False,False,733,584,597
8ce8f567553326c6efae,2985014422,A,training,Cond1,456,False,False,733,584,597
79f54916ad68aae6d754,2985014426,A,training,Cond1,456,False,False,710,571,582
bad95bb6ca7fbad2c728,2985014426,B,training,Cond2,456,False,False,727,1060,1102
4f728c9527787590ca30,2985014454,A,training,Cond1,456,False,False,710,571,582
0b37a8ceb7d47a636824,2985014458,B,training,Cond2,456,False,True,724,1057,1099
fb220656294bd4c084da,2985014462,A,training,Cond1,456,False,False,706,567,578
ab5a7c5f754cbdcdd1db,2987014148,B,training,Cond2,456,False,False,735,1066,1111
feaa507b905db0d5070f,2987014184,A,training,Cond1,456,False,False,676,558,569
04d59a2514c150f15587,2987014192,A,training,Cond1,456,False,False,683,561,572
6abb7ef05ea0a89cc9bb,2987014196,B,training,Cond2,456,False,False,694,1039,1081
d9a439f2851605e53d6c,2989014348,A,training,Cond1,456,False,False,687,563,574
1e504d568421566a9d23,2989014438,B,training,Cond2,456,False,False,705,1049,1091
b0a2625855348c9c9a94,2989014450,B,training,Cond2,456,False,False,704,1048,1090
30036149fa0b55fefc28,2989014454,B,training,Cond2,456,False,False,705,1049,1091
be6928521d970493c852,2999014220,B,training,Cond2,456,False,False,747,1073,1118
03815f13b1a01a8689cc,2999014228,B,training,Cond2,456,False,False,752,1076,1121
4396bc73ec475a12254a,2999014310,B,training,Cond2,456,False,False,747,1073,1118
ee50cc87293b87674cdf,2999014314,A,training,Cond1,456,False,False,741,590,604
4a99e66a72edef9786dc,3003014256,B,training,Cond2,456,False,False,747,1073,1118
69937f326a15c996055e,3005014324,A,training,Cond1,456,False,False,740,589,602
921a607f89b09e8805db,3005014324,B,training,Cond2,456,False,False,747,1073,1118
ff8f2d842695518c0400,3005014494,B,training,Cond2,456,False,False,748,1074,1119
3a2c0d7128b1e2fc620b,3005014526,A,training,Cond1,456,False,False,739,588,601
3bbcef4146c09b634291,3009014470,A,training,Cond1,456,False,False,631,524,535
9c958e926e32e649d036,3009014494,A,training,Cond1,456,False,False,631,524,535
01cd0ec5cb81133b593a,3011014208,B,training,Cond2,456,False,False,632,996,1036
0163f0fd20a1ef5705a4,3011014212,B,training,Cond2,456,False,False,631,995,1035
a8b83ac625d7b0994c82,3011014220,B,training,Cond2,456,False,False,634,998,1038
eaea71326259baabc694,3011014228,A,training,Cond1,456,False,False,627,520,531
49501a1730dbfb7a5b50,3011014264,B,training,Cond2,456,False,False,632,996,1036
8ce28604617f8aabe03c,3011014268,B,training,Cond2,456,False,False,633,997,1037
1710fa1149cc2b1a14c9,3011014278,A,training,Cond1,456,False,False,628,521,532
6116fd772158e989f987,3013014292,A,training,Cond1,456,False,False,631,524,535
e5eedcb5926c0c840d55,3013014296,A,training,Cond1,456,False,False,627,520,531
3f053a969d997439815a,3013014486,B,training,Cond2,456,False,False,633,997,1037
779c5c78ff41bc2601f5,3013014490,A,training,Cond1,456,False,False,631,524,535
2db418cc26c3d579b120,3013014506,A,training,Cond1,456,False,False,629,522,533
1f6aeb870dff94d268b0,3015014208,A,training,Cond1,456,False,False,623,518,529
481536a8677e2cee6651,3015014208,B,training,Cond2,456,False,False,629,994,1034
78f0c2e5cda9415ecec3,3015014228,B,training,Cond2,456,False,False,626,993,1033
34f310178e075d99205a,3015014244,B,training,Cond2,456,False,False,622,991,1031
1a40b583c597da690c5c,3015014248,A,training,Cond1,456,False,False,624,519,530
570bfb8bc3cf199c06bd,3015014252,A,training,Cond1,456,False,False,624,519,530
8548af404911eb2ffa46,3015014256,B,training,Cond2,456,False,False,622,991,1031
3be3cf6153b0eff72db7,3015014268,A,training,Cond1,456,False,False,612,515,526
cc32ffe7875ad0e84f7f,3015014294,A,training,Cond1,456,False,False,611,514,525
c3fe7a21d3641a3a923c,3015014302,A,training,Cond1,456,False,False,611,514,525
3fe4b72e87264bfb8209,3017014276,A,training,Cond1,456,False,False,628,521,532
c032aca0930cd5fc14d5,3017014288,A,training,Cond1,456,False,False,624,519,530
10e76beac988bc515e7c,3017014288,B,training,Cond2,456,False,False,629,994,1034
56a54d3e7d6ebcef1022,3017014292,A,training,Cond1,456,False,False,624,519,530
5875ec1668fbfb2710a1,3017014296,A,training,Cond1,456,False,False,642,534,545
6bb8e9513f95f6e1fe61,3017014300,A,training,Cond1,456,False,False,624,519,530
09fac131c4abaa5193bd,3017014470,A,training,Cond1,456,False,False,628,521,532
c59ddde0eb6a3fdb215a,3017014470,B,training,Cond2,456,False,False,634,998,1038
6e9fa8dca971de910b49,3017014490,B,training,Cond2,456,False,False,633,997,1037
953bc9f0e622d1e7df80,3017014494,B,training,Cond2,456,False,False,633,997,1037
60f5b846802f1aff92d6,3017014498,A,training,Cond1,456,False,False,623,518,529
0f2105a01fa940506c57,3017014506,A,training,Cond1,456,False,False,627,520,531
88e8675a59d4e5713eb7,3017014510,B,training,Cond2,456,False,False,634,998,1038
b11874d303800dc0cf32,3017014514,A,training,Cond1,456,False,False,623,518,529
bcfdc45d797fdbdb7341,3017014522,A,training,Cond1,456,False,False,627,520,531
f041e1ab3a16883a0a49,3021014274,A,training,Cond1,456,False,False,617,517,528
e1bb389e545c22e6a350,3021014274,B,training,Cond2,456,False,False,625,992,1032
31c68c2da2f809e1093b,3021014278,B,training,Cond2,456,False,False,622,991,1031
8d25dfc343ac121c4142,3021014286,A,training,Cond1,456,False,False,612,515,526
80f1b955eb93b1dd3566,3021014286,B,training,Cond2,456,False,True,621,990,1030
01b7380184cf03c0bb58,3021014290,B,training,Cond2,456,False,False,620,989,1029
f0e7a965ef05b9e828cd,3021014294,B,training,Cond2,456,False,False,626,993,1033
b59d7181861c3ee9dcc5,3021014298,B,training,Cond2,456,False,False,620,989,1029
aede6444657ef50559b5,3021014306,A,training,Cond1,456,False,False,611,514,525
0ac91e18581eb68c3b6e,3021014306,B,training,Cond2,456,False,False,618,987,1027
6ffeebeec6872f40e615,3021014314,B,training,Cond2,456,False,False,622,991,1031
8f5ef1d1384699457a80,3021014318,A,training,Cond1,456,False,False,611,514,525
1f1fdf0663be8a35c472,3021014322,B,training,Cond2,456,False,False,616,986,1025
fc44618a9cc329c1a3f4,3021014496,B,training,Cond2,456,False,False,615,984,1023
982b6fc015c386d3c93d,3021014500,B,training,Cond2,456,False,False,613,982,1021
3161f22049d419dfee26,3021014508,A,training,Cond1,456,False,False,616,516,527
62fb834dea27588c190a,3021014508,B,training,Cond2,456,False,False,622,991,1031
c8f119355338c09cb9b7,3023014506,A,training,Cond1,456,False,False,672,556,567
7495bbb0a56f22c9bcec,3023014514,A,training,Cond1,456,False,False,659,547,558
93f643ef03918000025c,3023014514,B,training,Cond2,456,False,False,671,1025,1066
0f0fff90d29dd31ba941,3023014518,A,training,Cond1,456,False,False,659,547,558
5c20268fdb686e60e15a,3023014518,B,training,Cond2,456,False,False,671,1025,1066
fd08507582d373f380a3,3023014526,A,training,Cond1,456,False,False,653,542,553
29d9df64a07dfcd37eac,3023014536,A,training,Cond1,456,False,False,660,548,559
970a6f390bebb316abca,3023014544,B,training,Cond2,456,False,False,673,1026,1067
4e6a609c1e369a3947cf,3023014548,A,training,Cond1,456,False,False,653,542,553
7af7fdb40878f9474300,3023014548,B,training,Cond2,456,False,False,664,1020,1061
6ee2cb741ecc56268b66,3023014552,A,training,Cond1,456,False,False,661,549,560
cd61c8011cd3748af45d,3025014278,A,training,Cond1,456,False,False,665,553,564
48c215a12f8ba908f0eb,3025014282,A,training,Cond1,456,False,False,668,555,566
a49905eef7dd8229f1fe,3025014282,B,training,Cond2,456,False,False,675,1027,1068
9ea0603b72bebb26a870,3025014286,A,training,Cond1,456,False,False,672,556,567
9ecfd74c612f2837a79a,3025014294,A,training,Cond1,456,False,False,664,552,563
4df1d07f412cf706e243,3025014302,A,training,Cond1,456,False,False,664,552,563
6831233f36fcca61117f,3027014502,A,training,Cond1,456,False,False,660,548,559
0bd1758e7f6fc2168b74,3027014522,A,training,Cond1,456,False,False,659,547,558
778c8bdb5c001b9e6288,3027014528,A,training,Cond1,456,False,False,648,538,549
f7e81e4ae628b203d4b9,3027014528,B,training,Cond2,456,False,False,660,1017,1058
132c1b81271bab7101a3,3027014536,B,training,Cond2,456,False,False,665,1021,1062
8be50ef59f14a29837d0,3027014544,A,training,Cond1,456,False,False,656,545,556
7f49ac0391e66ff66e06,3027014552,B,training,Cond2,456,False,False,669,1023,1064
3b9799fb6f7d990eb3a0,3027014556,B,training,Cond2,456,False,False,660,1017,1058
6cd52148c8b5912ca2fc,3027014564,A,training,Cond1,456,False,False,660,548,559
fa3a141acf64cb6098e8,3027014580,B,training,Cond2,456,False,False,667,1022,1063
c665bec6d4dedb4949dc,3027014584,B,training,Cond2,456,False,False,669,1023,1064
9b20c476a02767305def,3027014588,A,training,Cond1,456,False,False,664,552,563
e7cbc9fc90643282d110,3029014274,A,training,Cond1,456,False,False,656,545,556
b65b121d6925df5f5233,3029014282,B,training,Cond2,456,False,False,671,1025,1066
0a3371b2f2911c0f1d13,3029014286,B,training,Cond2,456,False,False,670,1024,1065
c58bf811fb2eb8900c4e,3029014330,A,training,Cond1,456,False,False,659,547,558
25c2b93103889d22e8d6,3029014464,A,training,Cond1,456,False,False,656,544,555
1947351cf641e50cfd08,3029014464,B,training,Cond2,456,False,False,670,1024,1065
e9f04cccf57098699293,3029014468,A,training,Cond1,456,False,False,655,543,554
b64252634d0bb68f437d,3029014472,A,training,Cond1,456,False,False,647,537,548
a7f4ab1cfebeb0d1b779,3029014472,B,training,Cond2,456,False,False,656,1015,1056
9df4a7e4269de1d721df,3029014476,A,training,Cond1,456,False,False,659,547,558
fdc6b2b433b5592ca012,3029014476,B,training,Cond2,456,False,False,671,1025,1066
29382bc7a2754e1873ab,3031014466,A,training,Cond1,456,False,False,639,531,542
e3e44935e8d22fa2ab7b,3031014466,B,training,Cond2,456,False,False,651,1011,1052
3f2aae372f6094a1713b,3031014528,A,training,Cond1,456,False,False,647,537,548
2d66d854edf651b287ea,3031014528,B,training,Cond2,456,False,False,656,1015,1056
509554ebfca72c214b02,3031014536,A,training,Cond1,456,False,False,643,535,546
c895179e95307502ff4b,3031014540,A,training,Cond1,456,False,False,648,538,549
3f03001701f4dae6e3fe,3031014564,B,training,Cond2,456,False,False,669,1023,1064
3be68e1e2458de027a03,3031014568,A,training,Cond1,456,False,False,640,532,543
39aa390ac4260261ad21,3031014568,B,training,Cond2,456,False,False,651,1011,1052
9f01c980fa1958b2f806,3031014576,B,training,Cond2,456,False,False,648,1009,1049
91c33a9520b6be31f346,3031014580,A,training,Cond1,456,False,False,640,532,543
dc122ce3689c4d0d4e19,3031014584,A,training,Cond1,456,False,False,641,533,544
cf8054ad4e397ee2b106,3031014588,B,training,Cond2,456,False,False,651,1011,1051
186e18e542d83a07c02c,3033014282,B,training,Cond2,456,False,False,671,1025,1066
c31c35aeaac0e8b770ab,3033014286,A,training,Cond1,456,False,False,649,540,551
11f30c2bc548fa0d4998,3033014286,B,training,Cond2,456,False,False,662,1019,1060
460097cfa2de4e9e1edd,3033014306,A,training,Cond1,456,False,False,646,536,547
47a86e77d08d8d666237,3033014306,B,training,Cond2,456,False,False,656,1015,1056
0cbca11e21e0878bfba2,3033014314,A,training,Cond1,456,False,False,647,537,548
16f26f32a5d7b9b539a2,3033014318,B,training,Cond2,456,False,False,664,1020,1061
614d5f5c16c1eeaf7b7a,3033014326,A,training,Cond1,456,False,False,647,537,548
3607962da81ca103a891,3033014326,B,training,Cond2,456,False,False,656,1015,1056
e5e6d346655ab5ed8999,3033014330,B,training,Cond2,456,False,False,664,1020,1061
69f3a61f65c9cc132300,3033014334,B,training,Cond2,456,False,False,651,1011,1052
2537db9f6a7479d4ced1,3033014464,A,training,Cond1,456,False,False,648,538,549
35552005e2e5bb9437a8,3035014478,B,training,Cond2,456,False,False,648,1008,1048
52c1daa786a22df7c179,3035014482,B,training,Cond2,456,False,False,643,1003,1043
fc79b72649906e6871bf,3035014490,A,training,Cond1,456,False,False,635,527,538
cfa09bcca98a3fc939a3,3035014494,B,training,Cond2,456,False,False,638,999,1039
c715a0b4ae7af068cb3d,3035014548,B,training,Cond2,456,False,False,645,1005,1045
0e094cb3015cd946fb4b,3037014298,A,training,Cond1,456,False,False,648,538,549
d7362cca5559460d595e,3037014302,B,training,Cond2,456,False,False,661,1018,1059
84574d21cf8977b52c68,3037014322,B,training,Cond2,456,False,False,645,1005,1045
c62c276e0dbb34ee953e,3037014334,A,training,Cond1,456,False,False,637,529,540
6ec38443bb3f9efbdea9,3037014334,B,training,Cond2,456,False,False,645,1005,1045
cb3faea45eb5a7a905fe,3037014464,B,training,Cond2,456,False,False,648,1009,1049
040fa330cef6f1dec3b8,3037014480,A,training,Cond1,456,False,False,637,529,540
c538d6e68f5c2e9ce02b,3037014480,B,training,Cond2,456,False,False,647,1007,1047
85e17cea0949600fea83,3037014488,A,training,Cond1,456,False,False,635,527,538
b4157959af56aa9ac6a9,3037014488,B,training,Cond2,456,False,False,644,1004,1044
4219fb79ba1ee16c1c01,3621681186,B,training,Cond2,456,False,False,937,1191,1241
11b03262e0ce339a2f9c,3621681190,B,training,Cond2,456,False,False,944,1194,1244
6d7272fdec18658ca6b3,3621681194,B,training,Cond2,456,False,False,933,1187,1237
bf9b8249b4a885cafe33,3621681198,A,training,Cond1,456,False,False,930,716,736
d1cde0857cd77b7cc2cd,3621681198,B,training,Cond2,456,False,False,933,1187,1237
c13cb0ed0c4a4afc371e,3621681202,B,training,Cond2,456,False,False,947,1196,1246
3759837a0075061df68a,3621681344,B,training,Cond2,456,False,False,933,1187,1237
931ec54012c8da018270,3621681356,A,training,Cond1,456,False,False,951,726,746
4c73534d684a3116a73c,3621681360,B,training,Cond2,456,False,True,956,1202,1252
1c64e3589b7d84d0d9b5,3623681090,A,training,Cond1,456,False,False,913,702,719
9a870213ae04a554cff1,3623681094,B,training,Cond2,456,False,False,919,1175,1224
f5dc6cfd19b7c570b88e,3623681098,B,training,Cond2,456,False,False,922,1176,1225
875287a6b8cf1c09d7fb,3623681102,A,training,Cond1,456,False,False,917,706,723
d1a09d39b04c662561c7,3623681102,B,training,Cond2,456,False,False,926,1180,1229
82897cec3572b4b4343c,3623681106,A,training,Cond1,456,False,False,920,710,729
515f1018b9ad1771055b,3623681106,B,training,Cond2,456,False,False,928,1182,1231
9eb5fd6afd5a275799b1,3623681110,A,training,Cond1,456,False,False,917,706,725
64c126df8c07338aa957,3623681110,B,training,Cond2,456,False,False,924,1178,1227
2f086f100648531e55af,3623681118,A,training,Cond1,456,False,False,921,711,730
ad3757c58e1757a40875,3623681118,B,training,Cond2,456,False,False,930,1184,1233
5183b0b779532c46cd6c,3623681122,A,training,Cond1,456,False,False,914,704,721
84778f43d7bec784f7c6,3623681122,B,training,Cond2,456,False,False,919,1175,1224
af70193164d6a636d198,3623681126,A,training,Cond1,456,False,False,921,711,730
c145ab08636103b5a86d,3623681126,B,training,Cond2,456,False,False,929,1183,1232
ba67c04b92f7bb69cd46,3623681134,A,training,Cond1,456,False,False,917,707,726
dd8272943ec2aa21642d,3623681134,B,training,Cond2,456,False,False,925,1179,1228
2752a6a639957b0175db,3623681142,B,training,Cond2,456,False,False,942,1193,1243
c433973e971331c30989,3623681184,A,training,Cond1,456,False,False,912,701,718
35eb30a15ace25f87b3f,3623681184,B,training,Cond2,456,False,False,917,1173,1222
a8ec8703b70e509d124e,3623681188,A,training,Cond1,456,False,False,899,696,713
f7ad18590ddb3ed17bca,3623681188,B,training,Cond2,456,False,False,908,1167,1216
e537a6d52d6d38a79649,3623681192,B,training,Cond2,456,False,True,924,1178,1227
fa537fc80e9efcb63d3c,3623681204,A,training,Cond1,456,False,False,917,706,723
547f843cc7abfc16a90f,3623681204,B,training,Cond2,456,False,False,925,1179,1228
12db6298d428dff378fa,3625681202,A,training,Cond1,456,False,False,888,688,705
30490a7ec04bad6f5ad3,3625681202,B,training,Cond2,456,False,False,902,1161,1210
1bf524f377dd96aa12c9,3625681344,A,training,Cond1,456,False,False,910,700,717
2bbc83feafb6d428b96d,3625681348,A,training,Cond1,456,False,True,909,699,716
1252bc43010f2e1806a7,3625681348,B,training,Cond2,456,False,False,916,1171,1220
2f64f918fa712b19b0ec,3625681356,A,training,Cond1,456,False,False,917,706,725
48b24502c35a34a9d270,3625681356,B,training,Cond2,456,False,False,924,1178,1227
a7e9bdf40bad80782d6e,3625681388,A,training,Cond1,456,False,False,914,703,720
fb8433566ba1966a8b5d,3625681388,B,training,Cond2,456,False,False,917,1174,1223
04254187fc1a21d63cdd,3625681392,A,training,Cond1,456,False,False,910,700,717
fb4846caac2397f192a5,3625681392,B,training,Cond2,456,False,False,916,1171,1220
dd673076ab114319d60b,3625681396,B,training,Cond2,456,False,False,907,1166,1215
2417f73ecfbe5e275c8d,3625681404,A,training,Cond1,456,False,False,912,701,718
6dcf1d216a685c054c7d,3627681094,B,training,Cond2,456,False,False,891,1157,1206
27daee9bdd773d7df726,3627681146,B,training,Cond2,456,False,False,891,1157,1206
a027219e1d0556b1a5af,3627681150,A,training,Cond1,456,False,False,863,666,683
f5822879b857e610242b,3627681150,B,training,Cond2,456,False,False,888,1155,1204
c820c4f1afe47cb51113,3834719044,B,training,Cond2,456,False,False,322,802,831
dc0cc2166e18c4e01729,3834719080,A,training,Cond1,456,False,False,290,297,302
1cda59e55f763233455e,3838719142,B,training,Cond2,456,False,False,339,817,848
e1a0fcc49052aeb97a42,3840719298,B,training,Cond2,456,False,False,333,811,842
ad9d52803cb4f0b165f5,3844719152,A,training,Cond1,456,False,False,386,365,372
c483d6782c156b008465,3844719354,B,training,Cond2,456,False,False,452,886,918
3e98716b0d5d53f8b96e,3846719080,B,training,Cond2,456,False,False,494,910,942
d618dc514a4646712e4c,3846719084,A,training,Cond1,456,False,False,487,429,437
afb4a572d9fe562e7779,3846719092,A,training,Cond1,456,False,False,488,430,438
cac61fb0acd34c77eabe,3846719100,A,training,Cond1,456,False,True,490,432,440
eaa8630c9a0b5920d8b9,4167773542,A,training,Cond1,456,False,False,534,460,470
8e5300994f69e6b96312,4167773568,A,training,Cond1,456,False,False,538,464,474
7b52443c6ef079982863,4167773572,A,training,Cond1,456,False,False,542,468,478
b93a8714edc5c96f73ac,4167773580,A,training,Cond1,456,False,False,535,461,471
e2ed572c94573a3a9b3f,4167773596,B,training,Cond2,456,False,False,549,946,981
9fbe3936f10b6a9f0281,4167773604,A,training,Cond1,456,False,False,536,462,472
5ed80e7586cbde7cf1a5,4169773314,B,training,Cond2,456,False,False,543,941,976
6c91edf1dc95b871af94,4169773318,A,training,Cond1,456,False,False,534,460,470
dafd44a7af32b801273e,4169773334,A,training,Cond1,456,False,False,535,461,471
a227c836484067740bbf,4169773338,B,training,Cond2,456,False,False,549,946,981
99ae8b780ca33195500f,4169773358,B,training,Cond2,456,False,False,547,944,979
05e91efcdd396502efce,4169773374,B,training,Cond2,456,False,False,537,933,966
c050a6c620e770513657,4169773540,B,training,Cond2,456,False,False,565,957,995
60b45564bbfba6195bda,4169773544,B,training,Cond2,456,False,False,540,937,971
92a9ba3a3462d74fa765,4169773564,B,training,Cond2,456,False,False,539,936,970
df02440332f0633707f1,4171773542,B,training,Cond2,456,False,False,528,930,963
bb87749ca11c8676997b,4171773550,B,training,Cond2,456,False,False,536,931,964
334e63dc71909d47f622,4171773558,A,training,Cond1,456,False,True,530,453,463
777ffd5adb682574ea5d,4171773568,B,training,Cond2,456,False,False,540,937,972
469fe532a3eb0c1295ef,4171773572,B,training,Cond2,456,False,False,538,934,967
acecdfd90daf157bf752,4171773576,B,training,Cond2,456,False,False,540,937,971
f7b25af05d46fb4b96f6,4171773580,A,training,Cond1,456,False,False,530,454,464
6d75a669cf2f656a43f7,4171773584,A,training,Cond1,456,False,False,530,454,464
1c6e4907a950418bc00c,4171773592,B,training,Cond2,456,False,False,541,938,973
08572660e64035e3b025,4171773596,A,training,Cond1,456,False,False,556,476,486
1c3fed56ec689cd57c10,4171773596,B,training,Cond2,456,False,False,565,957,995
1553a3a5391275d7109d,4171773604,B,training,Cond2,456,False,False,540,937,972
bce7692d996bebb11b4b,4171773608,A,training,Cond1,456,False,False,530,454,464
0136643fcdffafcd27b3,4171773612,A,training,Cond1,456,False,False,530,454,464
0ecc2fc16014d8120689,4171773620,A,training,Cond1,456,False,False,531,456,466
391c7d537c91c905525d,4173773318,A,training,Cond1,456,False,False,518,450,460
8a03c9026a3157c80d54,4173773326,A,training,Cond1,456,False,False,517,449,459
0820e5c287afe0fa110c,4173773326,B,training,Cond2,456,False,False,526,928,960
d784ed644f6403512b42,4173773330,A,training,Cond1,456,False,False,515,447,457
2b4f451602467b14218f,4173773334,B,training,Cond2,456,False,False,526,928,961
b84a47f2d5c693bf83fa,4173773362,A,training,Cond1,456,False,False,523,451,461
1c3a75bf735804024cc5,4173773370,A,training,Cond1,456,False,False,523,451,461
f12adc47548cb0c89447,4173773544,B,training,Cond2,456,False,False,525,927,959
f0ecf4c2e2afbc7c0341,4173773564,B,training,Cond2,456,False,False,524,926,958
891f226e3de83444ba21,4175773538,A,training,Cond1,456,False,False,559,479,489
b162dfa62f761101916c,4175773554,A,training,Cond1,456,False,False,556,476,486
00289eb3ee0e7914fdc2,4175773554,B,training,Cond2,456,False,False,565,957,995
f62ac62dc534987b486d,4175773558,A,training,Cond1,456,False,False,556,476,486
3f5bfa850d18f20d4fb2,4175773558,B,training,Cond2,456,False,False,563,955,993
d8a8a5ac223d16cde7c9,4175773562,A,training,Cond1,456,False,False,568,483,493
1c21cbda450117f3dbe1,4175773568,A,training,Cond1,456,False,False,557,477,487
a7aa024b03136b75207c,4175773568,B,training,Cond2,456,False,False,563,955,992
0a4333505a360df50de5,4175773572,A,training,Cond1,456,False,False,556,476,486
a409009e64a69ad11399,4175773584,B,training,Cond2,456,False,False,563,955,992
c105463e7c9c436e5eaa,4175773588,B,training,Cond2,456,False,False,565,957,995
2cc9f743a38d0bc99eb0,4175773600,A,training,Cond1,456,False,False,554,475,485
a83ec6ac63baa16ee40b,4175773624,A,training,Cond1,456,False,False,556,476,486
7cbe15e73e08d27d2372,4175773624,B,training,Cond2,456,False,False,563,955,993
d4a9c565f0a055d7ee67,4175773628,B,training,Cond2,456,False,False,564,956,994
a515fb8a36b29d7016ce,4177773322,B,training,Cond2,456,False,False,561,953,989
8e6c9a3e6bd14816afbe,4177773326,A,training,Cond1,456,False,False,569,484,494
ad29b7b358cc23b89556,4177773330,A,training,Cond1,456,False,False,544,469,479
151bf405e2150a4a76e8,4177773350,A,training,Cond1,456,False,False,554,475,485
896fb7e14fa8c6a72f60,4177773362,A,training,Cond1,456,False,False,549,471,481
9c2030ee3d15c0cc9319,4177773362,B,training,Cond2,456,False,False,559,951,987
21117a366efd44d968f6,4177773370,B,training,Cond2,456,False,False,555,949,985
32d9945de5de091250c5,4177773374,A,training,Cond1,456,False,False,554,475,485
b026833f4b1f1776dd36,4177773374,B,training,Cond2,456,False,False,562,954,990
b3c7600fe9562fe38a90,4177773556,B,training,Cond2,456,False,False,555,949,985
a8c4cadd9d74b449ab6d,4177773560,A,training,Cond1,456,False,False,542,468,478
f0c695403a173be41196,4179773506,A,training,Cond1,456,False,False,554,475,485
a650668bad53ca970e9e,4179773506,B,training,Cond2,456,False,False,562,954,990
65fc625403b28db7f17f,4179773518,A,training,Cond1,456,False,False,541,467,477
ac0aa4e8d7dfa09fee1e,4179773576,A,training,Cond1,456,False,False,579,489,499
2ffa551c4372254f2de0,4179773576,B,training,Cond2,456,False,False,582,967,1006
b61a613648884471b1ab,4179773580,A,training,Cond1,456,False,False,583,491,501
8f4e8040adbddafda143,4179773596,A,training,Cond1,456,False,False,541,467,477
95f3b01e549a5cad615b,4179773596,B,training,Cond2,456,False,False,548,945,980
8b111f0642b1df7ca768,4179773600,B,training,Cond2,456,False,False,557,950,986
25bd81cd20c599ddb41a,4179773604,A,training,Cond1,456,False,False,553,474,484
32a81843125fe49a9351,4179773604,B,training,Cond2,456,False,False,563,955,992
9933232eb1c660f9221c,4179773608,A,training,Cond1,456,False,False,544,469,479
3fbac532c45b9fbe0efa,4179773608,B,training,Cond2,456,False,False,555,949,985
de259ed48afe0ce9c8ba,4179773616,B,training,Cond2,456,False,False,555,949,985
20613d7aca4cdedd96ba,4179773628,B,training,Cond2,456,False,True,551,948,983
459a85e7607c12729c7d,4181773318,A,training,Cond1,456,False,False,549,471,481
dd01f6bcecf2b5f8c921,4181773354,B,training,Cond2,456,False,False,546,943,978
b3462bbfd008bf27aaf0,4181773358,A,training,Cond1,456,False,False,534,459,469
dbf35d515a806b235b74,4181773366,A,training,Cond1,456,False,False,541,467,477
a01794651794e191cc5a,4181773366,B,training,Cond2,456,False,False,548,945,980
fbbec3be6d0bbac8d7d0,4181773512,A,training,Cond1,456,False,False,536,462,472
