sample_id,WAFER_ID,STAGE,cohort,split,group_id,condition,route,machine,start,end,p3_cpp,p3_first,excluded_extreme,phase_fallback
7a684c9c55a0788225dd,2663292684,B,training,train,CMP-training-101.csv,Cond2,456,2,485055629.667,485055988.667,679,0.0,False,False
936fcdb9fff8d1594643,2663292688,A,training,train,CMP-training-101.csv,Cond1,456,2,484772882.0,484773244.0,636,1.0,False,False
6c04bd525b4373e2a9b0,2663292688,B,training,train,CMP-training-101.csv,Cond2,456,2,484845659.0,484846016.0,643,0.0,False,False
becdf9651be28618e8e3,2663292696,B,training,train,CMP-training-101.csv,Cond2,456,2,484873534.333,484873900.333,648,0.0,False,False
465d4c727adcab8e31eb,2663292700,B,training,train,CMP-training-101.csv,Cond2,456,2,484872613.333,484872972.0,648,0.0,False,False
4df7631500e9ee5610b2,2663292720,A,training,train,CMP-training-101.csv,Cond1,456,2,484939449.667,484939811.667,666,0.0,False,False
a5e2e65857d2e2fae5a2,2663292724,A,training,train,CMP-training-101.csv,Cond1,456,2,484931070.667,484931435.667,663,1.0,False,False
8649c26e524a08f22d42,2663292728,A,training,train,CMP-training-101.csv,Cond1,456,2,484993917.667,484994273.667,674,1.0,False,False
58571e66aaaa10636710,2663292728,B,training,train,CMP-training-101.csv,Cond2,456,2,485055436.333,485055801.667,679,1.0,False,False
0afebc737ab594f1c7b5,2663292922,B,training,train,CMP-training-101.csv,Cond2,456,2,484833124.333,484833487.0,641,1.0,False,False
604f3d45cbc8742fbe76,2665292900,A,training,train,CMP-training-101.csv,Cond1,456,2,485029231.667,485029589.667,676,0.0,False,False
e53befd14cc461cb0766,2665292900,B,training,train,CMP-training-101.csv,Cond2,456,2,485128080.0,485128418.0,691,0.0,False,True
d38b677ffd60d07f8430,2665292916,A,training,train,CMP-training-101.csv,Cond1,456,2,484939821.333,484940179.667,666,0.0,False,False
005aeed48b53df384006,2665292920,B,training,test,CMP-training-114.csv,Cond2,456,2,485165647.0,485166005.0,698,0.0,False,False
43a1f8d7a77307c06d5d,2665292924,A,training,train,CMP-training-101.csv,Cond1,456,2,485038762.333,485038945.0,678,1.0,False,False
927fc0f9d244a350705c,2665292924,B,training,train,CMP-training-101.csv,Cond2,456,2,485126649.0,485127004.667,690,0.0,False,False
c9573ee2f5ea8e84be7b,2665292934,B,training,train,CMP-training-115.csv,Cond2,456,2,485192724.0,485193086.0,703,0.0,False,False
fbe191743b2e0c912be8,2665292942,B,training,validation,CMP-training-117.csv,Cond2,456,2,485493053.333,485493417.333,753,0.0,False,False
5c626aa0121919e98c2a,2665292946,B,training,train,CMP-training-115.csv,Cond2,456,2,485192531.0,485192890.0,703,1.0,False,False
a026b61907051ca9aac8,2665292950,B,training,test,CMP-training-114.csv,Cond2,456,2,485169369.0,485169731.0,700,1.0,False,False
1b479c69893cf1eb8f76,2665292986,A,training,train,CMP-training-137.csv,Cond1,456,2,485925708.0,485926059.0,823,0.0,False,False
b22d678c4539e99ed400,2665292986,B,training,train,CMP-training-137.csv,Cond2,456,2,485993640.333,485993995.333,834,0.0,False,False
b2901af056a605c93184,2665292990,B,training,train,CMP-training-137.csv,Cond2,456,2,485965000.0,485965357.333,829,1.0,False,False
37a0692e686e1528d545,2667292672,B,training,train,CMP-training-134.csv,Cond2,456,2,486466492.667,486466848.667,911,1.0,False,False
67837e17587222c6e801,2667292676,A,training,train,CMP-training-137.csv,Cond1,456,2,485971605.333,485971954.333,832,0.0,False,False
028d82052136b5b18507,2667292676,B,training,train,CMP-training-137.csv,Cond2,456,2,486031956.0,486032311.0,840,1.0,False,False
6b2a6d3a7f6d0bf8bfce,2667292680,A,training,train,CMP-training-137.csv,Cond1,456,2,485925339.0,485925688.0,823,1.0,False,False
888afe7ee36bd18b0f1b,2667292704,B,training,train,CMP-training-137.csv,Cond2,456,2,485968850.333,485969204.333,830,0.0,False,False
56827bb8a518e66142c1,2667292708,A,training,train,CMP-training-137.csv,Cond1,456,2,485918403.667,485918746.667,821,0.0,False,False
c856e3177eba65cc7156,2667292712,B,training,train,CMP-training-137.csv,Cond2,456,2,485993069.333,485993433.333,834,1.0,False,False
e9455f421023fbcf3b8e,2667292716,A,training,train,CMP-training-137.csv,Cond1,456,2,485875059.0,485875409.0,814,0.0,False,False
62b0e0cdc41b50cf50ff,2667292720,B,training,train,CMP-training-137.csv,Cond2,456,2,485993262.333,485993622.333,834,0.0,False,False
18773e79b3440d864afb,2667292866,B,training,train,CMP-training-137.csv,Cond2,456,2,485969039.333,485969394.333,830,0.0,False,False
46168fb53356caf30cb9,2667292870,B,training,train,CMP-training-137.csv,Cond2,456,2,485993453.333,485993811.333,834,0.0,False,False
18b6032a84dcdedb72e3,2667292874,A,training,train,CMP-training-137.csv,Cond1,456,2,485902266.667,485902621.667,820,0.0,False,False
a1e639c3c21a87ba4a9e,2667292878,B,training,train,CMP-training-137.csv,Cond2,456,2,485971237.333,485971592.333,832,1.0,False,False
3467b0482bb5a411d036,2667292894,A,training,train,CMP-training-137.csv,Cond1,456,2,485925891.0,485926244.0,823,0.0,False,False
6250e2a91e721eeed9a6,2667292894,B,training,train,CMP-training-137.csv,Cond2,456,2,486000155.333,486000512.333,836,0.0,False,False
148cc533345063ad8969,2669292930,B,training,train,CMP-training-172.csv,Cond2,456,2,486920547.0,486920908.0,962,1.0,False,False
825503730c841b9dc967,2669292938,B,training,train,CMP-training-169.csv,Cond2,456,2,486840364.667,486840704.0,951,0.0,False,True
2656d3add865fd1c3323,2669292962,B,training,train,CMP-training-166.csv,Cond2,456,2,486746747.667,486747093.667,941,1.0,False,True
21875bdd674560402390,2669292970,B,training,train,CMP-training-167.csv,Cond2,456,2,486774884.0,486775240.333,946,0.0,False,False
23842f95fd3a7da4fb0b,2703293042,A,training,calibration,CMP-training-000.csv,Cond1,456,2,481993428.0,481993810.0,325,0.0,False,False
bb263cad2fa0119d77a5,2703293046,B,training,train,CMP-training-014.csv,Cond2,456,2,482134309.667,482134688.667,335,0.0,False,False
5bd2a295ba68e67b7fc2,2703293050,A,training,calibration,CMP-training-000.csv,Cond1,456,2,481926573.333,481926940.333,315,0.0,False,False
e6209cec44f6048f16e2,2703293054,A,training,calibration,CMP-training-000.csv,Cond1,456,2,481993221.667,481993596.333,325,0.0,False,False
6a24ee08890aaccbab59,2703293060,B,training,train,CMP-training-014.csv,Cond2,456,2,482134519.0,482134897.667,335,0.0,False,False
55f9f8d9c9c022bfebe4,2703293068,B,training,train,CMP-training-014.csv,Cond2,456,2,482129396.667,482129779.667,332,0.0,False,False
812c6b527d794408bcdb,2703293072,B,training,train,CMP-training-014.csv,Cond2,456,2,482152450.0,482152835.0,337,1.0,False,False
f3eb594a997b078698b3,2703293076,B,training,train,CMP-training-014.csv,Cond2,456,2,482134099.667,482134480.667,335,1.0,False,False
8ca76e6927218784fb86,2707293030,A,training,test,CMP-training-043.csv,Cond1,456,2,482931922.667,482932290.667,446,1.0,False,False
74fd749b8cb0db98f6f2,2707293042,A,training,test,CMP-training-043.csv,Cond1,456,2,482932511.667,482932867.667,446,0.0,False,False
fd802e02998993039923,2707293050,A,training,test,CMP-training-043.csv,Cond1,456,2,482932119.667,482932479.667,446,0.0,False,False
487fe4bdfec3e53b6f0d,2707293054,B,training,calibration,CMP-training-046.csv,Cond2,456,2,483019254.667,483019632.0,453,1.0,False,False
3e3a09b10c0507ae2bc1,2707293076,A,training,test,CMP-training-043.csv,Cond1,456,2,482932312.333,482932683.333,446,0.0,False,False
316439e3aa54e972e5d7,2707293108,A,training,train,CMP-training-087.csv,Cond1,456,2,484523601.333,484523953.333,609,0.0,False,False
e723b0615d516d626705,2707293112,B,training,train,CMP-training-087.csv,Cond2,456,2,484602936.333,484603291.667,619,0.0,False,False
f350d4e7a2df45ab2248,2709292810,B,training,train,CMP-training-087.csv,Cond2,456,2,484602186.333,484602547.333,619,1.0,False,False
4181984f5129bb85acc8,2709292838,B,training,train,CMP-training-087.csv,Cond2,456,2,484602572.333,484602919.333,619,0.0,False,False
0d911dc5876d64315ab2,2709292842,A,training,train,CMP-training-087.csv,Cond1,456,2,484524399.0,484524750.0,609,0.0,False,False
ba91575922f48e08501f,2709292846,B,training,train,CMP-training-087.csv,Cond2,456,2,484602376.333,484602747.333,619,0.0,False,False
fc1f7f598876ee3796fd,2709292850,A,training,train,CMP-training-087.csv,Cond1,456,2,484523233.333,484523588.333,609,0.0,False,False
f62a490263a5fd11818c,2709292850,B,training,train,CMP-training-087.csv,Cond2,456,2,484586602.667,484586962.667,616,1.0,False,False
6cf7a396c0d2acda6133,2709292854,A,training,train,CMP-training-087.csv,Cond1,456,2,484523048.667,484523403.333,609,1.0,False,False
7d17016484107a91f038,2709292858,A,training,train,CMP-training-087.csv,Cond1,456,2,484513747.0,484515703.333,607,1.0,False,False
ae01acbc2353602d8ae7,2709292862,A,training,train,CMP-training-087.csv,Cond1,456,2,484524043.667,484524381.0,609,0.0,False,True
839b5afd3e23e8db6ee5,2717292802,A,training,calibration,CMP-training-000.csv,Cond1,456,2,481926373.0,481926740.0,315,0.0,False,False
a003ff939c8c40162945,2717292802,B,training,calibration,CMP-training-000.csv,Cond2,456,2,481995255.333,481995634.0,326,1.0,False,False
67609a88b555736a810d,2717292818,B,training,calibration,CMP-training-000.csv,Cond2,456,2,481896408.667,481896774.667,309,0.0,False,False
ecd3ba2608fb2399ba6a,2717292822,A,training,calibration,CMP-training-000.csv,Cond1,456,2,481803806.0,481804155.0,297,1.0,False,False
3eb5c960ba760ad6f8d0,2717292822,B,training,calibration,CMP-training-000.csv,Cond2,456,2,481896604.667,481896974.667,309,0.0,False,False
e071dc5879ac2b8539da,2717292834,A,training,calibration,CMP-training-000.csv,Cond1,456,2,481806028.0,481806387.0,298,0.0,False,False
d2eb7335736fc246ed20,2717292838,A,training,calibration,CMP-training-000.csv,Cond1,456,2,481805639.0,481806003.0,298,1.0,False,False
20d4131148d7a6784e03,2717292842,B,training,calibration,CMP-training-000.csv,Cond2,456,2,481869375.333,481869748.667,306,0.0,False,False
5d42af44d7b56c730459,2717292858,A,training,calibration,CMP-training-000.csv,Cond1,456,2,481798782.667,481799146.333,295,0.0,False,False
13fda668de668cb89442,2717292858,B,training,calibration,CMP-training-000.csv,Cond2,456,2,481867251.667,481867626.667,305,0.0,False,False
88f50a87aac0f4d8592e,2717292862,A,training,calibration,CMP-training-000.csv,Cond1,456,2,481803987.333,481804348.0,297,0.0,False,False
a1afc1eef52bfecee113,2911013960,A,training,train,CMP-training-087.csv,Cond1,456,2,484443764.333,484444120.667,592,0.0,False,False
60c3f4448743be082754,2911013964,B,training,train,CMP-training-087.csv,Cond2,456,2,484484995.333,484485358.667,599,1.0,False,False
bcd497440511d1a05cfe,2911013972,A,training,train,CMP-training-087.csv,Cond1,456,2,484467901.333,484468259.333,596,0.0,False,False
af8fdb6b7cc73316503f,2911013972,B,training,train,CMP-training-087.csv,Cond2,456,2,484504735.333,484505090.0,605,0.0,False,False
76b6da53a416855e5df1,2911013976,A,training,train,CMP-training-087.csv,Cond1,456,2,484489594.333,484489948.0,601,0.0,False,False
4ff37586c6c8ffad92ad,2911013980,A,training,train,CMP-training-087.csv,Cond1,456,2,484489404.0,484489765.0,601,1.0,False,False
743e9e2b9a14d599701c,2911013992,A,training,train,CMP-training-087.csv,Cond1,456,2,484467708.333,484468069.333,596,0.0,False,False
ce5e77b0b38275d9a5d0,2911014050,B,training,train,CMP-training-087.csv,Cond2,456,2,484504545.0,484504910.333,605,1.0,False,False
444fa9f7c2b423bf8210,2913014234,A,training,train,CMP-training-087.csv,Cond1,456,2,484501310.333,484501657.0,604,0.0,False,False
57aa3e4509af876c48b5,2913014238,B,training,train,CMP-training-087.csv,Cond2,456,2,484575672.667,484576034.667,614,1.0,False,False
71c47cdd099130d81726,2913014250,B,training,train,CMP-training-087.csv,Cond2,456,2,484538066.0,484538422.333,610,0.0,False,False
97f628aa9110634911f7,2915014054,A,training,train,CMP-training-087.csv,Cond1,456,2,484414969.0,484415331.0,589,1.0,False,False
be0398524841bd482a1e,2917014064,B,training,train,CMP-training-087.csv,Cond2,456,2,484486330.0,484486689.667,599,0.0,False,False
f1b0f25693cf735a7f6d,2917014230,A,training,train,CMP-training-087.csv,Cond1,456,2,484444778.0,484445836.667,592,0.0,False,True
229b0f025b780a5c74bd,2917014230,B,training,train,CMP-training-087.csv,Cond2,456,2,484485376.0,484485744.333,599,0.0,False,False
9ce580e46f16897b8625,2917014250,A,training,train,CMP-training-087.csv,Cond1,456,2,484445874.333,484446245.333,592,0.0,False,False
ad62c398bab074e2b1e3,2917014250,B,training,train,CMP-training-087.csv,Cond2,456,2,484485186.667,484485545.667,599,0.0,False,False
22a7e66b953a4a37b7ff,2917014262,B,training,train,CMP-training-087.csv,Cond2,456,2,484481066.667,484481425.667,598,0.0,False,False
f35ccb7ccf33290118c2,2917014266,A,training,train,CMP-training-087.csv,Cond1,456,2,484445691.333,484446040.333,592,0.0,False,False
33e694020f195d19b2ad,2917014270,A,training,train,CMP-training-087.csv,Cond1,456,2,484444583.333,484445741.333,592,0.0,False,False
a47109d0499cbbfd1dbc,2917014270,B,training,train,CMP-training-087.csv,Cond2,456,2,484488420.333,484488783.333,600,1.0,False,False
bd65e450bee3d734c5ee,2919013980,A,training,train,CMP-training-087.csv,Cond1,456,2,484369734.0,484370104.0,587,1.0,False,False
c15560b98e20e870773f,2921014246,A,training,train,CMP-training-087.csv,Cond1,456,2,484370124.0,484370490.0,587,0.0,False,False
011fd4732dd77f6e6bb6,2921014258,A,training,train,CMP-training-087.csv,Cond1,456,2,484373671.0,484402981.667,588,0.0,False,False
a66d9d8c7461cc0ab4e0,2921014270,A,training,train,CMP-training-087.csv,Cond1,456,2,484370318.0,484370679.0,587,0.0,False,False
5fbcfd19bb7d3e1a25ac,2939014266,B,training,train,CMP-training-087.csv,Cond2,456,2,484575863.0,484576224.667,614,0.0,False,False
66f3447ff62942ce8431,2939014292,A,training,train,CMP-training-087.csv,Cond1,456,2,484500741.333,484501102.667,604,1.0,False,False
0b75c7c84f6e9d9a304a,2939014292,B,training,train,CMP-training-087.csv,Cond2,456,2,484576430.667,484576789.0,614,0.0,False,False
9c211efcaceb871fefdd,2939014300,A,training,train,CMP-training-087.csv,Cond1,456,2,484500930.667,484501292.333,604,0.0,False,False
1cc84c2531253c75b30f,2939014300,B,training,train,CMP-training-087.csv,Cond2,456,2,484576053.333,484576411.333,614,0.0,False,False
681c1c9c22d0c70fbcd5,2941014050,B,training,train,CMP-training-087.csv,Cond2,456,2,484568378.667,484568739.0,613,0.0,False,False
f769cdc6d0970adf0739,2941014078,A,training,train,CMP-training-087.csv,Cond1,456,2,484508075.0,484508734.333,606,1.0,False,False
2bfb6726237cbdd3c4d3,2975014144,A,training,validation,CMP-training-117.csv,Cond1,456,2,485380581.667,485380941.0,734,0.0,False,False
7d21b296498b647ea4c3,2975014148,A,training,validation,CMP-training-117.csv,Cond1,456,2,485380393.0,485380751.0,734,0.0,False,False
51b053c3683cb27b71df,2975014152,A,training,train,CMP-training-118.csv,Cond1,456,2,485262507.667,485262862.0,715,0.0,False,False
9aa6790f5a3b23f1765a,2975014160,B,training,validation,CMP-training-117.csv,Cond2,456,2,485351404.333,485351768.333,730,0.0,False,False
04d3a498e32bedfc24ad,2975014168,A,training,validation,CMP-training-117.csv,Cond1,456,2,485308069.333,485308412.667,722,1.0,False,False
6d20a174237811f45a41,2975014168,B,training,validation,CMP-training-117.csv,Cond2,456,2,485384798.0,485385166.0,735,0.0,False,False
0ebf69720a524ea6397f,2975014172,A,training,validation,CMP-training-117.csv,Cond1,456,2,485297075.333,485297433.333,720,0.0,False,False
0ec31299915eed9b29d8,2975014180,B,training,validation,CMP-training-117.csv,Cond2,456,2,485351205.333,485351571.333,730,1.0,False,False
b0976432f5cdb0d6f981,2975014184,A,training,validation,CMP-training-117.csv,Cond1,456,2,485335732.667,485336091.333,727,0.0,False,False
c65f0e49eefc71999b4a,2975014188,A,training,validation,CMP-training-117.csv,Cond1,456,2,485291496.333,485291851.333,718,0.0,False,False
56eb9b2b85fd78da45c3,2975014200,B,training,validation,CMP-training-117.csv,Cond2,456,2,485357476.333,485357842.333,732,0.0,False,False
23e9637ba88d6014dabc,2975014374,A,training,validation,CMP-training-117.csv,Cond1,456,2,485296699.333,485297058.333,720,0.0,False,False
ea7076e922604044b04e,2975014374,B,training,validation,CMP-training-117.csv,Cond2,456,2,485479815.0,485480184.0,748,0.0,False,False
d26597c18720f05a65ba,2975014378,B,training,validation,CMP-training-117.csv,Cond2,456,2,485360026.333,485360391.333,732,0.0,False,False
8f16e3cabc1b72a0220d,2977014368,A,training,validation,CMP-training-117.csv,Cond1,456,2,485291305.333,485291666.333,718,0.0,False,False
f26d58ff1de0980d079c,2977014372,B,training,validation,CMP-training-117.csv,Cond2,456,2,485360425.333,485360792.333,732,0.0,False,False
2105cb77f4810e21030b,2977014380,A,training,validation,CMP-training-117.csv,Cond1,456,2,485308618.667,485308973.0,722,0.0,False,False
957a75f601886c95b208,2977014406,B,training,validation,CMP-training-117.csv,Cond2,456,2,485359432.667,485359796.333,732,0.0,False,False
8554b54d71162b978d85,2977014410,A,training,validation,CMP-training-117.csv,Cond1,456,2,485296887.333,485297242.333,720,0.0,False,False
0a5a9941e80e602743d2,2977014410,B,training,validation,CMP-training-117.csv,Cond2,456,2,485480015.0,485480383.0,748,0.0,False,False
85b925f1db4f91be1b58,2977014414,B,training,validation,CMP-training-117.csv,Cond2,456,2,485358064.333,485358426.333,732,0.0,False,False
9923c8a3f770430b15e3,2977014418,B,training,validation,CMP-training-117.csv,Cond2,456,2,485473618.0,485473994.0,747,1.0,False,False
3f1f7b58581d01190688,2979014144,A,training,train,CMP-training-101.csv,Cond1,456,2,485223505.667,485223852.667,707,0.0,False,False
16adc96cad03fc8e0ab1,2979014148,A,training,validation,CMP-training-117.csv,Cond1,456,2,485237957.333,485238314.0,710,1.0,False,False
8fc3418560bdf3745a14,2979014148,B,training,validation,CMP-training-117.csv,Cond2,456,2,485338449.333,485338813.333,728,1.0,False,False
12ef0f2a8036cc1cb8d1,2979014152,A,training,validation,CMP-training-117.csv,Cond1,456,2,485231177.0,485231540.333,709,1.0,False,False
a16d764a82523d8ada54,2979014164,A,training,validation,CMP-training-117.csv,Cond1,456,2,485250904.0,485251267.0,713,1.0,False,False
473fa37338acce69e97f,2979014168,A,training,validation,CMP-training-117.csv,Cond1,456,2,485231560.333,485231918.0,709,0.0,False,False
c21c2be21ec548eb4fac,2979014168,B,training,validation,CMP-training-117.csv,Cond2,456,2,485328600.667,485328962.667,725,0.0,False,False
860d7a81829c6e86b6de,2979014172,B,training,validation,CMP-training-117.csv,Cond2,456,2,485336692.333,485337057.333,727,0.0,False,False
1e67e796fe90f318f477,2979014180,A,training,train,CMP-training-101.csv,Cond1,456,2,485222040.0,485222393.333,706,1.0,False,False
0d6b60fc74d791645015,2979014184,A,training,validation,CMP-training-117.csv,Cond1,456,2,485246066.0,485246425.0,712,1.0,False,False
a04d2c5b2d7acb49578d,2979014184,B,training,validation,CMP-training-117.csv,Cond2,456,2,485358842.333,485359211.0,732,0.0,False,False
b70083c677e3fefaab33,2979014196,A,training,validation,CMP-training-117.csv,Cond1,456,2,485386932.0,485387287.0,736,1.0,False,False
6da3b6ce1f4433c12b3c,2979014378,B,training,validation,CMP-training-117.csv,Cond2,456,2,485338645.333,485339007.333,728,0.0,False,False
715bda1ebb2b66366b89,2979014382,B,training,validation,CMP-training-117.csv,Cond2,456,2,485328795.667,485329163.667,725,0.0,False,False
a8aa5197aa4c95a022dd,2979014390,B,training,validation,CMP-training-117.csv,Cond2,456,2,485328403.0,485328769.667,725,0.0,False,False
0efc4250bd16dac53c20,2981014384,A,training,validation,CMP-training-117.csv,Cond1,456,2,485291681.333,485292027.333,718,0.0,False,False
998cb7a246e4da937a38,2981014388,A,training,validation,CMP-training-117.csv,Cond1,456,2,485256370.0,485256732.0,714,1.0,False,False
bcedb06af0f79240b29b,2981014388,B,training,validation,CMP-training-117.csv,Cond2,456,2,485359040.333,485359422.0,732,0.0,False,False
7f26bdd1a6cc4b4f69d3,2981014396,A,training,validation,CMP-training-117.csv,Cond1,456,2,485256562.0,485256917.0,714,0.0,False,False
26b49a8ac1e84a4a272c,2981014396,B,training,validation,CMP-training-117.csv,Cond2,456,2,485344373.333,485344743.333,729,0.0,False,False
1deef501b37cfab3eb56,2981014402,B,training,validation,CMP-training-117.csv,Cond2,456,2,485360223.333,485360593.667,732,0.0,False,False
59aafa30330d0724c030,2981014410,A,training,validation,CMP-training-117.csv,Cond1,456,2,485251282.0,485251639.0,713,0.0,False,False
d5741be687d9101e650f,2981014410,B,training,validation,CMP-training-117.csv,Cond2,456,2,485359628.667,485359997.333,732,0.0,False,False
79254eb55d81ea0d9cd2,2981014414,B,training,validation,CMP-training-117.csv,Cond2,456,2,485354594.333,485354965.667,731,1.0,False,False
98e5d7614f46da5c0ec1,2981014418,B,training,validation,CMP-training-117.csv,Cond2,456,2,485359246.0,485359603.333,732,0.0,False,False
091359e46dc5fc2d3808,2981014422,A,training,validation,CMP-training-117.csv,Cond1,456,2,485335194.333,485335551.333,727,1.0,False,False
c551058548c5591223d1,2981014426,A,training,validation,CMP-training-117.csv,Cond1,456,2,485251096.333,485251452.0,713,0.0,False,False
ccfb6ed40d3846a7f8de,2981014442,B,training,validation,CMP-training-117.csv,Cond2,456,2,485357869.333,485358232.333,732,0.0,False,False
837014f8d2e37cb3a110,2983014176,B,training,train,CMP-training-115.csv,Cond2,456,2,485185381.0,485185749.0,702,1.0,False,False
9babab9a52ff0fc5a9d8,2983014200,A,training,train,CMP-training-101.csv,Cond1,456,2,485139561.0,485139912.0,693,0.0,False,False
599487cc2ca6f8f86413,2983014200,B,training,train,CMP-training-101.csv,Cond2,456,2,485223124.333,485223485.0,707,1.0,False,False
cd9069c65e9d0547cb8d,2985014372,B,training,train,CMP-training-115.csv,Cond2,456,2,485199134.0,485199493.0,705,0.0,False,False
1396673b502550c61f3c,2985014384,A,training,train,CMP-training-115.csv,Cond1,456,2,485174076.0,485174431.0,701,0.0,False,False
adaba3256c498177698a,2985014392,A,training,train,CMP-training-115.csv,Cond1,456,2,485173887.0,485174244.0,701,1.0,False,False
7376584a67fae2bf8c16,2985014396,B,training,train,CMP-training-118.csv,Cond2,456,2,485261943.0,485262304.0,715,1.0,False,False
ed6f17d3f2f173536881,2985014402,A,training,train,CMP-training-101.csv,Cond1,456,2,485139387.667,485139730.0,693,1.0,False,False
89a962e2a08c7d742887,2985014406,B,training,validation,CMP-training-117.csv,Cond2,456,2,485320262.333,485320627.667,724,0.0,False,False
a01438858c24c2f6bf5e,2985014410,B,training,validation,CMP-training-117.csv,Cond2,456,2,485320072.0,485320431.667,724,0.0,False,False
640e343d37d4ca9ca74f,2985014414,A,training,validation,CMP-training-117.csv,Cond1,456,2,485378703.0,485379069.0,733,1.0,False,False
8ce8f567553326c6efae,2985014422,A,training,validation,CMP-training-117.csv,Cond1,456,2,485378901.0,485379259.0,733,0.0,False,False
79f54916ad68aae6d754,2985014426,A,training,validation,CMP-training-117.csv,Cond1,456,2,485238145.333,485238516.333,710,0.0,False,False
bad95bb6ca7fbad2c728,2985014426,B,training,validation,CMP-training-117.csv,Cond2,456,2,485336298.333,485336665.0,727,0.0,False,False
4f728c9527787590ca30,2985014454,A,training,validation,CMP-training-117.csv,Cond1,456,2,485238689.0,485239043.0,710,0.0,False,False
0b37a8ceb7d47a636824,2985014458,B,training,validation,CMP-training-117.csv,Cond2,456,2,485319892.0,485320241.667,724,1.0,False,True
fb220656294bd4c084da,2985014462,A,training,train,CMP-training-101.csv,Cond1,456,2,485222224.0,485222575.0,706,0.0,False,False
ab5a7c5f754cbdcdd1db,2987014148,B,training,validation,CMP-training-117.csv,Cond2,456,2,485384010.333,485384381.0,735,1.0,False,False
feaa507b905db0d5070f,2987014184,A,training,train,CMP-training-101.csv,Cond1,456,2,485029419.333,485029790.667,676,0.0,False,False
04d59a2514c150f15587,2987014192,A,training,train,CMP-training-101.csv,Cond1,456,2,485084023.0,485084382.0,683,1.0,False,False
6abb7ef05ea0a89cc9bb,2987014196,B,training,test,CMP-training-114.csv,Cond2,456,2,485147904.0,485148265.0,694,1.0,False,False
d9a439f2851605e53d6c,2989014348,A,training,train,CMP-training-101.csv,Cond1,456,2,485105805.667,485106165.333,687,1.0,False,False
1e504d568421566a9d23,2989014438,B,training,train,CMP-training-115.csv,Cond2,456,2,485198745.0,485199111.0,705,1.0,False,False
b0a2625855348c9c9a94,2989014450,B,training,train,CMP-training-115.csv,Cond2,456,2,485196857.0,485197214.0,704,0.0,False,False
30036149fa0b55fefc28,2989014454,B,training,train,CMP-training-115.csv,Cond2,456,2,485198940.0,485199304.0,705,0.0,False,False
be6928521d970493c852,2999014220,B,training,validation,CMP-training-117.csv,Cond2,456,2,485474431.0,485474800.0,747,0.0,False,False
03815f13b1a01a8689cc,2999014228,B,training,validation,CMP-training-117.csv,Cond2,456,2,485489945.0,485490309.0,752,1.0,False,False
4396bc73ec475a12254a,2999014310,B,training,validation,CMP-training-117.csv,Cond2,456,2,485474225.0,485474601.0,747,0.0,False,False
ee50cc87293b87674cdf,2999014314,A,training,validation,CMP-training-117.csv,Cond1,456,2,485416151.0,485416504.333,741,0.0,False,False
4a99e66a72edef9786dc,3003014256,B,training,validation,CMP-training-117.csv,Cond2,456,2,485473821.0,485474196.0,747,0.0,False,False
69937f326a15c996055e,3005014324,A,training,validation,CMP-training-117.csv,Cond1,456,2,485411902.333,485412261.333,740,1.0,False,False
921a607f89b09e8805db,3005014324,B,training,validation,CMP-training-117.csv,Cond2,456,2,485474634.0,485475001.0,747,0.0,False,False
ff8f2d842695518c0400,3005014494,B,training,validation,CMP-training-117.csv,Cond2,456,2,485480216.0,485480586.0,748,0.0,False,False
3a2c0d7128b1e2fc620b,3005014526,A,training,validation,CMP-training-117.csv,Cond1,456,2,485409690.0,485410051.0,739,0.0,False,False
3bbcef4146c09b634291,3009014470,A,training,train,CMP-training-099.csv,Cond1,456,2,484723120.333,484723474.333,631,0.0,False,False
9c958e926e32e649d036,3009014494,A,training,train,CMP-training-099.csv,Cond1,456,2,484722556.333,484722914.333,631,1.0,False,False
01cd0ec5cb81133b593a,3011014208,B,training,train,CMP-training-099.csv,Cond2,456,2,484738789.0,484739170.333,632,0.0,False,False
0163f0fd20a1ef5705a4,3011014212,B,training,train,CMP-training-099.csv,Cond2,456,2,484723306.333,484723670.0,631,0.0,False,False
a8b83ac625d7b0994c82,3011014220,B,training,train,CMP-training-087.csv,Cond2,456,2,484764739.667,484765098.0,634,0.0,False,False
eaea71326259baabc694,3011014228,A,training,train,CMP-training-087.csv,Cond1,456,2,484690489.0,484690844.667,627,0.0,False,False
49501a1730dbfb7a5b50,3011014264,B,training,train,CMP-training-099.csv,Cond2,456,2,484738994.0,484739349.0,632,0.0,False,False
8ce28604617f8aabe03c,3011014268,B,training,train,CMP-training-087.csv,Cond2,456,2,484753360.667,484753726.0,633,0.0,False,False
1710fa1149cc2b1a14c9,3011014278,A,training,train,CMP-training-087.csv,Cond1,456,2,484697783.0,484698137.333,628,0.0,False,False
6116fd772158e989f987,3013014292,A,training,train,CMP-training-099.csv,Cond1,456,2,484722933.333,484723290.333,631,0.0,False,False
e5eedcb5926c0c840d55,3013014296,A,training,train,CMP-training-087.csv,Cond1,456,2,484691258.333,484691618.0,627,0.0,False,False
3f053a969d997439815a,3013014486,B,training,train,CMP-training-087.csv,Cond2,456,2,484754182.0,484754529.0,633,0.0,False,False
779c5c78ff41bc2601f5,3013014490,A,training,train,CMP-training-099.csv,Cond1,456,2,484722745.333,484723103.333,631,0.0,False,False
