sample_id,WAFER_ID,STAGE,condition,group_id,start,end,truth,partition,policy,model,prediction,squared_error,label_rows,label_min,label_max,raw_label_mean,cohort,raw_rows,source_files,chambers,raw_start,raw_end,duplicate_chamber_times,qc_primary_missing,qc_primary_episodes,qc_primary_fallback,qc_primary_ambiguous,qc_primary_span,qc_primary_max_gap,qc_primary_phase_duration,qc_secondary_missing,qc_secondary_episodes,qc_secondary_fallback,qc_secondary_ambiguous,qc_secondary_span,qc_secondary_max_gap,qc_secondary_phase_duration,multi_primary_observed_time,multi_primary_active_time,multi_primary_inactive_time,multi_primary_active_fraction,multi_primary_active_point_fraction,multi_primary_episode_count,multi_primary_episode_min,multi_primary_episode_median,multi_primary_episode_max,multi_primary_episode_std,multi_primary_pressure_mean,multi_primary_pressure_std,multi_primary_pressure_integral,multi_primary_rotation_sum_mean,multi_primary_rotation_sum_std,multi_primary_rotation_sum_integral,multi_primary_slurry_mean,multi_primary_slurry_std,multi_primary_slurry_integral,multi_primary_pressure_rotation_proxy_mean,multi_primary_pressure_rotation_proxy_std,multi_primary_pressure_rotation_proxy_integral,multi_secondary_observed_time,multi_secondary_active_time,multi_secondary_inactive_time,multi_secondary_active_fraction,multi_secondary_active_point_fraction,multi_secondary_episode_count,multi_secondary_episode_min,multi_secondary_episode_median,multi_secondary_episode_max,multi_secondary_episode_std,multi_secondary_pressure_mean,multi_secondary_pressure_std,multi_secondary_pressure_integral,multi_secondary_rotation_sum_mean,multi_secondary_rotation_sum_std,multi_secondary_rotation_sum_integral,multi_secondary_slurry_mean,multi_secondary_slurry_std,multi_secondary_slurry_integral,multi_secondary_pressure_rotation_proxy_mean,multi_secondary_pressure_rotation_proxy_std,multi_secondary_pressure_rotation_proxy_integral,label_mean_matches
c8f119355338c09cb9b7,3023014506,A,Cond1,CMP-training-101.csv,484969977.667,484970325.0,83.7282,outer_4,completed,selected,72.8216709503738,118.9523759103402,1,83.7282,83.7282,83.7282,training,337,CMP-training-107.csv,4;5;6,484969977.667,484970325.0,2,False,2,False,False,171.0,6.0,73.66699999570847,False,3,False,False,158.33300000429153,4.0,70.33399999141693,171.0,113.0,58.0,0.6608187134502924,0.7472527472527473,2,32.0,52.83349999785423,73.66699999570847,20.833499997854233,68.98897058823529,9.507733411305688,7743.143749758601,66.47000323992286,65.68422483787856,8327.51818945572,385.87449123588556,130.56109852467588,43107.585865368,4124.083399517439,3385.524190514775,510997.29407357424,158.33300000429153,118.0,40.333000004291534,0.7452647268529092,0.7973856209150327,3,15.666000008583069,32.0,70.33399999141693,22.91260044697552,68.1326844262295,10.536673543461369,8128.184374906123,86.00459999591432,81.75192019533655,10461.60360556583,379.36123116409806,141.1607071374679,44910.20674382323,5447.564693709448,4696.385104662308,668117.620524994,True
9fb6cda25a201499ef5c,1834206746,A,Cond3,CMP-training-101.csv,485015592.333,485015885.667,161.06895,outer_4,completed,selected,150.17726515714284,118.6287987161244,1,161.06895,161.06895,161.06895,training,274,CMP-training-109.csv,1;2;3,485015592.333,485015885.667,0,False,0,True,True,146.0,2.333999991416931,146.0,False,0,True,True,129.33399999141693,3.666000008583069,129.33399999141693,146.0,0.0,146.0,0.0,0.0,0,,,,,,,0.0,,,0.0,,,0.0,,,0.0,129.33399999141693,0.0,129.33399999141693,0.0,0.0,0,,,,,,,0.0,,,0.0,,,0.0,,,0.0,True
af8fdb6b7cc73316503f,2911013972,B,Cond2,CMP-training-087.csv,484504735.333,484505090.0,95.1084,outer_3,completed,selected,84.22171685234242,118.51986995749152,1,95.1084,95.1084,95.1084,training,339,CMP-training-091.csv,4.0;5.0;6.0,484504735.333,484505090.0,0,False,3,False,False,182.66699999570847,5.333999991416931,69.0,False,0,True,True,156.0,3.0,156.0,182.66699999570847,116.33300000429153,66.33399999141693,0.6368583269393193,0.657608695652174,3,16.0,30.333000004291534,69.0,22.38444841548887,61.72520661157025,12.103879746427976,7397.897031502798,90.4635736467161,84.64736022675172,10588.731216744669,379.80918273645165,143.54023501246908,44443.026988404315,4926.949952010937,4219.767953240558,628908.6066842722,156.0,0.0,156.0,0.0,0.0,0,,,,,,,0.0,,,0.0,,,0.0,,,0.0,True
cde083e87e86fb2b8789,1451738988,A,Cond1,CMP-training-137.csv,485893715.333,485894065.667,71.8506,outer_2,completed,selected,82.71898826489296,118.12186347646293,1,71.8506,71.8506,71.8506,training,333,CMP-training-140.csv,4;5;6,485893715.333,485894065.667,0,False,2,False,False,175.33399999141693,3.6669999957084656,70.0,False,3,False,False,156.33399999141693,3.3330000042915344,69.66699999570847,175.33399999141693,109.0,66.33399999141693,0.6216706400660217,0.6363636363636364,2,32.0,51.0,70.0,19.0,68.17243303571429,10.795168440485874,7467.378281475976,78.06855438009893,73.15092146763881,8438.983552201202,372.88592622654926,136.5499650097445,41267.2799767326,4752.77995019143,3835.8264160668377,519070.6853045689,156.33399999141693,110.66799998283386,45.66600000858307,0.7078946357728311,0.7388535031847133,3,10.666999995708466,30.33399999141693,69.66699999570847,24.528613174025494,68.21928879310344,10.86042887682532,7565.741405421868,80.97789959054246,76.42946433245525,9068.229576308211,371.3647901428045,138.48494759211334,41552.64771990192,4948.602649645644,4100.276996489291,556363.4069934866,True
85b925f1db4f91be1b58,2977014414,B,Cond2,CMP-training-117.csv,485358064.333,485358426.333,72.76575,outer_0,completed,selected,83.6125746988095,117.65360604670377,1,72.76575,72.76575,72.76575,training,346,CMP-training-121.csv,4;5;6,485358064.333,485358426.333,1,False,3,False,False,188.33399999141693,2.6669999957084656,69.0,False,0,True,True,158.0,3.0,158.0,188.33399999141693,123.0,65.33399999141693,0.6530950333216815,0.6702127659574468,3,21.0,33.0,69.0,20.396078054371138,62.80009920634921,9.189838204791066,7749.333437364548,97.86265567011617,88.50933398466802,12100.900575340109,379.41795334295153,152.17237806540246,46819.14619007682,5652.1271686932605,4751.531660502337,704900.6436375597,158.0,0.0,158.0,0.0,0.0,0,,,,,,,0.0,,,0.0,,,0.0,,,0.0,True
9054a139df937cc26fae,1302253578,A,Cond1,CMP-training-145.csv,486062493.333,486062863.333,88.0587,outer_4,completed,selected,77.23875428735872,117.07122522450453,1,88.0587,88.0587,88.0587,training,340,CMP-training-145.csv,4;5;6,486062493.333,486062863.333,1,False,3,False,False,182.0,6.0,63.333000004291534,False,2,False,False,159.0,3.6669999957084656,75.0,182.0,109.33300000429153,72.66699999570847,0.6007307692543491,0.6775956284153005,3,15.0,31.0,63.333000004291534,20.10390171830213,69.20362903225806,8.993178526839593,7562.423750311136,87.47149780859573,81.69863021492095,10078.369320824788,378.00940452916,135.07344891245893,41157.9500270693,5552.417110750066,4646.4869493914375,642767.9213672446,159.0,109.0,50.0,0.6855345911949685,0.7115384615384616,2,34.0,54.5,75.0,20.5,68.83727477477477,8.077016487054888,7510.15625,62.27651151759083,55.96631007095943,6880.598794363727,362.4440758940748,143.53050435131337,39572.18024245418,3989.3629582353265,3082.580066313351,440554.3747758647,True
547f843cc7abfc16a90f,3623681204,B,Cond2,CMP-training-134.csv,486543779.667,486544132.667,73.97295,outer_2,completed,selected,84.77688655698388,116.7250451273328,1,73.97295,73.97295,73.97295,training,334,CMP-training-162.csv,4;5;6,486543779.667,486544132.667,1,False,3,False,False,181.0,3.0,58.0,False,0,True,True,154.33399999141693,5.333000004291534,154.33399999141693,181.0,110.0,71.0,0.6077348066298343,0.6263736263736264,3,22.0,30.0,58.0,15.4344492037203,59.63267543859649,3.9775285420163407,6580.166874863207,105.45325216335247,90.36778838372776,11682.605345361086,420.78292131844546,75.84176426626439,46881.695951494345,6241.685363714875,5358.560415675969,693072.12017548,154.33399999141693,0.0,154.33399999141693,0.0,0.0,0,,,,,,,0.0,,,0.0,,,0.0,,,0.0,True
28b351aaa3c696b0d7d9,-4220160604,B,Cond2,CMP-training-014.csv,482191113.333,482191482.0,82.51935,outer_0,completed,selected,71.71775959999997,116.67435516937297,1,82.51935,82.51935,82.51935,training,352,CMP-training-017.csv,4.0;5.0;6.0,482191113.333,482191482.0,0,False,3,False,False,191.66699999570847,2.6669999957084656,72.0,False,3,False,False,161.0,4.333000004291534,70.33300000429153,191.66699999570847,124.0,67.66699999570847,0.646955396613796,0.6735751295336787,3,20.666999995708466,31.333000004291534,72.0,22.11747758944054,62.56971153846154,9.467037432762606,7817.237343778834,96.054797100011,88.53033381710688,11921.471336622206,373.2609712509685,150.46818377442332,46586.843243408206,5571.391884293735,4813.07506176278,701224.3795257458,161.0,120.33300000429153,40.666999995708466,0.7474099379148542,0.7924528301886793,3,20.0,30.0,70.33300000429153,21.756638268655674,62.924107142857146,8.670223797620336,7618.778750300407,95.94167103795853,88.17797623669249,11650.890784571802,378.427829886163,150.40135562463198,45561.88183550599,5604.867637839031,4792.520285553975,687248.6297634395,True
a535eb6c49e22f76e75e,29494170,B,Cond2,CMP-training-172.csv,487178587.0,487178948.0,94.43955,outer_0,completed,selected,83.65069163928568,116.39946472755517,1,94.43955,94.43955,94.43955,training,344,CMP-training-181.csv,4;5;6,487178587.0,487178948.0,0,False,3,False,False,188.0,6.0,64.66699999570847,False,0,True,True,156.0,3.0,156.0,188.0,118.66799998283386,69.33200001716614,0.6312127658661376,0.7248677248677249,3,19.33399999141693,34.666999995708466,64.66699999570847,18.827231396513284,63.184306569343065,8.823622495053396,7537.4962493777275,86.63442896830784,84.20768668889454,11093.61065790229,374.92709577526944,141.2932535076048,44230.630376064524,5181.984093987364,4694.084535949126,669888.4220045251,156.0,0.0,156.0,0.0,0.0,0,,,,,,,0.0,,,0.0,,,0.0,,,0.0,True
2bbc83feafb6d428b96d,3625681348,A,Cond1,CMP-training-134.csv,486459746.0,486460087.667,68.4021,outer_2,completed,selected,79.17581679107144,116.07297349421461,1,68.4021,68.4021,68.4021,training,327,CMP-training-159.csv,4;5;6,486459746.0,486460087.667,0,False,0,True,True,170.0,2.666000008583069,170.0,False,0,True,True,157.33399999141693,5.666999995708466,157.33399999141693,170.0,0.0,170.0,0.0,0.0,0,,,,,,,0.0,,,0.0,,,0.0,,,0.0,157.33399999141693,0.0,157.33399999141693,0.0,0.0,0,,,,,,,0.0,,,0.0,,,0.0,,,0.0,True
444fa9f7c2b423bf8210,2913014234,A,Cond1,CMP-training-087.csv,484501310.333,484501657.0,83.15835,outer_3,completed,selected,72.42861463059084,115.12722109754982,1,83.15835,83.15835,83.15835,training,332,CMP-training-091.csv,4.0;5.0;6.0,484501310.333,484501657.0,1,False,2,False,False,174.66699999570847,3.0,76.0,False,0,True,True,156.66699999570847,3.0,156.66699999570847,174.66699999570847,112.66699999570847,62.0,0.6450388453369936,0.6571428571428571,2,30.666999995708466,53.33349999785423,76.0,22.666500002145767,68.49184782608695,10.836079534747096,7757.103437241167,72.62580490656515,68.870883302849,8103.862036332442,389.4614097496684,133.45741410660952,44490.16528361216,4406.256169839654,3504.7000976028808,498551.656638175,156.66699999570847,0.0,156.66699999570847,0.0,0.0,0,,,,,,,0.0,,,0.0,,,0.0,,,0.0,True
0678b9ab06824fc69616,-4113511756,A,Cond1,CMP-training-000.csv,481681023.0,481681388.0,55.60095,outer_1,completed,selected,66.29048489230182,114.26615621373813,1,55.60095,55.60095,55.60095,training,349,CMP-training-001.csv,4.0;5.0;6.0,481681023.0,481681388.0,0,False,3,False,False,192.0,2.6669999957084656,70.0,False,0,True,True,157.0,3.0,157.0,192.0,124.66699999570847,67.33300000429153,0.6493072916443149,0.6735751295336787,3,22.666999995708466,32.0,70.0,20.4708947274644,68.33413461538461,9.964358695020595,8622.320312131196,96.97048300530707,89.26642168797787,12240.655682802066,381.98951825951553,141.82472529915475,47987.677595748166,6267.622656467261,5355.5749686768595,791526.0393318151,157.0,0.0,157.0,0.0,0.0,0,,,,,,,0.0,,,0.0,,,0.0,,,0.0,True
316439e3aa54e972e5d7,2707293108,A,Cond1,CMP-training-087.csv,484523601.333,484523953.333,83.36445,outer_3,completed,selected,72.90260389888512,109.45022384341276,1,83.36445,83.36445,83.36445,training,337,CMP-training-092.csv,4.0;5.0;6.0,484523601.333,484523953.333,0,False,3,False,False,179.0,2.3330000042915344,70.0,False,1,False,True,158.0,3.0,30.0,179.0,115.66799998283386,63.33200001716614,0.646189944038178,0.6555555555555556,3,12.333999991416931,33.33399999141693,70.0,23.82986714566248,67.96080508474576,11.055186454827032,7891.714374385774,82.21129908921503,77.59292947523622,9560.093223600661,380.58216058893726,144.56107821110567,44231.90394886721,5094.483340634755,4303.331899608414,594851.6528570147,158.0,30.0,128.0,0.189873417721519,0.19745222929936307,1,30.0,30.0,30.0,0.0,24.375,8.084187198555606,744.4284374825656,34.0510127531742,2.7426306790036414,1027.32558139495,373.748517432387,227.9843767631839,11354.514437429527,834.8368342082491,284.118818192687,25540.986845317144,True
9aa6790f5a3b23f1765a,2975014160,B,Cond2,CMP-training-117.csv,485351404.333,485351768.333,70.5336,outer_0,completed,selected,80.9638681875,108.79049446317434,1,70.5336,70.5336,70.5336,training,327,CMP-training-121.csv,4;5;6,485351404.333,485351768.333,0,False,3,False,False,191.0,3.0,69.0,False,0,True,True,156.66600000858307,5.666999995708466,156.66600000858307,191.0,123.66600000858307,67.33399999141693,0.647465968631325,0.6666666666666666,3,23.0,31.66600000858307,69.0,19.958086947700846,64.130859375,5.577180841292006,7936.274531604722,99.70738984079219,89.28941656183173,12258.68524032178,389.8910787563111,139.0882615837535,48176.739020364585,6109.563454444173,5193.41624957023,751741.1650926071,156.66600000858307,0.0,156.66600000858307,0.0,0.0,0,,,,,,,0.0,,,0.0,,,0.0,,,0.0,True
2ffa551c4372254f2de0,4179773576,B,Cond2,CMP-training-080.csv,484317323.0,484317692.333,82.1292,outer_1,completed,selected,71.7270839778257,108.20401773877524,1,82.1292,82.1292,82.1292,training,354,CMP-training-085.csv,4.0;5.0;6.0,484317323.0,484317692.333,1,False,3,False,False,193.33300000429153,3.0,72.0,False,3,False,False,159.66600000858307,5.666000008583069,68.33300000429153,193.33300000429153,125.66699999570847,67.66600000858307,0.6500028447958649,0.6787564766839378,3,21.666999995708466,32.0,72.0,21.705559396719593,63.44942748091603,7.4314420390050895,8024.124843617901,97.54484849608701,87.92516097409475,12293.434130287718,384.189837304338,143.88368951491623,48321.57376237198,5944.638225045568,5103.457515701754,749789.8407569268,159.66600000858307,122.9990000128746,36.666999995708466,0.7703518595459435,0.81875,3,23.0,31.66600000858307,68.33300000429153,19.648718743139867,63.454198473282446,8.055274902004767,7783.618751019239,96.55974660593128,86.61983024042256,12177.121628502042,383.9738491788098,148.95836932668547,46914.66423103949,5818.814177726902,4992.889180826184,727339.7055384391,True
8649c26e524a08f22d42,2663292728,A,Cond1,CMP-training-101.csv,484993917.667,484994273.667,64.7448,outer_4,completed,selected,75.13227733073167,107.89968529646434,1,64.7448,64.7448,64.7448,training,338,CMP-training-108.csv,4;5;6,484993917.667,484994273.667,1,False,3,False,False,179.66600000858307,2.3330000042915344,72.0,False,3,False,False,160.0,5.666999995708466,70.0,179.66600000858307,117.33300000429153,62.333000004291534,0.6530617924297656,0.6666666666666666,3,12.333000004291534,33.0,72.0,24.73925305912423,68.20052083333333,10.42091026842102,8029.838906312361,80.58180334550875,76.91460946863984,9546.763428696928,380.5481186868662,140.41440864848016,44981.53472496766,5020.395709018247,4267.162288395371,596506.549263361,160.0,124.0,36.0,0.775,0.8152866242038217,3,21.0,33.0,70.0,20.8539897594894,62.587890625,6.671565957695454,7783.385624997318,99.04626778602953,90.03504491038655,12168.75840571319,378.63040167297737,141.66660829890188,47024.02138133886,5934.275289318623,5190.759832155061,729723.6647774532,True
957a75f601886c95b208,2977014406,B,Cond2,CMP-training-117.csv,485359432.667,485359796.333,72.36585,outer_0,completed,selected,82.6218515464285,105.18556772034393,1,72.36585,72.36585,72.36585,training,346,CMP-training-121.csv,4;5;6,485359432.667,485359796.333,0,False,3,False,False,189.66600000858307,3.0,71.33399999141693,False,3,False,False,157.0,4.0,70.33399999141693,189.66600000858307,125.33399999141693,64.33200001716614,0.6608142734372271,0.6701570680628273,3,22.0,32.0,71.33399999141693,21.29425355577288,62.15576171875,7.781661777248332,7792.852186989039,94.5196316553533,88.11808244550629,11907.397077598707,382.0986742424225,151.3115831864966,48037.22171247139,5464.766062774526,4767.187051205411,689197.8421921235,157.0,123.33399999141693,33.66600000858307,0.7855668789262225,0.8129032258064516,3,22.0,31.0,70.33399999141693,20.987665982389327,63.23164682539682,5.161420071937361,7807.87187423557,98.3611645391611,88.28530242979825,12179.283576408623,396.3417187750503,138.4416109745112,49149.66676853716,5993.15190835055,5171.307627050239,743749.8210008396,True
c820c4f1afe47cb51113,3834719044,B,Cond2,CMP-training-000.csv,481965233.333,481965612.333,63.35175,outer_1,completed,selected,73.5956475097455,104.93743619017009,1,63.35175,63.35175,63.35175,training,360,CMP-training-011.csv,4.0;5.0;6.0,481965233.333,481965612.333,0,False,3,False,False,195.33399999141693,5.666000008583069,70.66699999570847,False,3,False,False,166.0,6.0,70.0,195.33399999141693,125.33300000429153,70.0009999871254,0.6416343289432394,0.6581632653061225,3,22.0,32.66600000858307,70.66699999570847,20.886775307694066,64.1327519379845,6.514304882727849,8048.204062823206,96.79786608211356,89.54932785677602,12276.4070154906,394.2361796257136,124.16572633165188,49370.68649117269,6008.287285441498,5329.675484913316,763428.127406047,166.0,125.0,41.0,0.7530120481927711,0.8109756097560976,3,23.66600000858307,31.33399999141693,70.0,20.277785698764355,62.92293233082707,7.6558251846929455,8012.978749871254,103.76423003645381,93.66335807480768,12141.372317365165,358.33899901268165,157.341934637852,47799.29673303064,6116.921643052799,5210.265068268429,745870.2254594499,True
1a97382f78c1b0eeb39d,4223773480,A,Cond1,CMP-training-067.csv,483780333.0,483780701.333,56.7708,outer_1,completed,selected,66.9139627302341,102.88375017201014,1,56.7708,56.7708,56.7708,training,310,CMP-training-067.csv,4.0;5.0;6.0,483780333.0,483780701.333,0,False,2,False,False,194.66699999570847,42.666999995708466,107.66699999570847,False,2,False,False,157.66600000858307,3.6669999957084656,70.33399999141693,194.66699999570847,131.33300000429153,63.33399999141693,0.6746546667241332,0.5947712418300654,2,23.66600000858307,65.66650000214577,107.66699999570847,42.0004999935627,68.01167582417582,8.18140245687703,9134.261250123382,117.93091853054761,95.3561561200174,12681.752683635204,352.9040237540223,155.0229487688594,50190.61489654904,7659.89768626378,5811.929270466351,839101.6312721423,157.66600000858307,106.66600000858307,51.0,0.6765314018417182,0.7006369426751592,2,32.66600000858307,51.5,70.33399999141693,18.83399999141693,67.23863636363636,12.500179492512952,7276.062500402331,71.71831534434281,64.69523427317768,7485.20063962497,368.5986868686846,148.11752700628844,40380.0503274722,4192.664204195037,3029.0896373024434,455040.3819003965,True
005be3f7ea5942661e21,1292253518,B,Cond2,CMP-training-134.csv,486436471.333,486436826.333,79.16385,outer_2,completed,selected,89.29604859110341,102.66144828955808,1,79.16385,79.16385,79.16385,training,339,CMP-training-158.csv,4;5;6,486436471.333,486436826.333,0,False,3,False,False,181.33399999141693,3.0,69.66600000858307,False,3,False,False,158.0,4.0,68.0,181.33399999141693,115.66600000858307,65.66799998283386,0.6378616255862545,0.6538461538461539,3,16.0,30.0,69.66600000858307,22.728912359963587,64.77415966386555,8.731027259373276,7529.096562732011,89.45028439768464,83.56414050362325,10371.700236185832,374.60362872421496,144.28298717450474,43685.34172855361,5364.810177052422,4639.420653429412,630317.6458682633,158.0,119.0,39.0,0.7531645569620253,0.7770700636942676,3,20.0,31.0,68.0,20.531818125912658,63.25051229508197,8.052726697727389,7550.794374831021,98.07356983759179,88.01233701038942,11603.776376679329,370.87817105480866,148.8269928417346,44281.27202952601,5762.137333327457,4782.603375788806,687525.1338882623,True
4d1e0dd96d0ef2d87b7c,-4035511570,B,Cond2,CMP-training-117.csv,485339158.333,485339525.333,75.89895,outer_0,completed,selected,85.98159425892855,101.65971525210492,1,75.89895,75.89895,75.89895,training,350,CMP-training-120.csv,4;5;6,485339158.333,485339525.333,0,False,3,False,False,192.0,2.6669999957084656,65.33300000429153,False,3,False,False,158.0,4.333999991416931,69.0,192.0,118.9990000128746,73.0009999871254,0.6197864584003886,0.6528497409326425,3,23.0,30.66600000858307,65.33300000429153,18.41693464117979,63.16220238095238,5.224321760559113,7521.189375780523,98.15689903042731,90.33476761362463,11875.059043195919,387.9621332371316,139.11960818287102,46461.89783107063,5977.782877731361,5312.214182246379,722422.2382575385,158.0,125.33399999141693,32.66600000858307,0.7932531645026388,0.821656050955414,3,23.33399999141693,33.0,69.0,19.649187466802218,62.7156007751938,7.04799077817389,7894.179687332362,97.90358467824247,88.7372425450956,12514.421130502853,383.8637851382014,143.11165041622237,47985.51106637545,5875.845718521782,5087.586205890794,752913.0321934561,True
4c73534d684a3116a73c,3621681360,B,Cond2,CMP-training-171.csv,486891022.333,486891369.667,79.9269,outer_2,completed,selected,89.95308902281846,100.52446632128533,1,79.9269,79.9269,79.9269,training,331,CMP-training-171.csv,4;5;6,486891022.333,486891369.667,0,False,0,True,True,176.33399999141693,1.6660000085830688,176.33399999141693,False,0,True,True,155.0,3.333999991416931,155.0,176.33399999141693,0.0,176.33399999141693,0.0,0.0,0,,,,,,,0.0,,,0.0,,,0.0,,,0.0,155.0,0.0,155.0,0.0,0.0,0,,,,,,,0.0,,,0.0,,,0.0,,,0.0,True
9f9baddf7e6e1174af7c,1481739022,A,Cond1,CMP-training-087.csv,484524213.0,484524570.0,82.61265,outer_3,completed,selected,72.6456200036952,99.34168694723971,1,82.61265,82.61265,82.61265,training,340,CMP-training-092.csv,4.0;5.0;6.0,484524213.0,484524570.0,0,False,3,False,False,180.33300000429153,2.3330000042915344,69.33300000429153,False,2,False,False,160.0,3.0,71.33300000429153,180.33300000429153,116.0,64.33300000429153,0.6432544237451795,0.6574585635359116,3,13.666999995708466,33.0,69.33300000429153,23.076094738527228,68.29569327731092,10.863891558874288,7962.867187466472,84.40474476198187,79.93717171746631,9848.872143417124,379.2498938969497,142.82582778291427,44451.56655711403,5249.368550584245,4500.023215860304,617959.9125787932,160.0,107.33300000429153,52.666999995708466,0.6708312500268221,0.6918238993710691,2,31.0,51.16650000214577,71.33300000429153,20.166500002145767,68.36363636363636,10.312235471187764,7374.675937648863,74.36983976851909,67.39649401965914,7903.115395562197,382.73530303030145,136.4836850244427,41457.499929877806,4564.898846943195,3416.017690213522,489139.2918082212,True
f9edd232f233bcfa0f8e,1852207012,A,Cond3,CMP-training-117.csv,485339255.333,485339548.333,160.9824,outer_0,completed,selected,151.02851100000004,99.07990622432051,1,160.9824,160.9824,160.9824,training,276,CMP-training-120.csv,1;2;3,485339255.333,485339548.333,0,False,3,False,True,147.0,2.6669999957084656,30.66600000858307,False,3,False,False,129.66600000858307,4.0,33.0,147.0,79.66600000858307,67.33399999141693,0.5419455782896807,0.581081081081081,3,23.0,26.0,30.66600000858307,3.1541702943474133,62.1656976744186,7.024793660082749,4978.908438142389,127.24015114842608,96.41257265615776,10486.039624442634,359.59662320883115,160.60851695040313,28769.280206565447,7679.487089386182,5679.761488929471,632688.1611803356,129.66600000858307,83.0,46.66600000858307,0.640106118755155,0.6484375,3,23.33399999141693,26.66600000858307,33.0,4.009063844335077,61.852409638554214,7.9014936006651855,5148.5221877507865,129.84460485753465,95.15941680079678,11065.13438661573,353.3910186199317,170.83606635496005,29415.17934343005,7692.10980242415,5439.599505054252,658867.0403487874,True
95c0fd755d28dfa821d2,-1714100694,A,Cond1,CMP-training-080.csv,484181741.333,484182087.667,82.302,outer_1,completed,selected,72.36137957244591,98.81593448470575,1,82.302,82.302,82.302,training,330,CMP-training-080.csv,4.0;5.0;6.0,484181741.333,484182087.667,0,False,2,False,False,173.0,2.333999991416931,74.66600000858307,False,0,True,True,157.33399999141693,3.333999991416931,157.33399999141693,173.0,111.33300000429153,61.666999995708466,0.6435433526259626,0.6551724137931034,2,32.33399999141693,53.5,74.66600000858307,21.16600000858307,68.62390350877193,9.70735085026616,7661.277500316501,68.7588578238143,63.60682476809557,7782.766728413031,385.13589402799914,142.88971446887996,43179.27848648556,4232.0935735109815,3193.051087893168,482613.86667999637,157.33399999141693,0.0,157.33399999141693,0.0,0.0,0,,,,,,,0.0,,,0.0,,,0.0,,,0.0,True
7920a0d1b98d1a5a5ca0,-4113511748,A,Cond1,CMP-training-000.csv,481680628.0,481680996.0,56.09865,outer_1,completed,selected,66.03478396479127,98.72675816627877,1,56.09865,56.09865,56.09865,training,351,CMP-training-001.csv,4.0;5.0;6.0,481680628.0,481680996.0,1,False,3,False,False,191.66699999570847,3.0,71.66699999570847,False,3,False,False,159.66699999570847,2.6669999957084656,71.33300000429153,191.66699999570847,125.66699999570847,66.0,0.6556527727700764,0.6701570680628273,3,22.0,32.0,71.66699999570847,21.44834046217728,68.11279296875,10.578901197616647,8586.686874739826,97.31044886006855,89.14606878196113,12280.461766681512,374.2408183396449,149.12861938821953,47193.20007302538,6003.347191869478,5004.061769939237,762538.2001431911,159.66699999570847,123.33200001716614,36.33499997854233,0.7724326255298907,0.7987421383647799,3,20.66600000858307,31.333000004291534,71.33300000429153,21.80960486032999,68.24311023622047,10.441762438708833,8433.773751035333,98.24003218990435,89.98125642381021,12036.516647374587,378.33818102282436,145.20534385703377,46763.45879107494,6056.651945550005,5017.580166925667,745692.5571892441,True
23842f95fd3a7da4fb0b,2703293042,A,Cond1,CMP-training-000.csv,481993428.0,481993810.0,54.82875,outer_1,completed,selected,64.76135095570483,98.65656174526846,1,54.82875,54.82875,54.82875,training,354,CMP-training-012.csv,4.0;5.0;6.0,481993428.0,481993810.0,1,False,3,False,False,197.0,2.0,69.0,False,0,True,True,156.66699999570847,3.0,156.66699999570847,197.0,124.0,73.0,0.6294416243654822,0.6414141414141414,3,23.0,32.0,69.0,19.90533150244482,69.87696850393701,6.503727433898278,8661.150937434286,97.55228462100219,89.0948436232573,12243.050672896055,397.3392746361233,124.93135491361292,49335.52025597195,6470.145217818614,5546.823099003352,810128.6023913234,156.66699999570847,0.0,156.66699999570847,0.0,0.0,0,,,,,,,0.0,,,0.0,,,0.0,,,0.0,True
c587585e8be44e59b889,-2569250030,A,Cond1,CMP-training-117.csv,485527125.667,485527482.667,69.40155,outer_0,completed,selected,79.30149972424242,98.00900454252753,1,69.40155,69.40155,69.40155,training,341,CMP-training-127.csv,4;5;6,485527125.667,485527482.667,1,False,3,False,False,181.33300000429153,3.3330000042915344,67.0,False,2,False,False,159.0,5.666999995708466,67.33300000429153,181.33300000429153,113.0,68.33300000429153,0.6231629102111897,0.6373626373626373,3,14.0,32.0,67.0,22.00504992546534,68.09267241379311,10.897044896221795,7723.761249855161,88.59700122390929,82.01700901266925,10013.653202076592,371.36603535353106,143.05140299347764,42334.67876133432,5546.509121887839,4645.027069634397,631581.3685300888,159.0,109.66600000858307,49.33399999141693,0.6897232704942331,0.740506329113924,2,33.0,50.16650000214577,67.33300000429153,17.166500002145767,66.79754273504274,11.906510850757218,7516.20187561959,85.28928537800367,79.301891363329,8882.220649022169,354.4189199689188,148.3924813113921,41146.64259310351,5047.129638346303,4223.331008322134,556431.146415584,True
